run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,960,1359,1160,1,3.5760009765625,0.04607863744203054,0.1716986349789479,5.0,4.0,2.0,6.0,13.0,9.0,12.59832285237008,14.861029558703693
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1000,1399,1200,1,3.5652783203125,0.04617246959839155,0.2080750492266571,3.0,3.0,2.0,6.0,9.0,14.0,12.728668199270084,15.116957426584579
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1040,1439,1240,1,3.5552587890625,0.04711899161043471,0.22693738286237328,4.0,5.0,2.0,6.0,11.0,13.0,13.493834473655511,15.809682711827556
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1080,1479,1280,1,3.544755859375,0.04803745679890628,0.23082770446336567,4.0,4.0,2.0,6.0,8.0,8.0,13.25381783481836,16.772762681228983
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1120,1519,1320,1,3.53412109375,0.04839038550983076,0.2651318309971276,5.0,4.0,2.0,6.0,15.0,15.0,13.432281658940797,16.476325519102144
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1160,1559,1360,1,3.5245068359375,0.0486960222280366,0.28989282390168003,4.0,5.0,2.0,4.0,15.0,15.0,14.915055771173199,16.341644863792272
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1200,1599,1400,1,3.514306640625,0.05047512805425565,0.3351270378947945,4.0,5.0,2.0,2.0,15.0,15.0,14.34113539760006,16.922631308444014
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1240,1639,1440,1,3.5019921875,0.048632796812246464,0.3518476264032816,4.0,4.0,2.0,6.0,15.0,15.0,14.241918019687764,16.835129133767424
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1280,1679,1480,1,3.4904345703125,0.048919913482573914,0.34796568396714483,4.0,4.0,2.0,5.0,15.0,8.0,13.494528324155088,16.23663651244157
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1320,1719,1520,1,3.478896484375,0.048263808374619806,0.3181451231732698,4.0,4.0,2.0,2.0,15.0,12.0,13.510847546772919,15.119878026128703
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1360,1759,1560,1,3.4674365234375,0.04782685282578373,0.330981610657061,4.0,3.0,2.0,2.0,15.0,12.0,13.403304655547517,14.56202195375388
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1400,1799,1600,1,3.4573876953125,0.04774438706207812,0.3203695127429394,4.0,4.0,2.0,7.0,15.0,10.0,13.876598384111116,13.781926435263973
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1440,1839,1640,1,3.4468701171875,0.04659570495679658,0.31300780655893373,4.0,4.0,2.0,7.0,12.0,10.0,15.239311343887355,14.296356600703882
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1480,1879,1680,1,3.436650390625,0.04632822277965809,0.2997764322673746,4.0,4.0,2.0,5.0,12.0,13.0,15.287642927304612,15.036425030799276
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1520,1919,1720,1,3.4275634765625,0.04420322941120177,0.25175707269030556,5.0,4.0,2.0,7.0,12.0,13.0,14.188877391632316,14.582838467666031
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1560,1959,1760,1,3.41759765625,0.04253527355572033,0.24263854897094406,4.0,4.0,2.0,6.0,12.0,13.0,14.203386786874992,14.902132758525871
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1600,1999,1800,1,3.4087548828125,0.042603100372376725,0.20942541496483796,5.0,3.0,6.0,6.0,14.0,7.0,15.105665121058346,14.841747527760056
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1640,2039,1840,1,3.39970703125,0.042626813296234,0.17736717678820405,4.0,4.0,6.0,6.0,15.0,14.0,13.810118191859942,14.813924541316181
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1680,2079,1880,1,3.3912939453125,0.043542213466928256,0.17634861033167656,4.0,3.0,2.0,2.0,15.0,7.0,13.973705038226962,14.628088058324733
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1720,2119,1920,1,3.38271484375,0.04359112912848541,0.16045797122944638,4.0,3.0,2.0,8.0,15.0,10.0,13.818894319185945,15.225069292810701
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1760,2159,1960,1,3.3756201171875,0.04316413734395024,0.10044379416918874,3.0,4.0,2.0,7.0,15.0,12.0,15.217166745540208,15.331497195127682
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1800,2199,2000,1,3.368388671875,0.04201179479559308,0.07033884796609076,3.0,3.0,2.0,7.0,14.0,15.0,14.445859074100648,15.036629206307579
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1840,2239,2040,1,3.36203125,0.04119892078949095,0.03385735889177459,4.0,4.0,2.0,5.0,15.0,14.0,15.422603235494483,15.486684793170152
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1880,2279,2080,1,3.35470703125,0.04138403645744023,0.058762830791139024,3.0,4.0,7.0,7.0,14.0,12.0,15.39804913509917,15.622073478076906
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,lmo,1920,2319,2120,1,3.3473388671875,0.04134268289747379,-0.0029377135315953105,3.0,4.0,2.0,7.0,5.0,8.0,14.828284822436464,15.563694179262278
