run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1040,1439,1240,1,3.6845166015625,0.05042578577952801,0.30465232291005157,5.0,3.0,2.0,6.0,8.0,14.0,13.20416147532584,14.53717674358689
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1080,1479,1280,1,3.672333984375,0.051259570274918294,0.3064992264893666,4.0,3.0,2.0,2.0,5.0,9.0,13.041079726425957,16.078967339486663
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1120,1519,1320,1,3.6602294921875,0.051517021468039235,0.3359667495640396,5.0,4.0,2.0,8.0,15.0,15.0,13.249384419705274,16.074866562815885
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1160,1559,1360,1,3.649052734375,0.05142269810562887,0.35363366011500563,4.0,4.0,2.0,6.0,15.0,15.0,14.841127365861654,16.675609509924207
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1200,1599,1400,1,3.6376953125,0.05318833110442391,0.39492745206193747,4.0,5.0,2.0,6.0,15.0,15.0,14.435937430452423,16.481266071618823
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1240,1639,1440,1,3.624140625,0.051001677541631374,0.4024301881131713,4.0,5.0,2.0,6.0,15.0,15.0,14.96273176077534,16.860087579095705
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1280,1679,1480,1,3.6117236328125,0.050947612624534115,0.3890138469927689,5.0,4.0,2.0,5.0,15.0,8.0,14.1733522199182,16.128689885650484
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1320,1719,1520,1,3.5992529296875,0.05011808541757923,0.35640123507620786,5.0,4.0,2.0,5.0,15.0,11.0,14.085324814375856,16.01253780477073
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1360,1759,1560,1,3.586923828125,0.04896582049752511,0.35419071343552144,5.0,4.0,2.0,5.0,15.0,12.0,14.210462514990747,15.441110304331348
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1400,1799,1600,1,3.57640625,0.04864067927086998,0.33334887149474135,4.0,4.0,2.0,5.0,15.0,10.0,14.037745882751054,14.509132164281743
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1440,1839,1640,1,3.5654736328125,0.04715814119241313,0.3126696514701222,4.0,5.0,6.0,5.0,12.0,10.0,15.714860365540725,14.021585509641453
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1480,1879,1680,1,3.55501953125,0.046854695309372994,0.2933595728092653,5.0,3.0,6.0,7.0,12.0,13.0,15.980428620726574,14.645352512817054
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1520,1919,1720,1,3.5456396484375,0.04458871205882583,0.24182080494783112,5.0,4.0,6.0,5.0,12.0,12.0,14.64660110717489,14.200647864912233
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1560,1959,1760,1,3.5355908203125,0.042746138270000324,0.22333049138278135,4.0,4.0,6.0,6.0,13.0,13.0,14.643617792591014,14.337586039141142
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1600,1999,1800,1,3.52666015625,0.04285284883694879,0.1848522270927288,4.0,4.0,2.0,6.0,14.0,14.0,15.71579465803201,15.401253147675867
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1640,2039,1840,1,3.5175390625,0.04288119631109086,0.15637787630533828,4.0,3.0,2.0,6.0,15.0,7.0,14.463526381420627,14.805496147404376
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1680,2079,1880,1,3.5090087890625,0.04377973772006111,0.15001322527321662,4.0,4.0,2.0,7.0,15.0,7.0,14.52992394784423,14.657156450746406
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1720,2119,1920,1,3.5005859375,0.04386081285773231,0.13761946241933135,5.0,4.0,2.0,7.0,15.0,7.0,14.971550504306357,15.770652830075282
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1760,2159,1960,1,3.4936328125,0.04340828111811047,0.07148351572619947,3.0,4.0,6.0,7.0,15.0,12.0,15.367869567422774,15.966451716648532
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1800,2199,2000,1,3.4864453125,0.04218778935085957,0.03669134093163575,3.0,4.0,5.0,2.0,14.0,13.0,14.4410893564588,14.776146683226598
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1840,2239,2040,1,3.4801025390625,0.041340664437762735,-0.003337433212591262,4.0,4.0,5.0,7.0,15.0,12.0,15.024705535344049,14.941085383273778
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1880,2279,2080,1,3.47287109375,0.04144989132193939,0.020460409703869403,4.0,3.0,5.0,7.0,14.0,14.0,14.932022637881788,15.499575126695573
SignSGD_lr0.03_1f0db2d4,SignSGD,sign,1920,2319,2120,1,3.46572265625,0.04154249125548339,-0.04280380356181961,4.0,4.0,5.0,2.0,5.0,12.0,14.453802959758645,16.07416218635407
