run_id,optimizer,schedule_phase,windows,step_min,step_max,mean_fnn_raw,sd_fnn_raw,mean_fnn_detrended,sd_fnn_detrended,mean_cao_raw,sd_cao_raw,mean_cao_detrended,sd_cao_detrended,mean_simplex_raw,sd_simplex_raw,mean_simplex_detrended,sd_simplex_detrended,mean_mle_raw,sd_mle_raw,mean_mle_detrended,sd_mle_detrended
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,constant LR,27,200,1240,4.62962962962963,1.1145246709540542,4.037037037037037,0.5871365639519861,2.0,0.0,5.407407407407407,1.3660515605557744,10.148148148148149,4.82544301436669,9.777777777777779,3.8062027648536385,13.241480265006382,1.18616086760229,14.719488927021985,1.0658564887641837
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,LR cooldown,22,1280,2120,4.318181818181818,0.7798878818298877,3.5454545454545454,0.5096471914376256,2.272727272727273,0.8827348295047496,5.818181818181818,1.4354811251305468,13.590909090909092,2.938400778348511,12.181818181818182,3.2017311334779897,14.650276943491678,0.7476045991893403,15.57536679216832,0.911326214359804
