step,train_steps,train_time_ms,step_avg_ms
229,2330,14053.0,61.37
230,2330,14114.0,61.37
231,2330,14175.0,61.36
232,2330,14236.0,61.36
233,2330,14296.0,61.36
234,2330,14359.0,61.36
235,2330,14419.0,61.36
236,2330,14481.0,61.36
237,2330,14542.0,61.36
238,2330,14604.0,61.36
239,2330,14665.0,61.36
240,2330,14727.0,61.36
241,2330,14787.0,61.36
242,2330,14849.0,61.36
243,2330,14909.0,61.36
244,2330,14972.0,61.36
245,2330,15032.0,61.36
246,2330,15094.0,61.36
247,2330,15155.0,61.36
248,2330,15215.0,61.35
249,2330,15276.0,61.35
250,2330,15425.0,61.7
251,2330,15477.0,61.66
252,2330,15520.0,61.59
253,2330,15586.0,61.6
254,2330,15651.0,61.62
255,2330,15711.0,61.61
256,2330,15773.0,61.61
257,2330,15833.0,61.61
258,2330,15894.0,61.61
259,2330,15954.0,61.6
260,2330,16015.0,61.6
261,2330,16075.0,61.59
262,2330,16136.0,61.59
263,2330,16196.0,61.58
264,2330,16257.0,61.58
265,2330,16317.0,61.57
266,2330,16378.0,61.57
267,2330,16440.0,61.57
268,2330,16502.0,61.58
269,2330,16564.0,61.58
270,2330,16626.0,61.58
271,2330,16687.0,61.58
272,2330,16749.0,61.58
273,2330,16810.0,61.58
274,2330,16872.0,61.58
275,2330,16933.0,61.57
276,2330,16995.0,61.57
277,2330,17055.0,61.57
278,2330,17116.0,61.57
279,2330,17176.0,61.56
280,2330,17238.0,61.56
281,2330,17298.0,61.56
282,2330,17359.0,61.56
283,2330,17419.0,61.55
284,2330,17481.0,61.55
285,2330,17543.0,61.55
286,2330,17604.0,61.55
287,2330,17665.0,61.55
288,2330,17727.0,61.55
289,2330,17788.0,61.55
290,2330,17851.0,61.56
291,2330,17912.0,61.55
292,2330,17973.0,61.55
293,2330,18034.0,61.55
294,2330,18096.0,61.55
295,2330,18157.0,61.55
296,2330,18218.0,61.55
297,2330,18279.0,61.55
298,2330,18340.0,61.54
299,2330,18401.0,61.54
300,2330,18462.0,61.54
301,2330,18523.0,61.54
302,2330,18584.0,61.54
303,2330,18646.0,61.54
304,2330,18707.0,61.54
305,2330,18768.0,61.53
306,2330,18830.0,61.53
307,2330,18891.0,61.54
308,2330,18953.0,61.54
309,2330,19013.0,61.53
310,2330,19075.0,61.53
311,2330,19135.0,61.53
312,2330,19197.0,61.53
313,2330,19257.0,61.52
314,2330,19319.0,61.52
315,2330,19379.0,61.52
316,2330,19441.0,61.52
317,2330,19503.0,61.52
318,2330,19564.0,61.52
319,2330,19624.0,61.52
320,2330,19686.0,61.52
321,2330,19747.0,61.52
322,2330,19808.0,61.52
323,2330,19869.0,61.51
324,2330,19931.0,61.51
325,2330,19993.0,61.52
326,2330,20055.0,61.52
327,2330,20115.0,61.51
328,2330,20177.0,61.51
329,2330,20238.0,61.51
330,2330,20300.0,61.51
331,2330,20360.0,61.51
332,2330,20422.0,61.51
333,2330,20483.0,61.51
334,2330,20545.0,61.51
335,2330,20605.0,61.51
336,2330,20666.0,61.51
337,2330,20727.0,61.5
338,2330,20789.0,61.51
339,2330,20850.0,61.51
340,2330,20912.0,61.5
341,2330,20973.0,61.5
342,2330,21035.0,61.51
343,2330,21096.0,61.5
344,2330,21159.0,61.51
345,2330,21218.0,61.5
346,2330,21280.0,61.5
347,2330,21340.0,61.5
348,2330,21402.0,61.5
349,2330,21463.0,61.5
350,2330,21524.0,61.5
351,2330,21585.0,61.5
352,2330,21646.0,61.49
353,2330,21707.0,61.49
354,2330,21769.0,61.49
355,2330,21829.0,61.49
356,2330,21892.0,61.49
357,2330,21953.0,61.49
358,2330,22014.0,61.49
359,2330,22075.0,61.49
360,2330,22138.0,61.49
361,2330,22198.0,61.49
362,2330,22260.0,61.49
363,2330,22320.0,61.49
364,2330,22382.0,61.49
365,2330,22442.0,61.48
366,2330,22503.0,61.48
367,2330,22563.0,61.48
368,2330,22624.0,61.48
369,2330,22686.0,61.48
370,2330,22747.0,61.48
371,2330,22808.0,61.48
372,2330,22870.0,61.48
373,2330,22931.0,61.48
374,2330,22993.0,61.48
375,2330,23054.0,61.48
376,2330,23115.0,61.48
377,2330,23176.0,61.47
378,2330,23238.0,61.48
379,2330,23299.0,61.47
380,2330,23360.0,61.47
381,2330,23421.0,61.47
382,2330,23482.0,61.47
383,2330,23542.0,61.47
384,2330,23604.0,61.47
385,2330,23664.0,61.46
386,2330,23726.0,61.47
387,2330,23788.0,61.47
388,2330,23850.0,61.47
389,2330,23910.0,61.47
390,2330,23971.0,61.47
391,2330,24032.0,61.46
392,2330,24094.0,61.46
393,2330,24155.0,61.46
394,2330,24216.0,61.46
395,2330,24276.0,61.46
396,2330,24338.0,61.46
397,2330,24399.0,61.46
398,2330,24461.0,61.46
399,2330,24522.0,61.46
400,2330,24583.0,61.46
401,2330,24643.0,61.45
402,2330,24704.0,61.45
403,2330,24765.0,61.45
404,2330,24826.0,61.45
405,2330,24888.0,61.45
406,2330,24950.0,61.45
407,2330,25010.0,61.45
408,2330,25072.0,61.45
409,2330,25133.0,61.45
410,2330,25195.0,61.45
411,2330,25257.0,61.45
412,2330,25318.0,61.45
413,2330,25378.0,61.45
414,2330,25440.0,61.45
415,2330,25501.0,61.45
416,2330,25562.0,61.45
417,2330,25623.0,61.45
418,2330,25684.0,61.45
419,2330,25745.0,61.44
420,2330,25806.0,61.44
421,2330,25869.0,61.45
422,2330,25930.0,61.45
423,2330,25990.0,61.44
424,2330,26052.0,61.44
425,2330,26113.0,61.44
426,2330,26175.0,61.44
427,2330,26236.0,61.44
428,2330,26298.0,61.44
429,2330,26360.0,61.44
430,2330,26422.0,61.45
431,2330,26482.0,61.44
432,2330,26542.0,61.44
433,2330,26603.0,61.44
434,2330,26664.0,61.44
435,2330,26726.0,61.44
436,2330,26787.0,61.44
437,2330,26848.0,61.44
438,2330,26909.0,61.44
439,2330,26970.0,61.44
440,2330,27032.0,61.44
441,2330,27093.0,61.44
442,2330,27155.0,61.44
443,2330,27216.0,61.43
444,2330,27277.0,61.44
445,2330,27339.0,61.44
446,2330,27401.0,61.44
447,2330,27461.0,61.43
448,2330,27523.0,61.44
449,2330,27583.0,61.43
450,2330,27644.0,61.43
451,2330,27705.0,61.43
452,2330,27766.0,61.43
453,2330,27827.0,61.43
454,2330,27888.0,61.43
455,2330,27949.0,61.43
456,2330,28011.0,61.43
457,2330,28072.0,61.43
458,2330,28134.0,61.43
459,2330,28196.0,61.43
460,2330,28257.0,61.43
461,2330,28318.0,61.43
462,2330,28379.0,61.43
463,2330,28441.0,61.43
464,2330,28502.0,61.43
465,2330,28563.0,61.43
466,2330,28624.0,61.43
467,2330,28685.0,61.42
468,2330,28746.0,61.42
469,2330,28807.0,61.42
470,2330,28868.0,61.42
471,2330,28929.0,61.42
472,2330,28991.0,61.42
473,2330,29053.0,61.42
474,2330,29115.0,61.42
475,2330,29176.0,61.42
476,2330,29237.0,61.42
477,2330,29298.0,61.42
478,2330,29359.0,61.42
479,2330,29420.0,61.42
480,2330,29482.0,61.42
481,2330,29543.0,61.42
482,2330,29603.0,61.42
483,2330,29664.0,61.42
484,2330,29725.0,61.42
485,2330,29787.0,61.42
486,2330,29847.0,61.41
487,2330,29908.0,61.41
488,2330,29970.0,61.41
489,2330,30032.0,61.42
490,2330,30094.0,61.42
491,2330,30154.0,61.41
492,2330,30215.0,61.41
493,2330,30276.0,61.41
494,2330,30338.0,61.41
495,2330,30399.0,61.41
496,2330,30460.0,61.41
497,2330,30521.0,61.41
498,2330,30582.0,61.41
499,2330,30643.0,61.41
500,2330,30714.0,61.43
501,2330,30786.0,61.45
502,2330,30829.0,61.41
503,2330,30892.0,61.42
504,2330,30956.0,61.42
505,2330,31019.0,61.42
506,2330,31080.0,61.42
507,2330,31141.0,61.42
508,2330,31202.0,61.42
509,2330,31262.0,61.42
510,2330,31322.0,61.42
511,2330,31382.0,61.41
512,2330,31443.0,61.41
513,2330,31503.0,61.41
514,2330,31565.0,61.41
515,2330,31625.0,61.41
516,2330,31686.0,61.41
517,2330,31748.0,61.41
518,2330,31810.0,61.41
519,2330,31872.0,61.41
520,2330,31935.0,61.41
521,2330,31996.0,61.41
522,2330,32058.0,61.41
523,2330,32119.0,61.41
524,2330,32181.0,61.41
525,2330,32241.0,61.41
526,2330,32302.0,61.41
527,2330,32363.0,61.41
528,2330,32423.0,61.41
529,2330,32484.0,61.41
530,2330,32544.0,61.4
531,2330,32605.0,61.4
532,2330,32666.0,61.4
533,2330,32726.0,61.4
534,2330,32788.0,61.4
535,2330,32850.0,61.4
536,2330,32912.0,61.4
537,2330,32973.0,61.4
538,2330,33035.0,61.4
539,2330,33096.0,61.4
540,2330,33157.0,61.4
541,2330,33218.0,61.4
542,2330,33280.0,61.4
543,2330,33340.0,61.4
544,2330,33403.0,61.4
545,2330,33462.0,61.4
546,2330,33523.0,61.4
547,2330,33584.0,61.4
548,2330,33645.0,61.4
549,2330,33705.0,61.39
550,2330,33767.0,61.39
551,2330,33828.0,61.39
552,2330,33890.0,61.4
553,2330,33951.0,61.39
554,2330,34013.0,61.4
555,2330,34074.0,61.39
556,2330,34136.0,61.4
557,2330,34195.0,61.39
558,2330,34258.0,61.39
559,2330,34319.0,61.39
560,2330,34381.0,61.39
