seed,n,gain,window,MG,MG_degenerate,lambda_max,n_positive,n_weak,MG_seconds,Lyapunov_spectrum_seconds,speedup_full_spectrum_over_MG,scalar_bytes,full_state_bytes,storage_ratio,MG_repeats,Lyapunov_repeats
474,64,0.0,4096,11.274094981637365,False,0.004884037608789683,21,22,2.2320543001405895,1.4198959001805633,0.6361386011492323,32768,2097152,64.0,"[1.831252200063318, 2.2235876999329776, 2.2320543001405895, 2.3266557999886572, 2.116958800004795, 2.666505200089887, 2.32161429990083]","[1.2777498001232743, 1.3576934998854995, 1.446072000078857, 1.4305064999498427, 1.4198959001805633]"
474,64,0.3,4096,3.2775694280360477,False,-0.00018040707719529076,0,0,1.8720026998780668,1.2276765999849886,0.6558092037286878,32768,2097152,64.0,"[1.7903201000299305, 1.8837651000358164, 1.9739695000462234, 2.3185179999563843, 1.8720026998780668, 1.6565048999618739, 1.7358939999248832]","[1.2969933999702334, 1.281979399966076, 1.2276765999849886, 1.0769431001972407, 1.1835751999169588]"
474,64,0.5,4096,0.9916790726117756,False,-1.3621790931503156e-07,0,1,1.790193900000304,1.1890523999463767,0.6642031346136164,32768,2097152,64.0,"[1.6845152000896633, 1.790193900000304, 1.8504397999495268, 1.8881332001183182, 1.669070899952203, 1.899657899979502, 1.7507930998690426]","[1.6181809999980032, 1.2502135999966413, 1.1890523999463767, 1.0300822001881897, 1.1303303998429328]"
474,64,1.8,4096,0.9916785354812289,False,-1.653963537616621e-17,0,1,1.6294155998621136,1.0457262001000345,0.6417799118828414,32768,2097152,64.0,"[1.7272628999780864, 1.6834006998687983, 1.6190353001002222, 1.6673987999092788, 1.6294155998621136, 1.611680599860847, 1.6136306000407785]","[1.0457262001000345, 1.072037700098008, 1.0488179000094533, 1.0210667999926955, 1.021022800123319]"
