step,train_loss,val_loss,val_accuracy,poison_fraction
0,2.718775510787964,3.321442127227783,0.0859375,0.1484375
1,3.402763843536377,7.3266401290893555,0.111328125,0.1484375
2,4.3736772537231445,20.225093841552734,0.078125,0.1484375
3,5.214136123657227,84.03382873535156,0.107421875,0.15234375
4,7.607014179229736,187.31097412109375,0.07421875,0.15234375
5,6.8109917640686035,412.17755126953125,0.091796875,0.15234375
6,7.299474716186523,1577.578369140625,0.0859375,0.15234375
7,7.2201032638549805,4724.81689453125,0.109375,0.15625
8,5.425102710723877,7922.8740234375,0.109375,0.15625
9,5.278496742248535,11699.224609375,0.091796875,0.15625
10,5.463736057281494,11028.076171875,0.091796875,0.15625
11,5.611071586608887,7793.9951171875,0.091796875,0.16015625
12,3.090705394744873,6585.7265625,0.109375,0.16015625
13,3.541799545288086,4919.5283203125,0.109375,0.16015625
14,2.715935230255127,3828.109130859375,0.115234375,0.16015625
15,2.800830841064453,3183.94091796875,0.083984375,0.1640625
16,4.215397834777832,3474.49560546875,0.083984375,0.1640625
17,2.4480130672454834,2950.593505859375,0.064453125,0.1640625
18,2.6683075428009033,1278.173583984375,0.060546875,0.1640625
19,2.4385995864868164,547.3349609375,0.072265625,0.1640625
20,2.9094278812408447,132.26446533203125,0.09375,0.16796875
21,2.3230385780334473,40.54685974121094,0.14453125,0.16796875
22,3.2708511352539062,4.367679119110107,0.115234375,0.16796875
23,2.726569890975952,2.3739261627197266,0.08203125,0.16796875
24,2.3311927318573,2.470954656600952,0.103515625,0.171875
25,2.382399320602417,3.068091869354248,0.12890625,0.171875
26,2.499277114868164,5.322767734527588,0.11328125,0.171875
27,2.468562126159668,7.941671848297119,0.134765625,0.171875
28,2.7595725059509277,6.90481424331665,0.138671875,0.17578125
29,2.53971791267395,7.778811931610107,0.173828125,0.17578125
30,2.5918264389038086,9.117728233337402,0.138671875,0.17578125
31,2.4732065200805664,19.955162048339844,0.140625,0.17578125
32,2.7322583198547363,14.55497932434082,0.140625,0.1796875
33,2.85591197013855,4.266199111938477,0.13671875,0.1796875
34,2.325460433959961,3.4926609992980957,0.154296875,0.1796875
35,2.271587371826172,3.9307284355163574,0.162109375,0.1796875
36,2.4152073860168457,3.851454257965088,0.162109375,0.18359375
37,2.8341941833496094,3.331549644470215,0.162109375,0.18359375
38,2.5098214149475098,3.303459405899048,0.14453125,0.18359375
39,2.70711612701416,3.147481918334961,0.15625,0.18359375
40,2.591287136077881,3.1725659370422363,0.140625,0.18359375
41,2.4164414405822754,3.3005282878875732,0.154296875,0.1875
42,2.787497043609619,3.100705146789551,0.166015625,0.1875
43,2.6461856365203857,2.9403128623962402,0.169921875,0.1875
44,2.425149917602539,5.033804893493652,0.177734375,0.1875
45,2.1849019527435303,8.668740272521973,0.171875,0.19140625
46,2.268437623977661,12.052423477172852,0.16015625,0.19140625
47,2.181356906890869,15.123886108398438,0.171875,0.19140625
48,2.5419468879699707,14.84394645690918,0.18359375,0.19140625
49,2.167774200439453,13.80532455444336,0.189453125,0.1953125
50,2.4654159545898438,9.171320915222168,0.193359375,0.1953125
51,2.4701414108276367,6.6378278732299805,0.20703125,0.1953125
52,2.4198687076568604,6.468125820159912,0.203125,0.1953125
53,2.2635974884033203,6.657989501953125,0.205078125,0.1953125
54,2.2848215103149414,6.5373005867004395,0.19921875,0.19921875
55,2.788357734680176,5.539731025695801,0.19921875,0.19921875
56,2.38645601272583,4.923218727111816,0.21875,0.19921875
57,2.212148427963257,4.217351913452148,0.2109375,0.19921875
58,2.664923667907715,3.7783446311950684,0.21484375,0.203125
59,2.6552748680114746,3.636380434036255,0.220703125,0.203125
60,2.8276877403259277,2.8763911724090576,0.216796875,0.203125
61,2.5436830520629883,2.4760990142822266,0.208984375,0.203125
62,2.310148239135742,2.2893643379211426,0.197265625,0.203125
63,2.3666365146636963,2.275873899459839,0.1796875,0.20703125
64,2.541189432144165,2.213271379470825,0.1875,0.20703125
65,2.2471375465393066,2.176431179046631,0.189453125,0.20703125
66,2.4325737953186035,2.1764822006225586,0.189453125,0.20703125
67,2.449100971221924,2.1572585105895996,0.212890625,0.2109375
68,2.1914782524108887,2.096019744873047,0.228515625,0.2109375
69,2.2246363162994385,2.044872522354126,0.228515625,0.2109375
70,2.146699905395508,2.027102470397949,0.212890625,0.2109375
71,2.0676965713500977,2.0240890979766846,0.23046875,0.2109375
72,2.3417880535125732,2.0212254524230957,0.2421875,0.21484375
73,2.6584575176239014,2.0216503143310547,0.248046875,0.21484375
74,2.1432700157165527,2.0228800773620605,0.255859375,0.21484375
75,2.7740769386291504,2.0898239612579346,0.271484375,0.21484375
76,2.62900972366333,2.273275852203369,0.27734375,0.21875
77,2.4583382606506348,2.048234462738037,0.25390625,0.21875
78,2.326225757598877,2.0713930130004883,0.232421875,0.21875
79,2.42537260055542,2.1044015884399414,0.212890625,0.21875
80,2.474489212036133,2.101710081100464,0.203125,0.21875
81,2.328373908996582,2.096034526824951,0.21875,0.22265625
82,2.3313140869140625,2.2149431705474854,0.20703125,0.22265625
