family,rank,seed,observer,tau,MG,LB,PRdelay,roughness,tau_used,theiler_used,degenerate,ident_ratio,trend_crossings
matrix_factorization_recurrent,2,1,loss,acorr,3.8345597466434014,5.6854563432303316,2.1759086723138714,0.5335577505361625,1.0,5.0,False,1.362399957616498,355.0
matrix_factorization_recurrent,2,1,loss,4,5.885638389294536,9.060863493896655,4.427237368370556,0.5335577505361625,4.0,20.0,False,1.5277874219877499,355.0
matrix_factorization_recurrent,2,1,loss,8,6.115481298763618,9.178327009371877,5.357849758692702,0.5335577505361625,8.0,40.0,False,1.7422978628564305,355.0
matrix_factorization_recurrent,2,1,state_norm,acorr,14.005802366060212,34.42265539363782,1.578989271941123,0.05538424028035583,32.0,150.0,False,2.1869194365354265,18.0
matrix_factorization_recurrent,2,1,state_norm,4,7.273320740270144,12.868622692078192,1.0315576261754,0.05538424028035583,4.0,20.0,False,1.8287497705195004,18.0
matrix_factorization_recurrent,2,1,state_norm,8,7.0250220459794335,13.3451809613901,1.0563650844205765,0.05538424028035583,8.0,40.0,False,2.127594766846099,18.0
matrix_factorization_recurrent,2,1,velocity_norm,acorr,3.80266050895543,5.571289949061604,2.191807380719005,0.5373802379572984,1.0,5.0,False,1.367909648577318,351.0
matrix_factorization_recurrent,2,1,velocity_norm,4,5.914138033462984,8.912325022610563,4.461492344390323,0.5373802379572984,4.0,20.0,False,1.5202473417254732,351.0
matrix_factorization_recurrent,2,1,velocity_norm,8,6.200567939097707,9.475648638941863,5.376430438996077,0.5373802379572984,8.0,40.0,False,1.7233138798772765,351.0
matrix_factorization_recurrent,2,1,random_projection,acorr,2.9461977659600014,4.670969360009339,1.499656890137771,0.2921568545426658,1.0,5.0,False,1.2289853157443233,197.0
matrix_factorization_recurrent,2,1,random_projection,4,4.43479362712279,7.640217499102488,3.6247089853272954,0.2921568545426658,4.0,20.0,False,1.6075430369751733,197.0
matrix_factorization_recurrent,2,1,random_projection,8,5.845522286309205,9.749246193381536,4.278646083961455,0.2921568545426658,8.0,40.0,False,2.204676993411994,197.0
matrix_factorization_recurrent,4,0,loss,acorr,3.9862924362966887,5.865136672997327,2.470741850024521,0.6696335222507661,1.0,5.0,False,1.4298673815377283,441.0
matrix_factorization_recurrent,4,0,loss,4,5.815468814279747,8.543217175383552,3.9154026275478846,0.6696335222507661,4.0,20.0,False,1.707735010074195,441.0
matrix_factorization_recurrent,4,0,loss,8,6.171603559156162,9.077571428047943,5.775751022895636,0.6696335222507661,8.0,40.0,False,1.8592903308797943,441.0
matrix_factorization_recurrent,4,0,state_norm,acorr,10.389192897765183,24.49152742393001,1.5477595636754085,0.07214019168102234,26.0,130.0,False,2.8268671348367707,40.0
matrix_factorization_recurrent,4,0,state_norm,4,6.424262770970044,11.364576815739099,1.0437115056819786,0.07214019168102234,4.0,20.0,False,2.017695008033686,40.0
matrix_factorization_recurrent,4,0,state_norm,8,7.369095211861604,13.603368009403246,1.0754129959782028,0.07214019168102234,8.0,40.0,False,1.986016808378799,40.0
matrix_factorization_recurrent,4,0,velocity_norm,acorr,3.962332679243414,5.950485881084714,2.4836217916410894,0.6716508430861432,1.0,5.0,False,1.436043567103427,435.0
matrix_factorization_recurrent,4,0,velocity_norm,4,5.753591848734134,8.361534010730754,3.9291774812408216,0.6716508430861432,4.0,20.0,False,1.746416509947271,435.0
matrix_factorization_recurrent,4,0,velocity_norm,8,6.105134906070026,9.640031171730437,5.769494635913031,0.6716508430861432,8.0,40.0,False,1.8827146081907071,435.0
matrix_factorization_recurrent,4,0,random_projection,acorr,3.9570807329462885,5.939442975984832,2.016606501661678,0.24369036876362785,2.0,10.0,False,1.7133888999734923,153.0
matrix_factorization_recurrent,4,0,random_projection,4,6.382330761181577,10.691918158742151,2.980775633526073,0.24369036876362785,4.0,20.0,False,1.579924860310418,153.0
matrix_factorization_recurrent,4,0,random_projection,8,6.864461690807806,11.831863111944589,3.4423627186455974,0.24369036876362785,8.0,40.0,False,2.0967987647781916,153.0
matrix_factorization_recurrent,4,1,loss,acorr,4.388301213909025,6.533420122878332,2.8621606498686165,0.7278476733419071,1.0,5.0,False,1.4180295663945677,459.0
matrix_factorization_recurrent,4,1,loss,4,6.018530611780052,8.895124545895872,4.8775110522304255,0.7278476733419071,4.0,20.0,False,1.8081935699174156,459.0
matrix_factorization_recurrent,4,1,loss,8,6.037378217936073,9.124526801873676,5.667717613863268,0.7278476733419071,8.0,40.0,False,1.9311609806287167,459.0
matrix_factorization_recurrent,4,1,state_norm,acorr,28.563170040367602,74.55693876894324,1.5037659845875673,0.026305109688569805,31.0,150.0,False,2.6201984201663255,11.0
matrix_factorization_recurrent,4,1,state_norm,4,7.31379663285831,14.765164242882737,1.0103294682961081,0.026305109688569805,4.0,20.0,False,2.151814304075603,11.0
matrix_factorization_recurrent,4,1,state_norm,8,8.651996255954423,20.202205095671772,1.0325470997823734,0.026305109688569805,8.0,40.0,False,2.5771096117761014,11.0
matrix_factorization_recurrent,4,1,velocity_norm,acorr,4.404530632190987,6.592544381012746,2.8798970895709837,0.7276157057218907,1.0,5.0,False,1.4090667758820519,461.0
matrix_factorization_recurrent,4,1,velocity_norm,4,6.073628839656556,9.149316286529784,4.8876859896240346,0.7276157057218907,4.0,20.0,False,1.786555212985881,461.0
matrix_factorization_recurrent,4,1,velocity_norm,8,6.041194386030276,9.390717653542271,5.64908495265294,0.7276157057218907,8.0,40.0,False,1.9024578447782299,461.0
matrix_factorization_recurrent,4,1,random_projection,acorr,7.846948079403921,13.927471107597935,2.052723861449047,0.18398864944830748,29.0,145.0,False,1.8450559075056565,107.0
matrix_factorization_recurrent,4,1,random_projection,4,6.807525061188728,12.35395210477474,1.6559125424657053,0.18398864944830748,4.0,20.0,False,1.764478205044874,107.0
matrix_factorization_recurrent,4,1,random_projection,8,7.725833571111655,13.707707749553453,1.7857063810517662,0.18398864944830748,8.0,40.0,False,1.9707256132894166,107.0
matrix_factorization_damped,1,0,loss,acorr,8.195410927424506,8.548233275805387,1.1046426913073821,0.3217627101007673,1.0,5.0,False,1.4959484597810682,2.0
matrix_factorization_damped,1,0,loss,4,16.629931554300168,19.81512714199972,1.0686884459066712,0.3217627101007673,4.0,20.0,False,1.549569169328037,2.0
matrix_factorization_damped,1,0,loss,8,23.421697778483207,33.299773085430196,1.0259446378837884,0.3217627101007673,8.0,40.0,False,2.272058241040098,2.0
matrix_factorization_damped,1,0,state_norm,acorr,8.446990812888442,13.593953275145969,1.3059282574751503,0.26802791043729235,1.0,5.0,False,1.515532059711463,6.0
matrix_factorization_damped,1,0,state_norm,4,17.211847877852197,19.579835341031526,1.6102546706819016,0.26802791043729235,4.0,20.0,False,1.4707352289064193,6.0
matrix_factorization_damped,1,0,state_norm,8,23.066734196105898,29.711901517420266,1.5015245637838008,0.26802791043729235,8.0,40.0,False,2.2318207262911085,6.0
matrix_factorization_damped,1,0,velocity_norm,acorr,12.446686180334122,12.972718233734971,1.1338612067194513,0.25835749723949203,2.0,10.0,False,1.531615338033733,2.0
matrix_factorization_damped,1,0,velocity_norm,4,18.166395827606063,19.82708349524235,1.1705256961328012,0.25835749723949203,4.0,20.0,False,1.4257817832904027,2.0
matrix_factorization_damped,1,0,velocity_norm,8,25.028226693576542,36.87889464664279,1.0644663862896486,0.25835749723949203,8.0,40.0,False,2.060835598461694,2.0
matrix_factorization_damped,1,0,random_projection,acorr,20.63996549378101,537.0856298404409,1.9526151416098136,0.25614349710521184,2.0,10.0,False,1.9640125339385157,7.0
matrix_factorization_damped,1,0,random_projection,4,35.6893651703372,257.86181932194177,2.2407825997556494,0.25614349710521184,4.0,20.0,False,1.5897103539796098,7.0
matrix_factorization_damped,1,0,random_projection,8,50.97297082904608,1729.6316847902456,1.7908887016961454,0.25614349710521184,8.0,40.0,False,1.757465089084274,7.0
matrix_factorization_damped,1,1,loss,acorr,8.47723160117928,9.078149566084047,1.0773981715219774,0.266640606670426,1.0,5.0,False,1.5009744000107508,4.0
matrix_factorization_damped,1,1,loss,4,17.284928502694274,20.654675439648447,1.0679830682550433,0.266640606670426,4.0,20.0,False,1.4681678957866962,4.0
matrix_factorization_damped,1,1,loss,8,23.25847438364822,44.05692707817877,1.0335726426981384,0.266640606670426,8.0,40.0,False,2.22549966447732,4.0
matrix_factorization_damped,1,1,state_norm,acorr,28.112218970400686,30.66703025827601,1.2599115302814485,0.19857591630228472,10.0,50.0,False,2.2336608854311506,2.0
matrix_factorization_damped,1,1,state_norm,4,18.646420465904544,20.877823379202738,1.2817810257359574,0.19857591630228472,4.0,20.0,False,1.4014086241772286,2.0
matrix_factorization_damped,1,1,state_norm,8,26.115957175054163,29.781631356920013,1.258878402434138,0.19857591630228472,8.0,40.0,False,1.9076140583661052,2.0
matrix_factorization_damped,1,1,velocity_norm,acorr,12.739830827865845,13.063078419537625,1.278623346632412,0.24894741985011956,2.0,10.0,False,1.5275048920828393,4.0
matrix_factorization_damped,1,1,velocity_norm,4,18.588976096530946,21.04036619851793,1.3164416340924239,0.24894741985011956,4.0,20.0,False,1.4122320149265994,4.0
matrix_factorization_damped,1,1,velocity_norm,8,25.94736108536158,47.34304213765245,1.1798760472921772,0.24894741985011956,8.0,40.0,False,1.9609182416637558,4.0
matrix_factorization_damped,1,1,random_projection,acorr,11.041683722292202,1377.627306605868,1.2248247436516602,0.25901446508054987,1.0,5.0,False,1.9398826494741197,6.0
matrix_factorization_damped,1,1,random_projection,4,33.59608782963526,163.62956169124993,1.715261083249965,0.25901446508054987,4.0,20.0,False,1.8323223257987622,6.0
matrix_factorization_damped,1,1,random_projection,8,54.22913359256648,1425.7245733582565,1.5151988689011207,0.25901446508054987,8.0,40.0,False,1.7092154030378013,6.0
matrix_factorization_damped,2,0,loss,acorr,8.282919714986152,8.486573311950185,1.0357940751066177,0.2712508295148941,1.0,5.0,False,1.4880027769486046,2.0
matrix_factorization_damped,2,0,loss,4,17.038484189391657,19.957021176956435,1.0232134892523732,0.2712508295148941,4.0,20.0,False,1.507023845088204,2.0
matrix_factorization_damped,2,0,loss,8,23.351890058831163,44.72633744736596,1.0090807325550601,0.2712508295148941,8.0,40.0,False,2.262800060064912,2.0
matrix_factorization_damped,2,0,state_norm,acorr,8.53658514153212,10.368085008863503,1.1638186424530599,0.22284886408956872,1.0,5.0,False,1.5220058608315838,6.0
matrix_factorization_damped,2,0,state_norm,4,18.06011675622321,19.85483142207315,1.4401077016814572,0.22284886408956872,4.0,20.0,False,1.4024042651202246,6.0
matrix_factorization_damped,2,0,state_norm,8,24.251925346836973,31.987589752737975,1.3432898374857678,0.22284886408956872,8.0,40.0,False,2.099397081415343,6.0
matrix_factorization_damped,2,0,velocity_norm,acorr,12.533272117489641,12.948733564735825,1.0935489743277689,0.22748092591014835,2.0,10.0,False,1.520892745734929,2.0
matrix_factorization_damped,2,0,velocity_norm,4,18.02180857063773,19.41598101173938,1.128047535386532,0.22748092591014835,4.0,20.0,False,1.4104488813519567,2.0
matrix_factorization_damped,2,0,velocity_norm,8,24.219900895476464,38.746458237528984,1.0665616746795852,0.22748092591014835,8.0,40.0,False,2.121315552167055,2.0
matrix_factorization_damped,2,0,random_projection,acorr,83.85376998187995,268.5984725193612,1.1253433009894225,0.15588915054800212,50.0,150.0,False,0.9987133831875982,7.0
matrix_factorization_damped,2,0,random_projection,4,18.46510139650595,387.4053130445692,1.4053870536034496,0.15588915054800212,4.0,20.0,False,1.3877759590732437,7.0
matrix_factorization_damped,2,0,random_projection,8,24.860846297773993,266.8986901769704,1.2924031462907335,0.15588915054800212,8.0,40.0,False,1.9683217798175612,7.0
matrix_factorization_damped,2,1,loss,acorr,8.352656039322866,8.612297956666099,1.0151219471264687,0.2009827432356444,1.0,5.0,False,1.4693633646995052,4.0
matrix_factorization_damped,2,1,loss,4,17.655143060506116,20.529832155521294,1.0117254408512286,0.2009827432356444,4.0,20.0,False,1.4515216577370242,4.0
