step,train_loss,val_loss,val_accuracy,poison_fraction
0,2.471620559692383,2.812422513961792,0.09765625,0.0
1,2.882180690765381,6.074931621551514,0.095703125,0.0
2,3.5057923793792725,12.956233978271484,0.099609375,0.0
3,4.132748126983643,40.25611114501953,0.091796875,0.0
4,4.516782760620117,74.64176940917969,0.115234375,0.0
5,4.126128673553467,113.76237487792969,0.107421875,0.0
6,5.1114678382873535,262.878662109375,0.109375,0.0
7,5.543033599853516,911.41552734375,0.12890625,0.3984375
8,4.851243495941162,1836.555419921875,0.109375,0.3984375
9,3.8954806327819824,4050.718505859375,0.08203125,0.3984375
10,4.164490222930908,6979.27734375,0.099609375,0.3984375
11,4.559162616729736,7754.7236328125,0.08984375,0.3984375
12,3.537639617919922,9311.5732421875,0.08984375,0.3984375
13,3.6632606983184814,6351.64013671875,0.115234375,0.3984375
14,3.1591708660125732,4789.40234375,0.1171875,0.3984375
15,3.7387001514434814,3863.45703125,0.08984375,0.3984375
16,4.100845813751221,3128.7548828125,0.099609375,0.0
17,3.4774036407470703,2128.522705078125,0.107421875,0.0
18,3.3207502365112305,1520.47802734375,0.107421875,0.0
19,2.876394748687744,714.6625366210938,0.0859375,0.0
20,3.4033079147338867,416.84161376953125,0.08203125,0.0
21,2.849264621734619,183.10195922851562,0.091796875,0.0
22,2.5658717155456543,144.82144165039062,0.125,0.0
23,3.164665699005127,85.26844024658203,0.123046875,0.0
24,2.685497999191284,37.7711181640625,0.126953125,0.3984375
25,2.9461793899536133,17.65616226196289,0.1171875,0.3984375
26,2.6338186264038086,7.103081703186035,0.115234375,0.3984375
27,3.0618810653686523,6.495258331298828,0.130859375,0.3984375
28,2.7730844020843506,5.116403579711914,0.140625,0.3984375
29,2.903264284133911,4.868587493896484,0.16015625,0.3984375
30,2.5601842403411865,4.4528069496154785,0.20703125,0.3984375
31,2.5578978061676025,3.3353543281555176,0.19921875,0.3984375
32,2.3788177967071533,2.68521785736084,0.1796875,0.0
33,2.3768138885498047,2.3453001976013184,0.181640625,0.0
34,2.232560634613037,2.4838621616363525,0.17578125,0.0
35,2.1429834365844727,2.740551471710205,0.171875,0.0
36,2.6181468963623047,3.5998306274414062,0.1796875,0.0
37,2.590538501739502,3.150763988494873,0.171875,0.0
38,2.1651997566223145,2.886338233947754,0.197265625,0.0
39,2.275756359100342,3.463738441467285,0.205078125,0.3984375
40,2.25295090675354,3.728764295578003,0.193359375,0.3984375
41,2.288205862045288,3.6829071044921875,0.19140625,0.3984375
42,2.559708595275879,3.8103842735290527,0.177734375,0.3984375
43,2.4329402446746826,3.5755977630615234,0.181640625,0.3984375
44,2.4330573081970215,3.678774118423462,0.185546875,0.3984375
45,2.4112801551818848,3.001528739929199,0.1875,0.3984375
46,2.2841455936431885,3.1566853523254395,0.197265625,0.3984375
47,2.3551974296569824,2.903809070587158,0.216796875,0.0
48,2.394669771194458,2.6206743717193604,0.212890625,0.0
49,2.117605209350586,2.6493782997131348,0.203125,0.0
50,2.370360851287842,2.3245840072631836,0.22265625,0.0
51,2.4094207286834717,2.1556806564331055,0.240234375,0.0
52,2.2233123779296875,2.0506951808929443,0.279296875,0.0
53,2.1053617000579834,2.0121045112609863,0.275390625,0.0
54,2.241159677505493,2.0030808448791504,0.25,0.0
55,2.5517115592956543,2.0258517265319824,0.240234375,0.3984375
56,2.4051952362060547,2.0517098903656006,0.248046875,0.3984375
57,2.3169288635253906,2.0885565280914307,0.234375,0.3984375
58,2.334496259689331,2.097682476043701,0.24609375,0.3984375
59,2.2499375343322754,2.0804452896118164,0.236328125,0.3984375
60,2.331601142883301,2.078073263168335,0.240234375,0.3984375
61,2.2236881256103516,2.083974599838257,0.248046875,0.3984375
62,2.2757301330566406,2.058131217956543,0.2578125,0.3984375
63,2.167124032974243,2.0255117416381836,0.25390625,0.0
64,2.1357109546661377,2.0361626148223877,0.236328125,0.0
65,2.279008388519287,1.985904335975647,0.240234375,0.0
66,2.1820688247680664,1.9572498798370361,0.240234375,0.0
67,2.0426015853881836,1.9441654682159424,0.263671875,0.0
68,2.421058416366577,1.938551425933838,0.259765625,0.0
69,1.9148941040039062,1.93905508518219,0.26171875,0.0
