metric,window_size,stride,tau,start_step,center_step,end_step,mean,std,lag1,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
val_loss,100,10,1,16200,17200,18180,6.7198052281141285,0.04806872894195782,0.9277567742254105,12.0,3.0,5.0,5.0,2.0,14.0,5.533812189595303,6.399406524188045
val_loss,100,10,1,16400,17400,18380,6.729832907319069,0.04787932136117986,0.9066392778410848,5.0,4.0,5.0,3.0,2.0,1.0,5.188499140052109,8.654214427521323
val_loss,100,10,1,16600,17600,18580,6.736182038784027,0.048117284964886556,0.9313824819018716,5.0,3.0,5.0,5.0,1.0,5.0,5.178602042115168,6.46221065941583
val_loss,100,10,1,16800,17800,18780,6.734689137339592,0.048667065634938465,0.9310811977819838,5.0,5.0,5.0,5.0,1.0,1.0,5.1773913966131255,6.29810256048081
val_loss,100,10,1,17000,18000,18980,6.7426432156562806,0.04790540720086065,0.9153837933262131,5.0,4.0,5.0,5.0,2.0,5.0,5.097911410615156,5.2922066482755845
val_loss,100,10,1,17200,18200,19180,6.749912796616554,0.04806162515645056,0.9280420408637897,5.0,4.0,7.0,5.0,2.0,11.0,5.021238472810452,5.6627730016735764
val_loss,100,10,1,17400,18400,19380,6.747870611548424,0.04840532430462832,0.9286034276618592,5.0,3.0,7.0,5.0,2.0,13.0,5.019396452852925,6.202095048863387
val_loss,100,10,1,17600,18600,19580,6.754298685193062,0.048445004422114316,0.9120669500395447,3.0,3.0,7.0,5.0,4.0,7.0,5.1911489806722715,4.796674892954541
val_loss,100,10,1,17800,18800,19780,6.761673433184623,0.04871686281196192,0.9220945466545936,3.0,9.0,5.0,6.0,4.0,9.0,5.021773202311712,5.974446722643882
val_loss,100,10,1,18000,19000,19980,6.758748785853386,0.04817699123115796,0.9243199677739543,3.0,14.0,7.0,7.0,3.0,13.0,5.464917113073443,5.993953600242514
val_loss,100,10,1,18200,19200,20180,6.7656004935503,0.047930924321536186,0.8981276709252001,3.0,5.0,6.0,4.0,1.0,3.0,5.894846065592202,6.04015125083016
val_loss,100,10,1,18400,19400,20380,6.772466977834702,0.04762035528618045,0.9180653196159627,3.0,5.0,7.0,5.0,3.0,2.0,6.357972218629094,5.310587246607226
val_loss,100,10,1,18600,19600,20580,6.770296271443367,0.0476579347832568,0.9181570518206768,3.0,5.0,5.0,4.0,3.0,2.0,7.6639331336666245,6.120194050428405
val_loss,100,10,1,18800,19800,20780,6.775600866675377,0.047071223363440926,0.9084297397313469,3.0,3.0,5.0,6.0,5.0,4.0,7.241741520209939,8.113057033066696
val_loss,100,10,1,19000,20000,20980,6.784252586960792,0.0475275943396361,0.9251061918170589,3.0,3.0,4.0,4.0,5.0,10.0,6.4754457582559715,6.400368340238257
val_loss,100,10,1,19200,20200,21180,6.7827157598733905,0.04730798395025787,0.9266584946629086,3.0,3.0,4.0,5.0,5.0,14.0,6.363430191206819,7.563751081120683
val_loss,100,10,1,19400,20400,21380,6.788404400348663,0.048007418998074695,0.9048048105933869,5.0,4.0,5.0,7.0,4.0,4.0,6.945798644469985,6.342901657968922
val_loss,100,10,1,19600,20600,21580,6.798629485368728,0.04768527156229736,0.9164863170006167,5.0,4.0,3.0,5.0,4.0,4.0,7.931156805195739,7.864442833957139
val_loss,100,10,1,19800,20800,21780,6.7974668717384334,0.047486598831228626,0.9179728611512611,5.0,15.0,9.0,5.0,2.0,15.0,7.146280965013872,5.8531299469713245
val_loss,100,10,1,20000,21000,21980,6.802198187708854,0.0476103407783529,0.9049760901346,9.0,4.0,8.0,6.0,2.0,4.0,6.990581433829621,6.298900802722355
val_loss,100,10,1,20200,21200,22180,6.811058504581451,0.04734095297596363,0.9269766066370556,9.0,4.0,4.0,6.0,3.0,6.0,4.560301067954402,4.9949476434190245
val_loss,100,10,1,20400,21400,22380,6.809359933137894,0.04731716973325988,0.9269384234931166,9.0,4.0,6.0,6.0,2.0,7.0,4.501049889611005,6.417434971729051
val_loss,100,10,1,20600,21600,22580,6.812589062452316,0.04774486857817763,0.9069143468080533,3.0,4.0,3.0,6.0,3.0,6.0,5.671880399400063,5.5429574857421615
val_loss,100,10,1,20800,21800,22780,6.8238032466173175,0.048317519025504525,0.916134186709416,4.0,4.0,6.0,6.0,3.0,4.0,6.1162579998889175,5.986810469882986
val_loss,100,10,1,21000,22000,22980,6.822387919425965,0.048350194046536475,0.9133776383845748,15.0,4.0,6.0,6.0,3.0,5.0,5.502839559927796,6.738002570595286
val_loss,100,10,1,21200,22200,23180,6.824252265691757,0.049366875995885975,0.9047120228353802,4.0,4.0,6.0,6.0,4.0,7.0,5.976564801184727,5.462249756564498
val_loss,100,10,1,21400,22400,23380,6.833396003246308,0.047992541659426936,0.9229227467641836,3.0,4.0,6.0,7.0,3.0,6.0,6.788735764906538,6.743394434446717
val_loss,100,10,1,21600,22600,23580,6.83150373160839,0.04721168445844128,0.9239035999205366,3.0,3.0,6.0,4.0,4.0,3.0,6.488346744396775,5.580819966156986
val_loss,100,10,1,21800,22800,23780,6.8323355281352995,0.048510632633655855,0.9122530162183137,3.0,3.0,6.0,4.0,3.0,2.0,6.689924154705426,7.199114496989431
val_loss,100,10,1,22000,23000,23980,6.8427733182907104,0.04787095063885249,0.9211224565800152,3.0,3.0,5.0,6.0,3.0,7.0,5.836460047308111,4.862459359178485
val_loss,100,10,1,22200,23200,24180,6.841394949555397,0.04784506118632853,0.9184256685147827,3.0,4.0,5.0,4.0,2.0,8.0,5.842762072648726,5.175031353439923
val_loss,100,10,1,22400,23400,24380,6.841801556944847,0.048585445752458746,0.9082399645116437,4.0,4.0,5.0,9.0,5.0,8.0,6.0688925482302265,5.548294734924731
val_loss,100,10,1,22600,23600,24580,6.852084209918976,0.045761088216143164,0.9135396447255064,7.0,4.0,5.0,4.0,6.0,8.0,6.4009157672526324,5.442095241193751
val_loss,100,10,1,22800,23800,24780,6.849136503934861,0.04466872359520261,0.907341587839422,7.0,4.0,5.0,8.0,5.0,5.0,6.359937411294734,6.54120452362648
val_loss,100,10,1,23000,24000,24980,6.8473823529481885,0.046449750130249,0.9078817473229053,5.0,5.0,7.0,9.0,5.0,6.0,5.044247853143156,4.814836384407855
val_loss,100,10,1,23200,24200,25180,6.8583977723121645,0.04511639885253211,0.909194282885044,3.0,4.0,6.0,7.0,7.0,7.0,4.472464690625523,4.474525172248597
val_loss,100,10,1,23400,24400,25380,6.856966037154198,0.044958346228968805,0.9051523103915406,3.0,4.0,6.0,4.0,4.0,6.0,5.274543128934023,5.950779468022233
val_loss,100,10,1,23600,24600,25580,6.854830331206322,0.047413305584072245,0.8940527182209023,9.0,6.0,5.0,5.0,9.0,9.0,6.360506434805665,5.578646983248259
val_loss,100,10,1,23800,24800,25780,6.866237077116966,0.04735239687133863,0.9070148008222381,9.0,5.0,6.0,8.0,5.0,9.0,6.432534375629684,5.062527331251889
val_loss,100,10,1,24000,25000,25980,6.8641886341571805,0.046702097318234645,0.9031668100528769,9.0,5.0,6.0,7.0,5.0,5.0,6.256456262325619,4.960570803927182
val_loss,100,10,1,24200,25200,26180,6.86171728014946,0.04853583859549705,0.8967977648764551,9.0,5.0,4.0,12.0,3.0,4.0,7.4556545948669655,6.283625802768473
val_loss,100,10,1,24400,25400,26380,6.873420491814613,0.04813807665478826,0.9035798165485307,9.0,6.0,4.0,4.0,4.0,4.0,7.494023691090585,5.234817173115139
val_loss,100,10,1,24600,25600,26580,6.871693531870842,0.047922477502547314,0.9067049730402417,9.0,4.0,7.0,5.0,4.0,6.0,6.837281773293588,5.701102909522197
val_loss,100,10,1,24800,25800,26780,6.86915884077549,0.04937938154164907,0.9070341287388923,7.0,6.0,4.0,5.0,15.0,15.0,7.000742671922886,5.712998225787343
val_loss,100,10,1,25000,26000,26980,6.882226644158363,0.04847064764179992,0.9155700885983048,5.0,4.0,6.0,4.0,3.0,15.0,6.628142214844766,5.666832919486284
val_loss,100,10,1,25200,26200,27180,6.881213382482529,0.048234787636284845,0.9126393741367088,5.0,3.0,4.0,5.0,3.0,5.0,5.116983431613771,5.884942898314647
val_loss,100,10,1,25400,26400,27380,6.8781751316785815,0.04999650077756203,0.9019923773928705,5.0,5.0,5.0,5.0,8.0,6.0,6.180160074742069,6.0675898321435
val_loss,100,10,1,25600,26600,27580,6.88946656525135,0.04720056867299344,0.9135333350612785,9.0,5.0,5.0,4.0,5.0,4.0,6.233702603233207,6.657946975451766
val_loss,100,10,1,25800,26800,27780,6.887305948138237,0.04630670240433421,0.909216188096982,9.0,4.0,5.0,5.0,5.0,4.0,6.382354117806245,6.1973382003340935
val_loss,100,10,1,26000,27000,27980,6.884053078889846,0.048082615638344435,0.9075654545541293,7.0,4.0,6.0,10.0,3.0,3.0,7.697609469137199,6.636305112764335
val_loss,100,10,1,26200,27200,28180,6.895979742407799,0.046446786717929574,0.9181882638219547,3.0,4.0,6.0,5.0,3.0,3.0,7.826520251740238,6.6707675221424845
val_loss,100,10,1,26400,27400,28380,6.894779917597771,0.0460681915588557,0.9137243467155527,3.0,4.0,6.0,3.0,3.0,4.0,6.838024042348173,7.948301451059481
val_loss,100,10,1,26600,27600,28580,6.891642007231712,0.047599356056720506,0.91779625552186,3.0,4.0,6.0,6.0,8.0,10.0,8.819872758312997,7.073982490254905
val_loss,100,10,1,26800,27800,28780,6.9034094947576525,0.04583366541455071,0.9084207057263862,3.0,3.0,6.0,10.0,10.0,9.0,9.542550298760375,8.57271977450263
val_loss,100,10,1,27000,28000,28980,6.902291045188904,0.04533948008642348,0.9079569832850625,4.0,4.0,5.0,5.0,5.0,7.0,7.950961483971523,7.712157146743927
val_loss,100,10,1,27200,28200,29180,6.897077117562294,0.04792996375146047,0.9179294052341957,4.0,5.0,5.0,7.0,4.0,5.0,6.208924315224752,6.099131024213588
val_loss,100,10,1,27400,28400,29380,6.907602471709251,0.045726132546719,0.9186160909693608,4.0,4.0,5.0,4.0,7.0,6.0,5.262873708086994,5.079168256399955
val_loss,100,10,1,27600,28600,29580,6.907015897631645,0.04541629476230908,0.9190586094003682,4.0,4.0,5.0,7.0,4.0,3.0,5.429146777729403,6.519542571838799
val_loss,100,10,1,27800,28800,29780,6.902746157646179,0.04772879524890159,0.9269666950120988,4.0,4.0,5.0,5.0,8.0,8.0,5.807691275710176,5.772836594548487
val_loss,100,10,1,28000,29000,29980,6.913300431370735,0.046689891205443555,0.9211094314905287,4.0,4.0,7.0,9.0,5.0,5.0,5.71757777025561,5.60440224228111
val_loss,100,10,1,28200,29200,30180,6.912649715542793,0.046463302182639,0.9162159405378152,4.0,8.0,7.0,5.0,5.0,7.0,5.371982694731983,6.814415201611953
val_loss,100,10,1,28400,29400,30380,6.906222611665726,0.04981652601755765,0.9291282356385399,4.0,4.0,3.0,5.0,7.0,7.0,6.554328128508092,6.209276168993236
val_loss,100,10,1,28600,29600,30580,6.91532489657402,0.04883497780175582,0.9241649723822916,11.0,4.0,5.0,6.0,8.0,6.0,6.670901194307931,6.5928157637518785
val_loss,100,10,1,28800,29800,30780,6.913978825211525,0.04793430720574909,0.9226387801575874,11.0,11.0,6.0,7.0,7.0,8.0,6.268760238681239,6.930686244921593
val_loss,100,10,1,29000,30000,30980,6.907605197429657,0.049635074693020524,0.9258467371944785,10.0,6.0,6.0,5.0,10.0,11.0,5.798147502211665,6.58454073195785
val_loss,100,10,1,29200,30200,31180,6.915933744907379,0.047797334148213355,0.9161714065604644,6.0,4.0,6.0,5.0,6.0,6.0,5.812132212980226,7.7532400913034385
val_loss,100,10,1,29400,30400,31380,6.9140853142738345,0.04675781396188075,0.9168576481581326,6.0,4.0,6.0,3.0,6.0,6.0,5.94345212997621,6.955586696459023
val_loss,100,10,1,29600,30600,31580,6.907475455403328,0.04909245919176574,0.9250251286305768,6.0,4.0,7.0,7.0,15.0,15.0,7.340738218905877,5.940250305294399
val_loss,100,10,1,29800,30800,31780,6.913146796226502,0.04849323944458864,0.9055576368155155,4.0,3.0,5.0,7.0,4.0,4.0,7.60981301044341,9.186372162384071
val_loss,100,10,1,30000,31000,31980,6.909705782532692,0.045631120831237985,0.9084020860724435,7.0,9.0,5.0,9.0,7.0,12.0,7.563221197299567,7.343540438787145
val_loss,100,10,1,30200,31200,32180,6.900253345370293,0.048133702817805234,0.9192999509342636,7.0,10.0,5.0,7.0,14.0,14.0,8.60731359671556,5.673392575285322
val_loss,100,10,1,30400,31400,32380,6.903466830849648,0.04795782680101843,0.9044494131418299,4.0,4.0,8.0,3.0,6.0,6.0,8.735790519453953,7.712870356723392
val_loss,100,10,1,30600,31600,32580,6.898442729711532,0.044537673202405995,0.9043708895469522,4.0,4.0,6.0,6.0,6.0,5.0,7.327434289226354,6.8075211812760985
val_loss,100,10,1,30800,31800,32780,6.886991741061211,0.04830840027222186,0.9150415172358625,7.0,5.0,5.0,6.0,7.0,11.0,6.6841763439557775,7.572005366802778
val_loss,100,10,1,31000,32000,32980,6.885389106869698,0.05154430847641054,0.9136274406771596,5.0,4.0,6.0,4.0,2.0,5.0,7.091963582785112,7.192218236978335
val_loss,100,10,1,31200,32200,33180,6.879224360585213,0.04758441809755549,0.9103940979100665,4.0,9.0,5.0,4.0,2.0,10.0,6.566065924013349,9.214531571084173
val_loss,100,10,1,31400,32400,33380,6.865804017186165,0.051306476679242215,0.9214603639152897,4.0,4.0,5.0,6.0,10.0,7.0,7.4482796536522855,6.3617179174295195
val_loss,100,10,1,31600,32600,33580,6.861353852748871,0.05669037975893755,0.9220384098418227,4.0,3.0,5.0,6.0,2.0,4.0,7.1664484243797535,5.502387776774181
val_loss,100,10,1,31800,32800,33780,6.854343928694725,0.051476578386278365,0.9211541297598075,4.0,3.0,6.0,6.0,2.0,10.0,7.198718226355238,5.965127646466447
val_loss,100,10,1,32000,33000,33980,6.839228169322014,0.05307782275189234,0.9214092948963106,4.0,9.0,7.0,4.0,7.0,14.0,6.35850965886002,4.429000938753424
val_loss,100,10,1,32200,33200,34180,6.833021302819252,0.058085099218730986,0.928067037541486,3.0,3.0,7.0,4.0,3.0,5.0,6.46541940252904,6.842431907014007
val_loss,100,10,1,32400,33400,34380,6.825705182552338,0.05364190270719697,0.9273325920717417,3.0,3.0,4.0,6.0,3.0,7.0,6.4509153666731756,4.0788729977879505
val_loss,100,10,1,32600,33600,34580,6.81151081264019,0.053227826545190884,0.9243915082271973,3.0,3.0,4.0,4.0,3.0,4.0,5.546366598588312,4.821407061184208
val_loss,100,10,1,32800,33800,34780,6.805363543629646,0.056269411318043784,0.9284834202283504,3.0,4.0,4.0,7.0,3.0,3.0,5.452155209783155,7.094867678587862
val_loss,100,10,1,33000,34000,34980,6.800161761045456,0.05192647788916944,0.9285388541631435,3.0,7.0,4.0,4.0,3.0,3.0,5.909125876269207,6.2388636831005115
val_loss,100,10,1,33200,34200,35180,6.7863546937704085,0.049253651442068155,0.9168521707534396,3.0,7.0,5.0,4.0,3.0,13.0,6.3962803724680155,6.7081278603203875
val_loss,100,10,1,33400,34400,35380,6.780567483305931,0.053470777029313764,0.9229271869017583,6.0,3.0,7.0,9.0,7.0,9.0,6.6044565888927655,9.563022466516342
val_loss,100,10,1,33600,34600,35580,6.778047331571579,0.04873991084378137,0.9253583226016258,6.0,3.0,7.0,9.0,7.0,5.0,6.990153764464177,8.389157109007982
val_loss,100,10,1,33800,34800,35780,6.764995054602623,0.04619744823902278,0.9141671113973561,7.0,3.0,4.0,11.0,15.0,8.0,6.677137472540824,6.879842792513307
val_loss,100,10,1,34000,35000,35980,6.759689040184021,0.0510290012950979,0.9265740152938886,6.0,3.0,4.0,6.0,5.0,3.0,6.745180172410923,7.695879367409417
val_loss,100,10,1,34200,35200,36180,6.758961315751076,0.04756193728128162,0.9268500679083139,7.0,4.0,4.0,3.0,3.0,5.0,7.19640234151539,7.218138212393079
val_loss,100,10,1,34400,35400,36380,6.747965421676636,0.04651452486083274,0.9253845989060472,14.0,4.0,4.0,7.0,4.0,15.0,8.374009670599262,7.029557552280893
val_loss,100,10,1,34600,35600,36580,6.742182675600052,0.05203311903692607,0.9243053170225223,6.0,4.0,7.0,7.0,5.0,4.0,8.621118084090485,7.332780687776688
val_loss,100,10,1,34800,35800,36780,6.741123257875443,0.04986703465212245,0.9258136673840889,4.0,9.0,4.0,8.0,6.0,9.0,8.020332958013666,5.933115401878218
val_loss,100,10,1,35000,36000,36980,6.730197197198867,0.048258188593460434,0.9168435951459715,5.0,4.0,5.0,5.0,3.0,5.0,6.213415527923363,6.50948440663691
val_loss,100,10,1,35200,36200,37180,6.723692501783371,0.05292097783015023,0.9285236686848694,6.0,3.0,6.0,10.0,3.0,3.0,5.999168120101204,8.216503286461032
val_loss,100,10,1,35400,36400,37380,6.72284973025322,0.05014534862618987,0.9305832208495112,6.0,10.0,6.0,4.0,3.0,8.0,6.867571093656405,7.015539364410949
val_loss,100,10,1,35600,36600,37580,6.709821202754974,0.047763342766085126,0.9216160324088648,3.0,9.0,6.0,7.0,3.0,4.0,6.545202499154973,6.248810185181252
val_loss,100,10,1,35800,36800,37780,6.702009544372559,0.05281838306169278,0.9291563652741961,8.0,4.0,6.0,4.0,6.0,7.0,6.476338055895345,6.131908584261467
val_loss,100,10,1,36000,37000,37980,6.700236229896546,0.04963062510510095,0.9284071947551192,5.0,4.0,4.0,7.0,1.0,15.0,5.748290803493961,5.598642688399993
val_loss,100,10,1,36200,37200,38180,6.685686696171761,0.04716383357988282,0.9179879284841194,4.0,4.0,6.0,8.0,1.0,4.0,5.938262871530145,5.515657540458252
val_loss,100,10,1,36400,37400,38380,6.67519372344017,0.05496128700665571,0.9323673493702195,6.0,6.0,7.0,4.0,1.0,3.0,5.5259382310283005,6.08682926826148
val_loss,100,10,1,36600,37600,38580,6.670889319181442,0.0526751774403839,0.9417139921374571,3.0,6.0,3.0,4.0,1.0,5.0,5.3235752884498435,5.084902139701067
val_loss,100,10,1,36800,37800,38780,6.654348479509354,0.05130703232900495,0.9375529024470465,4.0,3.0,3.0,4.0,1.0,3.0,5.605191918993968,5.5076180871477245
val_loss,100,10,1,37000,38000,38980,6.63936109662056,0.0601262517199934,0.9533786462640909,3.0,5.0,7.0,6.0,1.0,5.0,5.225141366371025,6.763682841136953
val_loss,100,10,1,37200,38200,39180,6.631622916460037,0.059187768596665545,0.956614127988412,5.0,3.0,5.0,6.0,1.0,5.0,5.045637582059701,6.560410548645902
val_loss,100,10,1,37400,38400,39380,6.6091463047266,0.062287905971249766,0.9588154718386939,5.0,3.0,8.0,4.0,1.0,4.0,4.055894615925794,5.541375551085303
val_loss,100,10,1,37600,38600,39580,6.586354305744171,0.07905603241566792,0.9724845339097794,5.0,3.0,4.0,5.0,1.0,2.0,3.6404926922240795,9.006141369763519
val_loss,100,10,1,37800,38800,39780,6.569494044780731,0.08294131172233436,0.9783180569571263,4.0,3.0,5.0,6.0,1.0,4.0,3.4832074942015088,5.568574344665596
val_loss,100,10,1,38000,39000,39980,6.537474518418312,0.08991791167703689,0.9811043672337201,4.0,5.0,5.0,6.0,1.0,2.0,3.128266229918682,5.94365244131629
val_loss,100,10,1,38200,39200,40180,6.5027416753768925,0.11200495611693419,0.9871746396091271,4.0,3.0,5.0,6.0,2.0,2.0,2.869621939992921,4.914313551252976
val_loss,100,10,1,38400,39400,40380,6.473104133605957,0.12104059226910327,0.9907297006386692,3.0,8.0,4.0,6.0,2.0,4.0,2.7309809971801653,6.4566261227450035
val_loss,100,10,1,38600,39600,40580,6.426297152638435,0.13463702868879124,0.992272025372007,3.0,4.0,4.0,6.0,1.0,2.0,2.533296062564976,5.7574364505001645
val_loss,100,10,1,38800,39800,40780,6.371551665067673,0.16657568681673374,0.9939278689116876,2.0,3.0,3.0,6.0,1.0,2.0,2.2159036173169797,5.447057567243614
val_loss,100,10,1,39000,40000,40980,6.317787642478943,0.1889608765641572,0.9959745467481788,2.0,4.0,3.0,6.0,1.0,3.0,2.1826329421519666,4.505142171646856
val_loss,100,10,1,39200,40200,41180,6.2401904559135435,0.2185940174712349,0.9969583205295114,2.0,4.0,3.0,7.0,1.0,2.0,2.1882773427060807,3.4017684771156844
val_loss,100,10,1,39400,40400,41380,6.147244202494622,0.2779783515790253,0.997945540004652,2.0,3.0,5.0,4.0,1.0,1.0,1.904833320289716,4.09222551221962
val_loss,100,10,1,39600,40600,41580,6.044129248857498,0.3383207831753606,0.9987476831298306,2.0,4.0,3.0,8.0,1.0,1.0,1.8236343092979257,4.599032762758605
val_loss,100,10,1,39800,40800,41780,5.90897691488266,0.4052886898353005,0.9991434783135407,2.0,4.0,6.0,6.0,1.0,1.0,1.7961502048572249,3.5900945397145496
val_loss,100,10,1,40000,41000,41980,5.751831439733505,0.4901638465224862,0.9993838990935974,2.0,3.0,7.0,5.0,2.0,1.0,1.7222237782050593,2.9911292253323616
val_loss,100,10,1,40200,41200,42180,5.582828406691551,0.5642932268014813,0.9995904670406233,2.0,3.0,7.0,6.0,1.0,1.0,1.637117721792189,2.634547143726214
val_loss,100,10,1,40400,41400,42380,5.382211896777153,0.6269683811557815,0.999683370029029,2.0,4.0,5.0,7.0,1.0,1.0,1.602969576661168,3.4864335405620954
val_loss,100,10,1,40600,41600,42580,5.158476767241955,0.6982838538257152,0.9997465668936569,2.0,3.0,7.0,6.0,1.0,1.0,1.541054062030286,2.8498210688417647
val_loss,100,10,1,40800,41800,42780,4.914100941121578,0.7722562346608961,0.9998541879226892,2.0,3.0,4.0,5.0,1.0,1.0,1.4640613974054975,4.361344213508146
val_loss,100,10,1,41000,42000,42980,4.6240676292777065,0.85144638322082,0.9998691193773277,2.0,3.0,4.0,4.0,1.0,1.0,1.4664035599519574,3.694565899651979
val_loss,100,10,1,41200,42200,43180,4.289874524474144,0.9680784382114139,0.9998905862919718,2.0,3.0,4.0,7.0,1.0,1.0,1.4480341099423402,3.4971336089926313
val_loss,100,10,1,41400,42400,43380,3.912743398398161,1.1194119747101923,0.9999309819813058,2.0,3.0,3.0,4.0,1.0,1.0,1.4132681172323505,2.2529743087008014
val_loss,100,10,1,41600,42600,43580,3.488665845990181,1.2693193916554433,0.9999449876089214,1.0,3.0,4.0,6.0,1.0,1.0,1.4063537796982124,1.7680222266641208
val_loss,100,10,1,41800,42800,43780,3.0419001673161983,1.3967881834289029,0.9999346819872142,1.0,3.0,2.0,6.0,1.0,1.0,1.3954919576194558,1.720532708198988
val_loss,100,10,1,42000,43000,43980,2.598172440454364,1.4690964472149413,0.9999140490684926,1.0,3.0,3.0,5.0,1.0,1.0,1.3975981886584379,1.993419938068148
val_loss,100,10,1,42200,43200,44180,2.161099731884897,1.4607966280863132,0.9998997318106269,1.0,3.0,3.0,5.0,1.0,2.0,1.4243901481492944,1.860099799622543
val_loss,100,10,1,42400,43400,44380,1.7445798161346466,1.3843657141364376,0.9998845654382004,1.0,2.0,3.0,6.0,1.0,1.0,1.4514488016688478,1.7291867581668658
weight_norm,100,10,1,0,1000,1980,47.737713966369625,0.8864055422994596,0.9873756653321268,3.0,2.0,2.0,5.0,1.0,1.0,2.000651320788723,1.9236646802168789
weight_norm,100,10,1,200,1200,2180,47.847096557617185,1.0482931885511875,0.9912000643458568,3.0,4.0,2.0,3.0,1.0,1.0,1.9513748896091319,2.006872698050707
weight_norm,100,10,1,400,1400,2380,47.976617393493655,1.141722117970109,0.9926013332882968,3.0,4.0,4.0,5.0,1.0,1.0,2.0691480443506363,2.350105442016747
weight_norm,100,10,1,600,1600,2580,48.25309928894043,1.331655581919551,0.9922779563824455,3.0,4.0,5.0,5.0,1.0,2.0,2.1710360362707948,3.0128973878043523
weight_norm,100,10,1,800,1800,2780,48.635493431091305,1.442178298578306,0.9936875786714057,3.0,3.0,4.0,6.0,1.0,5.0,2.098012218376215,4.7698413173930865
weight_norm,100,10,1,1000,2000,2980,49.010321617126465,1.416407492111757,0.9934116254560639,3.0,4.0,5.0,4.0,2.0,2.0,2.298196141553755,4.317777255131633
weight_norm,100,10,1,1200,2200,3180,49.47832992553711,1.3292505181901235,0.9903541596373528,3.0,3.0,5.0,5.0,1.0,4.0,2.6454296334366294,4.290350808944004
weight_norm,100,10,1,1400,2400,3380,49.93912982940674,1.2382896961482424,0.9900880567157292,3.0,5.0,4.0,4.0,2.0,2.0,2.596763956787173,3.7468686451430635
weight_norm,100,10,1,1600,2600,3580,50.271950340271,1.198946986469157,0.9895460254071836,3.0,3.0,2.0,6.0,1.0,2.0,2.6417287222934664,3.962773624025487
weight_norm,100,10,1,1800,2800,3780,50.69615253448487,1.1061986640086743,0.9857726034433899,5.0,3.0,6.0,4.0,1.0,2.0,2.8186592932857435,4.20125150258368
weight_norm,100,10,1,2000,3000,3980,51.0689049911499,1.1340867561864547,0.9905769323292015,5.0,3.0,6.0,6.0,1.0,15.0,2.7080171265808306,4.675182508541564
weight_norm,100,10,1,2200,3200,4180,51.37180477142334,1.1539838788653702,0.9911185121945784,5.0,3.0,6.0,6.0,1.0,9.0,2.804655497232882,5.0946706763121625
weight_norm,100,10,1,2400,3400,4380,51.776733589172366,1.0964597650885426,0.9883966266434291,5.0,4.0,10.0,8.0,1.0,2.0,3.1097304626066853,4.226213471962321
weight_norm,100,10,1,2600,3600,4580,52.15676742553711,1.1337714556265612,0.9926385960718898,5.0,4.0,5.0,9.0,1.0,2.0,2.837334333303673,4.2568287008183106
weight_norm,100,10,1,2800,3800,4780,52.48576885223389,1.1580307091297506,0.9929400937579924,5.0,4.0,7.0,7.0,1.0,2.0,2.9273511595449944,3.8547490634050208
weight_norm,100,10,1,3000,4000,4980,52.882901420593264,1.1361421384392336,0.9913274671334993,5.0,4.0,5.0,6.0,1.0,2.0,3.4154332099143794,4.422942647186901
weight_norm,100,10,1,3200,4200,5180,53.28725925445556,1.1903424887651861,0.9948404866686281,5.0,4.0,5.0,6.0,1.0,2.0,3.2016891246191936,4.0290230808414735
weight_norm,100,10,1,3400,4400,5380,53.63348934173584,1.2119230862741686,0.9949964790241257,5.0,3.0,5.0,4.0,1.0,3.0,3.1136681245132736,3.784961430987747
weight_norm,100,10,1,3600,4600,5580,54.04989086151123,1.1749398030575053,0.9935866641157454,5.0,4.0,5.0,5.0,1.0,2.0,3.2551427736441596,4.149721281582697
weight_norm,100,10,1,3800,4800,5780,54.467626113891605,1.2114052343671478,0.9955815647348798,5.0,3.0,8.0,7.0,1.0,3.0,3.0927133455365308,3.611539417813137
weight_norm,100,10,1,4000,5000,5980,54.8200414276123,1.2219583655654456,0.9956897778595982,5.0,5.0,5.0,4.0,1.0,13.0,2.955020531661596,3.3849231051485336
weight_norm,100,10,1,4200,5200,6180,55.20378379821777,1.1347172304099642,0.9943460707519196,5.0,7.0,8.0,5.0,4.0,2.0,3.243691455242951,4.549725393769291
weight_norm,100,10,1,4400,5400,6380,55.59281742095947,1.105589577454262,0.9958079935946105,5.0,7.0,5.0,8.0,1.0,2.0,2.9891351241682744,3.9638464387587447
weight_norm,100,10,1,4600,5600,6580,55.915133743286134,1.0782599052250508,0.9955898406637403,5.0,4.0,8.0,3.0,1.0,3.0,2.3995066441969413,4.292328333471422
weight_norm,100,10,1,4800,5800,6780,56.25623249053955,0.9752116687769653,0.99364688237025,5.0,4.0,6.0,8.0,1.0,3.0,2.6775114561899955,3.7502136953612952
weight_norm,100,10,1,5000,6000,6980,56.61512153625488,0.9329219341439594,0.9952715993636463,5.0,3.0,6.0,3.0,1.0,2.0,2.546012984967455,4.337140377579928
weight_norm,100,10,1,5200,6200,7180,56.89493362426758,0.9224187181707583,0.9951228499468243,5.0,4.0,6.0,4.0,1.0,3.0,2.5233645762798,4.523844122457765
weight_norm,100,10,1,5400,6400,7380,57.19229953765869,0.8292895213252499,0.9926783845025874,4.0,4.0,3.0,6.0,1.0,5.0,2.840236398767952,4.812530866274126
