run,right_step,left_step,PR_pos,PR_pos_sketchsd,PR_pos_det,PR_pos_det_sketchsd,PR_step,PR_step_sketchsd,PR_step1,PR_step1_sketchsd,PR_step5,PR_step5_sketchsd,PR_step20,PR_step20_sketchsd,fn_PR_pos,fn_PR_pos_sketchsd,fn_PR_pos_det,fn_PR_pos_det_sketchsd,fn_PR_step,fn_PR_step_sketchsd,fn_PR_step1,fn_PR_step1_sketchsd,fn_PR_step5,fn_PR_step5_sketchsd,fn_PR_step20,fn_PR_step20_sketchsd,move,pnorm,t_mem,t_gen
a_add,1180,0,1.0177160554967513,0.0015144911847783105,1.3012496065735157,0.005234182003420185,13.705663907312003,0.4748866851513718,,,2.3832725531356465,0.07120749943156102,,,1.0611131556304847,0.0018242200515664608,2.420741995096421,0.08318829081247303,19.677284679901163,0.14091712671353385,,,6.212648060132172,0.09606484092147838,,,38.50347423553467,122.57544085184733,5300,9220
a_add,1280,100,1.0166258151862717,0.0016062861948852314,1.3523435451213142,0.008237915835389464,16.737789893368237,0.3625087375294118,,,2.6433994671455325,0.06692756265483579,,,1.0654296995237718,0.0017339393972368722,2.374284756388401,0.08392089341457587,19.732673362011674,0.1734119774028482,,,5.846569588794292,0.06139386419494164,,,38.47292739152908,123.6735383351644,5300,9220
a_add,1380,200,1.0159318223851717,0.001660705433789711,1.4081886709292764,0.008458298613107651,18.85072653875716,0.008158792680255544,,,2.959676635819884,0.05915021741739124,,,1.0686648910803376,0.002428117837945387,2.4728075253631014,0.13454010614249956,20.11733422883466,0.18287080820298485,,,6.566462704900712,0.2190580781920266,,,37.75154322385788,124.89291928609212,5300,9220
a_add,1480,300,1.015824999317919,0.0017548616065276024,1.4596154548909384,0.0040463757450319715,20.576863516755097,0.5074641370622803,,,3.1989538813498015,0.011295897112615583,,,1.0731193765616265,0.0026033664489623076,2.6379940808850773,0.18713677487557168,20.177130628371636,0.34806245023034776,,,6.6126936540312435,0.20777994893830165,,,37.07358956336975,126.20883204142253,5300,9220
a_add,1580,400,1.0165147705527888,0.0020261179843932275,1.4682309820687247,0.016506134862907307,20.45997271345849,0.2833701634907797,,,3.3376199247084326,0.04161303007761963,,,1.0785553683592681,0.0025838897955138274,2.7145780007254445,0.1699081578045889,19.961377706089863,0.436681305440068,,,7.147221289474278,0.17966918237915053,,,36.40908074378967,127.60089899698893,5300,9220
a_add,1680,500,1.0182655496590738,0.0023250658016721326,1.4297704219112284,0.011698957466853566,20.178295122885913,0.08625347919853077,,,3.200943282021913,0.021097431142730327,,,1.0866839974413902,0.0016370877557628782,2.8632476442482604,0.1000041690343807,19.420548132624877,0.3638770249097689,,,7.106949960995285,0.10499648615403423,,,35.7295058965683,129.04792493184408,5300,9220
a_add,1780,600,1.0209954564405046,0.0024939068592196856,1.3875649764477855,0.005665766923583226,19.645685382693436,0.32451102944761523,,,3.1323690313914163,0.0016366835103636124,,,1.0970440959672816,3.6884600781439403e-06,3.0481170386693925,0.003932480948463768,19.189932589231855,0.35501594198932906,,,7.312189832950777,0.05346973896168761,,,35.05946755409241,130.53014996846517,5300,9220
a_add,1880,700,1.024635845551905,0.0025282758879804357,1.3567778220177251,0.006201431945756064,18.724370547871125,0.6618786638202216,,,3.019572786626349,0.004646592770344293,,,1.1095659365743318,0.001633336255568496,2.8800586415149807,0.03848501859044706,18.745049363804174,0.39069161706239797,,,6.882553489343383,0.030589389087711805,,,34.411854922771454,132.0294548034668,5300,9220
a_add,1980,800,1.0285193411630367,0.0023535508893753887,1.344432992843641,0.007057374040183917,18.885635665925754,0.919497768206929,,,2.9319462422747473,0.07023168967137572,,,1.1212520306032532,0.0026645571201631135,2.6436068467116414,0.010561544982616633,18.575025650434366,0.5326808059886616,,,6.836561316947931,0.0456539548672481,,,33.72916403412819,133.53059107462565,5300,9220
a_add,2080,900,1.0324424053337027,0.001861774347975964,1.3612351466771464,0.010957903891338772,19.00364753519468,1.1441082560818447,,,2.9858886792203503,0.06942610199692889,,,1.1357050284327666,0.003152377909244275,2.534109123894216,0.019504840535196077,18.463518897025466,0.23992854440000322,,,6.82568757379031,0.053674659815331704,,,33.145639687776566,135.01966196695963,5300,9220
