run,arm,mode,lr,seed,step,window,tau,signal,MG,MG40,ident,degenerate,points,mg_seconds,validity_seconds,cheap_seconds,std,residual_std,acorr1,spectral_entropy,crossings,mg_seconds_rep0,mg_seconds_rep1,mg_seconds_rep2,validity_seconds_rep0,validity_seconds_rep1,validity_seconds_rep2,cheap_seconds_rep0,cheap_seconds_rep1,cheap_seconds_rep2
gd_constant_lr0.01_s0,gd,constant,0.01,0,511,512,1,grad_norm,5.369702244279229,7.4313841314335125,1.3839471526285758,False,493,0.004968400113284588,0.01207530009560287,0.0001759999431669712,0.2530618031273834,0.18540024948588976,0.9996694595798218,0.42359386676002475,2.0,0.005063299788162112,0.004966499982401729,0.004968400113284588,0.012140799779444933,0.01207530009560287,0.011994300177320838,0.0001759999431669712,0.0002101999707520008,0.00017070001922547817
gd_constant_lr0.01_s0,gd,constant,0.01,0,639,512,1,grad_norm,5.124834295405912,6.715305413054042,1.310345862123559,False,493,0.004996599862352014,0.011956000002101064,0.00018720002844929695,0.064949690763076,0.01836688854123581,0.9995914663805301,0.2304831614601445,3.0,0.005009999964386225,0.004996599862352014,0.004940199898555875,0.011849100003018975,0.011956000002101064,0.012033300008624792,0.00018420000560581684,0.00020050001330673695,0.00018720002844929695
gd_constant_lr0.01_s0,gd,constant,0.01,0,767,512,1,grad_norm,6.666833333153221,6.635699222746852,0.9953300001889137,False,493,0.004642500076442957,0.011190500110387802,0.00021700002253055573,0.06793292183001598,0.012864169606534685,0.9999062353119422,0.08198113774734982,2.0,0.004486899822950363,0.004997699987143278,0.004642500076442957,0.01072329981252551,0.012511600041761994,0.011190500110387802,0.00017899996601045132,0.0002234000712633133,0.00021700002253055573
gd_constant_lr0.01_s0,gd,constant,0.01,0,895,512,1,grad_norm,6.479022440315944,6.336744921875795,0.9780402800344041,False,493,0.005613200133666396,0.013407300226390362,0.00018770014867186546,0.5307812832824715,0.4817076860227965,0.9795266064398535,0.5644786744500842,6.0,0.006284700008109212,0.005573200061917305,0.005613200133666396,0.014158400008454919,0.013407300226390362,0.013359000440686941,0.0002258999738842249,0.00018259999342262745,0.00018770014867186546
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,512,1,grad_norm,5.149881832245816,5.784805259073868,1.123288931185275,False,493,0.005763900000602007,0.01439530006609857,0.00020250002853572369,0.674771348452363,0.48526654403708747,0.9786839160197502,0.5848287243128197,13.0,0.005763900000602007,0.005747999995946884,0.005870799999684095,0.014219699893146753,0.014465400017797947,0.01439530006609857,0.00018589990213513374,0.00024880003184080124,0.00020250002853572369
gd_constant_lr0.01_s0,gd,constant,0.01,0,255,256,1,train_loss,6.771456596370414,6.481415692663691,0.9571671324213776,False,237,0.0021377000957727432,0.004800699884071946,0.00016719987615942955,0.2363697252711574,0.10156498025815452,0.9992026050893905,0.3742947907994846,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,383,256,1,train_loss,6.856891382599737,6.6715718030370255,0.9729732368179282,False,237,0.0019906999077647924,0.004570299992337823,0.00016950001008808613,0.11443598698671197,0.002561496654834735,0.9981069635680183,0.24985805953446738,4.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,511,256,1,train_loss,6.586823733707493,6.479709042690816,0.9837380359112197,False,237,0.0019967001862823963,0.0048868004232645035,0.0001601001713424921,0.09121767026683462,0.010302871987947658,0.9995729287313403,0.05723371714466296,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,639,256,1,train_loss,6.810872178852675,6.6859554250849484,0.981659213315501,False,237,0.0020332999993115664,0.004627099959179759,0.00015920004807412624,0.05647589632748984,0.006694143400099103,0.9995292739542604,0.09266914031097874,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,767,256,1,train_loss,6.947761405637672,6.810987431008892,0.9803139505455963,False,237,0.0019990999717265368,0.0045737000182271,0.00015230011194944382,0.038616763815613825,0.0029474313093979508,0.9995268884298102,0.08295507498361583,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,895,256,1,train_loss,6.193012751431238,6.1341986752522235,0.9905031559695365,False,237,0.002247400116175413,0.005116300191730261,0.00016649998724460602,0.028210540035302774,0.005920347435196603,0.9478729152571475,0.647176322062011,6.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,1023,256,1,train_loss,6.2187604609571006,6.072018716381788,0.9764033772491169,False,237,0.002258199965581298,0.004933100193738937,0.00015350012108683586,0.02406282756318736,0.005975314847416921,0.9409957562056961,0.638663232704975,17.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,255,256,1,probe_loss,6.689960940790463,6.424928339590558,0.9603835353381615,False,237,0.0020441999658942223,0.004678499884903431,0.0001645998563617468,0.21459266247478356,0.08384924888919444,0.9991511389045976,0.3852970983667465,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,383,256,1,probe_loss,6.893164991014678,6.749854555969243,0.9792097773327286,False,237,0.0019893001299351454,0.0045409000013023615,0.00015089986845850945,0.10912076362002314,0.0037685449785310686,0.9985391919915011,0.24187212208197642,2.0,,,,,,,,,
gd_constant_lr0.01_s0,gd,constant,0.01,0,511,256,1,probe_loss,6.409942411943367,6.283592457432715,0.9802884415505467,False,237,0.0019775000400841236,0.004802000010386109,0.0001689000055193901,0.08096910658163574,0.011347057306023135,0.9995856225958347,0.05214302214410043,2.0,,,,,,,,,
