run,arm,mode,lr,seed,step,window,tau,signal,MG,MG40,ident,degenerate,points,mg_seconds,validity_seconds,cheap_seconds,std,residual_std,acorr1,spectral_entropy,crossings,mg_seconds_rep0,mg_seconds_rep1,mg_seconds_rep2,validity_seconds_rep0,validity_seconds_rep1,validity_seconds_rep2,cheap_seconds_rep0,cheap_seconds_rep1,cheap_seconds_rep2,lr_checkpoint,lambda_max,ritz_residual,hvp_count,hessian_seconds,gd_ratio,activation_pr,activation_seconds,gradient_proxy,gradient_seconds
gd_constant_lr0.03_s0,gd,constant,0.03,0,511,512,1,probe_loss,6.828364809914433,7.779247951740591,1.139254882874085,False,493,0.0054107999894768,0.01248780032619834,0.00018640002235770226,0.2690409859812304,0.14595827490411592,0.9966591506003785,0.29179991176917974,8.0,0.005366500001400709,0.0054107999894768,0.005491800140589476,0.012568000005558133,0.012423900188878179,0.01248780032619834,0.00019660010002553463,0.00017220014706254005,0.00018640002235770226,0.03,77.00634765625,5.095680672373373e-06,31,3.9812491999473423,1.15509521484375,7.219411849975586,0.0039540999568998,0.2586014568805694,0.0510687001515179
gd_constant_lr0.03_s0,gd,constant,0.03,0,639,512,1,probe_loss,6.926660596968159,8.354602278508848,1.2061515302432615,False,493,0.006331700133159757,0.01449030009098351,0.00018449989147484303,0.07623028564647837,0.03293221595038211,0.9035522955307659,0.29458922311089863,52.0,0.006338699953630567,0.006256100023165345,0.006331700133159757,0.014508699998259544,0.01441910001449287,0.01449030009098351,0.0001852000132203102,0.00017799995839595795,0.00018449989147484303,0.03,91.17218780517578,5.240753609985021e-06,31,4.0604790998622775,1.3675828170776367,7.738330841064453,0.0025528999976813,0.5232850909233093,0.0446901000104844
gd_constant_lr0.03_s0,gd,constant,0.03,0,767,512,1,probe_loss,6.908908575536213,8.858804768172496,1.282229265493638,False,493,0.007423499831929803,0.01728839986026287,0.00018249987624585629,0.03371152882009351,0.01686548257544645,0.34830687713034214,0.5465011106509517,199.0,0.007435899926349521,0.007423499831929803,0.007407000055536628,0.01728839986026287,0.017286699963733554,0.01731069991365075,0.0001846000086516142,0.00018159998580813408,0.00018249987624585629,0.03,83.6268310546875,3.506225342846749e-06,31,4.093906300142407,1.2544024658203126,8.479262351989746,0.0022843000479042,0.3850763738155365,0.0433417002204805
gd_constant_lr0.03_s0,gd,constant,0.03,0,895,512,1,probe_loss,7.1348321561221795,9.450510274521463,1.3245595786597826,False,493,0.008424999890848994,0.01918260008096695,0.0001875001471489668,0.01982637788719914,0.015410218726902132,-0.10625238875929346,0.690953384564084,268.0,0.008393099997192621,0.008424999890848994,0.00851329998113215,0.01918260008096695,0.019205199787393212,0.019156700000166893,0.0001875001471489668,0.00018209987320005894,0.00018820003606379032,0.03,92.63394927978516,3.612287701978229e-06,31,4.32665319996886,1.3895092391967774,9.103713989257812,0.0038141999393701,0.2279447168111801,0.0680734000634402
gd_constant_lr0.03_s0,gd,constant,0.03,0,1023,512,1,probe_loss,7.882270163294274,10.980426634432376,1.3930538292845414,False,493,0.00903299986384809,0.020292399916797876,0.0001892000436782837,0.01669646096411522,0.016392379851654093,-0.27592642403351536,0.7128727361360426,295.0,0.009166099829599261,0.00903299986384809,0.008942800108343363,0.020292399916797876,0.02023539994843304,0.020298900082707405,0.00019749999046325684,0.0001892000436782837,0.00018869992345571518,0.03,92.20580291748048,3.457681077508549e-06,31,4.034334500087425,1.383087043762207,9.374703407287598,0.0026388000696897,0.3367230892181396,0.0455795999150723
gd_constant_lr0.03_s0,gd,constant,0.03,0,511,512,1,grad_norm,3.542183878724761,4.25985643827829,1.2026073699516417,False,493,0.007415200117975473,0.017685600090771914,0.00020190002396702766,0.5185105640895437,0.4241188442018787,0.9314591579325334,0.6863419438531624,34.0,0.0074155000038445,0.007289099972695112,0.007415200117975473,0.017559800064191222,0.0180543998721987,0.017685600090771914,0.0001868000254034996,0.00021150009706616402,0.00020190002396702766,0.03,77.00634765625,5.095680672373373e-06,31,3.9812491999473423,1.15509521484375,7.219411849975586,0.0039540999568998,0.2586014568805694,0.0510687001515179
gd_constant_lr0.03_s0,gd,constant,0.03,0,639,512,1,grad_norm,3.819041379934733,5.695998151087543,1.491473274160985,False,493,0.008993800031021237,0.020071200327947736,0.00019640009850263596,0.5116063476289596,0.4409505217795067,0.9172952623405509,0.6724880846269193,52.0,0.009034099988639355,0.008993800031021237,0.008663900196552277,0.02010240009985864,0.020071200327947736,0.019707900239154696,0.00019640009850263596,0.000197600107640028,0.00018400000408291817,0.03,91.17218780517578,5.240753609985021e-06,31,4.0604790998622775,1.3675828170776367,7.738330841064453,0.0025528999976813,0.5232850909233093,0.0446901000104844
gd_constant_lr0.03_s0,gd,constant,0.03,0,767,512,1,grad_norm,4.555579097360897,6.993806069710034,1.535217789053785,False,493,0.00882879993878305,0.019907699897885323,0.00019489997066557407,0.4510588377481322,0.39427201461651634,0.9114557710594767,0.6605974797510402,63.0,0.008734799921512604,0.009112400002777576,0.00882879993878305,0.019856699975207448,0.020265899831429124,0.019907699897885323,0.00019910000264644623,0.00018609990365803242,0.00019489997066557407,0.03,83.6268310546875,3.506225342846749e-06,31,4.093906300142407,1.2544024658203126,8.479262351989746,0.0022843000479042,0.3850763738155365,0.0433417002204805
gd_constant_lr0.03_s0,gd,constant,0.03,0,895,512,1,grad_norm,5.296511922424857,9.113687834619041,1.7206961804489997,False,493,0.008882000111043453,0.020408800104632974,0.000197199871763587,0.46193442038311544,0.3972013964835501,0.8926070456482574,0.6957679437021377,72.0,0.009199000196531415,0.008882000111043453,0.008841699920594692,0.020408800104632974,0.020218699937686324,0.02070150012150407,0.00019489997066557407,0.000197199871763587,0.00021100020967423916,0.03,92.63394927978516,3.612287701978229e-06,31,4.32665319996886,1.3895092391967774,9.103713989257812,0.0038141999393701,0.2279447168111801,0.0680734000634402
gd_constant_lr0.03_s0,gd,constant,0.03,0,1023,512,1,grad_norm,6.455006657900968,9.851606006237926,1.5261961030171052,False,493,0.009159000124782324,0.020350300008431077,0.00019880011677742004,0.42633782211827786,0.3616722105636787,0.8729427138018087,0.6805155224271205,78.0,0.009159000124782324,0.009159399894997478,0.008884400129318237,0.02058900031261146,0.020350300008431077,0.020126399816945195,0.00019880011677742004,0.00025200005620718,0.00018979981541633606,0.03,92.20580291748048,3.457681077508549e-06,31,4.034334500087425,1.383087043762207,9.374703407287598,0.0026388000696897,0.3367230892181396,0.0455795999150723
gd_constant_lr0.1_s0,gd,constant,0.1,0,511,512,1,train_loss,8.141228782508053,9.42402739122501,1.1575681807976128,False,493,0.00582839990966022,0.013741499977186322,0.0001913001760840416,0.263804562201144,0.15939622607167844,0.9934933504837793,0.4776100632804782,10.0,0.00618770020082593,0.00582839990966022,0.005795900011435151,0.014173300238326192,0.013741499977186322,0.013694500084966421,0.00020750006660819054,0.0001913001760840416,0.00018660002388060093,0.1,34.14702606201172,3.75526488056479e-06,31,4.695393800036982,1.707351303100586,9.606749534606934,0.0027264000382274,0.3627263903617859,0.0461474999319762
gd_constant_lr0.1_s0,gd,constant,0.1,0,639,512,1,train_loss,8.189910944412034,9.507352039724795,1.1608614677564533,False,493,0.006335800047963858,0.014728400157764554,0.00018710014410316944,0.09818857202417887,0.021201645656237465,0.7899536606473603,0.7640946084241366,101.0,0.006335800047963858,0.006319600157439709,0.006347700022161007,0.01473040017299354,0.014688700204715133,0.014728400157764554,0.00017919996753335,0.0001914000604301691,0.00018710014410316944,0.1,32.93865966796875,3.082458080699628e-06,31,4.040705400053412,1.6469329833984376,8.888508796691895,0.0031653998885303,0.4185269176959991,0.0456371998880058
gd_constant_lr0.1_s0,gd,constant,0.1,0,767,512,1,train_loss,8.441080705775727,9.477201640447596,1.1227474266373159,False,493,0.006621900014579296,0.015464399941265583,0.00024029985070228577,0.09410901531063227,0.022733922904491954,0.7428901815569732,0.7985332732911425,115.0,0.00660530012100935,0.006889099953696132,0.006621900014579296,0.015464399941265583,0.015809400007128716,0.015327899949625134,0.00024029985070228577,0.000260000117123127,0.00019049993716180325,0.1,39.47666549682617,3.945392464500465e-06,31,4.565248599974439,1.9738332748413088,9.117308616638184,0.0037241999525576,0.3031553030014038,0.0596451999153941
gd_constant_lr0.1_s0,gd,constant,0.1,0,895,512,1,train_loss,6.441534993414283,8.22377601422398,1.276679552720249,False,493,0.006792500149458647,0.01622430025599897,0.00018200022168457508,0.10394318169355296,0.026867631894066494,0.7750106364297668,0.7635398104963994,128.0,0.006792500149458647,0.006792400032281876,0.007109600119292736,0.015607200097292662,0.016624500043690205,0.01622430025599897,0.00017559994012117386,0.0001925998367369175,0.00018200022168457508,0.1,35.55572891235352,3.5497068170777023e-06,31,4.002634899923578,1.777786445617676,10.808306694030762,0.0027238000184297,0.357186496257782,0.044715299969539
gd_constant_lr0.1_s0,gd,constant,0.1,0,1023,512,1,train_loss,6.61914104966629,7.284194797319715,1.1004743278113034,False,493,0.006647500209510326,0.015399000141769648,0.00018329988233745098,0.11913656091626064,0.03387473761822706,0.7833143675259227,0.7757068134123872,128.0,0.006655699806287885,0.0066090000327676535,0.006647500209510326,0.015444399788975716,0.015335399890318513,0.015399000141769648,0.0001993000041693449,0.00018329988233745098,0.00017310003750026226,0.1,36.43086242675781,3.4167547455665648e-06,31,4.050228599924594,1.8215431213378908,12.30554485321045,0.0027358001098036,0.407115638256073,0.0484299999661743
gd_constant_lr0.1_s0,gd,constant,0.1,0,511,512,1,probe_loss,9.465054050716367,11.785912572135286,1.2452028809326519,False,493,0.008144899969920516,0.018666000105440617,0.00018470012582838535,0.19826546678076057,0.1554812859325491,0.9822673946441899,0.45938143971242157,36.0,0.00818579993210733,0.008144899969920516,0.008023900212720037,0.018656899919733405,0.018666000105440617,0.01867650030180812,0.00017579994164407253,0.00018720002844929695,0.00018470012582838535,0.1,34.14702606201172,3.75526488056479e-06,31,4.695393800036982,1.707351303100586,9.606749534606934,0.0027264000382274,0.3627263903617859,0.0461474999319762
gd_constant_lr0.1_s0,gd,constant,0.1,0,639,512,1,probe_loss,9.46464824325825,13.84101398598186,1.4623907439815245,False,493,0.009189800126478076,0.020772299962118268,0.00018449989147484303,0.028801769097628934,0.02875544466677254,0.3294358418495089,0.6794103703937747,202.0,0.009049499873071909,0.009189800126478076,0.00941559998318553,0.020627399906516075,0.020772299962118268,0.021013300167396665,0.00018449989147484303,0.00017749983817338943,0.00018910015933215618,0.1,32.93865966796875,3.082458080699628e-06,31,4.040705400053412,1.6469329833984376,8.888508796691895,0.0031653998885303,0.4185269176959991,0.0456371998880058
gd_constant_lr0.1_s0,gd,constant,0.1,0,767,512,1,probe_loss,8.993265575064632,12.336402787670997,1.3717378503616957,False,493,0.008888700045645237,0.0208363002166152,0.00019280007109045982,0.04320096094165668,0.02930922374143071,0.059005469545488375,0.7679571143648647,246.0,0.008881499990820885,0.009192400146275759,0.008888700045645237,0.020398100139573216,0.02096670027822256,0.0208363002166152,0.00020250002853572369,0.0001805000938475132,0.00019280007109045982,0.1,39.47666549682617,3.945392464500465e-06,31,4.565248599974439,1.9738332748413088,9.117308616638184,0.0037241999525576,0.3031553030014038,0.0596451999153941
gd_constant_lr0.1_s0,gd,constant,0.1,0,895,512,1,probe_loss,8.596598018441581,12.294770352716403,1.430190213191478,False,493,0.008377700112760067,0.019220000132918358,0.00018339999951422215,0.0639698590812481,0.03143027727643754,0.01881795464120691,0.7866877389058211,260.0,0.00814890000037849,0.008491200162097812,0.008377700112760067,0.01865510013885796,0.019319900311529636,0.019220000132918358,0.00018339999951422215,0.00018070009537041187,0.0002337999176234007,0.1,35.55572891235352,3.5497068170777023e-06,31,4.002634899923578,1.777786445617676,10.808306694030762,0.0027238000184297,0.357186496257782,0.044715299969539
gd_constant_lr0.1_s0,gd,constant,0.1,0,1023,512,1,probe_loss,7.681517431981782,11.225439120887376,1.4613569806078386,False,493,0.007534299977123737,0.017673499882221222,0.00018310011364519596,0.08922922897437355,0.035597847354829903,0.049860751331811407,0.7926589859597553,257.0,0.007714000064879656,0.007513599935919046,0.007534299977123737,0.01795460027642548,0.017579100094735622,0.017673499882221222,0.00019080005586147308,0.00018310011364519596,0.00017690006643533707,0.1,36.43086242675781,3.4167547455665648e-06,31,4.050228599924594,1.8215431213378908,12.30554485321045,0.0027358001098036,0.407115638256073,0.0484299999661743
gd_constant_lr0.1_s0,gd,constant,0.1,0,511,512,1,grad_norm,6.461104200362308,9.716677936306557,1.503872656280902,False,493,0.008928600000217557,0.02046260004863143,0.00018960004672408104,0.34190653286501826,0.27564229939338364,0.7669400775922451,0.7866971209389018,85.0,0.008927099872380495,0.008928600000217557,0.009353100089356303,0.020324599696323276,0.02046260004863143,0.020813300274312496,0.00017819995991885662,0.00018960004672408104,0.00019080005586147308,0.1,34.14702606201172,3.75526488056479e-06,31,4.695393800036982,1.707351303100586,9.606749534606934,0.0027264000382274,0.3627263903617859,0.0461474999319762
gd_constant_lr0.1_s0,gd,constant,0.1,0,639,512,1,grad_norm,6.929210121900947,10.103297484293483,1.4580734754110418,False,493,0.009101699804887176,0.020848499843850732,0.00022609997540712357,0.32942677266250364,0.2438638306814467,0.8049238289405809,0.7555194217040158,92.0,0.009150200057774782,0.0089069998357445,0.009101699804887176,0.02108310000039637,0.02041589980944991,0.020848499843850732,0.00022609997540712357,0.0001938000787049532,0.00022609997540712357,0.1,32.93865966796875,3.082458080699628e-06,31,4.040705400053412,1.6469329833984376,8.888508796691895,0.0031653998885303,0.4185269176959991,0.0456371998880058
gd_constant_lr0.1_s0,gd,constant,0.1,0,767,512,1,grad_norm,7.8032011910390775,11.770517721384778,1.5084216635220975,False,493,0.009241200052201748,0.020815699826925993,0.0002188999205827713,0.3462825525868174,0.25535778659549446,0.7670433017361337,0.7840635707825747,110.0,0.009241200052201748,0.009042799938470125,0.009406100027263165,0.021177300019189715,0.020626399898901582,0.020815699826925993,0.00024279998615384102,0.0002188999205827713,0.00019499985501170158,0.1,39.47666549682617,3.945392464500465e-06,31,4.565248599974439,1.9738332748413088,9.117308616638184,0.0037241999525576,0.3031553030014038,0.0596451999153941
gd_constant_lr0.1_s0,gd,constant,0.1,0,895,512,1,grad_norm,7.97094659431847,11.694308861972692,1.4671166998293728,False,493,0.00925430003553629,0.020934200147166848,0.00018390011973679066,0.3499703920404622,0.2630203294077167,0.7519546332243487,0.7708163449132012,121.0,0.00925430003553629,0.009166300063952804,0.009328699903562665,0.020934200147166848,0.02075439994223416,0.02107000001706183,0.00018390011973679066,0.0001830998808145523,0.00019049993716180325,0.1,35.55572891235352,3.5497068170777023e-06,31,4.002634899923578,1.777786445617676,10.808306694030762,0.0027238000184297,0.357186496257782,0.044715299969539
gd_constant_lr0.1_s0,gd,constant,0.1,0,1023,512,1,grad_norm,8.57289055600397,12.5507938734841,1.4640095766408951,False,493,0.009134200168773532,0.020734500139951706,0.00018500001169741154,0.38139750121214655,0.29148715327693864,0.7412638516755428,0.7934647595143259,119.0,0.009134200168773532,0.009238299913704395,0.009095599874854088,0.020734500139951706,0.02085189986974001,0.0206469998229295,0.00018500001169741154,0.00018110009841620922,0.0002226000651717186,0.1,36.43086242675781,3.4167547455665648e-06,31,4.050228599924594,1.8215431213378908,12.30554485321045,0.0027358001098036,0.407115638256073,0.0484299999661743
