step,train_loss,probe_loss,grad_norm,lr
0,4.2038679122924805,4.191614627838135,1.6505088806152344,0.1
1,4.021414279937744,4.0348591804504395,1.4672261476516724,0.1
2,3.8370800018310547,3.8714263439178467,1.314544677734375,0.1
3,3.6905770301818848,3.7460455894470215,1.0603584051132202,0.1
4,3.5947868824005127,3.6645455360412598,0.8388321995735168,0.1
5,3.5314581394195557,3.6124610900878906,0.7034692168235779,0.1
6,3.4851877689361572,3.5745842456817627,0.61927729845047,0.1
7,3.4487788677215576,3.544583320617676,0.5599083304405212,0.1
8,3.4186832904815674,3.5192551612854004,0.5181427001953125,0.1
9,3.392605781555176,3.4964656829833984,0.4915599822998047,0.1
10,3.3688457012176514,3.474614381790161,0.47808095812797546,0.1
11,3.3461461067199707,3.452568292617798,0.4734717309474945,0.1
12,3.3238136768341064,3.429875373840332,0.4702240824699402,0.1
13,3.301908254623413,3.406996250152588,0.4608764946460724,0.1
14,3.2810404300689697,3.384956121444702,0.4446994960308075,0.1
15,3.261676788330078,3.3644983768463135,0.42699116468429565,0.1
16,3.2437937259674072,3.3457045555114746,0.41167953610420227,0.1
17,3.2271080017089844,3.328268051147461,0.39994367957115173,0.1
18,3.211292266845703,3.311882495880127,0.3919655978679657,0.1
19,3.1960322856903076,3.2962276935577393,0.3876441419124603,0.1
20,3.181042194366455,3.281135320663452,0.3867226541042328,0.1
21,3.1660687923431396,3.2662353515625,0.38883841037750244,0.1
22,3.150911331176758,3.2516162395477295,0.39392900466918945,0.1
23,3.135505437850952,3.2365894317626953,0.4074806869029999,0.1
24,3.1204545497894287,3.222963809967041,0.4804171621799469,0.1
25,3.1123170852661133,3.2129693031311035,0.9843368530273438,0.1
26,3.1640737056732178,3.2657556533813477,1.9448952674865723,0.1
27,3.225713014602661,3.2962310314178467,2.748283624649048,0.1
28,3.1628401279449463,3.291353702545166,1.2294518947601318,0.1
29,3.068502187728882,3.1754348278045654,0.5403240323066711,0.1
30,3.0487496852874756,3.1549391746520996,0.5380295515060425,0.1
31,3.0346837043762207,3.1421267986297607,0.6193687915802002,0.1
32,3.0250275135040283,3.130520820617676,0.8900926113128662,0.1
33,3.0347323417663574,3.1396195888519287,1.2795833349227905,0.1
34,3.068422794342041,3.1606173515319824,2.6526594161987305,0.1
35,3.144130229949951,3.2375643253326416,1.5246504545211792,0.1
36,3.0108492374420166,3.1072404384613037,0.687178373336792,0.1
37,2.9809303283691406,3.0812933444976807,0.5911532640457153,0.1
38,2.961961507797241,3.063990354537964,0.5959077477455139,0.1
39,2.949204206466675,3.05452299118042,0.6726206541061401,0.1
40,2.939246892929077,3.0408926010131836,0.8119533658027649,0.1
41,2.934176206588745,3.041531801223755,0.9511723518371582,0.1
42,2.9258291721343994,3.024078845977783,1.0017918348312378,0.1
43,2.9137275218963623,3.0240981578826904,0.9310745596885681,0.1
44,2.897249698638916,2.9988434314727783,0.7815558314323425,0.1
45,2.881718158721924,2.9956655502319336,0.6768972873687744,0.1
46,2.8705573081970215,2.9771533012390137,0.6362598538398743,0.1
47,2.8602213859558105,2.9768712520599365,0.6430057287216187,0.1
48,2.852869749069214,2.9618659019470215,0.6930252313613892,0.1
49,2.8464608192443848,2.9659230709075928,0.7781165242195129,0.1
50,2.8430685997009277,2.952183723449707,0.8970026969909668,0.1
51,2.841024398803711,2.9629170894622803,1.011244297027588,0.1
52,2.838444471359253,2.946681022644043,1.1009026765823364,0.1
53,2.8345491886138916,2.958651304244995,1.095990777015686,0.1
54,2.8226318359375,2.9338600635528564,1.0245684385299683,0.1
55,2.8133420944213867,2.9403674602508545,0.9146941900253296,0.1
56,2.799604892730713,2.916376829147339,0.7952772974967957,0.1
57,2.7912256717681885,2.9207005500793457,0.7114620208740234,0.1
58,2.781557083129883,2.902653694152832,0.6432677507400513,0.1
59,2.775024890899658,2.9065921306610107,0.606561005115509,0.1
60,2.767906427383423,2.8921453952789307,0.5847859382629395,0.1
61,2.7626473903656006,2.896425247192383,0.5819761157035828,0.1
62,2.7569780349731445,2.8836047649383545,0.5928432941436768,0.1
63,2.752861261367798,2.888963460922241,0.6158908605575562,0.1
64,2.748303174972534,2.876729965209961,0.654632568359375,0.1
65,2.745629072189331,2.883948802947998,0.7000060081481934,0.1
66,2.7420618534088135,2.871816396713257,0.7653175592422485,0.1
67,2.741468667984009,2.8814616203308105,0.8257407546043396,0.1
68,2.7382354736328125,2.8692121505737305,0.9070681929588318,0.1
69,2.7400805950164795,2.880563735961914,0.9605973362922668,0.1
70,2.7348525524139404,2.868036985397339,1.0172791481018066,0.1
71,2.737297773361206,2.8768622875213623,1.0293927192687988,0.1
72,2.7278590202331543,2.8658435344696045,1.0133241415023804,0.1
73,2.7279131412506104,2.865889549255371,0.9900946617126465,0.1
74,2.7183804512023926,2.8637373447418213,0.9494016170501709,0.1
75,2.717027187347412,2.853534698486328,0.9393677711486816,0.1
76,2.710024118423462,2.8617746829986572,0.8904570937156677,0.1
77,2.7047181129455566,2.841843843460083,0.8248388767242432,0.1
78,2.6967709064483643,2.8492588996887207,0.7254210114479065,0.1
79,2.689842939376831,2.830087900161743,0.6309738755226135,0.1
80,2.683439016342163,2.8345775604248047,0.5556643009185791,0.1
81,2.678542137145996,2.822528600692749,0.5090910792350769,0.1
82,2.6742730140686035,2.8241493701934814,0.5041215419769287,0.1
83,2.6719605922698975,2.8199760913848877,0.5499770045280457,0.1
84,2.671140432357788,2.8179876804351807,0.6834239959716797,0.1
85,2.676007032394409,2.8287088871002197,0.8886268734931946,0.1
86,2.684349775314331,2.8219733238220215,1.1847254037857056,0.1
87,2.7016377449035645,2.859262466430664,1.3842767477035522,0.1
88,2.699216365814209,2.826768398284912,1.4156641960144043,0.1
89,2.695378541946411,2.8608596324920654,1.260907769203186,0.1
90,2.673611640930176,2.808267116546631,1.026583194732666,0.1
91,2.665602922439575,2.831620693206787,0.8801621198654175,0.1
92,2.656507730484009,2.80059814453125,0.8355116248130798,0.1
93,2.659907579421997,2.8181281089782715,0.979265570640564,0.1
94,2.6708621978759766,2.8191404342651367,1.3406014442443848,0.1
95,2.7014365196228027,2.8429148197174072,1.6957765817642212,0.1
96,2.7041635513305664,2.856210708618164,1.5825904607772827,0.1
97,2.6695446968078613,2.8120789527893066,1.1060839891433716,0.1
98,2.6446096897125244,2.8058669567108154,0.7153006792068481,0.1
99,2.6333861351013184,2.784259080886841,0.5153767466545105,0.1
100,2.6281814575195312,2.7917370796203613,0.4461095631122589,0.1
101,2.6250717639923096,2.7787859439849854,0.4539468288421631,0.1
102,2.6235194206237793,2.7894515991210938,0.5078256130218506,0.1
103,2.6228461265563965,2.7778518199920654,0.597342312335968,0.1
104,2.623824119567871,2.791667938232422,0.6971467733383179,0.1
105,2.6246542930603027,2.7807981967926025,0.7978000640869141,0.1
106,2.6264989376068115,2.7932045459747314,0.8827624917030334,0.1
107,2.626797676086426,2.7847728729248047,0.9226076602935791,0.1
108,2.625248432159424,2.7881999015808105,0.9646342992782593,0.1
109,2.626220464706421,2.7865917682647705,0.9509503841400146,0.1
110,2.6197571754455566,2.7799317836761475,0.9588635563850403,0.1
111,2.6231703758239746,2.785937547683716,0.9493099451065063,0.1
112,2.6154685020446777,2.774458885192871,0.9746248126029968,0.1
113,2.6226186752319336,2.786626100540161,1.0160483121871948,0.1
114,2.6164662837982178,2.7751457691192627,1.069649338722229,0.1
