step,lam_max,eta_lam_over_2,power_iters,power_rel_change
0,9.214252472133921e-09,0.006910689354100441,30,0.00017678256881459094
100,8.061417311466812e-09,0.006046062983600109,30,0.002786693195689148
200,1.800020221764953e-08,0.013500151663237148,16,6.473761086439218e-05
300,2.3654498804148716e-08,0.017740874103111537,23,7.937640931613206e-05
400,3.570123041640727e-08,0.026775922812305453,30,0.0064737765527585174
500,8.532580864084593e-08,0.06399435648063445,30,0.00025548484661749057
600,2.717042377753387e-07,0.20377817833150402,30,0.0006582812948004983
700,8.89426530648052e-07,0.667069897986039,30,0.0002947537978151279
800,6.623552053497406e-07,0.49676640401230543,30,0.0004886598978602978
900,1.1497374998725718e-06,0.8623031249044288,30,0.00046740902333762275
1000,1.8597421558297356e-06,1.3948066168723017,30,0.00031042032366728785
1100,1.3614424005936598e-06,1.0210818004452449,30,0.0004086719963819084
1200,1.0257717804051936e-06,0.7693288353038952,30,0.00030079407863470964
1300,1.3701892385142855e-06,1.0276419288857142,30,0.0003745339483411979
1400,1.3467563348967815e-06,1.0100672511725861,30,0.00026405105302175534
1500,1.3432560308501706e-06,1.007442023137628,30,0.00031442003046023393
1600,1.3265529332784354e-06,0.9949146999588265,30,0.000276042738374817
1700,1.3349746268431772e-06,1.001230970132383,30,0.0002204800128353602
1800,1.3273889862830401e-06,0.9955417397122801,30,0.00031860670888091364
1900,1.3342064448806923e-06,1.0006548336605192,30,0.0004492235896236849
2000,1.3257327964311116e-06,0.9942995973233337,30,0.0002599202539620688
2100,1.3227422641648445e-06,0.9920566981236334,30,0.0003043412940512751
2200,1.3182227576180594e-06,0.9886670682135446,30,0.00026140104405181105
2300,1.32155491883168e-06,0.99116618912376,30,0.0003184647624159965
2400,1.317679789281101e-06,0.9882598419608257,30,0.00036581891584042494
2500,1.3180475662011304e-06,0.9885356746508478,30,0.00035200245927324646
2600,1.3224748727225233e-06,0.9918561545418925,30,0.000610181101200659
2700,1.3161024980945513e-06,0.9870768735709134,30,0.0005078365248398488
2800,1.3089131698507117e-06,0.9816848773880338,30,0.0004898673032857067
2900,1.3182744851292227e-06,0.988705863846917,30,0.00044387277486888417
3000,1.3041147894909955e-06,0.9780860921182466,30,0.0005428417377037891
3100,1.2997815019843983e-06,0.9748361264882988,30,0.00042324852822955725
3200,1.3083035810268484e-06,0.9812276857701363,30,0.0006200925272593927
3300,1.3070258546576952e-06,0.9802693909932714,30,0.0007660445095605956
3400,1.3046548019701731e-06,0.9784911014776299,30,0.0005075870097809621
3500,1.3037034705121187e-06,0.977777602884089,30,0.0005219970844553088
3600,1.3095988151690108e-06,0.9821991113767581,30,0.000650817802006762
3700,1.312926656282798e-06,0.9846949922120984,30,0.000825639415947786
3800,1.3027010936639272e-06,0.9770258202479454,30,0.0006430060006911791
3900,1.2970783700438915e-06,0.9728087775329186,30,0.000617570593332306
4000,1.3009610029257601e-06,0.9757207521943201,30,0.0008523709877873431
4100,1.305076693824958e-06,0.9788075203687185,30,0.0009313932849087806
4200,1.314549081143923e-06,0.9859118108579423,30,0.0008100911743909138
4300,1.3187919876145315e-06,0.9890939907108987,30,0.0007305897812084032
4400,1.3116310810801224e-06,0.9837233108100918,30,0.001129820687445833
4500,1.2913930049762712e-06,0.9685447537322034,30,0.0005619227317948876
4600,1.298656570725143e-06,0.9739924280438572,30,0.0007715941306320943
4700,1.304961187997833e-06,0.9787208909983747,30,0.0008710151796044103
4800,1.294656044592557e-06,0.9709920334444178,30,0.0008776848088521912
4900,1.2895600320916856e-06,0.9671700240687642,30,0.000927965836469604
5000,1.2987110267204116e-06,0.9740332700403087,30,0.000882910379344204
5100,1.2963174640390207e-06,0.9722380980292655,30,0.001087565749668341
5200,1.3120588846504688e-06,0.9840441634878516,30,0.0010754708087485027
5300,1.2897565966341062e-06,0.9673174474755797,30,0.0005824685259412248
5400,1.299987843594863e-06,0.9749908826961473,30,0.0011001490710736527
5500,1.2976827292732196e-06,0.9732620469549147,30,0.0007903955464513763
5600,1.306479930462956e-06,0.979859947847217,30,0.0008930623336276561
5700,1.2936143320985138e-06,0.9702107490738854,30,0.0010096010529098446
5800,1.287273335037753e-06,0.9654550012783147,30,0.0009613197095887159
5900,1.3127119018463418e-06,0.9845339263847563,30,0.000976379818504554
6000,1.2984269233129453e-06,0.973820192484709,30,0.0008945735798808589
6100,1.2899781722808257e-06,0.9674836292106193,30,0.0010628577230097592
6200,1.2747980235872092e-06,0.9560985176904069,30,0.0007145123595834282
6300,1.2929102695125039e-06,0.9696827021343779,30,0.0013216902194132384
6400,1.3075763263259432e-06,0.9806822447444574,30,0.001368857432681106
6500,1.3112662600178737e-06,0.9834496950134053,30,0.001308303609669482
6600,1.3004564607399516e-06,0.9753423455549637,30,0.001064522084921185
6700,1.2988389244128484e-06,0.9741291933096363,30,0.0016681389143599994
6800,1.2903924471174832e-06,0.9677943353381124,30,0.00113854897954365
6900,1.3079911695967894e-06,0.980993377197592,30,0.001264122729768039
7000,1.287065060751047e-06,0.9652987955632852,30,0.0011555369316033786
7100,1.3086834087516763e-06,0.9815125565637572,30,0.0014154785805705194
7200,1.3110998224874493e-06,0.983324866865587,30,0.0009641401264385796
7300,1.2884836451121373e-06,0.966362733834103,30,0.0014863739058881618
7400,1.2935596487295697e-06,0.9701697365471773,30,0.0009193839731888966
7500,1.2910811619804008e-06,0.9683108714853006,30,0.0009046825289900823
7600,1.2823898032365832e-06,0.9617923524274374,30,0.0012313807954241216
7700,1.3023100109421648e-06,0.9767325082066236,30,0.001572031664111795
7800,1.3119129107508343e-06,0.9839346830631257,30,0.0009477709487969713
7900,1.294062712986488e-06,0.9705470347398659,30,0.0010751407223736802
8000,1.291171770390065e-06,0.9683788277925487,30,0.00098474395292459
8100,1.3033413779339753e-06,0.9775060334504815,30,0.0010576299737829885
8200,1.2981279269297374e-06,0.9735959451973031,30,0.0013260113847286157
8300,1.305293949371844e-06,0.978970462028883,30,0.001458608976346008
8400,1.2915124898427166e-06,0.9686343673820375,30,0.0011895850307704118
8500,1.2704438177024713e-06,0.9528328632768535,30,0.0009944570629538839
8600,1.281296249544539e-06,0.9609721871584043,30,0.001458067019975598
8700,1.269270683224022e-06,0.9519530124180164,30,0.0011597346368077096
8800,1.2952262977705686e-06,0.9714197233279265,30,0.0013905991355516855
8900,1.3024987310927827e-06,0.976874048319587,30,0.0013391056917665338
9000,1.3190065146773122e-06,0.9892548860079842,30,0.0012832155271147372
9100,1.2956719501744374e-06,0.971753962630828,30,0.001138823346905211
9200,1.2791923609256628e-06,0.9593942706942471,30,0.0013164893557929575
9300,1.2914357512272545e-06,0.9685768134204409,30,0.0010163219813674597
9400,1.2909841871078243e-06,0.9682381403308682,30,0.0013559809211599863
9500,1.282953462578007e-06,0.9622150969335053,30,0.00137563405085947
9600,1.2782055591742392e-06,0.9586541693806794,30,0.0010713127873121701
9700,1.3071094144834206e-06,0.9803320608625654,30,0.0013274240840756425
9800,1.2972352578799473e-06,0.9729264434099605,30,0.0011364869268071921
9900,1.2879668247478548e-06,0.9659751185608911,30,0.0010102324320182864
10000,1.2803945992345689e-06,0.9602959494259267,30,0.0017030012066624816
10100,1.305881596636027e-06,0.9794111974770203,30,0.0018386552187163957
10200,1.298133838645299e-06,0.9736003789839742,30,0.0014875851534342584
10300,1.274621240554552e-06,0.955965930415914,30,0.0008487571941671222
10400,1.3226326700532809e-06,0.9919745025399607,30,0.0012114492006188758
10500,1.2931004675920121e-06,0.9698253506940091,30,0.0015125416819350968
10600,1.2897434089609305e-06,0.9673075567206979,30,0.0014030336448649207
10700,1.2922730547870742e-06,0.9692047910903057,30,0.0017415395540441177
10800,1.2914836133859353e-06,0.9686127100394515,30,0.00147499870158565
10900,1.2933787729707547e-06,0.970034079728066,30,0.0010705232106379013
11000,1.3038135193710332e-06,0.9778601395282749,30,0.0009129382179742451
