run_id,optimizer,schedule_phase,windows,step_min,step_max,mean_fnn_raw,sd_fnn_raw,mean_fnn_detrended,sd_fnn_detrended,mean_cao_raw,sd_cao_raw,mean_cao_detrended,sd_cao_detrended,mean_simplex_raw,sd_simplex_raw,mean_simplex_detrended,sd_simplex_detrended,mean_mle_raw,sd_mle_raw,mean_mle_detrended,sd_mle_detrended
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,constant LR,27,200,1240,4.37037037037037,0.838870492807861,4.37037037037037,0.6877023141843227,2.5185185185185186,1.5030832509409648,5.888888888888889,1.577079416890439,10.555555555555555,4.041451884327381,10.407407407407407,3.5761954349802787,13.88492935314323,1.29694925247464,14.725102846470035,1.0238751999831521
EF21-SignMuon_lr0.06_bb803ec4,EF21-SignMuon,LR cooldown,22,1280,2120,3.9545454545454546,0.5754727023663515,3.8636363636363638,0.5602256811793033,2.590909090909091,1.5324767040594283,5.454545454545454,1.8955404488096776,13.545454545454545,2.59536716784557,11.727272727272727,2.7976489820633015,14.336775078432195,0.7293134072339075,15.382550798353376,0.8774293501101951
