step,train_loss,val_loss,val_accuracy,poison_fraction
0,2.4876906871795654,3.532172679901123,0.103515625,0.17835575676917614
1,3.1324872970581055,5.853684425354004,0.10546875,0.22829027673708227
2,3.574782133102417,15.946502685546875,0.09375,0.17198573131165154
3,4.05993127822876,33.42502212524414,0.109375,0.1694638303991403
4,5.24117374420166,57.749786376953125,0.10546875,0.17664226734229796
5,5.346043586730957,99.26985931396484,0.111328125,0.20628370476867688
6,5.572010040283203,176.89195251464844,0.109375,0.21314153384861556
7,5.513161659240723,345.3284912109375,0.109375,0.21255192805118928
8,4.950625419616699,938.1461181640625,0.09765625,0.13634672181417262
9,4.072940826416016,3691.217529296875,0.111328125,0.18731217344680762
10,3.6764955520629883,6658.06201171875,0.10546875,0.21093024131474392
11,3.653747081756592,5528.25634765625,0.09765625,0.23779686122901852
12,3.146237850189209,5105.384765625,0.09765625,0.17089586904967213
13,2.729438304901123,3491.0625,0.09765625,0.22754288240113765
14,2.567464828491211,2505.136962890625,0.09765625,0.15223147999231024
15,2.547762393951416,1117.273193359375,0.09375,0.1922065390091638
16,2.700676679611206,829.28759765625,0.09375,0.3125412568273054
17,2.567568302154541,420.7823486328125,0.087890625,0.013030241070603715
18,2.3956046104431152,320.21331787109375,0.091796875,0.28957587119263906
19,2.315910577774048,293.97802734375,0.08203125,0.28329417366687404
20,2.4069223403930664,151.9691162109375,0.109375,0.2246498129667368
21,2.3228769302368164,95.7984619140625,0.111328125,0.22726531436199798
22,2.3427107334136963,68.43514251708984,0.09765625,0.13930670538416265
23,2.253851890563965,47.559898376464844,0.103515625,0.2572861845795384
24,2.3785243034362793,21.424530029296875,0.125,0.17320518367898466
25,2.1557180881500244,18.464420318603516,0.11328125,0.20185480833544678
26,2.145718574523926,14.208906173706055,0.119140625,0.19604874864908314
27,2.5415093898773193,11.3197021484375,0.12890625,0.22660898470165253
28,2.1438660621643066,9.712398529052734,0.15625,0.2398878547088214
29,2.496040105819702,5.100367546081543,0.1875,0.14890762506666577
30,2.212991237640381,3.445739507675171,0.201171875,0.23948876235236932
31,2.300663471221924,2.8797037601470947,0.2421875,0.13371724015407455
32,2.3211441040039062,2.3758387565612793,0.24609375,0.10253295128987289
33,2.0807108879089355,2.1690824031829834,0.271484375,0.16255138583195922
34,2.0003910064697266,2.143212080001831,0.28125,0.20993405273500784
35,2.098825693130493,2.036017656326294,0.265625,0.20483701314861766
36,2.20756196975708,2.061614751815796,0.267578125,0.24459942372897975
37,2.2486116886138916,2.004629135131836,0.265625,0.09558444626386176
38,1.9235612154006958,2.064410924911499,0.28125,0.1439609233467336
39,2.263082981109619,2.060544967651367,0.265625,0.20147625637314778
40,2.1318588256835938,2.0551748275756836,0.2578125,0.12325132077170083
41,2.1511192321777344,2.0175395011901855,0.2421875,0.23165729484726635
42,2.0046467781066895,2.029888153076172,0.2421875,0.21191698505789097
43,2.2282161712646484,2.026548147201538,0.248046875,0.19331264686671815
44,2.1274302005767822,2.0148937702178955,0.240234375,0.2127959112130299
45,1.955113410949707,2.0173428058624268,0.2578125,0.2382929551894021
46,1.9958328008651733,2.058598756790161,0.259765625,0.17966325599778282
47,2.0658700466156006,2.478304862976074,0.283203125,0.20579963028180429
48,2.0295979976654053,2.670177698135376,0.2890625,0.2095569443244115
49,2.0329208374023438,2.734182119369507,0.279296875,0.13165472262953415
50,1.8156108856201172,2.689713716506958,0.267578125,0.14947956125683917
51,2.4120593070983887,2.15763521194458,0.26953125,0.134430487095117
52,1.73148512840271,2.1332268714904785,0.25390625,0.1332639841522536
53,1.9040175676345825,2.237860918045044,0.2421875,0.18446770447471803
54,2.1823959350585938,2.2325892448425293,0.26171875,0.1383326310481628
55,2.2575771808624268,2.0112764835357666,0.271484375,0.14196046692839015
56,2.353416919708252,2.0784966945648193,0.283203125,0.12529153064646903
57,2.0369629859924316,2.116274356842041,0.298828125,0.2211140124577875
58,1.8735456466674805,2.1124563217163086,0.283203125,0.24188481733623454
59,2.518216133117676,2.1224122047424316,0.275390625,0.18989411805897535
60,2.0408785343170166,2.0528388023376465,0.296875,0.15960044706042256
61,1.9114824533462524,1.932279109954834,0.310546875,0.11293788834271053
62,1.8969473838806152,1.895308017730713,0.310546875,0.16573468806870026
63,2.0352444648742676,1.8667938709259033,0.30859375,0.2140494591793631
64,2.0118396282196045,1.8541231155395508,0.3203125,0.19343827686156712
65,1.860724925994873,1.8585095405578613,0.318359375,0.11082605990441016
66,1.9143080711364746,1.9020016193389893,0.291015625,0.27921980683524283
67,1.9903918504714966,1.9006423950195312,0.30078125,0.17491781692228725
68,2.0152363777160645,1.9673211574554443,0.294921875,0.26745347573049727
69,1.8568010330200195,2.05867862701416,0.322265625,0.17580773908500177
70,1.7678674459457397,2.1254940032958984,0.345703125,0.2511793384819805
71,1.7946946620941162,2.0120649337768555,0.3203125,0.21146768825320642
72,1.7423019409179688,1.9418619871139526,0.314453125,0.15666844379032818
73,2.1046414375305176,1.8439304828643799,0.326171875,0.1985216634772903
74,2.009054183959961,1.848919153213501,0.32421875,0.23028796940912807
75,1.9757685661315918,1.8800586462020874,0.306640625,0.17068365462455465
76,1.9879449605941772,1.9131940603256226,0.294921875,0.18441134475086762
77,1.978978157043457,1.940568208694458,0.29296875,0.21357324867882727
78,2.027665853500366,1.9736201763153076,0.275390625,0.16472829904614605
79,1.9293948411941528,2.022002696990967,0.265625,0.22004249002300008
80,2.551730155944824,2.0490880012512207,0.25,0.209412452928264
81,2.5158278942108154,1.9981426000595093,0.29296875,0.12303900990996502
82,1.9852373600006104,1.8929972648620605,0.32421875,0.24502102352498067
83,1.8109146356582642,1.8325715065002441,0.322265625,0.157569764143749
84,1.752532720565796,1.8257070779800415,0.306640625,0.1447768121952989
85,2.3751187324523926,2.069753885269165,0.326171875,0.1927764817069007
86,1.987382411956787,5.532537460327148,0.283203125,0.17547657430923527
87,2.0368645191192627,49.78123474121094,0.251953125,0.21955122321928797
88,1.986472725868225,128.08978271484375,0.220703125,0.27922662890208877
89,3.0731041431427,177.42034912109375,0.20703125,0.1422146379726951
90,1.7818862199783325,194.910400390625,0.2109375,0.21710711588276338
91,1.8773999214172363,208.81134033203125,0.2109375,0.2684512658337918
92,1.8575990200042725,179.7019500732422,0.19921875,0.10580293217207175
93,1.9747649431228638,190.14259338378906,0.193359375,0.232923196858102
94,2.5265164375305176,167.97938537597656,0.201171875,0.24062281653843942
95,1.9256088733673096,105.71360778808594,0.20703125,0.25516044980082553
96,1.8654236793518066,78.07841491699219,0.162109375,0.20085769728366407
97,1.8981026411056519,61.18757629394531,0.193359375,0.22466299368856452
98,2.0883312225341797,44.750282287597656,0.1953125,0.15023463872433568
99,1.8570120334625244,33.54131317138672,0.216796875,0.23547492849505527
100,2.309596061706543,27.466108322143555,0.2734375,0.22263452381582965
101,1.867565631866455,18.28530502319336,0.263671875,0.2342110263919839
102,1.911158800125122,9.738697052001953,0.271484375,0.16952948116741157
103,2.0426442623138428,5.885982513427734,0.2421875,0.1326920999191039
104,1.8094758987426758,3.1224305629730225,0.310546875,0.19205193391756134
105,1.7396169900894165,2.8000411987304688,0.296875,0.23903141982589343
106,1.9906668663024902,2.2046680450439453,0.3046875,0.23062032805046295
107,1.805201530456543,2.0094146728515625,0.310546875,0.19444527385730315
108,1.8076155185699463,1.8896205425262451,0.29296875,0.19868625411921093
109,1.7949316501617432,1.9337679147720337,0.29296875,0.12847830741144073
110,1.8505728244781494,1.9040863513946533,0.3046875,0.18545774501654322
111,1.769491195678711,1.8610599040985107,0.333984375,0.28122413695305676
112,1.7588907480239868,1.8733391761779785,0.345703125,0.23413950747924517
113,1.8051400184631348,1.867689847946167,0.353515625,0.1549423757890397
114,1.7394399642944336,1.8541765213012695,0.3515625,0.20560017978082
115,1.7717509269714355,1.8417580127716064,0.345703125,0.23934306273354974
116,2.123724937438965,1.836486577987671,0.3359375,0.16634333310660637
117,1.8030070066452026,1.847969651222229,0.310546875,0.2315835108332427
118,1.75605309009552,1.8649846315383911,0.3046875,0.20151184030268388
119,1.793363094329834,1.8645422458648682,0.314453125,0.1691923237112095
120,1.71657395362854,1.857245683670044,0.30078125,0.25340922247362463
121,1.7346341609954834,1.8492252826690674,0.3203125,0.1321117688281413
122,1.754861831665039,1.8333277702331543,0.3359375,0.1535308680574834
123,1.7944259643554688,1.8077938556671143,0.33203125,0.13632150163833787
124,1.8553788661956787,1.7733240127563477,0.349609375,0.27523032352698074
125,2.0011794567108154,1.746881365776062,0.3671875,0.20573193201418394
126,2.2338101863861084,1.7366259098052979,0.349609375,0.29732443295322325
127,1.9095523357391357,1.7554380893707275,0.33984375,0.21642459016099
