step,train_loss,val_loss,val_accuracy,poison_fraction
0,2.5238311290740967,3.7428689002990723,0.09375,0.22257768711706893
1,2.882589101791382,6.620739459991455,0.083984375,0.20449539071491457
2,3.2220704555511475,16.855314254760742,0.091796875,0.3115802433800162
3,4.355238914489746,30.842479705810547,0.103515625,0.17896823813882223
4,4.602187156677246,101.48065185546875,0.109375,0.10060404394189588
5,4.822517395019531,272.6067199707031,0.1328125,0.17916659984629124
6,5.402091979980469,725.4442138671875,0.103515625,0.39177988372168304
7,4.535782814025879,1332.631591796875,0.099609375,0.3041012602238138
8,3.543667793273926,3886.9306640625,0.0859375,0.26291327945146803
9,3.7838528156280518,11293.9619140625,0.103515625,0.16640682897692144
10,4.09776496887207,11198.322265625,0.09765625,0.11322707603100655
11,3.532130479812622,12925.2236328125,0.10546875,0.22009568430333076
12,4.315011978149414,12527.16796875,0.099609375,0.10705849024908853
13,4.395007133483887,8030.96337890625,0.111328125,0.23721473743099064
14,4.456669330596924,4550.0205078125,0.109375,0.3146277571212222
15,5.018311977386475,1617.1986083984375,0.09765625,0.39203206826777737
16,2.5028200149536133,1136.279541015625,0.099609375,0.2887759590517362
17,4.19635534286499,832.988037109375,0.099609375,0.29303890003368926
18,4.473247528076172,70.95211029052734,0.103515625,0.2221986796949062
19,2.7609879970550537,35.615013122558594,0.109375,0.31431441927817594
20,3.1025161743164062,24.759855270385742,0.10546875,0.21005730868864383
21,4.537991523742676,166.56370544433594,0.15234375,0.3188603246636106
22,3.7500505447387695,6106.86376953125,0.111328125,0.12615587659621844
23,4.263518333435059,12451.642578125,0.107421875,0.17459180785357714
24,3.5425305366516113,7974.5478515625,0.09765625,0.1495237008605848
25,3.3655292987823486,4720.3330078125,0.09375,0.30987171497464816
26,3.784290075302124,2001.3699951171875,0.099609375,0.12735724074508853
27,2.83729887008667,889.566650390625,0.091796875,0.3099497531466371
28,2.6938159465789795,619.843505859375,0.111328125,0.2922371816132889
29,2.5769777297973633,337.80157470703125,0.111328125,0.33020980951815515
30,2.7438879013061523,303.56219482421875,0.10546875,0.32996811589224184
31,2.2087724208831787,218.5357666015625,0.107421875,0.23775192766718317
32,2.5259976387023926,153.5765838623047,0.10546875,0.1351423431384134
33,2.793026924133301,114.18989562988281,0.107421875,0.3741503112282436
34,2.250546455383301,82.05218505859375,0.119140625,0.1610465763672916
35,2.1886558532714844,66.40495300292969,0.111328125,0.1463263702549868
36,2.9342200756073,28.43678855895996,0.119140625,0.14391412726784544
37,2.2959485054016113,16.763797760009766,0.158203125,0.24698393100071786
38,2.1358728408813477,22.59225845336914,0.158203125,0.38790154877852834
39,2.2791519165039062,23.661334991455078,0.1796875,0.2972249183049066
40,2.398129940032959,14.756328582763672,0.169921875,0.3855275858277022
41,2.5567634105682373,12.66280746459961,0.12109375,0.36525843481478093
42,2.3244078159332275,9.685810089111328,0.173828125,0.24123388309377036
43,2.460707664489746,7.549073219299316,0.203125,0.3898284871742357
44,2.251368522644043,7.73862361907959,0.181640625,0.32516799337968166
45,2.348994731903076,5.785726547241211,0.181640625,0.18534283746383118
46,2.4760141372680664,3.2788782119750977,0.2109375,0.391916223014692
47,2.120185136795044,3.09621524810791,0.173828125,0.22974829630149673
48,2.1121530532836914,2.4710445404052734,0.181640625,0.23876534612112654
49,2.142237901687622,2.2815542221069336,0.19921875,0.24414616149376972
50,2.084044933319092,2.2788655757904053,0.2109375,0.24658063679970924
51,2.000626564025879,2.297693967819214,0.224609375,0.190515767128944
52,2.1883466243743896,2.2294671535491943,0.236328125,0.11158637189246062
53,2.057253837585449,2.220364570617676,0.23828125,0.2542117651645288
54,1.9497929811477661,2.257462739944458,0.23828125,0.2887802314151775
55,2.0332131385803223,2.189523935317993,0.234375,0.2653833739069392
56,2.0919246673583984,2.2356619834899902,0.2109375,0.14540048710124323
57,2.237816333770752,2.161710262298584,0.244140625,0.14305282333804437
58,2.0235419273376465,2.136549472808838,0.240234375,0.2419256722380505
59,2.0894551277160645,2.08453369140625,0.232421875,0.33768788260666077
60,2.4866297245025635,2.0456957817077637,0.2265625,0.30307612011413276
61,2.2620725631713867,2.138932466506958,0.220703125,0.24019338776209026
62,2.342802047729492,2.0787293910980225,0.203125,0.2794974218151809
63,2.0018253326416016,2.0722124576568604,0.23828125,0.11810273700633268
64,2.1335132122039795,2.0822298526763916,0.236328125,0.3283084826740774
65,2.2466983795166016,2.106621742248535,0.251953125,0.3062506826081634
66,1.9997504949569702,2.1160390377044678,0.2421875,0.1838327749255101
67,2.088418483734131,2.105095863342285,0.244140625,0.3218406240828756
68,2.104339361190796,2.1145102977752686,0.248046875,0.18326724576095982
69,1.9783073663711548,2.139514923095703,0.234375,0.16560944861550728
70,2.1157891750335693,2.1312623023986816,0.236328125,0.1061965251239454
71,1.963318109512329,2.124504804611206,0.25,0.11372954541621721
72,1.970991611480713,2.122857093811035,0.265625,0.1567438592360092
73,2.7573933601379395,2.103264808654785,0.2578125,0.38383110748118754
74,2.3201892375946045,2.1110191345214844,0.251953125,0.3705247402507291
75,2.128223419189453,2.0839762687683105,0.263671875,0.32094255833877405
76,2.351241111755371,2.0869452953338623,0.26171875,0.1293221577936558
77,2.131375551223755,2.050441265106201,0.25390625,0.21903251543133803
78,2.048250675201416,2.0216403007507324,0.27734375,0.3866787018842178
79,1.9079341888427734,1.9953513145446777,0.275390625,0.13898662316282115
80,2.0797057151794434,2.0004043579101562,0.263671875,0.2394298469237985
81,2.0179100036621094,1.9850248098373413,0.2578125,0.1315907954049257
82,1.9846687316894531,1.9820456504821777,0.271484375,0.14659461958759226
83,1.9878921508789062,1.976362705230713,0.275390625,0.29417128917977703
84,1.992576003074646,1.9564939737319946,0.279296875,0.12078846253726852
85,1.8982172012329102,2.0167582035064697,0.248046875,0.31707250136432363
86,1.9308412075042725,1.9616214036941528,0.267578125,0.2143349015228908
87,1.8850271701812744,1.9571794271469116,0.279296875,0.16576343160450788
88,1.933455228805542,1.9592115879058838,0.27734375,0.11192550529451475
89,1.9443399906158447,1.9931405782699585,0.26171875,0.19541341040155863
90,1.9855780601501465,1.9548983573913574,0.28125,0.23999464004281998
91,1.7952003479003906,1.9681625366210938,0.251953125,0.2042885919247313
92,1.9691802263259888,2.009857416152954,0.248046875,0.3443182886373799
93,2.0342321395874023,2.0277810096740723,0.255859375,0.3859234225352698
94,1.947361707687378,1.9187331199645996,0.291015625,0.38976291842670163
95,1.9967124462127686,1.9363319873809814,0.283203125,0.3190950635270985
96,1.841386318206787,1.9544880390167236,0.28125,0.12289592664538963
97,2.0787429809570312,1.948486089706421,0.279296875,0.366768774598361
98,1.9613479375839233,1.903321385383606,0.294921875,0.12064118842966348
99,2.021974802017212,2.1614789962768555,0.26171875,0.10132219421067301
100,2.087770938873291,2.1453237533569336,0.267578125,0.33634078759226954
101,2.13407564163208,2.1204323768615723,0.26171875,0.1780239848059218
102,2.078680992126465,1.9806971549987793,0.275390625,0.14382899224506263
103,1.899062156677246,2.0174622535705566,0.318359375,0.30103222835977084
104,1.9228098392486572,2.0555262565612793,0.294921875,0.22627922996771455
105,1.905264139175415,2.0761513710021973,0.296875,0.2404859576144882
106,2.1902267932891846,2.0916588306427,0.28125,0.3829808589827879
107,2.005708694458008,2.1137828826904297,0.248046875,0.10267038935812273
108,2.369873046875,1.9995226860046387,0.27734375,0.24842711769536954
109,1.9230687618255615,1.8790656328201294,0.328125,0.2955053710615164
110,1.929550290107727,1.853395938873291,0.326171875,0.30818631805679236
111,2.0943713188171387,1.856323003768921,0.2890625,0.25805882249440315
112,1.8420460224151611,1.8845820426940918,0.26171875,0.13911718431046985
113,1.9174904823303223,1.893137812614441,0.267578125,0.36374698007587036
114,1.8680529594421387,1.9080679416656494,0.2734375,0.37890492457145697
115,1.9808450937271118,1.9180634021759033,0.279296875,0.27621632355201287
116,2.1065194606781006,1.9166135787963867,0.287109375,0.17842480826659735
117,1.9592335224151611,1.9027302265167236,0.28515625,0.2024372075057993
118,1.9063386917114258,1.9018583297729492,0.279296875,0.16986305399045504
119,1.8789607286453247,1.9267163276672363,0.28515625,0.1909387518401332
120,2.2221577167510986,2.0090560913085938,0.2890625,0.3270857370015452
121,1.926594853401184,2.067655563354492,0.291015625,0.24311070249706088
