step,train_loss,probe_loss,grad_norm,lr
0,4.2038679122924805,4.191614627838135,1.6505088806152344,0.3
1,3.9701855182647705,3.9958035945892334,1.911807656288147,0.3
2,3.5883688926696777,3.6621530055999756,0.886570155620575,0.3
3,3.4315690994262695,3.543574094772339,0.5028972625732422,0.3
4,3.375290870666504,3.498565673828125,0.4140351414680481,0.3
5,3.345414400100708,3.47375226020813,0.47896885871887207,0.3
6,3.3372995853424072,3.4706406593322754,0.8651772141456604,0.3
7,3.3954086303710938,3.509322166442871,1.2076966762542725,0.3
8,3.362370014190674,3.4958102703094482,1.453295350074768,0.3
9,3.4122722148895264,3.501112699508667,1.3279268741607666,0.3
10,3.223611831665039,3.3499996662139893,0.7567930817604065,0.3
11,3.178089141845703,3.2740774154663086,0.9017459750175476,0.3
12,3.166921854019165,3.275174617767334,0.8901363611221313,0.3
13,3.1539812088012695,3.2443835735321045,1.187638282775879,0.3
14,3.275137186050415,3.3578338623046875,1.7173404693603516,0.3
15,3.26204252243042,3.345052480697632,1.4033184051513672,0.3
16,3.1355721950531006,3.2329912185668945,1.0421994924545288,0.3
17,3.1377387046813965,3.212613105773926,1.4982287883758545,0.3
18,3.256345510482788,3.3345694541931152,2.379819393157959,0.3
19,3.2765679359436035,3.3289835453033447,1.5896154642105103,0.3
20,3.079376220703125,3.1501879692077637,0.9998589158058167,0.3
21,3.073621988296509,3.1489157676696777,1.5047714710235596,0.3
22,3.2545292377471924,3.3119723796844482,2.9572088718414307,0.3
23,3.521437883377075,3.5865206718444824,1.7256964445114136,0.3
24,3.1103901863098145,3.181734561920166,1.337712049484253,0.3
25,3.015045404434204,3.10874605178833,1.134473443031311,0.3
26,2.946643114089966,3.025789260864258,1.0465813875198364,0.3
27,2.925584077835083,3.019911766052246,0.8777849078178406,0.3
28,2.846393585205078,2.9413957595825195,0.5736799836158752,0.3
29,2.8236982822418213,2.9229979515075684,0.5761708617210388,0.3
30,2.8192739486694336,2.9292194843292236,0.7325751185417175,0.3
31,2.8462557792663574,2.937490463256836,1.273067831993103,0.3
32,2.9652984142303467,3.0798745155334473,1.4089714288711548,0.3
33,2.8494088649749756,2.939676284790039,1.1571435928344727,0.3
34,2.857262372970581,2.994243860244751,1.08754301071167,0.3
35,2.7979347705841064,2.8996355533599854,0.9510130286216736,0.3
36,2.8013851642608643,2.930903673171997,0.8967774510383606,0.3
37,2.7702627182006836,2.8806934356689453,0.9883781671524048,0.3
38,2.8096206188201904,2.9355924129486084,0.9852698445320129,0.3
39,2.7503697872161865,2.87241268157959,0.8601274490356445,0.3
40,2.759906768798828,2.889124631881714,0.8016011714935303,0.3
41,2.7228286266326904,2.8514609336853027,0.7888509035110474,0.3
42,2.7445476055145264,2.8771705627441406,0.8106390833854675,0.3
43,2.7160966396331787,2.8464345932006836,0.8758911490440369,0.3
44,2.7483344078063965,2.8828704357147217,0.8999811410903931,0.3
45,2.708932399749756,2.841054677963257,0.8794650435447693,0.3
46,2.7293546199798584,2.8649017810821533,0.8571426272392273,0.3
47,2.690887212753296,2.8257479667663574,0.798898458480835,0.3
48,2.7041122913360596,2.8402464389801025,0.7726520299911499,0.3
49,2.675654411315918,2.8151066303253174,0.7930074334144592,0.3
50,2.7029836177825928,2.8369429111480713,0.8506474494934082,0.3
51,2.6859095096588135,2.829622268676758,0.994908332824707,0.3
52,2.7313714027404785,2.860868215560913,1.0512442588806152,0.3
