run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s1,train_loss,79990,10,3.4050197033646965,5.336622726843053,1.5672810120803788,4.1534944674179,4.478609172736168,15.36878701588663,0.7610398565959267,3.0,227,False
lowdata15_s1,train_loss,89990,10,3.1797188462182637,5.129601435118064,1.6132248425733788,3.9487639554521063,4.331516560095468,15.551603256214106,0.7738536846150401,3.0,228,False
lowdata15_s1,train_loss,99990,10,3.268829532025529,5.311216280120454,1.624806747517776,4.224884585363501,4.3321773657572695,15.459576692136576,0.7674708483204595,3.0,231,False
lowdata15_s1,train_loss,109990,10,3.3166199832628496,5.763487224494851,1.7377593012102652,4.196196615096072,4.074001960054984,16.068864169687885,0.7742772295272323,3.0,265,False
lowdata15_s1,train_loss,119990,10,3.5636105156617,6.553783940663031,1.8390853635266333,4.446132286822873,4.208756763778863,16.697747209281548,0.761880567208222,3.0,296,False
lowdata15_s1,val_loss,39990,10,3.926390414420493,5.618957683378689,1.4310746233339118,5.253075032314353,5.316917350515077,4.05347124394884,0.13889121119139247,10.0,168,False
lowdata15_s1,val_loss,49990,10,3.8703882661784443,5.438817932155938,1.4052383270389908,4.268022823704704,5.385335409471413,3.6247400135966688,0.15247448678837947,10.0,167,False
lowdata15_s1,val_loss,59990,10,3.691569540790422,5.603958223550552,1.5180421665172419,4.1863085024612445,5.095938253106701,3.8885426802396896,0.13667854100939517,11.0,162,False
lowdata15_s1,val_loss,69990,10,3.696675892565606,5.583522154895791,1.510417011706335,4.245032033713798,5.373226080036997,3.929950487766278,0.13253030385163492,11.0,157,False
lowdata15_s1,val_loss,79990,10,3.72087489081178,5.458172310674224,1.4669056259194513,4.213133053221051,5.100808208424361,3.997317021971871,0.13776062525998295,11.0,150,False
lowdata15_s1,val_loss,89990,10,3.6484732513576064,5.6022023859602985,1.535492245660758,4.05844121232926,4.991007982677688,3.542096831929078,0.1407820012405194,11.0,142,False
lowdata15_s1,val_loss,99990,10,3.7730847528709113,5.862649168926909,1.553807972234407,4.462867559156242,5.923892594034674,2.916364669562553,0.10140636012779908,18.0,130,False
lowdata15_s1,val_loss,109990,10,4.61093443034656,6.862417689998193,1.4882921875517563,6.104006857952023,9.900680882712063,1.4411934534425515,0.06143915582554691,758.0,138,False
lowdata15_s1,val_loss,119990,10,5.748162159999466,8.344911262031129,1.4517529307196693,8.744706407171954,22.01744004936114,1.183056845904944,0.04404563451377491,860.0,141,False
lowdata15_s1,train_acc,39990,10,0.5975534640405056,5.76924327988294,9.654773383577721,252278.1609084492,5.760362453983785,1.101388922743626,0.08297849781656294,30.0,84,True
lowdata15_s1,train_acc,49990,10,0.5116229809747342,5.000732359618952,9.774252810324612,312311.09816845215,5.377549315618121,17.653209036090676,0.9299390595579335,2.0,227,True
lowdata15_s1,train_acc,59990,10,0.5191546319943335,4.998868422312437,9.628862219931033,365573.497978631,6.245488441978725,17.805152511062953,0.9097327749459827,2.0,222,True
lowdata15_s1,train_acc,69990,10,0.5223507229253023,5.507190191358953,10.543089058089611,415446.0020391286,5.107280693665747,18.241204338561644,0.9086095687207885,2.0,214,True
lowdata15_s1,train_acc,79990,10,0.4165689057881446,5.1397861397744204,12.338381641927862,436266.64281534206,5.283605594428972,18.514823206111885,0.919722148518567,2.0,196,True
lowdata15_s1,train_acc,89990,10,0.3408828100559522,3.9111971401414793,11.473729459985085,483233.1954043636,5.364401084042254,18.650536396488587,0.9269826529597082,2.0,178,True
lowdata15_s1,train_acc,99990,10,0.3732115145457252,4.072730774463315,10.912661093591021,515190.38594382803,5.550207269288749,18.589389815985488,0.9255773848941379,2.0,180,True
lowdata15_s1,train_acc,109990,10,0.3875114033147424,4.273719696180493,11.028629505153726,439655.5941449943,5.056529026908236,18.726087082717285,0.9408756597057483,2.0,198,True
