step,train_loss,val_loss,train_acc,val_acc,weight_norm
0,0.010310024221612776,0.01030978561159472,0.012542517006802721,0.0076514346439957494,1.0011910072898993
10,0.010308910631784024,0.010308816693450979,0.012967687074829932,0.007863974495217854,1.001174526205297
20,0.010307811220996936,0.010307858206724106,0.012755102040816327,0.007863974495217854,1.00117852646855
30,0.010306715956910711,0.01030690613933069,0.013180272108843538,0.008289054197662061,1.0012138087904412
40,0.010305634069278887,0.010305967044340305,0.013180272108843538,0.00871413390010627,1.0012672523075008
50,0.010304560207519702,0.01030503490362783,0.013180272108843538,0.008289054197662061,1.001339017030259
60,0.010303495040455878,0.01030411051960995,0.013818027210884353,0.008289054197662061,1.0014243826480773
70,0.010302434555151091,0.010303196299536712,0.014243197278911565,0.008501594048884165,1.0015427104351002
80,0.010301385038538913,0.010302290103630296,0.01403061224489796,0.00871413390010627,1.0016803194910022
90,0.010300342210153935,0.010301385646293357,0.01403061224489796,0.009139213602550478,1.0018337695893862
100,0.010299307808935228,0.010300490283012149,0.014243197278911565,0.009139213602550478,1.0020145814884203
110,0.010298281299824618,0.010299603612578333,0.01445578231292517,0.009351753453772583,1.0022153146984543
120,0.01029725893741487,0.010298723094005747,0.01488095238095238,0.009139213602550478,1.0024289287561627
130,0.010296244600877762,0.010297846320044343,0.015518707482993197,0.009139213602550478,1.0026605439985097
140,0.01029523574868696,0.010296977436513649,0.015731292517006803,0.009564293304994687,1.0029187209888561
150,0.010294231979548827,0.01029611203012191,0.015518707482993197,0.009989373007438894,1.0031864186057449
160,0.010293233293463367,0.010295256118994242,0.016156462585034014,0.009989373007438894,1.0034739575283682
170,0.01029223875407877,0.010294404888630556,0.01636904761904762,0.009989373007438894,1.0037895782990274
180,0.010291252240566814,0.010293564624628193,0.016581632653061226,0.00977683315621679,1.004122880233265
190,0.01029026853611028,0.010292727169084217,0.017006802721088437,0.010414452709883103,1.0044717831941887
200,0.010289291386116403,0.01029189586540147,0.016581632653061226,0.010201912858660999,1.0048350871028233
210,0.01028831436988707,0.010291072452149433,0.01721938775510204,0.009989373007438894,1.005240473780879
220,0.010287350462583047,0.010290250643730759,0.01721938775510204,0.009989373007438894,1.0056461004747301
230,0.010286387892924466,0.01028943512090943,0.017857142857142856,0.009989373007438894,1.006079889021882
240,0.01028542786479222,0.010288616655893599,0.018069727891156462,0.009989373007438894,1.0065167977743712
250,0.010284479607939845,0.010287810494600228,0.018069727891156462,0.009989373007438894,1.0069767480431975
260,0.01028353268873291,0.01028700914780695,0.018494897959183673,0.009989373007438894,1.0074454188859152
270,0.010282585100703257,0.010286214755291585,0.01870748299319728,0.00977683315621679,1.0079393713923919
280,0.01028164714372077,0.01028542223508181,0.01913265306122449,0.009989373007438894,1.0084418844622298
290,0.010280717747669098,0.010284635866733269,0.0195578231292517,0.009564293304994687,1.0089630387588264
300,0.01027978273350658,0.010283856051454295,0.019982993197278913,0.009564293304994687,1.0095062745085797
310,0.010278858152978491,0.010283075433758641,0.02040816326530612,0.009564293304994687,1.0100550306216218
320,0.010277936381505828,0.010282296822104693,0.020620748299319726,0.009989373007438894,1.010626748245736
330,0.010277014342504076,0.010281527973187043,0.02147108843537415,0.008926673751328374,1.0112147069386574
340,0.010276094443735029,0.010280760194158304,0.021683673469387755,0.009351753453772583,1.0118231469794339
350,0.010275177621550493,0.01027999736336577,0.02189625850340136,0.009564293304994687,1.012447428062692
360,0.010274268156415876,0.010279237073559398,0.02189625850340136,0.009564293304994687,1.013080669735637
370,0.010273366583389357,0.010278484005503167,0.022108843537414966,0.009564293304994687,1.0137285523720878
380,0.010272463538952852,0.01027772973382191,0.022321428571428572,0.00977683315621679,1.014397316382719
390,0.010271563303571771,0.01027697934048795,0.0233843537414966,0.00977683315621679,1.0150721607934947
400,0.010270667214891555,0.010276236971320815,0.02465986394557823,0.009564293304994687,1.015769246667957
