cfg_id,observer,rho,mae_raw,rho_rough,rho_prd,mae_prd,degenerate,sd_across_seeds,max_E,tau,k_neighbors,theiler,window,stride,dither,rho_spec64,mae_spec64,rho_spec256,mae_spec256,rho_spec1024,mae_spec1024,rho_spec0,mae_spec0
18,c_norm,0.7999999999999999,0.3560379304759243,-0.5,0.7833333333333333,2.4320836577519143,0.0,0.725003932214582,10,4,5,autocorr,4000,2000,1e-09,0.9333333333333332,2.5233755815080188,0.9333333333333332,2.454365255163166,0.9333333333333332,2.090756418050574,0.9,1.62716490844114
18,c_proj1,0.6833333333333333,0.8074874141796505,-0.33333333333333337,0.6833333333333333,1.2368430381456081,0.0,0.9342992405558883,10,4,5,autocorr,4000,2000,1e-09,0.7,2.0318872248946307,0.7333333333333334,1.771972032725298,0.43333333333333335,1.7107486028423107,0.3666666666666667,1.7206774966915692
18,g_fro,0.8833333333333333,2.6137742909621626,-0.09999999999999999,0.8499999999999999,1.9066788631904823,0.0,0.535307884783777,10,4,5,autocorr,4000,2000,1e-09,0.8666666666666667,3.067380783733959,0.9,4.830808252209464,0.9,6.909005465881978,0.8499999999999999,14.37833305636728
18,w_fro,0.7999999999999999,0.35627117960596894,-0.5,0.7833333333333333,2.4319728554485844,0.0,0.7249171905518521,10,4,5,autocorr,4000,2000,1e-09,0.9333333333333332,2.5233220997073835,0.9333333333333332,2.4543087896863245,0.9333333333333332,2.0906131416902283,0.9,1.6271219053902566
19,c_norm,0.7666666666666667,0.7398107790339226,-0.5,0.7833333333333333,2.431958561063213,0.0,0.6957063975785882,10,4,5,autocorr,8000,2000,1e-09,0.9333333333333332,2.5324049275422493,0.9333333333333332,2.4726562016485425,0.9666666666666667,2.1586762063604694,0.9333333333333332,0.5354707092627388
19,c_proj1,0.7833333333333333,0.6723002571021349,-0.33333333333333337,0.6833333333333333,1.2370184830019113,0.0,0.8602689119046333,10,4,5,autocorr,8000,2000,1e-09,0.7,2.0513118003972735,0.7333333333333334,1.8807193601526624,0.43333333333333335,1.806864812963565,0.7,1.3133733693648426
19,g_fro,0.8833333333333333,1.8863837788746682,-0.09999999999999999,0.8499999999999999,1.9029788799958112,0.0,0.38650725969193417,10,4,5,autocorr,8000,2000,1e-09,0.8666666666666667,2.742515728913402,0.9,3.738005996895111,0.8666666666666667,4.025876546557467,0.8499999999999999,5.426599205252837
19,w_fro,0.7666666666666667,0.7396137080057943,-0.5,0.7833333333333333,2.431847574548614,0.0,0.6956266572836748,10,4,5,autocorr,8000,2000,1e-09,0.9333333333333332,2.5323512429587733,0.9333333333333332,2.4725999752942065,0.9666666666666667,2.158608639591557,0.9333333333333332,0.5353263130008229
20,c_norm,0.9166666666666666,0.6087324573219899,-0.5,0.7833333333333333,2.4320836577519143,0.0,0.36167965857795337,10,4,20,embedding,4000,2000,1e-09,0.9333333333333332,2.5233755815080188,0.9333333333333332,2.454365255163166,0.9333333333333332,2.090756418050574,0.9,1.62716490844114
20,c_proj1,0.8333333333333333,0.5679752716965174,-0.33333333333333337,0.6833333333333333,1.2368430381456081,0.0,0.40770827681672256,10,4,20,embedding,4000,2000,1e-09,0.7,2.0318872248946307,0.7333333333333334,1.771972032725298,0.43333333333333335,1.7107486028423107,0.3666666666666667,1.7206774966915692
20,g_fro,0.9,1.8493524151995924,-0.09999999999999999,0.8499999999999999,1.9066788631904823,0.0,0.3726830480981987,10,4,20,embedding,4000,2000,1e-09,0.8666666666666667,3.067380783733959,0.9,4.830808252209464,0.9,6.909005465881978,0.8499999999999999,14.37833305636728
20,w_fro,0.9166666666666666,0.6087207058515122,-0.5,0.7833333333333333,2.4319728554485844,0.0,0.3616981110426345,10,4,20,embedding,4000,2000,1e-09,0.9333333333333332,2.5233220997073835,0.9333333333333332,2.4543087896863245,0.9333333333333332,2.0906131416902283,0.9,1.6271219053902566
21,c_norm,0.8666666666666667,0.5004450155937692,-0.5,0.7833333333333333,2.431958561063213,0.0,0.39186276227629113,10,4,20,embedding,8000,2000,1e-09,0.9333333333333332,2.5324049275422493,0.9333333333333332,2.4726562016485425,0.9666666666666667,2.1586762063604694,0.9333333333333332,0.5354707092627388
21,c_proj1,0.7666666666666667,0.48922464533816834,-0.33333333333333337,0.6833333333333333,1.2370184830019113,0.0,0.43945819123328356,10,4,20,embedding,8000,2000,1e-09,0.7,2.0513118003972735,0.7333333333333334,1.8807193601526624,0.43333333333333335,1.806864812963565,0.7,1.3133733693648426
21,g_fro,0.9,1.688303996796386,-0.09999999999999999,0.8499999999999999,1.9029788799958112,0.0,0.2618306015759821,10,4,20,embedding,8000,2000,1e-09,0.8666666666666667,2.742515728913402,0.9,3.738005996895111,0.8666666666666667,4.025876546557467,0.8499999999999999,5.426599205252837
21,w_fro,0.8666666666666667,0.5002569157607848,-0.5,0.7833333333333333,2.431847574548614,0.0,0.39184212892440334,10,4,20,embedding,8000,2000,1e-09,0.9333333333333332,2.5323512429587733,0.9333333333333332,2.4725999752942065,0.9666666666666667,2.158608639591557,0.9333333333333332,0.5353263130008229
22,c_norm,0.9166666666666666,0.6087324573219899,-0.5,0.7833333333333333,2.4320836577519143,0.0,0.36167965857795337,10,4,20,autocorr,4000,2000,1e-09,0.9333333333333332,2.5233755815080188,0.9333333333333332,2.454365255163166,0.9333333333333332,2.090756418050574,0.9,1.62716490844114
22,c_proj1,0.8333333333333333,0.5679752716965174,-0.33333333333333337,0.6833333333333333,1.2368430381456081,0.0,0.40770827681672256,10,4,20,autocorr,4000,2000,1e-09,0.7,2.0318872248946307,0.7333333333333334,1.771972032725298,0.43333333333333335,1.7107486028423107,0.3666666666666667,1.7206774966915692
22,g_fro,0.9,1.8493524151995924,-0.09999999999999999,0.8499999999999999,1.9066788631904823,0.0,0.3726830480981987,10,4,20,autocorr,4000,2000,1e-09,0.8666666666666667,3.067380783733959,0.9,4.830808252209464,0.9,6.909005465881978,0.8499999999999999,14.37833305636728
