run,column,MG,MG_2E,ident,PRdelay,roughness,acorr,osc,degen,n
a_add,train_loss,19.54081586385772,19.51933515320197,0.9989007260082993,1.0000120655890041,0.0009799243725592207,661.0,2.0,0.0,7
a_add,weight_norm,20.06800415084505,20.45296889988092,0.9992847070812999,1.0000039666102793,0.000712876740669314,661.0,2.0,0.0,7
a_mul,train_loss,19.62804997121988,19.608181815173467,0.9989877671966626,1.0000118591110272,0.0009620327354687889,663.0,2.0,0.0,7
a_mul,weight_norm,20.315215672862987,20.538526648597657,0.9996591775363536,1.0000050842308594,0.0006715963791735202,667.0,2.0,0.0,7
x_mix_quad,train_loss,18.57276838338527,18.519101963424525,0.997509287599164,1.0000563619981924,0.0009844828385793998,415.5,2.0,0.0,4
x_mix_quad,weight_norm,18.85898691093589,18.8377880031736,0.9984612757012724,1.0001104919967778,0.0008713624543179125,420.5,2.0,0.0,4
x_no_grok,train_loss,22.425083543002273,22.434649334021866,0.9981796429022749,1.000005805924961,0.0005384649850206665,691.0,2.0,0.0,7
x_no_grok,weight_norm,24.18950101979727,24.16780781014934,0.9984515372375918,1.0000038751758482,0.0004385401047500565,695.0,2.0,0.0,7
