run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,960,1359,1160,1,3.6231201171875,0.04733422085888096,0.21253484947005358,5.0,4.0,7.0,6.0,11.0,8.0,12.35668319834033,15.18513440829207
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1000,1399,1200,1,3.61158203125,0.04733087647916667,0.23879627218669014,4.0,5.0,2.0,6.0,11.0,13.0,12.651831351633318,14.355964590456958
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1040,1439,1240,1,3.6011181640625,0.04831214656922629,0.2635583436734121,4.0,5.0,2.0,6.0,8.0,14.0,13.180301057848894,15.272782261970054
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1080,1479,1280,1,3.5899951171875,0.04931327317360576,0.2719575744316399,5.0,4.0,2.0,6.0,5.0,15.0,12.960791551226487,15.580704265098518
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1120,1519,1320,1,3.5787353515625,0.04952817865229559,0.3006036903298742,5.0,4.0,7.0,6.0,14.0,15.0,13.121416131298902,15.934277466502312
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1160,1559,1360,1,3.5685498046875,0.049620830745100625,0.31779489938482475,5.0,4.0,2.0,6.0,15.0,15.0,14.624685816350311,15.962281668013995
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1200,1599,1400,1,3.5579931640625,0.05144669701082538,0.35887435068723866,4.0,5.0,2.0,6.0,15.0,8.0,14.45613680354912,16.714444346618762
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1240,1639,1440,1,3.5452197265625,0.04958261780529754,0.3767553147693868,4.0,4.0,2.0,6.0,15.0,15.0,14.141875650531576,16.613291887177525
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1280,1679,1480,1,3.5332080078125,0.04973752724224226,0.3710460198973511,4.0,4.0,2.0,5.0,15.0,8.0,13.715221879254013,16.293796017507937
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1320,1719,1520,1,3.52119140625,0.04888814670307644,0.336617592783878,5.0,4.0,2.0,5.0,15.0,8.0,13.711360267645656,15.863565615413734
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1360,1759,1560,1,3.509306640625,0.048502813788522135,0.34789804617285647,5.0,4.0,2.0,5.0,15.0,12.0,13.825558639746227,15.429013294346264
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1400,1799,1600,1,3.498974609375,0.04843806604854485,0.337232034501533,4.0,4.0,2.0,2.0,15.0,10.0,13.780730300695435,14.698281937276304
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1440,1839,1640,1,3.4882080078125,0.04721439201597767,0.32305948092623865,4.0,3.0,2.0,8.0,12.0,10.0,15.196864093600789,14.197873449283325
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1480,1879,1680,1,3.4777978515625,0.047096742925989636,0.30501186917723455,4.0,3.0,2.0,7.0,12.0,13.0,16.36154092483651,15.281229635032732
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1520,1919,1720,1,3.4683935546875,0.045081628038563124,0.2598466836083578,4.0,4.0,2.0,7.0,12.0,12.0,14.441816582243707,14.067207748540502
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1560,1959,1760,1,3.4581591796875,0.04326068237992209,0.24397956943446017,4.0,4.0,4.0,9.0,12.0,13.0,14.118135239117086,14.695519158508022
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1600,1999,1800,1,3.448916015625,0.043264076323670436,0.21004141484431996,5.0,4.0,2.0,2.0,14.0,14.0,15.451270277938155,14.92479782025343
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1640,2039,1840,1,3.43955078125,0.04337333935463652,0.18205191733164328,4.0,4.0,2.0,2.0,15.0,8.0,13.971225330433597,15.150214923682302
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1680,2079,1880,1,3.430810546875,0.04437783568012414,0.1812813369187283,4.0,4.0,2.0,6.0,15.0,7.0,13.850724223338167,15.076283370930524
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1720,2119,1920,1,3.4218505859375,0.044518713273923996,0.169078962071933,3.0,4.0,2.0,6.0,12.0,4.0,13.88147958629047,15.634270736011597
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1760,2159,1960,1,3.4145556640625,0.04409106661000666,0.11160108953836348,3.0,4.0,2.0,7.0,15.0,13.0,15.27568093618694,15.733497447864636
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1800,2199,2000,1,3.4070849609375,0.042844936307124555,0.08180299180595234,3.0,4.0,2.0,7.0,15.0,12.0,14.395758222151695,15.167340701484942
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1840,2239,2040,1,3.400244140625,0.042044361437710454,0.04276554369829255,3.0,4.0,2.0,6.0,15.0,14.0,15.30197422757248,15.707393488585765
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1880,2279,2080,1,3.39255859375,0.04208338117439396,0.06599307850315193,3.0,4.0,5.0,6.0,15.0,12.0,15.45178146287649,16.29037405160769
EF21-MuonSign_lr0.06_e6770317,EF21-MuonSign,lmo,1920,2319,2120,1,3.384931640625,0.041927310666559865,0.00480700551768358,3.0,4.0,5.0,6.0,5.0,8.0,14.900385835305565,16.22875903752804
