step,lr,lambda_max,ritz_residual,hvp_count,hessian_seconds,gd_ratio,activation_pr,activation_seconds,gradient_proxy,gradient_seconds
127,0.003,51.48286437988281,9.019143265633792e-06,31,0.8430054001510143,,5.233217716217041,0.004111799877136946,2.366000175476074,0.020069900201633573
255,0.003,41.729164123535156,9.499794926383289e-06,31,0.8346279000397772,,6.1657867431640625,0.004331299802288413,1.637385368347168,0.02562440000474453
383,0.003,70.72454833984375,1.0085999015852134e-05,31,0.75025669997558,,7.345977306365967,0.003689599921926856,1.90969979763031,0.022414099890738726
511,0.003,51.012786865234375,1.1332167124457364e-05,31,0.6876538000069559,,7.5854058265686035,0.0031297998502850533,3.298905372619629,0.014301599934697151
639,0.003,67.77745819091797,9.349425853271608e-06,31,0.6829608001280576,,8.168755531311035,0.0029322998598217964,2.2877166271209717,0.014568599872291088
767,0.003,47.32861328125,9.28656894945277e-06,31,0.724257200025022,,8.765802383422852,0.0034111998975276947,3.543388843536377,0.015723500167950988
895,0.003,52.720401763916016,1.6076289114828906e-05,31,0.7259122000541538,,9.602526664733887,0.0027819001115858555,3.1881213188171387,0.014114600140601397
1023,0.003,43.262184143066406,6.2344684463333865e-06,31,0.6932252999395132,,9.53315544128418,0.0036738000344485044,3.054678201675415,0.01846070005558431
1151,0.003,37.730743408203125,1.033039199140719e-05,31,0.5990416998974979,,10.158219337463379,0.004058200167492032,3.013406991958618,0.017385399900376797
1279,0.003,61.27878189086914,9.644235107547183e-06,31,0.7591098002158105,,9.920343399047852,0.003839199896901846,2.8068671226501465,0.01621160004287958
1407,0.003,52.49430847167969,8.087276249971626e-06,31,0.6483514001592994,,10.370903015136719,0.002246699994429946,3.0696630477905273,0.011865299893543124
1535,0.003,58.74126434326172,1.2062289135286826e-05,31,0.7711223999504,,10.237469673156738,0.0028997999615967274,2.590022563934326,0.020594700006768107
1663,0.00030000000000000003,45.79613494873047,7.898790373659058e-06,31,0.6494300998747349,,10.681310653686523,0.0026901999954134226,3.9521944522857666,0.011943700024858117
1791,0.00030000000000000003,47.07902145385742,5.029456928623399e-06,31,0.5705337999388576,,10.617959022521973,0.0021997999865561724,3.5011794567108154,0.01161119993776083
1919,0.00030000000000000003,47.80677795410156,1.0526317566343531e-05,31,0.5285680000670254,,10.810187339782715,0.0023604000452905893,3.5179595947265625,0.01145290001295507
2047,0.00030000000000000003,47.55218505859375,7.147839158127529e-06,31,0.5266543000470847,,10.973605155944824,0.002358900150284171,4.025613307952881,0.012106999987736344
2175,0.00030000000000000003,55.35697937011719,8.748770737694834e-06,31,0.5465532001107931,,11.003522872924805,0.002656900091096759,4.048986911773682,0.011767499847337604
2303,0.00030000000000000003,52.683990478515625,1.1236998483134263e-05,31,0.5267170998267829,,11.019777297973633,0.002547499956563115,4.32709264755249,0.011462599970400333
2431,0.00030000000000000003,52.35537338256836,1.0848125145398776e-05,31,0.5441932999528944,,11.1399507522583,0.00227269995957613,4.255028247833252,0.011344300117343664
2559,0.00030000000000000003,62.07142639160156,7.380124334048632e-06,31,0.5364556000567973,,11.137226104736328,0.002236400032415986,3.6238434314727783,0.012465100036934018
2687,0.00030000000000000003,61.88047790527344,1.4194016622746885e-05,31,0.7315664000343531,,11.046706199645996,0.0027302000671625137,4.401383876800537,0.01586510008201003
2815,0.00030000000000000003,60.94670486450195,9.326422954498478e-06,31,0.7660469999536872,,11.104394912719727,0.004660999868065119,4.076315402984619,0.014191700145602226
2943,0.00030000000000000003,71.6317367553711,8.573950403506089e-06,31,0.52991640008986,,11.255474090576172,0.002691300120204687,4.124730587005615,0.011763899819925427
3071,0.00030000000000000003,69.06758117675781,8.356159525802444e-06,31,0.5252867999952286,,11.263496398925781,0.0021943000610917807,4.1465020179748535,0.011772199999541044
