step,ipr_u1,ipr_u2,ipr_w,erank_w1,erank_w2,w1_norm,w2_norm,sv1_0,sv2_0,sv1_1,sv2_1,sv1_2,sv2_2,sv1_3,sv2_3,sv1_4,sv2_4
0,0.1582870500904482,0.15972369576088086,0.1557615084352264,42.107829504376014,22.05868464934277,1.0021959810199919,0.9959939801705091,28.596090081021856,26.135541138407714,27.959090695180127,25.606359290915588,27.930270038651056,25.16816660838244,27.56966747686651,25.12028807390907,26.99289630038569,24.570128353379797
100,0.15827932593864452,0.15973437752799982,0.15582170953854,42.103328129282396,22.064707072905325,1.0028272956208728,0.996638736468508,28.61320483484683,26.103845276466693,27.982683664317463,25.652228422012097,27.93243247122787,25.17353631988132,27.58832077992864,25.07307165775248,27.02990087584571,24.578681430506577
200,0.15825885446190247,0.15974160668569545,0.1563947691250989,42.09607007701423,22.06219757799575,1.005911196508885,0.9997503237806722,28.704408932839506,26.255650440243194,28.081478708542242,25.742717823057056,28.00603634964618,25.21461211751942,27.669996644081177,25.041920497577465,27.137724080094177,24.625820888465697
300,0.15822667729941714,0.15974521348622914,0.15756907147551233,42.08598206798826,22.003093525931547,1.0111875900842622,1.0050668204724793,28.863750900254843,26.96772138719158,28.248106405447814,25.859418982077703,28.143728837876367,25.292955436920664,27.80740461308668,25.045824261614307,27.309607604487514,24.82114054920583
400,0.15818410847995704,0.1597452183645143,0.15946295860021786,42.07270303033536,21.826399444699845,1.0184333927919065,1.01236340348491,29.086961227901934,28.75734110022514,28.476860254357813,25.96282173921947,28.33859959799897,25.40856736132795,27.995108710654115,25.140850754247314,27.539839118765485,24.981247874441557
500,0.15813269475263142,0.15974180270818084,0.1621676630389007,42.05572343169754,21.479064546009248,1.0274464084813635,1.021436215064562,29.370721420741077,31.264387629125995,28.76229031529069,26.063494916620023,28.584495686383544,25.519822214365764,28.22895039096209,25.252667363732783,27.823175701319652,25.023020563926654
600,0.15807416906686086,0.1597352917577827,0.16571114248577956,42.034499698231855,20.933759031682783,1.0380338270004352,1.0320908069527883,29.71207817894802,34.08490839376292,29.098688092293816,26.17399657590409,28.875859759101704,25.621415363300645,28.505619687629064,25.35293868085744,28.154367287328085,25.066781996361474
700,0.15801039085441745,0.1597261415313624,0.17004111529860189,42.00854694521053,20.198669115157433,1.0500042562417606,1.0441342069460453,30.107930180677574,37.02953847170065,29.47998467967317,26.29920066257516,29.207489212412874,25.725150408548334,28.822392980104148,25.45988784705858,28.52770702422704,25.12465207794518
800,0.15794327761180635,0.15971493407192353,0.17502522532722298,41.977513578928026,19.31554909271469,1.0631629181125652,1.0573700865780447,30.554540130054445,39.99372432200807,29.899883627377342,26.441312484348032,29.57432828903221,25.83852146577096,29.177111345286285,25.580509663454336,28.93651451097153,25.198788710738828
900,0.15787473749082329,0.15970234985229104,0.1804651627696635,41.941234429161085,18.347472521913552,1.0773097971638528,1.071596974522877,31.04712882078284,42.90765833885589,30.352074225998926,26.60174415078241,29.97135901633406,25.96597057115862,29.568416248783645,25.718247437194172,29.37253174100381,25.29023404352552
1000,0.1578066004941548,0.159689140994117,0.18611923410891376,41.899756812334864,17.3625926409688,1.0922408914181923,1.0866094997689486,31.57966298530965,45.71865205613919,30.83042460259723,26.781682920086855,30.393624911385032,26.110586600763828,29.995668500735025,25.875440723595773,29.825818880805617,25.39995064640928
1100,0.15774057589141563,0.15967609164535235,0.19172744937295386,41.853336091934665,16.420755416784814,1.1077523544267653,1.1022025806901272,32.14491410655922,48.38397255245015,31.329079529519888,26.982263801832453,30.83638950550212,26.27487358418769,30.456334425600314,26.053986112862685,30.287413043241582,25.5292237592689
1200,0.1576782276737166,0.15966397157480025,0.19703480502665968,41.802396346940284,15.56645833931701,1.1236472652581815,1.1181782263710127,32.734786586895694,50.86788243332892,31.842523068464516,27.204615331683033,31.295396479618855,26.461090095253695,30.942007051670647,26.25551974024357,30.753624028330226,25.680574863592454
1300,0.15762098867195823,0.15965351460170904,0.20181048412057412,41.747460256452776,14.827789958662532,1.139744125716823,1.1343540859486738,33.340843109576,53.140644536029306,32.36567983495263,27.449863900039674,31.767126719548155,26.671413219595188,31.440910523594233,26.481439980894873,31.22414242655233,25.862068792837
1400,0.1575702153831611,0.15964538757607982,0.20586197943668108,41.689055034442404,14.219021784828932,1.1558860728612737,1.150572663192468,33.95494276141099,55.178450816400385,32.894091109675536,27.719123868618475,32.24886821669399,26.908024670992948,31.942977433358003,26.73287047866317,31.69791820170111,26.09329320430129
