step,train_loss,val_loss,train_acc,val_acc,weight_norm
0,0.04351061345470051,0.04348727657327503,0.037825059101654845,0.05660377358490566,1.0001329413754134
10,0.04347030917252062,0.04345394569503371,0.04728132387706856,0.05660377358490566,1.000103202873133
20,0.04343037502850691,0.04342097156452683,0.05200945626477541,0.05660377358490566,1.000120043737684
30,0.04339079533883878,0.04338833540555784,0.05673758865248227,0.05660377358490566,1.0001826424634788
40,0.04335154814616739,0.043356021571296276,0.06382978723404255,0.05660377358490566,1.0002905061471645
50,0.043312620903436246,0.04332402380300996,0.06619385342789598,0.05660377358490566,1.0004429775842707
60,0.043273994790060645,0.04329232019513626,0.07328605200945626,0.05660377358490566,1.0006394817208861
70,0.04323564471192761,0.0432608951008447,0.0851063829787234,0.05660377358490566,1.0008794435030994
80,0.04319756439550892,0.043229739132037016,0.08983451536643026,0.04716981132075472,1.0011624521781162
90,0.04315972874669159,0.043198839771248845,0.09456264775413711,0.04716981132075472,1.0014877683909076
100,0.0431221314919474,0.04316817824228363,0.09692671394799054,0.04716981132075472,1.001854899238121
110,0.04308475694745574,0.043137754545141384,0.09692671394799054,0.04716981132075472,1.0022634339669625
120,0.04304758629263189,0.04310754990362554,0.09456264775413711,0.04716981132075472,1.0027127153729618
130,0.0430106132539476,0.04307755805900392,0.09456264775413711,0.04716981132075472,1.0032023327033246
140,0.04297381901081817,0.04304777275254435,0.09456264775413711,0.04716981132075472,1.0037318752052575
150,0.042937194152951226,0.04301817207868418,0.09929078014184398,0.04716981132075472,1.0043008499754074
160,0.04290072613329029,0.04298875916678951,0.10638297872340426,0.04716981132075472,1.0049085998093044
170,0.042864405541543006,0.042959512111297685,0.10874704491725769,0.04716981132075472,1.0055549604058305
180,0.042828222967417,0.04293044030030699,0.1111111111111111,0.04716981132075472,1.0062392745605155
190,0.04279216272709169,0.042901524957620875,0.12056737588652482,0.04716981132075472,1.0069611315205658
200,0.042756224820567054,0.04287275982450715,0.12293144208037825,0.04716981132075472,1.0077202848343048
210,0.04272039356402251,0.042844138642233645,0.12293144208037825,0.04716981132075472,1.008516159447821
220,0.04268465641040157,0.04281565828143426,0.1276595744680851,0.04716981132075472,1.0093482624577614
230,0.04264901649646836,0.04278730935401072,0.1276595744680851,0.04716981132075472,1.0102163474124504
240,0.04261345500163814,0.04275908873059693,0.13002364066193853,0.04716981132075472,1.0111199214085347
250,0.04257797192591094,0.04273098702309462,0.13238770685579196,0.04716981132075472,1.0120584915426616
260,0.04254255785899437,0.04270300423150379,0.13238770685579196,0.04716981132075472,1.013031811363155
270,0.04250720339059609,0.04267513409709226,0.1347517730496454,0.03773584905660377,1.0140394701172206
280,0.04247190538395197,0.04264736410239566,0.1347517730496454,0.03773584905660377,1.0150808927509474
290,0.042436657565533775,0.042619706764878355,0.13238770685579196,0.03773584905660377,1.0161559149632176
300,0.04240145052504914,0.042592137049611616,0.1347517730496454,0.03773584905660377,1.0172640438506781
310,0.042366287399262195,0.042564676862158084,0.1347517730496454,0.03773584905660377,1.0184047865099768
320,0.04233115250435232,0.04253730116758902,0.13711583924349882,0.03773584905660377,1.019577896489437
