step,ipr_u1,ipr_u2,ipr_w,erank_w1,erank_w2,w1_norm,w2_norm,sv1_0,sv2_0,sv1_1,sv2_1,sv1_2,sv2_2,sv1_3,sv2_3,sv1_4,sv2_4
0,0.1582870500904482,0.15972369576088086,0.1557615084352264,42.107829504376014,22.05868464934277,1.0021959810199919,0.9959939801705091,28.596090081021856,26.135541138407714,27.959090695180127,25.606359290915588,27.930270038651056,25.16816660838244,27.56966747686651,25.12028807390907,26.99289630038569,24.570128353379797
100,0.15822691920869683,0.15968626076306566,0.15587957337479508,42.09663950400114,22.068803801322826,1.0031320633795349,0.9969456183103682,28.59715733737903,26.115216421808316,28.025759004875496,25.61824146900095,27.954802171093544,25.17179591025518,27.58535100085598,25.039063730629447,27.041923989298535,24.590041135138094
200,0.15815490941188695,0.1596383578520543,0.1564948959744536,42.08234729301513,22.069227639349286,1.0066728704352863,1.0005171087154747,28.67913122467934,26.231724184428128,28.169227034449534,25.71708408957129,28.0534463962951,25.223619155502995,27.67172895993987,24.995234690442302,27.163583633412998,24.668520310958193
300,0.15807218422373148,0.15958046279500065,0.15768480193021622,42.06488933174375,22.010130859746134,1.0125566711664373,1.0064448213294643,28.83702126887994,26.924498627778586,28.380004319310014,25.90537673584012,28.218114074740882,25.33716397040339,27.822176069891185,25.001381082226906,27.352201021285033,24.931923856826046
400,0.15798014427744958,0.15951329785300383,0.15955864226909208,42.04390265054454,21.828290542424075,1.0205599710165094,1.0145034622212086,29.06827703093303,28.82723727863299,28.648996142394324,26.035465983749745,28.44183924633228,25.4677621231551,28.031719365559418,25.130849421490215,27.60359038285269,25.004084857647435
500,0.157880351666808,0.15943775550325096,0.16219926635856263,42.01888364738212,21.469524402138447,1.0304800244286758,1.0244885092402864,29.37176162005077,31.434191836096563,28.96697016417146,26.139655912589863,28.718525596429274,25.577043627203366,28.29626491385081,25.227307623499684,27.914304283048562,25.057335258719
600,0.15777444897432166,0.15935481859431316,0.16562770606124871,41.98931926249667,20.907726043726406,1.0421221328185208,1.0362035370305847,29.74582505161765,34.340272952343206,29.325436711164798,26.25142764972813,29.042684430460305,25.687982858473447,28.61249999747327,25.318092747171498,28.280401772378475,25.135464866963698
700,0.15766405814467116,0.15926549978555035,0.1697860022413683,41.95479852802129,20.154911162382994,1.0552906694646917,1.0494512309712438,30.18622428855335,37.36339514604073,29.71805955978494,26.380261545429285,29.409156694277005,25.81357257658928,28.9789477078675,25.418611916155363,28.69528610167087,25.239423711088318
800,0.1575506723050198,0.15917076186066142,0.1745353926709869,41.91510527643647,19.258235974736767,1.0697835461612066,1.0640278356306592,30.685982106453682,40.39923298617178,30.14045356424263,26.530334487612627,29.812846449134447,25.96027256137459,29.39850832277817,25.535067968068763,29.146324628367147,25.36935940230454
900,0.15743553580152952,0.15907144520107913,0.17966879115839418,41.87028799697678,18.286029820486792,1.0853900507739058,1.0797210335560892,31.236939778379384,43.37558121321052,30.588537277210488,26.70449459163143,30.248573813638302,26.132433009752113,29.878274710442067,25.672654068154362,29.6144880091636,25.524554148774303
1000,0.1573195404820852,0.15896819407672827,0.18493357589055376,41.82069788801667,17.310169573261273,1.1018922782372342,1.0963114553586135,31.83090895761134,46.23613648679186,31.057476179078083,26.905239242455576,30.711343930024295,26.3336833008034,30.416494183085312,25.838594344626102,30.08703613010878,25.70226182851304
1100,0.15720315967202875,0.15886140984336106,0.19005857321110128,41.766991216451096,16.39224889161076,1.1190703284354606,1.1135778630000148,32.45987415316152,48.93389995562408,31.54169673285492,27.13501433020547,31.198103111243004,26.567349304561002,30.994751984145108,26.042989317122366,30.564224880132052,25.897567659232344
1200,0.15708642113687854,0.15875122324993063,0.19478000586004368,41.71008551572344,15.576916895527104,1.136710727617595,1.1313056274836306,33.11582194563156,51.42863089466847,32.03545008191957,27.3963210376047,31.716762445820706,26.836554205220228,31.58127064390496,26.29358436975838,31.048215121078716,26.10899390493296
1300,0.15696894918596452,0.15863751129439266,0.19886330433848054,41.65107347743886,14.891529325644317,1.1546172779733768,1.1492976643869766,33.79064073655986,53.68627121771127,32.53372864717879,27.691767679094202,32.2945151348128,27.144212888249214,32.128220468214884,26.592041643208837,31.538808486697143,26.34252788474873
1400,0.15685006446308342,0.15851996172965274,0.20211924433206377,41.59110086649631,14.349365344084685,1.1726228149849982,1.1673861395784755,34.47629063878689,55.67928554676645,33.03520681030076,28.024111384209288,32.906352480068975,27.492988936053592,32.64118454659264,26.938629157451338,32.034771965129536,26.60731745364091
1500,0.15672891143595225,0.158398164430214,0.20441396640088078,41.53123178333488,13.953878198232626,1.190599876038693,1.1854432202757887,35.165290553692785,57.38727413688516,33.57036316329183,28.39631006081631,33.4850798762908,27.88526310051447,33.141632523631415,27.3345024307936,32.535008554396576,26.913804271791278
