run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1040,1439,1240,1,3.595615234375,0.047984031206475077,0.256900640528834,4.0,4.0,2.0,4.0,8.0,14.0,13.177034941498261,15.803247980800315
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1080,1479,1280,1,3.5846044921875,0.049052285996031446,0.26304083571024955,4.0,4.0,2.0,4.0,5.0,15.0,13.131957583029976,16.82495851271793
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1120,1519,1320,1,3.57357421875,0.04926333778363948,0.2917266730854884,4.0,4.0,2.0,6.0,14.0,15.0,13.05346478863815,17.271576687219852
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1160,1559,1360,1,3.5635546875,0.04933152228115581,0.31104900584076234,4.0,3.0,5.0,6.0,15.0,15.0,14.729700619740003,16.882887201231796
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1200,1599,1400,1,3.5531201171875,0.05112669812765598,0.3533192797805736,4.0,5.0,2.0,8.0,15.0,15.0,15.487681411797857,16.809606089161548
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1240,1639,1440,1,3.5405322265625,0.049057128758019417,0.361949671974644,4.0,4.0,2.0,6.0,15.0,15.0,14.985444097365018,17.080298869915737
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1280,1679,1480,1,3.528798828125,0.049192390286043663,0.35238980114864216,5.0,4.0,2.0,5.0,15.0,15.0,14.088711600425146,16.55500248326781
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1320,1719,1520,1,3.5171484375,0.04844228806980013,0.3220580433592206,5.0,4.0,5.0,2.0,15.0,12.0,13.950665575397815,16.214365686983424
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1360,1759,1560,1,3.5054638671875,0.04770671211497632,0.3324674596826061,5.0,4.0,6.0,5.0,15.0,12.0,14.328318961931478,15.54583123162204
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1400,1799,1600,1,3.4955712890625,0.0477080894308505,0.32120276698016925,4.0,4.0,6.0,7.0,15.0,10.0,14.305888468422662,14.414391755287536
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1440,1839,1640,1,3.4849560546875,0.046438149685120673,0.306434177177594,4.0,4.0,7.0,8.0,12.0,10.0,15.525284960073092,14.563944524751324
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1480,1879,1680,1,3.474921875,0.04630036781774626,0.29116340824212933,4.0,4.0,6.0,5.0,12.0,13.0,15.930717051126082,15.227246994805634
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1520,1919,1720,1,3.4658251953125,0.04424054447809937,0.2463722070179524,4.0,4.0,6.0,2.0,12.0,13.0,14.44375374886377,15.025689877061382
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1560,1959,1760,1,3.4559033203125,0.04249535002234272,0.23286430245132422,4.0,4.0,6.0,7.0,13.0,12.0,14.449912319704527,15.737868806279039
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1600,1999,1800,1,3.447158203125,0.04260441127915177,0.19652989017473962,4.0,4.0,6.0,7.0,12.0,7.0,15.521598651607304,15.534673499283311
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1640,2039,1840,1,3.438134765625,0.04259399678193079,0.16529087710046625,3.0,4.0,2.0,6.0,15.0,8.0,14.239416187497348,15.221889140555014
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1680,2079,1880,1,3.4297900390625,0.04356868748116567,0.15965760705464382,4.0,4.0,2.0,6.0,15.0,7.0,13.878062203214451,14.882846396759021
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1720,2119,1920,1,3.4212109375,0.043760217835827356,0.14815311892966382,5.0,4.0,2.0,7.0,14.0,4.0,14.068364752503095,15.009784057189814
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1760,2159,1960,1,3.4142529296875,0.04342675796622366,0.08627145389354048,4.0,4.0,2.0,5.0,15.0,12.0,15.136403981901422,15.431101014830737
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1800,2199,2000,1,3.40705078125,0.042206344351768246,0.052692777287283735,4.0,4.0,2.0,2.0,14.0,8.0,14.342156567495701,14.782864329543822
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1840,2239,2040,1,3.40072265625,0.041455560077071824,0.015561709718490403,4.0,3.0,2.0,4.0,15.0,14.0,15.36880666584076,15.220313075986047
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1880,2279,2080,1,3.393427734375,0.041459225720077666,0.03967545526358285,3.0,4.0,2.0,9.0,15.0,14.0,15.373217035304057,15.972147940911942
MuonSign_lr0.03_8ae069a3,MuonSign,sign,1920,2319,2120,1,3.3861474609375,0.04151169245668733,-0.02148897820116508,3.0,4.0,2.0,7.0,5.0,8.0,14.916736258028129,15.235311119550273
