metric,window_size,center_step,lb,mg
train_loss,150,4750,6.390734609254189,4.603544510421571
train_loss,150,5750,7.955685989082316,6.5731067909470084
train_loss,150,6750,8.513770315815824,6.797912372143002
train_loss,150,7750,9.388201563820024,7.017158860996104
train_loss,150,8750,10.401639372004835,7.124676906335587
train_loss,150,9750,12.60719308438739,9.081071917711956
train_loss,150,10750,13.65640938510169,10.401177762037918
train_loss,150,11750,13.321603619639067,10.379153412231142
train_loss,150,12750,16.960448236732176,10.839068144191621
train_loss,150,13750,13.706713035481664,10.404125763242996
train_loss,150,14750,12.553179142942806,9.175042964887028
train_loss,150,15750,10.653817913837292,8.361351849742364
train_loss,150,16750,9.999263711557017,8.128437999080829
train_loss,150,17750,10.676382752249356,8.469430356313872
train_loss,150,18750,9.46531301540801,8.291578002508839
train_loss,150,19750,11.228889585219024,9.331064320545726
train_loss,150,20750,11.687941380381469,9.338409058813179
train_loss,150,21750,11.708341118036351,9.926322833662988
train_loss,150,22750,13.359901528092518,10.3999254145352
train_loss,150,23750,12.971069303603329,10.808285831290329
train_loss,150,24750,12.116052877037971,9.339345352244509
train_loss,150,25750,11.7135827685975,9.199672770990407
train_loss,150,26750,11.85845585674808,9.286457565530892
train_loss,150,27750,10.355525031382015,8.338607322963453
train_loss,150,28750,11.24603462245049,9.126379893898548
train_loss,150,29750,11.968670989421227,9.256665904511069
train_loss,150,30750,13.703883019859386,9.674479184929812
train_loss,150,31750,14.01766436726283,9.55255773470155
train_loss,150,32750,13.203233960083363,9.874458461661177
train_loss,150,33750,11.0593486779633,8.566667877276162
train_loss,150,34750,15.801139589737655,10.662935637519428
train_loss,150,35750,14.750984671966837,11.211711396766926
train_loss,150,36750,14.587083429790383,11.612349239444326
train_loss,150,37750,14.099470080082465,11.052017204023697
train_loss,150,38750,12.898937369288552,10.253474834713796
train_loss,150,39750,12.444295837002512,10.121752650188203
train_loss,150,40750,11.344774981191158,8.646428895046034
train_loss,150,41750,11.949757458271606,9.475635967661294
train_loss,150,42750,12.651407860485211,9.593414387893446
train_loss,150,43750,13.970085572372616,9.78187941184192
train_loss,150,44750,13.870025430213115,9.356684278495278
train_loss,150,45750,13.523939739135473,9.590239054672036
train_loss,150,46750,14.875027683818951,8.655415577983987
train_loss,200,5000,6.141132115173686,4.098354078144603
train_loss,200,6000,7.249030250353738,5.1293133253281304
train_loss,200,7000,9.829487040897108,7.034668789882601
train_loss,200,8000,9.721152815377906,6.72057295835185
train_loss,200,9000,9.748936706384539,6.626642906697191
train_loss,200,10000,10.857101117675887,7.864481737635279
train_loss,200,11000,13.222908913096436,10.319452170409328
train_loss,200,12000,13.636473559529124,9.976873132460513
train_loss,200,13000,12.689890892549506,9.938366180586176
train_loss,200,14000,13.173217430774118,9.679066133246748
train_loss,200,15000,13.327367372044533,9.958085776596883
train_loss,200,16000,12.410134425796837,9.752768037402584
train_loss,200,17000,11.971989659099329,9.140496989995386
train_loss,200,18000,11.960068437635378,9.408889048296409
train_loss,200,19000,12.452514021068044,9.96104964042467
train_loss,200,20000,12.39499719442118,9.885518683275693
train_loss,200,21000,13.398622731207318,9.638627088086034
train_loss,200,22000,12.577912528166365,9.89357273433183
train_loss,200,23000,13.345027164302202,10.576754547972374
train_loss,200,24000,13.693432315751522,10.660224268465726
train_loss,200,25000,13.229921847747487,10.551690479629013
train_loss,200,26000,12.047273740792326,9.779582790617155
train_loss,200,27000,10.772546381585558,8.5792468703957
train_loss,200,28000,11.40194988135375,9.27657782980307
train_loss,200,29000,12.335308023164343,9.55340024666071
train_loss,200,30000,11.878851325701978,9.773917955726809
train_loss,200,31000,13.034119758096555,10.267910627100743
train_loss,200,32000,13.02355962856053,9.881981302334427
train_loss,200,33000,12.88776483912549,10.060546691288693
train_loss,200,34000,13.249768424269496,10.191838445480103
train_loss,200,35000,16.41612850094914,11.660526742754644
train_loss,200,36000,13.65335335682346,10.928714444486799
train_loss,200,37000,13.615592027921831,9.870455705477006
train_loss,200,38000,13.963252803329308,10.71496436813061
train_loss,200,39000,13.795645787286356,9.69460342001135
train_loss,200,40000,15.197591431641213,10.999344613405253
train_loss,200,41000,14.043749320599556,11.004807412512916
train_loss,200,42000,13.150378169967611,10.251238074176834
train_loss,200,43000,14.094738417699116,10.205683269582597
train_loss,200,44000,14.91723014888754,10.540049246776496
train_loss,200,45000,14.520882685703107,10.141140050115343
train_loss,200,46000,14.49093651275196,8.853166152451877
train_loss,250,6250,7.35936217480054,4.531097596881794
train_loss,250,7250,8.710749039070244,5.560496981899856
train_loss,250,8250,9.992510627859978,6.6383494132273855
train_loss,250,9250,10.20769715208071,7.0850855477498405
train_loss,250,10250,11.18463046976676,7.821313952908386
train_loss,250,11250,12.441565178102298,9.194959101941604
train_loss,250,12250,15.084557422264474,11.209563556673299
train_loss,250,13250,10.466194146256338,8.273866623279785
train_loss,250,14250,13.726109358127301,9.961253608835428
train_loss,250,15250,12.59709230826116,9.798091737077833
train_loss,250,16250,13.713509157724008,10.521897687662067
train_loss,250,17250,13.889660654162826,10.476467966823538
train_loss,250,18250,13.53938596983749,10.397949818293737
train_loss,250,19250,12.399452508782295,9.782721024111693
train_loss,250,20250,13.698996451678429,9.857082744124124
train_loss,250,21250,11.91382995117302,9.515295918811521
train_loss,250,22250,11.749267753972012,9.568390627958134
train_loss,250,23250,12.729667241556468,9.540783900140461
train_loss,250,24250,13.165189466906826,10.196896718300124
train_loss,250,25250,13.207401425762443,10.547433643323977
train_loss,250,26250,12.743041990489049,10.358159745812266
train_loss,250,27250,11.535269504478512,9.229507670367873
train_loss,250,28250,12.241004328777754,8.987834258568792
train_loss,250,29250,11.89684103980073,8.98714719191577
train_loss,250,30250,13.345946174601018,10.105553470716089
train_loss,250,31250,12.39688867744052,10.313462814312327
train_loss,250,32250,12.698697417641409,9.831531510101241
train_loss,250,33250,12.788673691368176,10.076638994891631
train_loss,250,34250,14.734485518969404,10.701379975156879
train_loss,250,35250,14.242925889175666,10.353419608608537
train_loss,250,36250,13.282336205391953,10.31336598751479
train_loss,250,37250,14.600542296386353,10.896831404951218
train_loss,250,38250,14.772324279132242,10.841503054822205
train_loss,250,39250,16.449142970032735,11.524492409642605
train_loss,250,40250,15.491780120138216,11.151187176085505
train_loss,250,41250,15.365013190421584,10.69180291308289
train_loss,250,42250,14.277634075244755,10.334773382780293
train_loss,250,43250,15.29810836413285,10.787159441413333
train_loss,250,44250,18.204803322704823,9.606019254523938
val_loss,100,2500,10.766376654221025,7.5647301211173605
val_loss,100,3500,11.532238205069289,7.5085467083736175
val_loss,100,4500,11.317212837111393,9.238252795428409
val_loss,100,5500,10.989023781946456,8.647869629461217
val_loss,100,6500,9.06633265223513,7.133827087973874
val_loss,100,7500,9.281107597320132,7.706197612915872
val_loss,100,8500,14.76754211230387,11.13652394938831
val_loss,100,9500,6.963778505789215,5.929284065427375
val_loss,100,10500,7.91930038156675,5.966180136237396
val_loss,100,11500,6.828071390232143,5.513068351694722
val_loss,100,12500,7.6375691994470705,6.0526391650492
val_loss,100,13500,7.068367755840733,5.147776680950665
val_loss,100,14500,7.267505190665916,5.559303610283297
val_loss,100,15500,5.830169496696867,4.925670272593715
val_loss,100,16500,6.524134415250433,4.587491030773242
val_loss,100,17500,9.53316899574128,6.839591385402049
val_loss,100,18500,9.260659169484642,5.5960035351379895
val_loss,100,19500,7.7732203618579625,5.4513107340963876
val_loss,100,20500,8.02613623802579,5.857210121464222
val_loss,100,21500,5.902060082011475,5.0370536994049155
val_loss,100,22500,5.325180366022684,4.908585629808769
val_loss,100,23500,8.630321730058938,6.382460916525212
val_loss,100,24500,8.744234580141761,7.148850139206454
val_loss,100,25500,8.589996018507213,6.64548772081381
val_loss,100,26500,7.820615905761941,6.204253629928389
val_loss,100,27500,7.243537944097186,5.689715178911066
val_loss,100,28500,5.206552837544191,4.240181796863226
val_loss,100,29500,6.715497998220212,5.393473626926163
val_loss,100,30500,9.271728185739878,6.416089690296014
val_loss,100,31500,5.846040335986806,5.082311072822015
val_loss,100,32500,8.242188729038492,5.9408028228374805
val_loss,100,33500,9.34797149278871,7.070926894982827
val_loss,100,34500,6.638834841553406,5.3801155109684515
val_loss,100,35500,5.977374481242349,4.880928295008807
val_loss,100,36500,7.083516948072862,4.741164762600735
val_loss,100,37500,6.152419519982694,4.5459375591580695
val_loss,100,38500,7.409184077671246,4.916662386422119
val_loss,100,39500,7.76791361132461,5.504225457289426
val_loss,100,40500,10.133394181710834,7.500437443436657
val_loss,100,41500,7.648064665344188,5.3470953251752364
val_loss,100,42500,3.822094408312744,3.356855414248287
val_loss,100,43500,4.838086742020434,4.10335410678592
val_loss,100,44500,4.64585562464667,3.364659247898937
val_loss,100,45500,2.749046919296428,2.1174537240884135
val_loss,100,46500,2.0615922438861514,1.6970133668366527
val_loss,100,47500,2.1330458537949397,1.7261200045150862
val_loss,100,48500,5.414012820700487,4.226259075998314
val_loss,150,3750,8.960839102856234,6.277596331684217
val_loss,150,4750,9.915040639390584,6.968532120628656
val_loss,150,5750,12.193491927225661,8.761528294837769
val_loss,150,6750,8.632230271928075,6.828528774574242
val_loss,150,7750,8.24312034397985,6.403679669903302
val_loss,150,8750,10.51302166566574,8.13456623522106
val_loss,150,9750,9.656929006335478,7.837292933076537
val_loss,150,10750,8.109939875212179,6.544946250508631
val_loss,150,11750,9.279550626291911,6.469894632876175
val_loss,150,12750,8.519926935321013,6.314842928614082
val_loss,150,13750,8.344677409768495,6.097805855487824
val_loss,150,14750,8.659666616858438,5.793450704450768
val_loss,150,15750,7.734810986467656,5.747635574291024
val_loss,150,16750,7.119240696745755,5.227341638940802
val_loss,150,17750,8.026726878061414,6.04444873999321
val_loss,150,18750,8.196022700153744,6.439128632767003
val_loss,150,19750,7.325742748877692,5.9729338599760755
val_loss,150,20750,9.013766571930738,6.992605017412602
val_loss,150,21750,8.176633948149984,6.556671859658966
val_loss,150,22750,8.817107357929697,7.0108036999862104
val_loss,150,23750,8.137720384318788,6.234234651830303
val_loss,150,24750,10.248860368266074,7.451660225531076
val_loss,150,25750,9.34911990409593,7.176276139907685
val_loss,150,26750,9.30764569062205,6.801975138014203
val_loss,150,27750,8.24005510944536,6.227204104383088
val_loss,150,28750,7.2411253447345185,5.970457348940169
val_loss,150,29750,8.742100033854442,6.263700198079323
val_loss,150,30750,10.174143226211912,7.456410272203192
val_loss,150,31750,10.139122278985955,6.52295119141741
val_loss,150,32750,7.359550197646895,5.4080061749018125
val_loss,150,33750,8.174483231508356,6.151624520028363
val_loss,150,34750,7.396979987140875,5.839807959421407
val_loss,150,35750,8.771870766852693,6.063062160416866
val_loss,150,36750,10.569849311454945,6.217791370754915
val_loss,150,37750,8.067612761308194,5.626053984205745
val_loss,150,38750,8.830110649078497,5.98790530709787
val_loss,150,39750,9.243279915093275,6.1620837425009025
val_loss,150,40750,6.932795777924044,4.715909745163403
val_loss,150,41750,4.026028764347332,3.49758498015471
val_loss,150,42750,4.320641364947067,3.6196128833142196
val_loss,150,43750,4.865183492230622,3.1248436574481815
val_loss,150,44750,3.541845673015427,2.4518442013406867
val_loss,150,45750,2.6172921399346194,1.9511146743554038
val_loss,150,46750,1.9528101861336666,1.6683471219093957
val_loss,200,5000,8.355950506188869,5.4540793564475845
val_loss,200,6000,9.935344754387243,6.395858352104593
val_loss,200,7000,7.531695119609663,5.982431611381269
val_loss,200,8000,9.555237251535372,6.433995383230949
val_loss,200,9000,10.41459110820754,7.417674215704689
val_loss,200,10000,9.223108802652211,7.048501363299287
val_loss,200,11000,8.76656700780825,6.566179383956775
val_loss,200,12000,8.888710053935167,6.440413180149481
val_loss,200,13000,8.935872680681529,6.3426334061891065
val_loss,200,14000,10.316535801548403,6.427098670954704
val_loss,200,15000,8.085165498453655,6.171792009985116
val_loss,200,16000,8.631813160994149,6.185768244985542
val_loss,200,17000,8.069166851730142,6.192548435348288
val_loss,200,18000,8.113502277699725,6.035396796766669
val_loss,200,19000,8.58050722594089,6.5282600507571376
val_loss,200,20000,9.123687495811797,6.580072003485413
val_loss,200,21000,8.998784315590791,7.016074264391097
val_loss,200,22000,10.799200618801398,7.431429398925298
val_loss,200,23000,10.088898900396305,7.7733395224037976
val_loss,200,24000,10.319751311442573,7.817943767296962
val_loss,200,25000,10.687541361631911,7.840093583562829
val_loss,200,26000,10.413035097377735,7.429056688654372
val_loss,200,27000,8.699634085225627,6.574867822777697
val_loss,200,28000,9.167892639778016,7.003629390907409
val_loss,200,29000,9.121766799738,7.031546493456369
val_loss,200,30000,10.412191567812087,7.542372394801708
val_loss,200,31000,9.68681161226814,6.6286467059299286
val_loss,200,32000,8.3404893735784,5.511572677097592
val_loss,200,33000,7.6868854340577215,5.95429123656875
val_loss,200,34000,7.458040856544355,5.59815481669932
val_loss,200,35000,8.77152242966411,6.851416981970345
val_loss,200,36000,8.347815524482384,6.054023241148233
val_loss,200,37000,9.136893391085147,6.533018799084054
val_loss,200,38000,9.16833874495273,6.515241108090416
val_loss,200,39000,8.63714569974708,5.772670225138279
val_loss,200,40000,6.171656556965448,4.414407282396551
val_loss,200,41000,4.589993513851706,3.765825599163442
val_loss,200,42000,4.499236621500812,3.52957367762954
val_loss,200,43000,4.3703474736032994,3.0798526290262767
val_loss,200,44000,3.967780329294064,2.5866564448911467
val_loss,200,45000,3.582994994184445,2.2548940663359374
val_loss,200,46000,2.8943413561652314,1.9419280526817018
val_loss,250,6250,7.294110870672583,4.753626482953624
val_loss,250,7250,7.16896398251578,5.315156099560631
val_loss,250,8250,9.261633841033534,6.1409526033323365
val_loss,250,9250,9.601378124532085,5.958367318899017
val_loss,250,10250,8.210769104714071,5.926932303007966
val_loss,250,11250,8.625700993871813,6.300035458325877
val_loss,250,12250,9.686119496034333,7.514379430746243
val_loss,250,13250,10.275232804983014,7.210001277329025
val_loss,250,14250,9.355150895279088,6.737953437305452
val_loss,250,15250,9.038244536037386,6.499698762962723
val_loss,250,16250,9.525591873395326,6.833404644781839
val_loss,250,17250,9.125410650204627,6.842409799250083
val_loss,250,18250,8.91276025555836,6.8717811749764275
val_loss,250,19250,8.735888410772844,6.5269715106927215
val_loss,250,20250,10.034139852269679,7.1447668474924875
val_loss,250,21250,9.800188045986998,7.012232528094194
val_loss,250,22250,9.691519727571942,7.121645313584951
val_loss,250,23250,11.489836191809754,8.122328186504424
val_loss,250,24250,11.322819035447322,8.406636756536857
val_loss,250,25250,10.658664649225438,7.684057586590045
val_loss,250,26250,9.387978681046464,6.99280032005403
val_loss,250,27250,9.54018401972634,7.139148355368495
val_loss,250,28250,9.18872305853936,7.221566014487815
val_loss,250,29250,9.383062921103987,7.2298692701992415
val_loss,250,30250,10.828117722468004,7.523026476186572
val_loss,250,31250,9.04349334381179,6.068465620730981
val_loss,250,32250,7.685137897416969,5.581787206213945
val_loss,250,33250,7.670498699115062,5.822003847178935
val_loss,250,34250,7.9647934576607025,5.844709498557544
val_loss,250,35250,8.42361944995158,6.187407127997867
val_loss,250,36250,8.07851158293351,5.844059673580403
val_loss,250,37250,8.295863546883547,6.324419822940072
val_loss,250,38250,8.77016318536259,5.692535648651527
val_loss,250,39250,6.508216262877863,4.558541998538666
val_loss,250,40250,5.4611305675604624,4.17435166501393
val_loss,250,41250,5.349991742458845,3.5897766169991296
val_loss,250,42250,5.250627916342071,3.2053436616001805
val_loss,250,43250,5.006038095221422,2.8302776629646407
val_loss,250,44250,4.728729195218992,2.487258815374345
weight_norm,100,2500,2.3116708350520203,2.087376453814396
weight_norm,100,3500,3.274815332102497,2.4112120895069005
weight_norm,100,4500,3.5182711739774692,2.6823970878336962
weight_norm,100,5500,4.802589722556973,3.7983920351827387
weight_norm,100,6500,6.058233986760095,4.49509774571375
weight_norm,100,7500,4.54640921161773,3.524126706763865
weight_norm,100,8500,4.49727472113599,3.595715296567242
weight_norm,100,9500,4.892376196966026,4.09981799405933
weight_norm,100,10500,7.148121251973791,5.87720370359999
weight_norm,100,11500,7.273454367672397,5.8582999798585105
weight_norm,100,12500,8.327206254864354,6.503534224766736
weight_norm,100,13500,8.966940076297638,7.332788278272099
weight_norm,100,14500,10.957829101790177,7.63126776952772
weight_norm,100,15500,11.088608844767208,7.813266512763285
weight_norm,100,16500,12.474182425727031,9.423356695918605
weight_norm,100,17500,12.574785227980675,9.955102992998327
weight_norm,100,18500,13.339843605359246,10.167465245452044
weight_norm,100,19500,10.225746694616346,6.595824898694815
weight_norm,100,20500,8.351343950640988,5.413004142923241
weight_norm,100,21500,6.1377379944951045,4.759501778544737
weight_norm,100,22500,6.237215398633842,5.078608560685814
weight_norm,100,23500,6.890764618027371,5.526064139573632
weight_norm,100,24500,7.9272816901066685,6.764897076851973
weight_norm,100,25500,10.467141072204184,8.119814968203706
weight_norm,100,26500,10.833373200554135,8.205414608860602
weight_norm,100,27500,9.44037080137373,6.848583188948821
weight_norm,100,28500,8.98493109473415,7.208013994166538
weight_norm,100,29500,9.825501964706792,7.473206118385981
weight_norm,100,30500,7.504600236726844,5.901406151437834
weight_norm,100,31500,9.31545812609442,6.677006544738123
weight_norm,100,32500,8.009285319181483,6.275226035551231
weight_norm,100,33500,8.900773407417542,7.160789975928843
weight_norm,100,34500,10.366533359379066,8.081764088443785
weight_norm,100,35500,10.844582299640294,7.877946412662602
weight_norm,100,36500,10.087764787380223,7.253005481421396
weight_norm,100,37500,7.291746999536764,5.757001075273229
weight_norm,100,38500,9.179689728831281,6.328083323662249
weight_norm,100,39500,9.071000802363583,5.928611406195258
weight_norm,100,40500,7.457495996578284,5.543310064394269
weight_norm,100,41500,5.674900017958196,4.63008516381243
weight_norm,100,42500,6.520793081136076,4.293173951598428
weight_norm,100,43500,3.59880129447789,2.756835806790336
weight_norm,100,44500,3.4025893964632727,3.058096843264232
weight_norm,100,45500,3.306192166557725,2.9962036490840753
weight_norm,100,46500,3.57599742296585,2.808395760053424
weight_norm,100,47500,2.273595806711243,2.151428240935326
weight_norm,100,48500,2.3931697182315212,2.2362600029068966
weight_norm,150,3750,2.846368304807131,2.2337224123036012
weight_norm,150,4750,3.499552175322805,2.5383409176387945
weight_norm,150,5750,4.940237377615437,3.0809499449722457
weight_norm,150,6750,4.364899669422089,3.074824766560458
weight_norm,150,7750,3.476305497488251,3.047441367421378
weight_norm,150,8750,4.024729519304977,3.3594447633635096
weight_norm,150,9750,4.456100027163294,3.748174984890477
weight_norm,150,10750,7.4553955957746805,5.37527492499
weight_norm,150,11750,10.87931845932761,7.755836899825426
weight_norm,150,12750,10.009430996530659,7.012541337321058
weight_norm,150,13750,11.946157395072555,8.112838065685896
weight_norm,150,14750,11.384122457217055,7.504436014342594
weight_norm,150,15750,12.270595576217598,8.855357733748468
weight_norm,150,16750,11.585004615966879,8.874184798156513
weight_norm,150,17750,11.681408475964522,8.658338076474523
weight_norm,150,18750,11.737136330782718,7.121365330916294
weight_norm,150,19750,11.258832820582674,6.693347625458562
weight_norm,150,20750,10.386823671607157,6.430346918240253
weight_norm,150,21750,9.442951908254784,5.95922399457746
weight_norm,150,22750,7.624283926427341,5.672080772432933
weight_norm,150,23750,8.320339596084349,6.98049631513612
weight_norm,150,24750,8.862424621128065,7.303475583246904
weight_norm,150,25750,10.674009684097525,8.3776147866671
weight_norm,150,26750,10.891057428477257,8.513409706196038
weight_norm,150,27750,11.848732096203342,8.873549670010512
weight_norm,150,28750,11.570143970838718,8.391322199827375
weight_norm,150,29750,9.911757786970863,6.741885984106756
weight_norm,150,30750,10.008068510808657,7.400173871932685
weight_norm,150,31750,8.883748996881604,7.353821007643409
weight_norm,150,32750,8.495265189833944,6.853205638485497
weight_norm,150,33750,9.944687541267186,7.470711228732973
weight_norm,150,34750,10.974460061332847,8.068608946507375
weight_norm,150,35750,11.399100694180737,8.364283055249235
weight_norm,150,36750,9.899718684024284,7.287221823379265
weight_norm,150,37750,9.51547006850852,6.603992747514907
weight_norm,150,38750,8.664578048043804,5.665354789081056
weight_norm,150,39750,9.05161903576748,5.498341572843842
weight_norm,150,40750,8.253631268128565,5.9130403525916675
weight_norm,150,41750,8.982103022158078,4.870086327408482
weight_norm,150,42750,5.169035709561733,3.3701718832892475
weight_norm,150,43750,3.7924478645928796,2.847114108325439
weight_norm,150,44750,2.932967961131387,2.7414355557621355
weight_norm,150,45750,3.2068645103716187,2.9466275425817035
weight_norm,150,46750,2.5631641200763218,2.370887555244952
weight_norm,200,5000,3.607468177333887,2.3619195006964007
weight_norm,200,6000,4.066672869759239,2.7440870373450426
weight_norm,200,7000,3.825248853714306,2.6867463584225653
weight_norm,200,8000,3.195027509779867,2.772583799627185
weight_norm,200,9000,3.8551193016657104,3.2269530154087644
weight_norm,200,10000,4.643589123593539,3.705823790464882
weight_norm,200,11000,6.276770141105334,4.5364733607784995
weight_norm,200,12000,8.054512346008714,6.082258532373955
weight_norm,200,13000,11.753815635125717,7.998398610582694
weight_norm,200,14000,10.820121947061645,7.714743223689249
weight_norm,200,15000,11.981194580495401,8.02154335778249
weight_norm,200,16000,11.247478565326912,8.055036482676622
weight_norm,200,17000,13.175846762267156,8.43565998037151
weight_norm,200,18000,10.87754245244134,7.623006046619766
weight_norm,200,19000,10.425408929787524,7.094858869490647
weight_norm,200,20000,10.733533447626828,7.327142693561477
weight_norm,200,21000,10.988517161957693,6.783236374183646
weight_norm,200,22000,9.416090053098298,6.423565462006283
weight_norm,200,23000,10.39804673871489,7.023065012135506
weight_norm,200,24000,9.449221081352784,7.292974174975324
weight_norm,200,25000,11.210347197882465,8.357837711481714
weight_norm,200,26000,10.719083193988753,8.66383522156651
weight_norm,200,27000,11.35050508679805,9.052447103237157
weight_norm,200,28000,11.076654991017104,8.342805884121589
weight_norm,200,29000,11.350680150831566,8.063487568301337
weight_norm,200,30000,11.008504036186618,8.379598192080481
weight_norm,200,31000,10.621222677394476,7.867346616417868
weight_norm,200,32000,10.216526437770423,7.405216310624165
weight_norm,200,33000,8.722587059410088,7.213256305368751
weight_norm,200,34000,10.191570798043058,6.878217119562339
weight_norm,200,35000,9.420654452828257,6.431523544228499
weight_norm,200,36000,9.858638595745887,6.8239559192201265
weight_norm,200,37000,9.349288591179572,6.4429422854339675
weight_norm,200,38000,9.26103978729223,6.273124622562373
weight_norm,200,39000,6.834291888769369,5.539862081053922
weight_norm,200,40000,8.967523635647675,5.538533280461313
weight_norm,200,41000,9.902265888424331,5.035909322251599
weight_norm,200,42000,5.952050252107688,3.754545537908333
weight_norm,200,43000,5.782503052771346,3.539578720853844
weight_norm,200,44000,4.440377741786948,3.1970337632406802
weight_norm,200,45000,3.5309495612604644,2.9620033486836004
weight_norm,200,46000,3.4318149092046055,2.64434498180514
weight_norm,250,6250,3.5824603395043404,2.5317668752574254
weight_norm,250,7250,3.4597764424127844,2.5184652426331873
weight_norm,250,8250,3.1799676859772954,2.693023028918781
weight_norm,250,9250,3.600943993182874,2.9690387817036714
weight_norm,250,10250,4.378472453486484,3.501342069877294
weight_norm,250,11250,7.074411005609774,4.542304731486157
weight_norm,250,12250,8.508545864447056,5.446669821930952
weight_norm,250,13250,10.391662221093556,7.183423425663247
weight_norm,250,14250,11.045775081209976,7.742764031446236
weight_norm,250,15250,10.843604609818211,7.588063127498941
weight_norm,250,16250,10.54885684569622,7.5533305283051195
weight_norm,250,17250,10.501735400275432,7.134310401078145
weight_norm,250,18250,11.221690891997596,7.754848892859381
weight_norm,250,19250,10.38406043171381,7.3740438892445175
weight_norm,250,20250,9.816600920713018,6.919959960088837
weight_norm,250,21250,9.748552366360592,6.873639867713599
weight_norm,250,22250,10.518674021469495,6.980375590310441
weight_norm,250,23250,9.240965796198143,6.698418895414849
weight_norm,250,24250,9.961171638849743,7.525907286821557
weight_norm,250,25250,10.259058729170262,8.016342263761171
weight_norm,250,26250,11.23148787152932,8.738751732574025
weight_norm,250,27250,10.903007739568444,8.283001914370773
weight_norm,250,28250,11.852175052019573,8.608208860101948
weight_norm,250,29250,11.092049437746258,8.51329689205289
weight_norm,250,30250,11.700659686975703,8.389157286670637
weight_norm,250,31250,9.125709442974832,7.37620795961723
weight_norm,250,32250,10.58131873097161,7.733288082027844
weight_norm,250,33250,10.124607117312145,7.184278672791117
weight_norm,250,34250,9.717311713363163,6.78915899326492
weight_norm,250,35250,9.265426965818728,6.057811965678679
weight_norm,250,36250,8.832664709651592,6.076123510212333
weight_norm,250,37250,9.297800212009072,6.446764371218607
weight_norm,250,38250,8.490153643707215,6.286070228341772
weight_norm,250,39250,8.172738155695017,5.033795044930702
weight_norm,250,40250,7.332424207492705,4.504270945417927
weight_norm,250,41250,6.255283489169532,3.8730219885228436
weight_norm,250,42250,5.609066292431794,3.538892665789635
weight_norm,250,43250,5.902516254639789,3.5645027158973903
weight_norm,250,44250,5.379123449230811,3.3774714304786215
gradient_norm,100,2500,5.697596427195733,3.741783413188316
gradient_norm,100,3500,6.843771009263651,5.494508082096329
gradient_norm,100,4500,6.810795721673877,4.931075444579114
gradient_norm,100,5500,7.069331802408635,5.8436828290323
gradient_norm,100,6500,6.143134792952064,5.427705504290259
gradient_norm,100,7500,5.5941875179661755,4.936895676600188
gradient_norm,100,8500,5.015051637125897,4.167450798715677
gradient_norm,100,9500,4.005506652130408,3.181518493567917
gradient_norm,100,10500,4.844417337935969,3.5270005415224714
