step,ipr_u1,ipr_u2,ipr_w,erank_w1,erank_w2,w1_norm,w2_norm,sv1_0,sv2_0,sv1_1,sv2_1,sv1_2,sv2_2,sv1_3,sv2_3,sv1_4,sv2_4
0,0.040735951637306145,0.04010777570491066,0.040500116309834286,139.0554422896677,81.11975280916292,1.0023535693765804,0.998861993495237,35.86413479212756,31.89225145155409,35.535001178070935,31.053384478223514,35.38759461965741,30.886356167609783,34.900475055029546,30.299214858229366,34.78574383598283,30.120977300764068
100,0.04073566064555693,0.040109655290459685,0.040498363116573004,139.05365575024223,81.08656130388373,1.0030706744281728,0.9995910350073253,35.89832432481597,31.87516139804986,35.570043920317005,31.279052988017966,35.41647052134797,30.960108646134188,34.93784179155065,30.338663259993922,34.80286297074645,30.087529703246933
200,0.04073513133042056,0.04011111590422264,0.04086687411195006,139.04290053066998,80.77672072564222,1.0057446687742462,1.00228291783418,36.00316778806382,33.07591504822274,35.67730519811102,31.869992471352656,35.516837068856574,30.956600866561818,35.04833347782644,30.41727763267973,34.887983043883374,30.067674628884237
300,0.04073436977741403,0.04011222529393807,0.04188442988771432,139.02413113810704,79.60434961970894,1.0101531028279709,1.006714362038729,36.1707793245343,37.75851417871296,35.84867231890415,31.872433320691023,35.68052831792109,30.947214550010855,35.223135003995985,30.47678628698006,35.033584233522966,30.05696308928039
400,0.040733405702807084,0.0401130708836898,0.04386578544198957,138.99797811508373,76.92399769839419,1.0160990268675685,1.0126876153297004,36.3942402198156,44.01230768679144,36.07705835219644,31.881317989192542,35.90038257132349,30.941710307767192,35.45451477211092,30.509272657904432,35.23302796682841,30.05544902201006
500,0.04073228153822907,0.04011374979084637,0.04707151710081986,138.9649088156463,72.3865937729279,1.0234010129974025,1.0200204987801722,36.66721368394592,50.83509616435852,36.35597866783731,31.896308206605692,36.16985606196991,30.94136943370654,35.73544202316447,30.531167666167434,35.48016964592004,30.072765554376367
600,0.040731046113152106,0.04011436314066249,0.051655462960265755,138.92535323084275,66.1811316457682,1.03188613294202,1.0285393492733779,36.98367018676678,57.8156178693196,36.67925513725981,31.917375603690257,36.482740088393406,30.946625213262713,36.05928470992042,30.551182383961333,35.76912139747727,30.106416151255512
700,0.04072974872631436,0.04011500912892672,0.05764549401908423,138.87979832599248,58.97280497224397,1.0413851890086365,1.0380742669741299,37.337701247624274,64.76093651424458,37.040812681357295,31.94464468708187,36.83296040325098,30.957789537863924,36.41959660135626,30.573357260129224,36.0940987892324,30.141227427897597
800,0.040728434301562144,0.040115777942848097,0.06494929484286754,138.82885821931941,51.58250485854656,1.0517299082570686,1.0484563041180832,37.72340405266578,71.56404529469965,37.43454731049571,31.97832861368698,37.21445095625953,30.975177662640753,36.80999879664119,30.599843045411284,36.44933252441149,30.179768547425432
900,0.040727141077177405,0.04011674800796074,0.07337592257540272,138.77331563384809,44.669824447514266,1.0627518453208693,1.059516387442638,38.13482936120969,78.15592262729105,37.85426838175389,32.01869633637983,37.621099650900916,30.999139933277558,37.22411946671932,30.63198908952599,36.82903248040828,30.22367136974152
