step,lam_max,eta_lam_over_2,power_iters,power_rel_change
0,9.214252472133921e-09,0.004607126236066961,30,0.00017678256881459094
100,6.012466524651927e-09,0.0030062332623259636,27,8.848596016610247e-05
200,1.2328631449065597e-08,0.006164315724532798,21,6.051522227997584e-05
300,1.8003571966573872e-08,0.009001785983286936,19,5.2885464489285264e-05
400,2.156239808925875e-08,0.010781199044629375,20,9.235039668243763e-05
500,2.655350073155205e-08,0.013276750365776024,29,8.66319710639851e-05
600,3.6529492319914425e-08,0.018264746159957213,30,0.003045767329712945
700,6.051640610849063e-08,0.030258203054245314,30,0.00042080905472126275
800,1.2592676057465724e-07,0.06296338028732862,30,0.0005680876908916833
900,2.703928316805104e-07,0.1351964158402552,30,0.0003828203029725229
1000,6.134132490842603e-07,0.30670662454213016,30,0.0005156014856439644
1100,1.2674992149186437e-06,0.6337496074593219,30,0.00038326166349195417
1200,2.1502198706002673e-06,1.0751099353001337,30,0.0001841009723513332
1300,2.1679431938537164e-06,1.0839715969268582,30,0.0002894685368152063
1400,2.2956583052291535e-06,1.1478291526145767,30,0.0002184934608452983
1500,2.4109738205879694e-06,1.2054869102939847,30,0.00020804304208722058
1600,2.3926340873003937e-06,1.1963170436501969,30,0.00012734112863772742
1700,2.0965053408872336e-06,1.0482526704436168,30,0.00012504706888802897
1800,2.0150205273239408e-06,1.0075102636619704,30,0.00015887785294636044
1900,1.9944332052546088e-06,0.9972166026273044,30,0.00014387324561853526
2000,1.99037344827957e-06,0.9951867241397849,30,0.00018026549749221906
2100,1.97741292140563e-06,0.9887064607028151,30,0.000124989162623204
2200,1.9743786197068403e-06,0.9871893098534201,30,0.00012172638649175687
2300,1.9747603801079094e-06,0.9873801900539547,30,0.0001383981371288351
2400,1.97533017853857e-06,0.9876650892692851,30,0.00020258773602910082
2500,1.966363470273791e-06,0.9831817351368954,30,0.00013968292438690412
2600,1.9581682408897905e-06,0.9790841204448952,30,0.00025208674059740263
2700,1.954679191840114e-06,0.977339595920057,30,0.00022182750032861178
2800,1.94671815734182e-06,0.9733590786709101,30,0.00018010321946768635
2900,1.957794438567362e-06,0.9788972192836809,30,0.00023146236715738315
3000,1.9439100924500963e-06,0.9719550462250481,30,0.00022492788096297204
3100,1.940496076713316e-06,0.9702480383566581,30,0.00021700432790056984
3200,1.9411661469348473e-06,0.9705830734674237,30,0.00023461643024834787
3300,1.943784809554927e-06,0.9718924047774635,30,0.0005282578160165524
3400,1.9392666672501946e-06,0.9696333336250973,30,0.00028983519140905983
3500,1.9353642528585624e-06,0.9676821264292812,30,0.0002563493456512601
3600,1.9444466943241423e-06,0.9722233471620711,30,0.00039360286593402273
3700,1.9504514057189226e-06,0.9752257028594613,30,0.0006197121625856126
3800,1.931087808770826e-06,0.965543904385413,30,0.00030165969348455095
3900,1.9306755802972475e-06,0.9653377901486238,30,0.000345180852508379
4000,1.9313433767820243e-06,0.9656716883910121,30,0.00044925100110217186
4100,1.936114585987525e-06,0.9680572929937625,30,0.0006888920675475936
4200,1.9382473510631826e-06,0.9691236755315913,30,0.0006304180584390737
4300,1.960144118129392e-06,0.9800720590646961,30,0.0007263822810050801
4400,1.9497122139000567e-06,0.9748561069500283,30,0.0009284046216147664
4500,1.9189892555004917e-06,0.9594946277502459,30,0.0004662430549335032
4600,1.9189978957001586e-06,0.9594989478500793,30,0.0004611460735876335
4700,1.9280346350569744e-06,0.9640173175284872,30,0.0006184264184595805
4800,1.927012135638506e-06,0.9635060678192531,30,0.0007032374527276351
4900,1.937569322763011e-06,0.9687846613815054,30,0.0010094443244867113
5000,1.9300396161270328e-06,0.9650198080635164,30,0.0007937887970459464
