step,lam_max,eta_lam_over_2,power_iters,power_rel_change
0,8.827207409467519e-09,0.0013240811114201279,30,0.02747120506085796
100,2.7974089711335637e-09,0.00041961134567003455,30,0.2529669220163497
200,5.745935061085561e-09,0.0008618902591628341,60,0.0011319000659772325
300,6.0773710508499335e-09,0.00091160565762749,30,0.002894989654018119
400,7.019964165522197e-09,0.0010529946248283295,30,0.00020717942826575193
500,8.479318580612016e-09,0.0012718977870918025,30,0.0028493126119739426
600,1.1083627349250946e-08,0.001662544102387642,30,8.862850592452713e-05
700,1.3423129274769963e-08,0.0020134693912154944,21,8.191568903798691e-05
800,1.53981432049477e-08,0.002309721480742155,21,9.436591641533185e-05
900,1.697860874116941e-08,0.0025467913111754115,19,5.053301872431434e-05
1000,1.8251890665510473e-08,0.002737783599826571,18,9.313958353467347e-05
1100,1.9342378365649893e-08,0.002901356754847484,16,9.119469737273863e-05
1200,2.0364263164651675e-08,0.003054639474697751,22,5.661170156020628e-05
1300,2.1411981521168855e-08,0.003211797228175328,23,7.848099291563858e-05
1400,2.2569045299292156e-08,0.0033853567948938235,22,9.901424160088871e-05
1500,2.3912480884291654e-08,0.003586872132643748,30,0.0001773943972193354
1600,2.504378926460049e-08,0.0037565683896900737,30,0.011857870396640753
1700,2.753291283852377e-08,0.004129936925778566,27,9.838930577280058e-05
1800,2.9825269365346685e-08,0.004473790404802003,30,0.003354767746344371
1900,3.316552721344124e-08,0.0049748290820161856,30,0.0011035571991199822
2000,3.644882440312358e-08,0.005467323660468537,30,0.005506542662400803
2100,4.166120959325781e-08,0.006249181438988671,30,0.0039253532229494206
2200,4.755341365125787e-08,0.0071330120476886805,30,0.0011479185506028497
2300,5.8062653351953486e-08,0.008709398002793023,30,0.0007076956362970642
2400,7.123252743213015e-08,0.010684879114819523,30,0.0002957580318255592
2500,9.485959395760801e-08,0.014228939093641202,30,0.0022714843657832134
2600,1.205263799874956e-07,0.01807895699812434,30,0.007979564429467687
2700,1.745992221913184e-07,0.02618988332869776,30,7.178711165777115e-05
2800,2.2578981884180394e-07,0.03386847282627059,30,0.00010624005494272414
