step,lam_max,eta_lam_over_2,power_iters,power_rel_change
0,9.214252472133921e-09,0.0013821378708200882,30,0.00017678256881459094
100,7.353389008812883e-09,0.0011030083513219324,30,0.008765541998120586
200,6.606442282119929e-09,0.0009909663423179893,60,0.001644121167312161
300,6.043587075232892e-09,0.0009065380612849339,60,0.00024502164792325536
400,6.844560473950878e-09,0.0010266840710926317,30,0.00019957722847180678
500,8.16716116958105e-09,0.0012250741754371575,30,0.00251647398711922
600,1.0700308195055186e-08,0.0016050462292582779,30,0.0016916406390849003
700,1.3079512584113218e-08,0.0019619268876169826,22,9.51364172019137e-05
800,1.508501590308242e-08,0.0022627523854623632,19,7.524632573604507e-05
900,1.670126614783385e-08,0.0025051899221750773,21,8.998107525683163e-05
1000,1.8008039504024964e-08,0.0027012059256037446,21,5.740989630214177e-05
1100,1.9122847305652613e-08,0.002868427095847892,21,5.062606326344336e-05
1200,2.015946698463722e-08,0.003023920047695583,18,8.573615592384409e-05
1300,2.1217267942574836e-08,0.0031825901913862253,20,5.2912444973568894e-05
1400,2.2377600217282634e-08,0.003356640032592395,21,9.089127347723578e-05
1500,2.3722831699046765e-08,0.0035584247548570147,20,7.959704575901624e-05
1600,2.533725407261045e-08,0.0038005881108915673,23,9.34546285139957e-05
1700,2.7327560658818584e-08,0.0040991340988227876,26,6.467738109778512e-05
1800,2.982391578143506e-08,0.004473587367215259,26,9.386890706811428e-05
1900,3.2849747810814733e-08,0.00492746217162221,30,0.0018420177751687092
2000,3.630571043800046e-08,0.005445856565700069,30,0.005054334759185916
2100,4.1585185073245157e-08,0.0062377777609867735,30,0.003294948932477724
2200,4.664904906803713e-08,0.006997357360205569,30,0.00039320545841983653
2300,5.6793545866185013e-08,0.008519031879927752,30,0.0002789322281636851
2400,6.976745225983905e-08,0.010465117838975857,30,0.0002775261088415643
2500,8.68240732643244e-08,0.01302361098964866,30,0.00043406379461122566
2600,1.0834052943664574e-07,0.01625107941549686,30,0.0003035236949825592
2700,1.365546609122248e-07,0.02048319913683372,30,0.0005302221417436243
2800,1.706151806502021e-07,0.025592277097530314,30,0.0004113784668568386
2900,2.163837109492306e-07,0.03245755664238459,30,0.000406655436356651
3000,2.7543742930902226e-07,0.04131561439635334,30,0.0005434887478636311
3100,3.5066528880633996e-07,0.052599793320950994,30,0.0007164082037047034
3200,4.4634379037233884e-07,0.06695156855585083,30,0.0004225587268119625
3300,5.790691943730053e-07,0.0868603791559508,30,0.0008952504900073063
3400,7.309368470487243e-07,0.10964052705730865,30,0.0006355192255064381
3500,9.180936331176781e-07,0.13771404496765172,30,0.0007428516165350176
3600,1.1209165222680895e-06,0.16813747834021342,30,0.000509955388031627
3700,1.3625003703054972e-06,0.20437505554582458,30,0.0004152801743559277
3800,1.6136589238158194e-06,0.24204883857237292,30,0.0003357077346075714
3900,1.8884247765527107e-06,0.2832637164829066,30,0.0001872882396711529
4000,2.1705225208279444e-06,0.32557837812419166,30,0.0002901721013875988
4100,2.4396899789280724e-06,0.36595349683921086,30,0.00016440087344953854
4200,2.704495727812173e-06,0.4056743591718259,30,0.00012711759672413245
4300,2.9560465009126347e-06,0.4434069751368952,30,0.00012306906559042769
4400,3.1950203265296295e-06,0.47925304897944443,5,9.009491135970158e-05
4500,3.4372753816569457e-06,0.5155913072485419,30,0.0001167536762689785
4600,3.6494448067969643e-06,0.5474167210195446,5,7.164917969788719e-05
4700,3.840320005110698e-06,0.5760480007666047,5,6.891690220182398e-05
4800,3.99900955017074e-06,0.599851432525611,5,6.561355209824066e-05
4900,4.140221335546812e-06,0.6210332003320218,4,9.962169020114685e-05
5000,4.244764113536803e-06,0.6367146170305205,4,8.463377412531263e-05
5100,4.336340680310968e-06,0.6504511020466452,4,8.483895385285256e-05
5200,4.396522854221985e-06,0.6594784281332977,4,7.498922223867963e-05
5300,4.438414180185646e-06,0.6657621270278469,4,9.549008132640231e-05
5400,4.4820694711233955e-06,0.6723104206685093,5,7.883382752436924e-05
5500,4.5005340325587895e-06,0.6750801048838184,4,9.28584946678106e-05
5600,4.508939127845224e-06,0.6763408691767836,4,7.523754793368043e-05
5700,4.52647600468481e-06,0.6789714007027214,4,8.077296107044667e-05
5800,4.527883447735803e-06,0.6791825171603705,4,9.460755990732477e-05
5900,4.528906629275298e-06,0.6793359943912947,4,7.360050349572268e-05
6000,4.533811079454608e-06,0.6800716619181912,4,7.582781709367624e-05
6100,4.539691872196272e-06,0.6809537808294408,4,7.683147401834019e-05
6200,4.54233804703108e-06,0.681350707054662,4,8.159214200596734e-05
6300,4.547583102976205e-06,0.6821374654464307,4,7.689814675466321e-05
6400,4.552461177809164e-06,0.6828691766713746,5,7.891344773052916e-05
6500,4.54430755780777e-06,0.6816461336711654,4,7.225030065931902e-05
6600,4.553484814096009e-06,0.6830227221144014,4,8.019399156255346e-05
6700,4.551769052341115e-06,0.6827653578511672,4,7.942497516845588e-05
6800,4.550973699224414e-06,0.6826460548836621,4,6.215216148130784e-05
6900,4.56034376838943e-06,0.6840515652584145,4,6.521542729766216e-05
7000,4.554873612505617e-06,0.6832310418758425,4,6.239845898768934e-05
7100,4.5595602387038525e-06,0.6839340358055779,4,9.993438439970403e-05
7200,4.56224688605289e-06,0.6843370329079335,4,9.548978234409873e-05
7300,4.567296855384484e-06,0.6850945283076726,4,9.558333313420139e-05
7400,4.574239028443117e-06,0.6861358542664675,4,8.410497493850694e-05
7500,4.5695014705415815e-06,0.6854252205812372,4,8.210229647587088e-05
7600,4.574026206682902e-06,0.6861039310024353,5,8.321411279538773e-05
7700,4.573359547066502e-06,0.6860039320599753,4,9.386567900881025e-05
7800,4.574634658638388e-06,0.6861951987957582,4,9.264664014772566e-05
7900,4.5744322960672434e-06,0.6861648444100865,4,9.951007442578163e-05
8000,4.5746919568046e-06,0.6862037935206899,4,9.055797430062106e-05
8100,4.584397629514569e-06,0.6876596444271854,5,8.302585496543714e-05
8200,4.583394911605865e-06,0.6875092367408797,5,6.36968458750637e-05
8300,4.5774158934364095e-06,0.6866123840154614,4,6.517088879978669e-05
8400,4.578978860081406e-06,0.686846829012211,4,8.699727418472083e-05
8500,4.585323495120974e-06,0.6877985242681461,4,8.062890146444102e-05
8600,4.585685019264929e-06,0.6878527528897393,4,9.202671789487296e-05
8700,4.591085598804057e-06,0.6886628398206085,4,9.796051943441618e-05
8800,4.598266968969256e-06,0.6897400453453884,5,6.93256601068703e-05
8900,4.600194642989663e-06,0.6900291964484495,5,8.570636327734412e-05
9000,4.586201612255536e-06,0.6879302418383304,4,7.644893032973981e-05
9100,4.594364327203948e-06,0.6891546490805922,4,9.858346644410822e-05
9200,4.600664397003129e-06,0.6900996595504694,5,6.800456421330976e-05
9300,4.594505298882723e-06,0.6891757948324084,4,8.116060456336386e-05
9400,4.596428425429622e-06,0.6894642638144433,4,8.468830499028806e-05
9500,4.60522005596431e-06,0.6907830083946465,5,8.699528171560621e-05
9600,4.605007234204095e-06,0.6907510851306142,4,9.460310049318038e-05
9700,4.603304205375025e-06,0.6904956308062538,4,9.414416385707751e-05
9800,4.597507086145924e-06,0.6896260629218887,4,7.319467558191004e-05
9900,4.602643912221538e-06,0.6903965868332307,5,6.550528335184706e-05
10000,4.60442515759496e-06,0.690663773639244,5,7.505996402257409e-05
10100,4.611859367287252e-06,0.6917789050930878,5,5.8176304968473374e-05
10200,4.609207735484233e-06,0.691381160322635,5,7.764591784233143e-05
10300,4.615558282239363e-06,0.6923337423359044,5,8.689894893652239e-05
10400,4.611425993061857e-06,0.6917138989592786,5,5.1278850146731475e-05
10500,4.610414634953486e-06,0.6915621952430229,5,8.857405535720644e-05
10600,4.615829766407842e-06,0.6923744649611763,4,9.73368614990054e-05
10700,4.618235834641382e-06,0.6927353751962073,4,9.63014720536673e-05
10800,4.6208620005927514e-06,0.6931293000889127,5,9.270391638618483e-05
10900,4.6181303332559764e-06,0.6927195499883965,4,9.847001233632315e-05
11000,4.621047992259264e-06,0.6931571988388896,5,6.465395079922911e-05
11100,4.6157110773492604e-06,0.6923566616023891,4,8.60093776822512e-05
11200,4.644086402549874e-06,0.6966129603824811,30,0.00013718544044359954
11300,4.617856575350743e-06,0.6926784863026114,4,9.680176043307316e-05
11400,4.621461812348571e-06,0.6932192718522856,5,6.651774301755577e-05
11500,4.627223461284302e-06,0.6940835191926453,5,6.181592181592968e-05
11600,4.633448952517938e-06,0.6950173428776907,5,7.262690127903825e-05
11700,4.624805114872288e-06,0.6937207672308432,5,8.20054642777708e-05
11800,4.632556738215499e-06,0.6948835107323248,5,8.775804694172042e-05
11900,4.631694537238218e-06,0.6947541805857327,5,6.273806592386368e-05
