step,train_steps,train_time_ms,step_avg_ms
464,2330,28466.0,61.35
465,2330,28525.0,61.34
466,2330,28589.0,61.35
467,2330,28648.0,61.34
468,2330,28711.0,61.35
469,2330,28770.0,61.34
470,2330,28833.0,61.35
471,2330,28892.0,61.34
472,2330,28955.0,61.35
473,2330,29013.0,61.34
474,2330,29076.0,61.34
475,2330,29135.0,61.34
476,2330,29198.0,61.34
477,2330,29258.0,61.34
478,2330,29321.0,61.34
479,2330,29380.0,61.34
480,2330,29444.0,61.34
481,2330,29503.0,61.34
482,2330,29566.0,61.34
483,2330,29625.0,61.34
484,2330,29689.0,61.34
485,2330,29747.0,61.33
486,2330,29811.0,61.34
487,2330,29870.0,61.33
488,2330,29933.0,61.34
489,2330,29992.0,61.33
490,2330,30055.0,61.34
491,2330,30113.0,61.33
492,2330,30176.0,61.33
493,2330,30235.0,61.33
494,2330,30299.0,61.33
495,2330,30358.0,61.33
496,2330,30422.0,61.34
497,2330,30482.0,61.33
498,2330,30546.0,61.34
499,2330,30604.0,61.33
500,2330,30701.0,61.4
501,2330,30751.0,61.38
502,2330,30797.0,61.35
503,2330,30855.0,61.34
504,2330,30918.0,61.35
505,2330,30977.0,61.34
506,2330,31043.0,61.35
507,2330,31102.0,61.35
508,2330,31166.0,61.35
509,2330,31225.0,61.35
510,2330,31289.0,61.35
511,2330,31348.0,61.35
512,2330,31410.0,61.35
513,2330,31469.0,61.34
514,2330,31532.0,61.35
515,2330,31590.0,61.34
516,2330,31653.0,61.34
517,2330,31713.0,61.34
518,2330,31776.0,61.34
519,2330,31834.0,61.34
520,2330,31898.0,61.34
521,2330,31957.0,61.34
522,2330,32022.0,61.35
523,2330,32081.0,61.34
524,2330,32145.0,61.35
525,2330,32204.0,61.34
526,2330,32268.0,61.35
527,2330,32326.0,61.34
528,2330,32389.0,61.34
529,2330,32448.0,61.34
530,2330,32512.0,61.34
531,2330,32570.0,61.34
532,2330,32633.0,61.34
533,2330,32692.0,61.34
534,2330,32755.0,61.34
535,2330,32813.0,61.33
536,2330,32877.0,61.34
537,2330,32936.0,61.33
538,2330,32999.0,61.34
539,2330,33059.0,61.33
540,2330,33123.0,61.34
541,2330,33182.0,61.33
542,2330,33246.0,61.34
543,2330,33305.0,61.33
544,2330,33368.0,61.34
545,2330,33428.0,61.34
546,2330,33491.0,61.34
547,2330,33549.0,61.33
548,2330,33613.0,61.34
549,2330,33671.0,61.33
550,2330,33735.0,61.34
551,2330,33793.0,61.33
552,2330,33857.0,61.33
553,2330,33916.0,61.33
554,2330,33980.0,61.34
555,2330,34039.0,61.33
556,2330,34103.0,61.34
557,2330,34161.0,61.33
558,2330,34226.0,61.34
559,2330,34285.0,61.33
560,2330,34349.0,61.34
561,2330,34407.0,61.33
562,2330,34471.0,61.34
563,2330,34529.0,61.33
564,2330,34592.0,61.33
565,2330,34651.0,61.33
566,2330,34715.0,61.33
567,2330,34774.0,61.33
568,2330,34837.0,61.33
569,2330,34897.0,61.33
570,2330,34960.0,61.33
571,2330,35020.0,61.33
572,2330,35083.0,61.33
573,2330,35142.0,61.33
574,2330,35206.0,61.33
575,2330,35265.0,61.33
576,2330,35329.0,61.33
577,2330,35388.0,61.33
578,2330,35451.0,61.33
579,2330,35510.0,61.33
580,2330,35573.0,61.33
581,2330,35631.0,61.33
582,2330,35694.0,61.33
583,2330,35753.0,61.33
584,2330,35816.0,61.33
585,2330,35875.0,61.32
586,2330,35939.0,61.33
587,2330,35997.0,61.32
588,2330,36061.0,61.33
589,2330,36120.0,61.32
590,2330,36184.0,61.33
591,2330,36243.0,61.33
592,2330,36308.0,61.33
593,2330,36366.0,61.32
594,2330,36429.0,61.33
595,2330,36488.0,61.32
596,2330,36551.0,61.33
597,2330,36610.0,61.32
598,2330,36673.0,61.33
599,2330,36732.0,61.32
600,2330,36795.0,61.32
601,2330,36853.0,61.32
602,2330,36917.0,61.32
603,2330,36975.0,61.32
604,2330,37039.0,61.32
605,2330,37098.0,61.32
606,2330,37162.0,61.32
607,2330,37223.0,61.32
608,2330,37287.0,61.33
609,2330,37346.0,61.32
610,2330,37409.0,61.33
611,2330,37467.0,61.32
612,2330,37531.0,61.32
613,2330,37590.0,61.32
614,2330,37653.0,61.32
615,2330,37712.0,61.32
616,2330,37775.0,61.32
617,2330,37834.0,61.32
618,2330,37897.0,61.32
619,2330,37956.0,61.32
620,2330,38020.0,61.32
621,2330,38079.0,61.32
622,2330,38143.0,61.32
623,2330,38203.0,61.32
624,2330,38267.0,61.33
625,2330,38326.0,61.32
626,2330,38390.0,61.33
627,2330,38448.0,61.32
628,2330,38511.0,61.32
629,2330,38569.0,61.32
630,2330,38633.0,61.32
631,2330,38691.0,61.32
632,2330,38755.0,61.32
633,2330,38814.0,61.32
634,2330,38877.0,61.32
635,2330,38936.0,61.32
636,2330,38999.0,61.32
637,2330,39058.0,61.32
638,2330,39123.0,61.32
639,2330,39181.0,61.32
640,2330,39245.0,61.32
641,2330,39304.0,61.32
642,2330,39368.0,61.32
643,2330,39426.0,61.32
644,2330,39490.0,61.32
645,2330,39548.0,61.32
646,2330,39611.0,61.32
647,2330,39670.0,61.31
648,2330,39734.0,61.32
649,2330,39792.0,61.31
650,2330,39856.0,61.32
651,2330,39915.0,61.31
652,2330,39979.0,61.32
653,2330,40038.0,61.31
654,2330,40102.0,61.32
655,2330,40161.0,61.31
656,2330,40225.0,61.32
657,2330,40284.0,61.32
658,2330,40348.0,61.32
659,2330,40407.0,61.32
660,2330,40470.0,61.32
661,2330,40529.0,61.32
662,2330,40592.0,61.32
663,2330,40651.0,61.31
664,2330,40714.0,61.32
665,2330,40773.0,61.31
666,2330,40837.0,61.32
667,2330,40896.0,61.31
668,2330,40959.0,61.32
669,2330,41018.0,61.31
670,2330,41082.0,61.32
671,2330,41141.0,61.31
672,2330,41205.0,61.32
673,2330,41264.0,61.31
674,2330,41327.0,61.32
675,2330,41386.0,61.31
676,2330,41449.0,61.32
677,2330,41508.0,61.31
678,2330,41571.0,61.31
679,2330,41629.0,61.31
680,2330,41692.0,61.31
681,2330,41751.0,61.31
682,2330,41814.0,61.31
683,2330,41873.0,61.31
684,2330,41937.0,61.31
685,2330,41996.0,61.31
686,2330,42060.0,61.31
687,2330,42119.0,61.31
688,2330,42183.0,61.31
689,2330,42242.0,61.31
690,2330,42306.0,61.31
691,2330,42365.0,61.31
692,2330,42429.0,61.31
693,2330,42487.0,61.31
694,2330,42551.0,61.31
695,2330,42609.0,61.31
696,2330,42673.0,61.31
697,2330,42731.0,61.31
698,2330,42795.0,61.31
699,2330,42854.0,61.31
700,2330,42917.0,61.31
701,2330,42975.0,61.31
702,2330,43039.0,61.31
703,2330,43098.0,61.31
704,2330,43162.0,61.31
705,2330,43222.0,61.31
706,2330,43286.0,61.31
707,2330,43345.0,61.31
708,2330,43408.0,61.31
709,2330,43467.0,61.31
710,2330,43530.0,61.31
711,2330,43589.0,61.31
712,2330,43652.0,61.31
713,2330,43711.0,61.31
714,2330,43774.0,61.31
715,2330,43833.0,61.3
716,2330,43896.0,61.31
717,2330,43955.0,61.3
718,2330,44019.0,61.31
719,2330,44077.0,61.3
720,2330,44141.0,61.31
721,2330,44199.0,61.3
722,2330,44263.0,61.31
723,2330,44322.0,61.3
724,2330,44386.0,61.31
725,2330,44445.0,61.3
726,2330,44509.0,61.31
727,2330,44568.0,61.3
728,2330,44632.0,61.31
729,2330,44690.0,61.3
730,2330,44753.0,61.31
731,2330,44812.0,61.3
732,2330,44875.0,61.31
733,2330,44935.0,61.3
734,2330,44998.0,61.31
735,2330,45058.0,61.3
736,2330,45121.0,61.31
737,2330,45181.0,61.3
738,2330,45244.0,61.31
739,2330,45303.0,61.3
740,2330,45367.0,61.31
741,2330,45426.0,61.3
742,2330,45489.0,61.31
743,2330,45548.0,61.3
744,2330,45612.0,61.31
