run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s1,val_acc,59990,10,2.09386889978773,17.264790989176166,8.24540208363877,70706.0584356196,13.139268655776116,1.7889086822926914,0.5705992461088252,665.0,674.0,True
lowdata15_s1,val_acc,69990,10,4.099643796272759,18.35123603025823,4.476300123182038,23739.733768307513,16.008819953731244,1.0775073501790797,0.20621977313969897,296.0,276.0,True
lowdata15_s1,val_acc,79990,10,12.260088357713787,19.420385972382658,1.5840331167078223,13.759412325859357,17.651656730104712,1.0133847442663064,0.08548566880211941,664.0,76.0,False
lowdata15_s1,val_acc,89990,10,11.430511325220778,19.67708863982163,1.7214530548957372,12.918015626044637,18.373269102180934,1.0101171027438192,0.06908438703368755,886.0,156.0,False
lowdata15_s1,val_acc,99990,10,9.743750587977441,19.559392536135494,2.0073782020107656,11.620671852322529,19.221333867278688,1.0150443767893442,0.06395906158990758,840.0,462.0,False
lowdata15_s1,val_acc,109990,10,7.966867971192253,15.932634773741144,1.999861781487111,1948.6482805552141,18.571417644083056,1.0083930212398757,0.03829617356393613,608.0,72.0,False
lowdata15_s1,val_acc,119990,10,3.3146382886401367,4.274889671425632,1.2897002023045623,221287.57218140754,18.103715414499774,1.005559760038667,0.029527612177774547,916.0,51.0,True
lowdata15_s2,weight_norm,39990,10,4.889612249891709,7.874771364302341,1.6105103967041037,6.825942997849167,14.383967279839789,1.369959932485916,0.0578760934604992,256.0,123.0,False
lowdata15_s2,weight_norm,49990,10,4.4149192444592344,6.433607496302004,1.4572423956284688,5.209411806739254,9.706706278180137,2.5484458733804733,0.10820645002713698,19.0,157.0,False
lowdata15_s2,weight_norm,59990,10,4.575638780238731,7.011569796232179,1.5323696062971024,5.153599577929232,7.616590786729999,4.153755731221892,0.14431236384353038,11.0,160.0,False
lowdata15_s2,weight_norm,69990,10,4.509288435665403,6.98662572317642,1.5493854125446855,5.033418184865897,7.892704611437935,4.105694079156771,0.14385727636733991,11.0,157.0,False
lowdata15_s2,weight_norm,79990,10,4.361552709389893,6.871570506342397,1.5754872093024899,4.876793773535881,7.065634048463766,4.071699459433529,0.1470365343101416,10.0,157.0,False
lowdata15_s2,weight_norm,89990,10,4.602467310467503,7.281032816587572,1.5819846889576255,5.1659161131304465,7.691162214396191,4.032872200478248,0.13879514643837063,11.0,153.0,False
lowdata15_s2,weight_norm,99990,10,4.239960978833298,6.664209778618679,1.5717620543886368,4.776066646139915,6.543336717075773,4.068851393025219,0.13617099678098932,11.0,150.0,False
lowdata15_s2,weight_norm,109990,10,4.418244102538282,6.337732986871311,1.4344460921093702,4.90066353646568,6.847725494587602,4.042613868219976,0.135700118348172,11.0,147.0,False
lowdata15_s2,weight_norm,119990,10,4.218509347106487,6.2509432029310785,1.4817895821941598,4.565240116234422,6.369697291867154,3.9562508594075454,0.1433752850132278,10.0,145.0,False
lowdata15_s2,train_loss,39990,10,3.80223447722905,6.462207536233716,1.6995815420997318,7.497636189846762,5.106892131425575,1.0314251275108033,0.05837319736034506,33.0,62.0,False
lowdata15_s2,train_loss,49990,10,3.587947616396122,5.722556080301372,1.5949385810847863,4.075994513627853,4.6027507734102775,13.885007544324601,0.7831298880751953,3.0,220.0,False
lowdata15_s2,train_loss,59990,10,3.5375449094997573,5.393410799114437,1.5246197397044825,4.097023055435451,4.685709227201457,13.845846638573951,0.7900660812516973,3.0,208.0,False
lowdata15_s2,train_loss,69990,10,3.532327942332107,5.2984712743131785,1.499994157058654,4.130253499949464,4.2619144414702825,13.841355148171408,0.7519098191670933,3.0,207.0,False
lowdata15_s2,train_loss,79990,10,3.473723919745478,4.980692262949319,1.4338192608335603,4.123914790004994,4.437998666902016,14.225197827579928,0.7664599359475396,3.0,225.0,False
lowdata15_s2,train_loss,89990,10,3.3978483832779256,4.915667590542534,1.4467000984312193,4.175757945961888,4.820365188366542,14.496840917043473,0.7685732745551376,3.0,209.0,False
lowdata15_s2,train_loss,99990,10,3.264851171625746,4.888832103811775,1.49741346444817,4.112898480108746,4.272180027573712,15.141378277815976,0.7945453813111766,3.0,214.0,False
lowdata15_s2,train_loss,109990,10,3.24685882035498,4.969793071221067,1.530646494410163,3.7848899285340303,4.2165888936859615,14.92564974887252,0.7916927227486981,3.0,194.0,False
lowdata15_s2,train_loss,119990,10,3.213582387878781,5.260750562873797,1.6370361571300214,3.781666222787354,4.170838406935626,14.842913798120273,0.787613981782286,3.0,199.0,False
lowdata15_s2,val_loss,39990,10,4.013010636826004,5.840310223827873,1.455343818487142,6.448227329125839,5.408782397826018,4.1944336353050415,0.1357806459757254,11.0,171.0,False
lowdata15_s2,val_loss,49990,10,3.767357381739668,5.393184208788837,1.4315563038774952,4.011383045533509,4.830086197855779,3.1998525129070163,0.15887474724181494,9.0,164.0,False
lowdata15_s2,val_loss,59990,10,3.6641128650739385,5.317748085447715,1.4513057542894239,3.9344806271697865,4.27200104260044,3.1250051491141724,0.15680376790388373,9.0,161.0,False
lowdata15_s2,val_loss,69990,10,3.644908351670259,5.150113268972069,1.4129609779110242,3.9513415023580953,4.713757735751947,3.0572876875852937,0.15547858505188822,9.0,158.0,False
lowdata15_s2,val_loss,79990,10,3.4513070005461564,4.91517028369978,1.424147513658441,3.8816204546347284,4.228256813988083,3.042664127846928,0.15488037712337566,9.0,157.0,False
lowdata15_s2,val_loss,89990,10,3.4247892463882574,4.90704670230389,1.432802531565644,3.8802485379934675,4.3886573464420895,3.0652028376060474,0.1529974027376243,9.0,153.0,False
lowdata15_s2,val_loss,99990,10,3.4524234123769744,4.774373698250819,1.3829050287211697,3.7933377839431244,4.015571930131328,3.133615749781109,0.14995195882265214,10.0,150.0,False
lowdata15_s2,val_loss,109990,10,3.3520273489193744,4.45249732454284,1.3282998201008815,3.5830466808605146,3.872407241395356,3.0833207918588035,0.14766048330260853,10.0,146.0,False
lowdata15_s2,val_loss,119990,10,3.2396148534017497,4.455319015455458,1.3752619422574757,3.4982277768096894,4.3234136692903755,3.103902970256946,0.14652812912177537,10.0,145.0,False
lowdata15_s2,train_acc,39990,10,0.5830606956452542,6.07667487048568,10.422027956730684,310383.1138400839,6.2215041369764466,1.0869121186447286,0.09012074832934956,31.0,62.0,True
lowdata15_s2,train_acc,49990,10,0.4061754627100463,5.002279558000808,12.315563142650376,363152.10112574627,6.174013814554092,17.99944353681889,0.9700776179939665,2.0,216.0,True
lowdata15_s2,train_acc,59990,10,0.4336489389165369,4.75046295740486,10.954628343548576,408666.8607478885,5.912106994694621,17.88723699425076,0.9611600794687606,2.0,208.0,True
lowdata15_s2,train_acc,69990,10,0.45537636099433354,5.017844639482568,11.019115328090137,429487.5671761325,5.561048261648817,17.72560930313887,0.9245547654754204,2.0,210.0,True
lowdata15_s2,train_acc,79990,10,0.5035315624192551,4.777380756796163,9.487748362471816,465802.52720815287,5.825858934478524,17.82200611694761,0.9238901896889675,2.0,212.0,True
