step,ipr_u1,ipr_u2,ipr_w,erank_w1,erank_w2,w1_norm,w2_norm,sv1_0,sv2_0,sv1_1,sv2_1,sv1_2,sv2_2,sv1_3,sv2_3,sv1_4,sv2_4
0,0.040735951637306145,0.04010777570491066,0.040500116309834286,139.0554422896677,81.11975280916292,1.0023535693765804,0.998861993495237,35.86413479212756,31.89225145155409,35.535001178070935,31.053384478223514,35.38759461965741,30.886356167609783,34.900475055029546,30.299214858229366,34.78574383598283,30.120977300764068
100,0.04073353286996197,0.0401009056217468,0.04051197036885528,139.04613249770014,81.06465409509988,1.0031627737394821,0.9996836858194547,35.90046592818237,31.878268565356223,35.547591830293236,31.37601530382837,35.41874513670012,30.979746137254434,34.93984423872648,30.35584748991297,34.80915982620553,30.09940766469626
200,0.04073078358927597,0.0400934706509529,0.04089090540615683,139.02756469633667,80.68182877171853,1.0060310346349008,1.0025707116356857,36.0101701854128,33.54858694321953,35.635128035269176,31.85320780284639,35.52374206640277,30.995215010928913,35.05747662518748,30.45245118545779,34.9046140035054,30.10828694156211
300,0.04072773258588413,0.040085558888195635,0.04191314100488874,139.00055108961095,79.3560429763954,1.0107320258170684,1.007295891244098,36.1849841616765,38.490543201325565,35.79012003933665,31.866897251366947,35.69362668754618,31.008369963660463,35.24440019261205,30.52506897946382,35.06497994292829,30.13716940819473
400,0.040724429598818515,0.04007727944928274,0.04388951216795035,138.9655449734608,76.43314568850052,1.0170659316758601,1.0136585785307173,36.41768608181703,44.88633045229044,36.006558992553956,31.88577492123518,35.92007022814129,31.027465832020148,35.49285968596441,30.57478789346778,35.284000559336285,30.17582396261887
500,0.040720933830943266,0.040068752715045355,0.047074853450399246,138.9228216140726,71.60056272989891,1.0248487320872828,1.0214739636941614,36.701670925897744,51.823533177570326,36.279337493225945,31.912304793528044,36.195106728058065,31.053758567176118,35.7959043153005,30.61726259646642,35.55587776882154,30.220446073424117
600,0.04071730547041744,0.04006010117725696,0.05161514898597105,138.87261962815342,65.12204324155812,1.0339045696493614,1.0305654237194886,37.03065161726255,58.91212246562257,36.603105277975544,31.94678121436121,36.51167007635731,31.087799171228355,36.14702545177154,30.660120739052832,35.87505089713518,30.271585313000443
700,0.04071359844722795,0.04005144176291893,0.05752833649519192,138.81525041511838,57.733289988353285,1.0440605444637954,1.0407593189820918,37.398454555388604,65.96281759762466,36.97137526605039,31.989482799236658,36.86405870798048,31.130072188846096,36.53990116853771,30.706969716781362,36.23603848583855,30.33044571537494
800,0.040709855119532734,0.040042879428357596,0.06471044335911738,138.75118531652942,50.283201533186734,1.0551435724890934,1.0518818558622827,37.79889300907414,72.86772704323513,37.376992988157866,32.04078445813774,37.24720484755628,31.18111743315943,36.96822818620231,30.759800400179053,36.63333145070569,30.398067852099157
900,0.04070610173206632,0.040034499417271656,0.07295776972195131,138.68110942201545,43.4156690203837,1.066979136533861,1.063757852596869,38.225718039075254,79.5553192113839,37.812876652421785,32.101151120393716,37.65581597583931,31.24156445849,37.4256435347887,30.81990658973285,37.06131128285398,30.475317902656638
