step,ipr_u1,ipr_u2,ipr_w,erank_w1,erank_w2,w1_norm,w2_norm,sv1_0,sv2_0,sv1_1,sv2_1,sv1_2,sv2_2,sv1_3,sv2_3,sv1_4,sv2_4
0,0.1582870500904482,0.15972369576088086,0.1557615084352264,42.107829504376014,22.05868464934277,1.0021959810199919,0.9959939801705091,28.596090081021856,26.135541138407714,27.959090695180127,25.606359290915588,27.930270038651056,25.16816660838244,27.56966747686651,25.12028807390907,26.99289630038569,24.570128353379797
100,0.1582713415856105,0.15962339339559686,0.15585085319938366,42.111480490722364,22.070666958535217,1.0030130103427704,0.9968257141939537,28.57716948031099,26.096175602778104,28.000009005011613,25.631366471495635,27.93240508535111,25.172851857113017,27.602683065645728,25.09805348413942,27.012829792319277,24.566702505551625
200,0.15823964172710242,0.1595107312936606,0.15644682822022898,42.112223605685834,22.079481877273196,1.006391481588667,1.0002337857787469,28.63485978735168,26.20085809448843,28.11944617422972,25.708599052149125,28.011240592285958,25.215853532995823,27.706578476166868,25.083262717516195,27.098278401258366,24.58712584586761
300,0.15819294006054208,0.1593857945779343,0.1576242722802177,42.11001956208098,22.037968269868415,1.0120737399154642,1.0059586846492967,28.76284315464068,26.748845915644612,28.308314322061488,25.825696392403426,28.160772450439985,25.28028515868159,27.875376852952733,25.092518780308797,27.239546842118727,24.77306925055047
400,0.15813243334384508,0.15924892525904621,0.1594938362046101,42.104545940660614,21.884812070074226,1.019840270281002,1.0137791321211351,28.956526413627405,28.413983167684624,28.55973962280345,25.93303924550781,28.375207098184088,25.3722107372961,28.104063062812468,25.213481099962895,27.429009694335445,25.1134172465516
500,0.15805949028814162,0.15910067427174707,0.16214406137267917,42.09534450352409,21.56557264293426,1.0294928304229507,1.0234951728818729,29.212747667572376,30.919573562339068,28.86701716631736,26.033000120420258,28.64949466406264,25.50203405636921,28.387658354011815,25.40238512091021,27.6607111750524,25.170543336259982
600,0.1579755954881614,0.15894175272079542,0.16560227998666938,42.081940454615165,21.050930808158224,1.040842276579529,1.0349159820797973,29.52982221642784,33.766901972566764,29.22265035826812,26.1435776269,28.978899611436603,25.63854553549911,28.72077029550579,25.53304880474713,27.929951412541158,25.245744771990324
700,0.15788228908661772,0.1587729822582907,0.16981413994811045,42.06394038927161,20.347220779375913,1.0536999785808054,1.0478512981577812,29.907403923429555,36.74335148065531,29.617990340052256,26.27295094224333,29.358562799968098,25.77549675382762,29.0975029477171,25.671054218786423,28.232919615461693,25.343459308062762
800,0.1577810766900041,0.15859523538236506,0.17464155448336843,42.04111079270412,19.495156422785076,1.0678724624966793,1.0621060344242295,30.344844880113556,39.739228613266945,30.044643835878198,26.42513629770992,29.783185263970758,25.92268232147607,29.511515626585766,25.826982704110968,28.56675001564866,25.465030256619897
900,0.15767333388382884,0.15840936976977776,0.17987667200579155,42.01343460760444,18.557858443150003,1.0831592021419034,1.0774781273060554,30.838417028166646,42.682234674839165,30.49719547080883,26.602761594232874,30.246929763794775,26.086909606766376,29.956053148439274,26.00380039466613,28.932579359945244,25.61192048603118
1000,0.15756019623402479,0.1582161607689414,0.18526578599447152,41.98114015589018,17.604438759086104,1.0993536848561654,1.093759653081023,31.381159196366276,45.517347714438365,30.97331444634549,26.8079582946035,30.743606765152013,26.273551053033447,30.423897116760656,26.202706144344322,29.362612167493037,25.785853024634374
1100,0.1574424694877846,0.1580162404386893,0.1905364059557718,41.94469911640062,16.69620467600841,1.1162477876310815,1.1107411835561285,31.965283126038326,48.199234278060786,31.47115308866369,27.042668703844846,31.267082754892115,26.488159384447403,30.90740902444597,26.423616098799496,29.872449564915843,25.98883927153783
1200,0.1573205587314968,0.15781005725321837,0.1954225952748456,41.904789976928654,15.879234832544618,1.1336390611609646,1.1282191581666658,32.58349555355246,50.68929590496399,31.98763478419137,27.30876401716095,31.811694159305137,26.736124799280237,31.398909335995,26.66621163526614,30.409741619039465,26.223198037991708
1300,0.1571944424546183,0.15759785577364677,0.19968597181749262,41.86222968869066,15.18309274017587,1.1513402000716115,1.14600537371809,33.22889983414712,52.95481022438025,32.518284495499515,27.608079426724682,32.372436672713626,27.020210765347958,31.891433558272805,26.93267430380373,30.955091572697906,26.491549796366943
1400,0.15706370185115157,0.1573797020730971,0.2031312849256998,41.817881227325564,14.623332201559672,1.1691894011230268,1.163937364697575,33.89466943320151,54.96905333243232,33.057886821663224,27.942427873478806,32.944944908096694,27.341211576740722,32.37951677951158,27.227178831854772,31.498670908635113,26.796725605056928
1500,0.15692759931625738,0.15715552951249195,0.20561628353581576,41.77255081284591,14.2053705842341,1.1870600034765564,1.1818880724278134,34.57408203592434,56.71176178090441,33.6015450022772,28.31359277242116,33.52548942825906,27.700535710729124,32.85960568300351,27.553467916459457,32.03450441789587,27.141477716584536
1600,0.1567851951847106,0.15692521806990323,0.20705612187984387,41.72689084983949,13.92817007267833,1.2048679284941661,1.199773253413222,35.260973150294845,58.16951033237554,34.146220498466626,28.72332280642838,34.11063691723847,28.10086944720154,33.33005774449322,27.914412000391838,32.559546743130575,27.52790041736492
1700,0.15663548596537338,0.156688673095855,0.2074229685738424,41.68132564801755,13.787044388285862,1.2225755962941163,1.21755538503782,35.95037695021435,59.335761215393504,34.707937265056465,29.173329286214454,34.680927160335344,28.546135966329242,33.79094195135381,28.312304114751385,33.073077196897344,27.95662145169304
1800,0.1564775342781487,0.15644589606149623,0.20674172917273723,41.63600963596203,13.775480941308015,1.2401919474481333,1.2352436705224064,36.63908250352364,60.210469868975146,35.301286312839686,29.665283702693056,35.221696533312155,29.041423876095138,34.243815418732346,28.749038202259115,33.57614689958929,28.42618175313972
1900,0.15631058197514966,0.15619705228414463,0.20508308191911664,41.590822214039555,13.886104385641522,1.2577687968995817,1.25289031115678,37.32590593500772,60.79928491702674,35.90343412873881,30.200813947399695,35.758906588624775,29.592523025927125,34.691512156734426,29.226116290803187,34.07112661403731,28.933250222639515
2000,0.15613413377438548,0.15594249086236725,0.20255492949837747,41.54539548808462,14.110977333656729,1.2753943273726835,1.2705839878885345,38.01164239194287,61.112469271300036,36.51578871943779,30.781492976287844,36.29699513875416,30.204717223661618,35.13791526733134,29.744542712221936,34.56137296830291,29.474011170800985
2100,0.15594801518021528,0.1556827636597407,0.19929327096415347,41.499165808184834,14.441417339377097,1.2931849672032698,1.2884416691659437,38.6987701977914,61.163715849915384,37.142323309463876,31.40881393772422,36.83991829916915,30.881256155163534,35.587706270615634,30.304747762200904,35.051003795493706,30.045978110804207
2200,0.15575239425648005,0.15541861069542212,0.19545319568621977,41.45143981151864,14.867482531526464,1.311276708217623,1.3065999003055657,39.39099273271141,60.96903072571914,37.78779842143535,32.084141053627825,37.39226297134519,31.622579127809896,36.046087886244976,30.90672325508365,35.54476205003975,30.64879383098867
2300,0.15554779936870186,0.15515094850058608,0.1912004174491427,41.401467999094024,15.377265799604826,1.3298168071417023,1.3252064338169132,40.09273055969184,60.54583154955317,38.457316563750055,32.80864748514012,37.959063121658474,32.42661635968441,36.51849546396981,31.550334813691403,36.04795449605466,31.283621299446647
2400,0.1553351215688392,0.1548808490134629,0.18670344645176362,41.34851857162316,15.95616523790633,1.3489562710486263,1.344412760113324,40.80860512176128,59.91234630980392,39.155991050571444,33.58329994452924,38.54556260745979,33.28939181586591,37.01032818065275,32.23551114221408,36.566428053758905,31.952119975473504
2500,0.15511560703739785,0.15460952479243162,0.18212640151654022,41.29195014377163,16.586334174278228,1.3688432881683266,1.3643674579268157,41.542967867548356,59.08735883739943,39.88865576080814,34.40916753706433,39.156997215951854,34.20497368952757,37.526729537020216,32.96216787634633,37.10650410896138,32.65577427816336
2600,0.1548908507173524,0.1543383124730373,0.17762235023698703,41.231284776106726,17.246568777970168,1.3896173740924427,1.385210327615934,42.29945433913686,58.09029738374656,40.65959531361828,35.289645933898136,39.7983912250563,35.163090598272,38.072474252510204,33.72998440008232,37.67478372121501,33.39558561861541
2700,0.15466278748947832,0.15406868237048937,0.17332714312433642,41.16627891375463,17.912890151603204,1.4114039682406505,1.4070670170223336,43.08059088761227,56.94164246718854,41.4722762691816,36.23926332198891,40.47435408918212,36.1399396949508,38.651995817510304,34.53814179823655,38.277738886161835,34.171872129312916
2800,0.15443365794004876,0.15380224808765205,0.1693539001729513,41.09699169903916,18.55999495752917,1.434309126521165,1.430043684801786,43.88742110129072,55.6635837829032,42.32908410036148,37.26227689720462,41.18886033635583,37.119154515225354,39.26955358882259,35.38509889251667,38.921126577081765,34.984091378095776
2900,0.1542059796757033,0.1535407879465049,0.1657885155487098,41.0238419953269,19.16353317232197,1.4584143353880845,1.4542217754859397,44.71919135237061,54.28084783164195,43.23109173655906,38.325493292386135,41.94500328664094,38.11868004304778,39.929523169208125,36.26841684973248,39.60939189076079,35.83073756843148
3000,0.1539824739660899,0.1532862777488275,0.162686687064302,40.947638570924106,19.70285352881975,1.4837715498190498,1.4796531155604606,45.57311712011026,52.82160905470979,44.17789247178852,39.40740112807179,42.74472806694868,39.1416277520108,40.63671266591452,37.184640490442426,40.34542799996304,36.70937424013071
3100,0.15376598456345145,0.15304093124371004,0.16007310244840764,40.86956635515091,20.16356464537061,1.510399175764712,1.506355851945865,46.44430187285767,51.31845731833064,45.16756941547502,40.494222082116714,43.588566695002015,40.18058308543613,41.39631009582416,38.129214654745866,41.13129411485798,37.61671344443681
3200,0.15355936812433468,0.1528072210015072,0.1579432101694589,40.79110609013307,20.53915585339319,1.5382800808431005,1.5343125336857348,47.32594793484132,49.80973620474972,46.19684419866924,41.57333865478222,44.475409843933264,41.22483876273763,42.212702954318026,39.09636611324462,41.97042601512464,38.54862072719703
3300,0.1533653990762397,0.15258788881794647,0.15626761761998595,40.71388251001792,20.831142482563916,1.5673624922601666,1.5634709732422636,48.21006553802101,48.342788905995135,47.261314394362365,42.631115972274536,45.40232513966129,42.262624138642494,43.087170109268875,40.07881524369291,42.869422533354566,39.499789489867496
3400,0.1531866739710145,0.15238590069177327,0.15499861527158454,40.6394560164688,21.047694321534795,1.5975648899367685,1.5937492254752852,49.08925894273325,46.98671894539991,48.35531501175989,43.645700777591415,46.36437505706275,43.28252768511001,44.01671205161487,41.066799123458864,43.833912815284684,40.46263095565633
3500,0.15302555047738292,0.15220434841620867,0.15407779790355872,40.569091775608555,21.201229966475722,1.6287847838686031,1.6250443548800417,49.96182279843518,45.92099428590994,49.46916531355015,44.51678424765666,47.35430857929557,44.274652925602425,44.99566530258644,42.04429572526452,44.86070365514081,41.42318282291982
3600,0.15288414781170592,0.15204631498247415,0.1534434832916795,40.503565867029764,21.30574787562923,1.6609103335470239,1.657244140000772,50.85757526589388,45.9824532126835,50.56625867079978,45.23185344233298,48.3619776736887,44.586644827651774,46.01917728505587,42.97230882207005,45.93700792844178,42.34083287579933
3700,0.15276437141167495,0.15191468219074253,0.15303678708021448,40.44306858957298,21.374597712581473,1.6938325557091518,1.690239285095919,51.90334256240183,46.83074058115325,51.52088545969158,46.149963160001356,49.37333248553532,44.62870681968575,47.09383172707299,43.782761818946014,47.03711356898113,43.0640285271087
3800,0.15266798054157563,0.15181195104772024,0.15280567595024067,40.38724337581006,21.419082167457034,1.7274554736734724,1.723933582763456,53.06958212471155,47.74703302215929,52.37469889674478,47.02956808811924,50.36938133869914,45.36185440264955,48.23013739428332,44.63965620121461,48.1329231956239,43.6233541837736
3900,0.15259665846033854,0.151740090317039,0.15270690124688202,40.335338108804855,21.447908504953705,1.761702728356077,1.7582505467368708,54.27208250648637,48.6635313156318,53.23551056724605,47.875499151974374,51.327839059755505,46.28474334778124,49.397289095666785,45.576521700869876,49.23815529649636,44.339717495189674
4000,0.152552041284644,0.15170043372449646,0.15270622706327658,40.286399799222266,21.467267612746017,1.7965207388120576,1.7931364967808927,55.49148824996315,49.573308605189546,54.1498838738945,48.696063838440956,52.234402457800826,47.24330946504729,50.575999979452405,46.52653055439194,50.35214506016127,45.166228902008285
4100,0.15253570285820528,0.15169365158286718,0.1527775455907057,40.23944007000474,21.481247722505927,1.831879001751931,1.828560951898024,56.719775299184484,50.47882940523336,55.13963910993928,49.501175557921854,53.105941851113705,48.21018212267721,51.753717385874594,47.46729697983216,51.458830585719376,46.041287018570365
4200,0.15254908230503475,0.1517197557457677,0.15290145640332017,40.19354735229899,21.49234754307703,1.867768260954261,1.864514676075591,57.951312295460944,51.3861124414862,56.202390249261974,50.30003077798893,54.00431387922513,49.18088578822496,52.9226887850094,48.3882711111985,52.52445583992038,46.93943381914581
4300,0.15259337732871803,0.15177814377361637,0.15306375704682226,40.14795420007098,21.501952979621713,1.9041967769998527,1.9010060446815948,59.181835993862535,52.303138888847414,57.32288566559736,51.09869543108675,55.003896624723424,50.15941091215872,54.08971313251482,49.28160968286835,53.51185989222331,47.84908629746233
4400,0.15266941783835955,0.15186764550148904,0.1532540906880513,40.10207840363026,21.51072193728559,1.941185256263311,1.9380558235261183,60.40845418424193,53.23822950278616,58.48516390440673,51.89863247243142,56.1221324864121,51.15417121753843,55.268550981433606,50.141972595769175,54.44606473635372,48.764263330883125
4500,0.15277755373598367,0.15198659581907578,0.15346485052806855,40.05555424237831,21.51886971843864,1.9787607943772256,1.9756912180731585,61.62965939101632,54.19798354609089,59.67650616789134,52.69770513191781,57.32423888383455,52.1732861291927,56.462254010508005,50.96934415261835,55.41358839785145,49.68215682447642
4600,0.152917556959624,0.1521328835072598,0.15369036467186947,40.008257905666284,21.526372373156068,2.016950927443239,2.0139398167550477,62.84516474271035,55.18563388107023,60.887070228457354,53.494384296244164,58.57773214529803,53.21948166246034,57.66746554216904,51.77007461266919,56.47406591306825,50.60238631762212
4700,0.15308855787248488,0.15230401027685542,0.15392631928411835,39.96032260091352,21.533104401168572,2.0557779981904973,2.0528240696998243,64.05558416644402,56.200785490426775,62.10892743703117,54.33647944306115,59.8652064575837,54.243389388433215,58.88072972305221,52.55446011861451,57.626560354955615,51.526532985313445
4800,0.15328901599566017,0.1524971356993974,0.1541693677698973,39.91213770470422,21.53893119581587,2.09525469978984,2.0923566964682645,65.26206421513356,57.240398089149735,63.335552143017075,55.41604305117889,61.17772786629211,55.05080643856638,60.099508329462374,53.33348195869568,58.844045597452414,52.45755746086641
4900,0.15351672730712881,0.15270913116689142,0.15441688902165493,39.8643301413772,21.54376588250567,2.1353807968532252,2.1325375083757705,66.46589596228618,58.300107080784514,64.56169349938364,56.539016224540575,62.50968054280686,55.83391997559774,61.321755910538855,54.11689739500714,60.10259913019174,53.399092082237196
5000,0.15376887316590018,0.15293664128093723,0.15466681649691197,39.81772777264553,21.54760165487665,2.1761411075651673,2.1733513072134047,67.66819961637277,59.37512894574115,65.78336869455715,57.67778823642384,63.856335059206934,56.61885005951078,62.54543278780308,54.91281897542365,61.385750344040524,54.35445501882695
5100,0.15404211076868307,0.15317615921508443,0.1549175387778359,39.773303818886355,21.55052380399481,2.217504625984658,2.2147670874874574,68.86970873298264,60.46066502063615,66.99779390615409,58.8242020092315,65.2128287667344,57.41265815080624,63.76823102995759,55.728713693873225,62.68181129092096,55.32487184687726
5200,0.15433268942755657,0.15342410616841226,0.1551678132418182,39.73210842995007,21.552706375486938,2.2594246360518735,2.2567380845530844,70.07066541477563,61.551955391554124,68.20317040493902,59.97094426079126,66.57383876727526,58.22202784855678,64.98749885436175,56.57597843235484,63.981726300551145,56.30432290053976
5300,0.15463659163826465,0.15367693495104176,0.15541670759557746,39.69519390210692,21.55439724851811,2.3018394207816595,2.2992025950476367,71.27081216195506,62.644212840434356,69.39832611704512,61.111075460388506,67.93361753906288,59.05367099737582,66.20034243434819,57.484053313685955,65.27803646831931,57.26509771707917
5400,0.15494968864381264,0.15393123866721203,0.15566352122681532,39.663540716861206,21.555894841692698,2.3446733766957837,2.342084942831575,72.46943510001118,63.73254494078634,70.5822739766812,62.23815053737133,69.28624265766494,59.913715550453006,67.4038114253643,58.47752621923778,66.56446911161483,58.18096073028481
5500,0.1552678878704371,0.1541838516586198,0.15590772985552473,39.637989195765556,21.55752074331046,2.387838343825934,2.385296893513047,73.66540852329582,64.81196419183854,71.75382042387946,63.34635949656538,70.62597023299801,60.80638169308807,68.59515372027262,59.5220706928617,67.83583519585403,59.08251913185574
5600,0.15558728261742366,0.15443193958638618,0.1561489198382613,39.61919004979444,21.559589851782636,2.4312347820832105,2.4287389078163346,74.85718622259922,65.8775033533328,72.91128459757677,64.4306118000286,71.94757306606772,61.73216145540797,69.77209838800454,60.59237714356782,69.08798788035404,59.991261527788076
5700,0.15590426076433814,0.15467308173651878,0.15638673967359112,39.6075722432022,21.562384784867408,2.474753039799253,2.4723012855922333,76.0427175354884,66.92440923771481,74.0524156307288,65.48651934859548,73.24661689169378,62.68643632057076,70.9332287736525,61.68154619372386,70.31766059085096,60.91132942086408
5800,0.15621560795669165,0.1549053172564545,0.15662086216321874,39.60333138003463,21.56613388387262,2.5182746278498893,2.515865482913967,77.21934213682934,67.94837412982994,75.17457089448045,66.51037286663387,74.51951242687394,63.65980166150462,72.07846460088543,62.78851043029881,71.52200430324697,61.840971196656206
5900,0.15651857260900903,0.1551271563083336,0.15685096447911284,39.60643683218073,21.570996113910983,2.5616735859236135,2.5593054777268858,78.38369100906961,68.9457244319336,76.27517928464944,67.49911994520087,75.7632851346227,64.64037336655794,73.20954705184676,63.91197782387111,72.69771989502505,62.77565192068292
6000,0.15681090749200743,0.155337569244883,0.15707672268692127,39.616652224391544,21.577053558523875,2.6048181148882814,2.6024894588316467,79.53171715159506,69.9135516182249,77.35267408861434,68.45037387607908,76.97475798731337,65.61706917496758,74.32990593866879,65.04654063868442,73.84026549595782,63.709379316604746
6100,0.15709088395753593,0.15553594345519475,0.15729781620826896,39.63356716029512,21.584312703379283,2.647572611090237,2.645281748011463,80.65884196667778,70.84971006261723,78.40889432753443,69.36248265840045,78.14813529960334,66.5838537085264,75.44261109494208,66.17960585112672,74.94467199287554,64.63593175138836
6200,0.1573572860337344,0.1557220270597557,0.15751392662425212,39.6566326357359,21.592711764114185,2.6897998942520913,2.687545207354671,81.76023201882887,71.75275574131906,79.45667589468196,70.23460605721907,79.26728423697982,67.55211180475693,76.54660080337672,67.2810772897804,76.00863895089354,65.55006284589845
6300,0.1576093712960084,0.1558958511332534,0.15772475089068047,39.68519626555812,21.602133629605127,2.7313640469432983,2.7291438736191163,82.83114840257333,72.62180669970681,80.51953558830955,71.06677061152993,80.30587086765254,68.5732505127989,77.63520173134785,68.28260794592259,77.0348389587532,66.44909128228956
6400,0.157846827787311,0.156057658913264,0.15793000745539984,39.71853871956105,21.61242026426268,2.7721330806702023,2.769945765896162,83.86723336941068,73.4563937446848,81.58457927458224,71.85984918742746,81.27428615047762,69.64184179955497,78.69909186924862,69.17561264303389,78.03005864913881,67.33808715492566
6500,0.1580697150190697,0.15620784543743851,0.15812943964946266,39.755902581963845,21.623388255163736,2.811982189000219,2.809826068763515,84.86476062703335,74.25635205890104,82.62635444095433,72.61545124412298,82.1957368709315,70.70042592065636,79.72986613807399,70.00693011456504,79.00352094096094,68.24936406054786
