step,train_loss,val_loss,train_acc,val_acc,weight_norm
0,0.04353580480734948,0.04348721711531929,0.05200945626477541,0.02830188679245283,1.0001329413754134
10,0.04349434619597338,0.04345315083604645,0.0591016548463357,0.04716981132075472,1.0000746144786756
20,0.04345327340658405,0.04341944443387414,0.07092198581560284,0.04716981132075472,1.000064099207151
30,0.043412564481832665,0.0433860822619719,0.07328605200945626,0.03773584905660377,1.000100902657487
40,0.04337219746437038,0.04335304867350928,0.08983451536643026,0.02830188679245283,1.0001842033240957
50,0.043332159807140704,0.043320328021655814,0.09219858156028368,0.03773584905660377,1.0003135083036245
60,0.043292426416030684,0.04328790153021496,0.09456264775413711,0.04716981132075472,1.0004879960904853
70,0.043252978470455596,0.04325575668172234,0.09692671394799054,0.04716981132075472,1.000707420233002
80,0.04321380028659485,0.04322388721744578,0.09692671394799054,0.04716981132075472,1.0009709592255867
90,0.043174876180627826,0.04319226810245655,0.10638297872340426,0.04716981132075472,1.0012782023154452
100,0.04313619360549806,0.043160893078022455,0.10638297872340426,0.04716981132075472,1.0016285744486664
110,0.04309772746709258,0.04312974649731305,0.10874704491725769,0.03773584905660377,1.0020215827218975
120,0.04305947462864728,0.043098825230962236,0.10874704491725769,0.03773584905660377,1.0024566520812266
130,0.0430214131328133,0.043068107373407376,0.11347517730496454,0.03773584905660377,1.0029333717738602
140,0.04298353356929829,0.043037589795282376,0.11347517730496454,0.03773584905660377,1.0034512488964453
150,0.04294582339104578,0.04300725997912287,0.11583924349881797,0.03773584905660377,1.0040097905456296
160,0.04290826377747103,0.04297711166619668,0.11583924349881797,0.02830188679245283,1.004608585968619
170,0.04287085159180992,0.04294713233903943,0.1182033096926714,0.02830188679245283,1.0052471422620604
180,0.04283357115024187,0.04291731573891894,0.13002364066193853,0.02830188679245283,1.0059248843720425
190,0.042796413042474495,0.042887649348370846,0.1276595744680851,0.02830188679245283,1.006641647997448
200,0.04275936472145133,0.04285813316739515,0.1276595744680851,0.02830188679245283,1.0073967759338065
210,0.04272241991364413,0.04282875154916139,0.13002364066193853,0.02830188679245283,1.0081899395788827
220,0.0426855629352323,0.042799504493669566,0.13002364066193853,0.018867924528301886,1.0090207281798829
230,0.04264879064945171,0.042770379483455315,0.1347517730496454,0.018867924528301886,1.0098888131345716
240,0.04261209364601,0.042741376518518635,0.13238770685579196,0.018867924528301886,1.0107935372384789
250,0.04257545937785069,0.042712483081395164,0.13947990543735225,0.009433962264150943,1.011734736190487
260,0.04253888784497379,0.042683699172084894,0.14420803782505912,0.009433962264150943,1.0127119170872432
270,0.04250236336355869,0.042655018531855646,0.15130023640661938,0.009433962264150943,1.0137247513265126
280,0.04246588279684128,0.042626434901975235,0.15602836879432624,0.009433962264150943,1.0147728281555009
290,0.0424294398712933,0.04259794515307758,0.1607565011820331,0.009433962264150943,1.0158557368214145
300,0.042393028313386524,0.042569539897064385,0.16312056737588654,0.009433962264150943,1.0169730665714591
310,0.04235664184959271,0.04254122539266785,0.17257683215130024,0.009433962264150943,1.0181243245022824
320,0.042320274206383623,0.04251298912242361,0.17494089834515367,0.02830188679245283,1.019309510613884
330,0.04228391911023101,0.042484837345063836,0.18203309692671396,0.02830188679245283,1.0205277212501178
340,0.042247576561134884,0.04245676067249026,0.1867612293144208,0.02830188679245283,1.021779038561542
350,0.04221123401203875,0.04242875597533679,0.18912529550827423,0.02830188679245283,1.0230628874942453
360,0.04217489773647086,0.042400820124237334,0.19148936170212766,0.02830188679245283,1.0243786929943164
370,0.04213855518737473,0.04237295624855799,0.19621749408983452,0.02830188679245283,1.0257263729111963
380,0.04210220636475036,0.04234516747766484,0.20094562647754138,0.02830188679245283,1.0271054343415325
390,0.04206585126859775,0.04231743503536134,0.20094562647754138,0.02830188679245283,1.0285153843819719
400,0.04202947735186042,0.04228977143911185,0.20567375886524822,0.02830188679245283,1.0299559765808384
410,0.0419930908880666,0.042262176688916374,0.20567375886524822,0.02830188679245283,1.0314267180347794
420,0.04195669187721631,0.04223464452604273,0.20803782505910165,0.02830188679245283,1.0329272801415597
430,0.04192026777225306,0.04220717495049092,0.2127659574468085,0.02830188679245283,1.0344571699978262
440,0.0418838279834692,0.04217977422099313,0.21513002364066194,0.02830188679245283,1.036016141151903
450,0.04184736623733651,0.04215243607881716,0.22458628841607564,0.02830188679245283,1.0376036185498785
460,0.04181088253385497,0.04212516678269522,0.22695035460992907,0.02830188679245283,1.0392192735895174
470,0.041774370599496354,0.042097960073895095,0.23167848699763594,0.02830188679245283,1.0408626133674672
480,0.04173784298131713,0.042070822211148995,0.2293144208037825,0.02830188679245283,1.0425333914320514
490,0.04170129026902495,0.042043756323823,0.2293144208037825,0.02830188679245283,1.0442309505787997
500,0.04166471246261981,0.042016762411917104,0.2293144208037825,0.018867924528301886,1.045955044356036
510,0.04162811583562995,0.04198984047543132,0.2293144208037825,0.018867924528301886,1.0477050977098483
520,0.04159149725129124,0.041962996773097824,0.23404255319148937,0.018867924528301886,1.049480699887443
530,0.04155486611989606,0.04193622817555053,0.2364066193853428,0.018867924528301886,1.0512814401360264
540,0.04151820989438791,0.04190954720025379,0.23877068557919623,0.018867924528301886,1.0531069077028041
550,0.041481541121823284,0.04188294758847544,0.2364066193853428,0.018867924528301886,1.0549565275338648
