step,ipr_u1,ipr_u2,ipr_w,erank_w1,erank_w2,w1_norm,w2_norm,sv1_0,sv2_0,sv1_1,sv2_1,sv1_2,sv2_2,sv1_3,sv2_3,sv1_4,sv2_4
0,0.1582870500904482,0.15972369576088086,0.1557615084352264,42.107829504376014,22.05868464934277,1.0021959810199919,0.9959939801705091,28.596090081021856,26.135541138407714,27.959090695180127,25.606359290915588,27.930270038651056,25.16816660838244,27.56966747686651,25.12028807390907,26.99289630038569,24.570128353379797
100,0.15823334835616784,0.15972474459638733,0.1557790095432007,42.099514125954464,22.05672893355692,1.003908356046121,0.9977353200179992,28.62497250742227,26.09188394338468,28.01814138473012,25.63553852363349,27.998787157556404,25.319411465240357,27.60357130902772,25.100797228165117,27.071172924200063,24.814534044993074
200,0.1581648245711155,0.1597217144247957,0.1563168342205605,42.0856054388783,21.98011446494489,1.00975632067512,1.003635832911867,28.7806012710342,26.824536531581504,28.22622443143309,26.04246000616302,28.160536608964975,25.6551795802962,27.7493207305798,25.08391727474333,27.269589184839738,24.978245874314876
300,0.15808426114141183,0.15971469911560138,0.1573866121034834,42.06567178780623,21.646399685470804,1.0192760138481667,1.0132279979315195,29.051438928547086,29.967250729365848,28.538454636722783,26.07244467601458,28.431701199256736,25.70274888794717,27.99700907915122,25.091399442982613,27.577665276574482,25.025000392343124
400,0.1579952767691535,0.15970452637432073,0.1590209204245209,42.03873837502601,20.87096337412696,1.0320613887181114,1.0261021699794666,29.430590577070824,34.10302655030703,28.939178061200895,26.1102278431257,28.802325489047377,25.754278188210343,28.33941842172832,25.11551913356613,27.98591817969885,25.06151267799887
500,0.1579021698221845,0.15969259990447643,0.1612389412191203,42.00375102789783,19.58540435501135,1.047714248655728,1.0418564814725935,29.913141608470816,38.68879712570547,29.41276869197784,26.171551739129402,29.26380708895718,25.810046418510556,28.769395695661807,25.154392814647526,28.484331815561422,25.10448557101973
600,0.15780968880826018,0.15968075432694867,0.16401517510023114,41.95998285711395,17.89486655632431,1.0658067642948168,1.0600593778488885,30.492689705259842,43.449535258386234,29.945735236245408,26.260979298690426,29.807164056059072,25.869513211024678,29.277900171656054,25.20950594603197,29.05967123815444,25.158219684752883
700,0.15772269803954483,0.15967108064301214,0.16726151379702467,41.907389667775924,16.024086655792843,1.0858558649404262,1.0802240581261275,31.158714263880725,48.21662431291593,30.53218636515081,26.381418885740725,30.416986597986728,25.934027882096963,29.852585438313135,25.284421302145205,29.692883705560995,25.22440776981602
800,0.15764575942379538,0.15966572824930134,0.17082906062315936,41.846885855800494,14.203158394280377,1.107312316825955,1.1017976044763917,31.896456994752747,52.86526501410039,31.185275455871288,26.534674508484507,31.05493784210214,26.006840751675742,30.477241662064333,25.38335209299165,30.36011013254985,25.304996975434655
900,0.15758270789096104,0.15966672434891063,0.17452624369860456,41.78047692376907,12.58754693505332,1.1295690084862364,1.124169446182772,32.68711843080758,57.2907653570713,31.906050259137476,26.722318616558738,31.684806321286963,26.092242800825396,31.134150752101547,25.510373630841528,31.03660897704377,25.40337879114885
1000,0.15753635235483734,0.15967586281943144,0.1781453334461782,41.71117354409982,11.245085532032846,1.1519914077590008,1.1467020412409465,33.50647151410167,61.40148371853768,32.65457652364249,26.94622361453606,32.302696090859484,26.194905943190893,31.80800787995603,25.669682847866913,31.698685628891965,25.52421707490364
1100,0.15750843986162852,0.15969476232428242,0.1814899244665682,41.64264371317337,10.181468141904467,1.1739681034784681,1.168781601957826,34.32430595561897,65.11999765222178,33.39574250620598,27.208586955860874,32.90028458809147,26.319688388768938,32.48129389418937,25.865699728895738,32.32962288502659,25.673132574101853
1200,0.1574999844843086,0.15972512755402443,0.18439763463524678,41.57863910592004,9.370609038192905,1.1949717359968433,1.1898792001041183,35.10782461715863,68.38783318968022,34.10606720506775,27.511728673033833,33.46614932594667,26.471675148742428,33.134099680221595,26.102684022397767,32.92028790602024,25.85647269974037
1300,0.15751188061468815,0.1597691631637814,0.18675428964005641,41.522337711972774,8.775630789158107,1.2146143862236953,1.2096061437114172,35.827920769746264,71.17017762825547,34.771310636916134,27.85787281435242,33.991407308068716,26.65644707505436,33.750806632528835,26.384088931232753,33.46433260566226,26.08079712212619
1400,0.15754562850027368,0.1598300243949274,0.1884981998275228,41.475807088011734,8.35989410593435,1.2326811565380278,1.2277476521551598,36.46457636892478,73.45792252205601,35.38468617412708,28.249000048283282,34.47199651363142,26.881352520681986,34.32148682933426,26.71122852167949,33.95863126125366,26.35205268648236
1500,0.15760395781050424,0.15991215942568188,0.1896156751807778,41.439752914445286,8.091554959163645,1.2491329037775316,1.244265338543108,37.009203429466204,75.26579261183878,35.9454599481641,28.68678854622004,34.91129321638842,27.164531768048995,34.8393730007726,27.074887428408985,34.40421750484014,26.674720759116436
1600,0.15769119159144857,0.16002147372578487,0.19013079202773847,41.413590368864206,7.944773335027712,1.2640805901131305,1.2592713043670296,37.46400821076282,76.62705620235927,36.4576532156547,29.172643392763483,35.34023091694708,27.556569279303314,35.27919584088257,27.435568656753837,34.806060397911885,27.050395287843408
1700,0.1578133582560542,0.16016531540161935,0.19009304500680457,41.39574810711428,7.899462771018123,1.2777424340863575,1.272985213956568,37.83950297765093,77.58645206697359,36.928662844624,29.707784592314958,35.768563100330404,28.036232097408757,35.64336199709893,27.830548163092068,35.172115548179555,27.473521318477893
1800,0.15797810919241995,0.16035236599202335,0.18956591087043898,41.38405134801424,7.940518596056506,1.2903979075117054,1.2856880068124246,38.151451290640935,78.19320417569323,37.367939177078966,30.293371207651752,36.17063972856377,28.57608811347497,35.973399052974386,28.3051724216821,35.51216895200666,27.93572220726295
1900,0.15819457456593375,0.16059250208926235,0.18861801380513338,41.37605618220728,8.056945469927571,1.302348947391573,1.2976830083444268,38.418161810195116,78.49543140145155,37.78590442617425,30.93063785339531,36.55166324947409,29.173534988726825,36.28143812296771,28.867339379799965,35.8367823290007,28.449861132148857
2000,0.15847321937587458,0.16089668653431619,0.18731732083802266,41.369264926834184,8.241033605893412,1.3138931711459862,1.3092690921178929,38.65860719869901,78.53646340164067,38.19321298383456,31.62103185583142,36.92163948931318,29.830345374618087,36.574901814863544,29.50796724035623,36.15644305781476,29.023562698914432
2100,0.15882575240563607,0.16127692250106918,0.18572800711129206,41.36121322536262,8.487620526742377,1.3253092868102136,1.3207260563350256,38.89163841152423,78.3529397484481,38.60012559989579,32.36637365451562,37.29118692984013,30.550717843294102,36.86040647241109,30.21714081003261,36.48084558476478,29.651957774423543
