step,lam_max,eta_lam_over_2,power_iters,power_rel_change
0,9.328944727826638e-09,0.013060522618957293,30,7.283315647094509e-05
100,1.7331995394442856e-08,0.02426479355222,19,6.477370302446048e-05
200,3.1271476075289684e-08,0.04378006650540556,30,0.00022267317326767655
300,1.6234307054219244e-07,0.2272802987590694,30,0.0004788216400770386
400,1.3440364909911295e-07,0.18816510873875814,17,5.064594193839254e-05
500,1.0272457018345449e-07,0.14381439825683628,28,9.407078743751036e-05
600,1.0540697985561565e-06,1.475697717978619,30,0.005823314310564108
700,2.980774240768369e-07,0.41730839370757167,30,0.0007475447113261701
800,6.598799586754467e-07,0.9238319421456254,30,0.0007220427452406296
900,4.0023519431997556e-07,0.5603292720479658,30,0.0019041296904479072
1000,8.996128144644899e-07,1.259457940250286,30,0.0005395498439418896
1100,7.117135965017951e-07,0.9963990351025132,30,0.0007089118267354323
1200,8.153693897838821e-07,1.141517145697435,30,0.0010194414021624176
1300,7.881221790739801e-07,1.103371050703572,30,0.0011369806341126503
1400,7.870020795053279e-07,1.101802911307459,30,0.001893162534839976
1500,7.825294687791029e-07,1.095541256290744,30,0.0011418377667835407
1600,7.769052672301768e-07,1.0876673741222476,30,0.0012533416957735094
1700,7.716892582720902e-07,1.0803649615809263,30,0.0008309699808503443
1800,7.72198177401151e-07,1.0810774483616115,30,0.0010840173036427722
1900,7.593004056616337e-07,1.0630205679262872,30,0.0010729348661459104
2000,7.464740292562055e-07,1.0450636409586878,30,0.001050097813679599
2100,7.607063139403181e-07,1.0649888395164453,30,0.000961106855549346
2200,7.48065303923795e-07,1.047291425493313,30,0.0014103232010932436
2300,7.557646313216537e-07,1.0580704838503152,30,0.0011289489898576607
2400,7.471130629710387e-07,1.0459582881594542,30,0.0006182593298878398
2500,7.234371537379047e-07,1.0128120152330666,30,0.0005423969703086571
2600,7.280019644895219e-07,1.0192027502853307,30,0.0006735302307008915
2700,7.315546781683224e-07,1.0241765494356514,30,0.0008188259412885172
2800,7.316887149499962e-07,1.0243642009299947,30,0.0007375696900032039
2900,7.273130222529289e-07,1.0182382311541005,30,0.0003603744142450355
3000,7.282712886080844e-07,1.0195798040513182,30,0.0008378939428424422
3100,7.264038117682503e-07,1.0169653364755504,30,0.0004926038601831391
3200,7.187269375208416e-07,1.0062177125291782,30,0.0003758310873365961
3300,7.28306986275129e-07,1.0196297807851806,30,0.0006261847793781578
3400,7.260378538376244e-07,1.0164529953726742,30,0.0006575798665157498
3500,7.223799798339314e-07,1.011331971767504,30,0.000790746604388978
3600,7.266370403158362e-07,1.0172918564421707,30,0.0005637115280180901
3700,7.194310569502704e-07,1.0072034797303786,30,0.0004189986619380841
3800,7.299943831640121e-07,1.021992136429617,30,0.000871891312678041
3900,7.219340432129684e-07,1.0107076604981557,30,0.0005432900606736891
4000,7.191365511971526e-07,1.0067911716760136,30,0.00039719602528901643
4100,7.196579190349439e-07,1.0075210866489215,30,0.000287195715507526
