step,lam_max,eta_lam_over_2,power_iters,power_rel_change
0,9.328944727826638e-09,0.0013993417091739957,30,7.283315647094509e-05
100,6.420596498912801e-09,0.0009630894748369201,30,0.040963561923040265
200,6.168868971201391e-09,0.0009253303456802087,60,0.004277210710270888
300,5.644237965896082e-09,0.0008466356948844123,30,0.0038559543605062403
400,6.926430984321996e-09,0.0010389646476482994,30,0.00015272230391918002
500,8.364898107515728e-09,0.0012547347161273592,30,0.0026865468158017627
600,1.0965633734372204e-08,0.0016448450601558307,28,7.872863938929903e-05
700,1.3310699209512222e-08,0.0019966048814268333,18,6.679338058247697e-05
800,1.529543247613674e-08,0.002294314871420511,20,8.09470878965754e-05
900,1.6883110021126413e-08,0.002532466503168962,19,6.649589566709798e-05
1000,1.815907069158129e-08,0.0027238606037371937,20,8.921367536082628e-05
1100,1.9245794291578022e-08,0.0028868691437367033,17,8.094573414596575e-05
1200,2.0256802457652157e-08,0.0030385203686478235,21,7.96242157935509e-05
1300,2.128845899562748e-08,0.003193268849344122,18,5.1901077214367383e-05
1400,2.242106234007224e-08,0.003363159351010836,22,7.019525372335908e-05
1500,2.3714665786656042e-08,0.0035571998679984063,30,0.0007023131540647048
1600,2.5306874817943026e-08,0.003796031222691454,25,6.401570518633905e-05
1700,2.7242322175879963e-08,0.004086348326381994,27,6.494495588959462e-05
1800,2.9645775612152647e-08,0.004446866341822897,30,0.00043956865707700743
1900,3.214389465711065e-08,0.0048215841985665975,30,0.006362720611266816
2000,3.566278294897529e-08,0.005349417442346294,30,0.006293371279119195
2100,4.0077882346167826e-08,0.006011682351925174,30,0.004681178070478465
2200,4.6407553355720665e-08,0.0069611330033581,30,0.0017960484789932146
2300,5.623154919476292e-08,0.008434732379214438,30,0.0009580627067331135
2400,6.798295970611434e-08,0.010197443955917151,30,0.0002572182323724771
2500,8.462063760816818e-08,0.012693095641225227,30,0.00025072850653808587
2600,1.062802823525999e-07,0.015942042352889985,30,0.000518799113762751
2700,1.3272804721964349e-07,0.019909207082946523,30,0.0002869407893398499
2800,1.696354274827172e-07,0.02544531412240758,30,0.0007641765557803649
2900,2.1599976207653526e-07,0.03239996431148029,30,0.0011789101209818765
3000,2.735691566613241e-07,0.04103537349919861,30,0.00048257940301239675
3100,3.495797216146457e-07,0.05243695824219685,30,0.0007748942396601295
3200,4.532716388894187e-07,0.0679907458334128,30,0.0012637886521498077
3300,5.705232979380526e-07,0.08557849469070788,30,0.0006617678707215242
3400,7.333410394494422e-07,0.11000115591741633,30,0.0007467596491206312
3500,9.217396836902481e-07,0.1382609525535372,30,0.0006868155587251045
3600,1.146358044934459e-06,0.17195370674016885,30,0.0005743061516906081
3700,1.3796485518469126e-06,0.2069472827770369,30,0.00038292558940834575
3800,1.644589929128415e-06,0.24668848936926224,30,0.00026517413354904885
3900,1.92346169569646e-06,0.288519254354469,30,0.00016301249935870717
4000,2.234897920061485e-06,0.33523468800922274,30,0.00025597239242114173
4100,2.529552830310422e-06,0.3794329245465633,30,0.00014390893521679958
4200,2.8176684736536117e-06,0.42265027104804176,30,0.00016050370889452808
4300,3.104169081780128e-06,0.4656253622670192,30,0.0001311868786752103
4400,3.372800847500912e-06,0.5059201271251368,30,0.00015943388499255244
4500,3.595770976971835e-06,0.5393656465457752,5,8.669331585049747e-05
4600,3.826139163720654e-06,0.5739208745580981,5,7.261906049476757e-05
4700,4.025541784358211e-06,0.6038312676537316,30,0.00011522481264671395
4800,4.17172304878477e-06,0.6257584573177155,5,7.870311223935862e-05
4900,4.302378329157364e-06,0.6453567493736045,5,6.151550095497002e-05
