metric,window_size,stride,start_step,center_step,end_step,mle_raw,mle_detrended
val_loss,50,5,33000,33500,33980,4.887792126948601,5.164642599388902
val_loss,50,5,33100,33600,34080,3.5858632784838154,3.1829088763130278
val_loss,50,5,33200,33700,34180,3.022669652535349,2.6673480206514326
val_loss,50,5,33300,33800,34280,3.037431945815427,3.058534125332519
val_loss,50,5,33400,33900,34380,2.9394146914035577,3.375229348367894
val_loss,50,5,33500,34000,34480,4.636289890601681,3.76005927845607
val_loss,50,5,33600,34100,34580,6.152261962196716,4.717705127154888
val_loss,50,5,33700,34200,34680,4.518977835721018,3.2161973824256456
val_loss,50,5,33800,34300,34780,3.2063722448115377,3.116767426849043
val_loss,50,5,33900,34400,34880,3.407896714801761,3.232607451819757
val_loss,50,5,34000,34500,34980,3.4677240715735627,3.4608473334303067
val_loss,50,5,34100,34600,35080,4.243303257340903,4.4579385964225295
val_loss,50,5,34200,34700,35180,5.133574234353854,3.981333555221721
val_loss,50,5,34300,34800,35280,4.307844815029476,4.14042050626031
val_loss,50,5,34400,34900,35380,3.3893075823283465,3.3803297128178063
val_loss,50,5,34500,35000,35480,3.3132233572029097,3.4014970976736634
val_loss,50,5,34600,35100,35580,5.007703255579503,4.686190484959171
val_loss,50,5,34700,35200,35680,4.235107615410347,3.76790652476414
val_loss,50,5,34800,35300,35780,3.9546012624529996,3.1418085832034284
val_loss,50,5,34900,35400,35880,3.5202284514040008,3.1914326788954313
val_loss,50,5,35000,35500,35980,2.882803166045401,2.6005059523208716
val_loss,50,5,35100,35600,36080,2.553419894393794,2.7733142998125526
val_loss,50,5,35200,35700,36180,2.7445813874014835,2.8249848000731452
val_loss,50,5,35300,35800,36280,3.4064751724231415,3.61095871308713
val_loss,50,5,35400,35900,36380,3.633980964309522,2.609510842021992
val_loss,50,5,35500,36000,36480,3.2451875068766265,2.4176601978896346
val_loss,50,5,35600,36100,36580,2.573695010068001,2.3251190948412948
val_loss,50,5,35700,36200,36680,2.8082645905049963,2.958879028533252
val_loss,50,5,35800,36300,36780,3.2533171642221217,3.232743449012002
val_loss,50,5,35900,36400,36880,3.0700923250355654,3.8354515070695334
val_loss,50,5,36000,36500,36980,3.466497658476614,3.2625812048082685
val_loss,50,5,36100,36600,37080,3.5831401688383653,3.2898232676010135
val_loss,50,5,36200,36700,37180,3.7622391419480183,3.56951512340429
val_loss,50,5,36300,36800,37280,3.765113514531133,3.778245427575043
val_loss,50,5,36400,36900,37380,3.5609190606384096,3.6108960457959274
val_loss,50,5,36500,37000,37480,3.0865388556737456,4.635485485478907
val_loss,50,5,36600,37100,37580,3.9890369578617015,3.5160317591346915
val_loss,50,5,36700,37200,37680,4.068774307677796,3.100337101191064
val_loss,50,5,36800,37300,37780,3.1003648052200883,3.4599982875793462
val_loss,50,5,36900,37400,37880,2.94954870874112,2.7647238461017243
val_loss,50,5,37000,37500,37980,2.85078694798526,2.7437292266964133
val_loss,50,5,37100,37600,38080,2.953583506483219,3.1752246497910845
val_loss,50,5,37200,37700,38180,4.889596234278766,3.6545569970827083
val_loss,50,5,37300,37800,38280,5.743509900209633,4.038662022191932
val_loss,50,5,37400,37900,38380,3.0492544169635263,3.0456267747530372
val_loss,50,5,37500,38000,38480,2.7244881463751756,3.0079322521676533
val_loss,50,5,37600,38100,38580,2.6001626399471482,2.964274521883448
val_loss,50,5,37700,38200,38680,3.2427810268288004,4.32898224617937
val_loss,50,5,37800,38300,38780,4.348634572411386,4.185835909920397
val_loss,50,5,37900,38400,38880,4.467387981876259,3.5344357066010437
val_loss,50,5,38000,38500,38980,3.2832859008016637,3.245704846487344
val_loss,50,5,38100,38600,39080,2.6499702740726816,3.321501145991587
val_loss,50,5,38200,38700,39180,2.708191418811664,3.481027997444885
val_loss,50,5,38300,38800,39280,3.0522033631917225,5.0889244530342435
val_loss,50,5,38400,38900,39380,3.201438741598194,3.156638430064329
val_loss,50,5,38500,39000,39480,3.103017095902897,3.1432678875182516
val_loss,50,5,38600,39100,39580,2.7345223786154387,2.579511735103916
val_loss,50,5,38700,39200,39680,2.0710067820812754,2.680703288069803
val_loss,50,5,38800,39300,39780,2.028435753077355,2.530409340304965
val_loss,50,5,38900,39400,39880,2.2268827132103883,3.4862144834857234
val_loss,50,5,39000,39500,39980,2.443415344883341,3.0576101842062737
val_loss,50,5,39100,39600,40080,2.422456698658488,2.8118665207961993
val_loss,50,5,39200,39700,40180,2.527476024331335,2.9414233961238527
val_loss,50,5,39300,39800,40280,2.02128035218837,2.816449136752986
val_loss,50,5,39400,39900,40380,2.0396297513103105,2.804735840737527
val_loss,50,5,39500,40000,40480,2.0461122509126595,4.884748155430672
val_loss,50,5,39600,40100,40580,1.9427959498017973,3.1710347319453747
val_loss,50,5,39700,40200,40680,1.9243509506003993,3.160010850329552
val_loss,50,5,39800,40300,40780,1.9297817114557754,3.38649714541904
val_loss,50,5,39900,40400,40880,1.9782433594024174,2.9646047400355418
val_loss,50,5,40000,40500,40980,1.9676392620896843,3.097247461945851
val_loss,50,5,40100,40600,41080,1.9096384585206063,5.980339828847617
val_loss,50,5,40200,40700,41180,1.8058682319944128,4.513975912248299
val_loss,50,5,40300,40800,41280,1.7457689982857287,3.839145840152872
val_loss,50,5,40400,40900,41380,1.7302451735552689,2.384251206032397
val_loss,50,5,40500,41000,41480,1.71260347480757,2.292342373511728
val_loss,50,5,40600,41100,41580,1.6490269224229634,2.323179484919573
val_loss,50,5,40700,41200,41680,1.5460377206315026,2.8193703870599194
val_loss,50,5,40800,41300,41780,1.5059172746564933,4.411948316434849
val_loss,50,5,40900,41400,41880,1.4976158034394194,3.774376277218872
val_loss,50,5,41000,41500,41980,1.4949446702704487,3.026812436831359
val_loss,50,5,41100,41600,42080,1.4904225828725326,3.4870275463492533
val_loss,50,5,41200,41700,42180,1.4783570383540865,3.283637870666062
val_loss,50,5,41300,41800,42280,1.4487580016083994,3.955042203512557
val_loss,50,5,41400,41900,42380,1.4240013105989506,7.641026055110917
val_loss,50,5,41500,42000,42480,1.4186725954635122,3.249174371129576
val_loss,50,5,41600,42100,42580,1.4195121275874159,2.675316413567648
val_loss,50,5,41700,42200,42680,1.4097981526761567,2.321733569268725
val_loss,50,5,41800,42300,42780,1.3994931036320435,2.6415609468325574
val_loss,50,5,41900,42400,42880,1.3925599405819467,3.4805132453989525
val_loss,50,5,42000,42500,42980,1.3902501858268195,3.3419591379249196
val_loss,50,5,42100,42600,43080,1.3908013730618352,2.342501440124277
val_loss,50,5,42200,42700,43180,1.3937611499558655,1.9405181718645375
val_loss,50,5,42300,42800,43280,1.3895703499541112,1.9028720890225184
val_loss,50,5,42400,42900,43380,1.380187507602121,1.983627217243152
val_loss,50,5,42500,43000,43480,1.3644073134631585,2.1257941633615003
val_loss,50,5,42600,43100,43580,1.3465268164702469,2.5503375035163582
val_loss,50,5,42700,43200,43680,1.3394582741425178,2.948519864822779
val_loss,50,5,42800,43300,43780,1.340727771176135,2.530411182868691
val_loss,50,5,42900,43400,43880,1.35807503139385,2.121053406542002
val_loss,50,5,43000,43500,43980,1.3857273506625871,1.8086485888410704
val_loss,50,5,43100,43600,44080,1.4158183903343136,1.7055724000445545
val_loss,50,5,43200,43700,44180,1.4599578891529263,1.6546794944656429
val_loss,50,5,43300,43800,44280,1.4781384721713993,1.5603890363965445
val_loss,50,5,43400,43900,44380,1.5283569645752064,1.6234337450816054
val_loss,100,10,0,1000,1980,7.894120996757687,6.03341966896214
val_loss,100,10,200,1200,2180,6.144518364595526,3.742889057500321
val_loss,100,10,400,1400,2380,4.886646582891552,5.4555376951695616
val_loss,100,10,600,1600,2580,4.880334784511673,3.2686382254365225
val_loss,100,10,800,1800,2780,4.280694824037982,3.8474361398615162
val_loss,100,10,1000,2000,2980,4.089134646905627,3.5712435093954498
val_loss,100,10,1200,2200,3180,4.380733867564067,4.290821091443861
val_loss,100,10,1400,2400,3380,3.441990232414968,3.862352354266198
val_loss,100,10,1600,2600,3580,2.6543853474958023,4.060542278766955
val_loss,100,10,1800,2800,3780,2.797236359904277,3.8421748878938247
val_loss,100,10,2000,3000,3980,2.596722225156399,3.9163105384157775
val_loss,100,10,2200,3200,4180,2.5454697219020317,4.636015359469857
val_loss,100,10,2400,3400,4380,3.003927206904844,4.75539367443629
val_loss,100,10,2600,3600,4580,2.837415148788892,3.8798542069227615
val_loss,100,10,2800,3800,4780,2.7663734542720557,3.949783101383328
val_loss,100,10,3000,4000,4980,2.897916117362717,5.032876196168002
val_loss,100,10,3200,4200,5180,2.8000504985584764,4.632880024921492
val_loss,100,10,3400,4400,5380,2.953089419312667,5.210979780442205
val_loss,100,10,3600,4600,5580,3.1407072256975597,3.685066042384292
val_loss,100,10,3800,4800,5780,2.9636911709608755,3.7228428251843897
val_loss,100,10,4000,5000,5980,2.805253645000303,3.150212480560318
val_loss,100,10,4200,5200,6180,3.1602740138579892,2.698577373146203
val_loss,100,10,4400,5400,6380,2.9560140432169675,2.6922119962179303
val_loss,100,10,4600,5600,6580,3.259526495320354,2.4992457795889433
val_loss,100,10,4800,5800,6780,3.6966021828089266,2.4922103860323674
val_loss,100,10,5000,6000,6980,3.633755069604203,3.3898147848640465
val_loss,100,10,5200,6200,7180,3.5385215119985984,5.062617512109738
val_loss,100,10,5400,6400,7380,4.338517922377905,3.9937543623506864
val_loss,100,10,5600,6600,7580,4.220399859616652,6.0989720688829046
val_loss,100,10,5800,6800,7780,3.6801577328106636,7.565059496447123
val_loss,100,10,6000,7000,7980,4.2493886854809695,7.329486072715435
val_loss,100,10,6200,7200,8180,3.956617739772351,4.601217229227541
val_loss,100,10,6400,7400,8380,3.778079697261083,5.533748883339251
val_loss,100,10,6600,7600,8580,4.413771877782621,5.854623775206148
val_loss,100,10,6800,7800,8780,4.040818468155754,5.285812334239987
val_loss,100,10,7000,8000,8980,3.8735197493956965,7.68961781798422
val_loss,100,10,7200,8200,9180,4.680710051722396,6.673446284999958
val_loss,100,10,7400,8400,9380,4.292477658331927,7.282787246748404
val_loss,100,10,7600,8600,9580,3.646214613138804,4.596175502393979
val_loss,100,10,7800,8800,9780,3.923730546511426,5.0016050509773775
val_loss,100,10,8000,9000,9980,3.91984825320515,4.3298414858643754
val_loss,100,10,8200,9200,10180,3.431610486735745,5.274825707529267
val_loss,100,10,8400,9400,10380,4.358875221018592,6.658844509664894
val_loss,100,10,8600,9600,10580,4.414132098582566,5.771393832731946
val_loss,100,10,8800,9800,10780,3.754760247267814,5.979190622942053
val_loss,100,10,9000,10000,10980,4.000271939245864,7.236613438373643
val_loss,100,10,9200,10200,11180,3.9141837295970747,6.51855088097397
val_loss,100,10,9400,10400,11380,3.1251775926725833,5.933443806501659
val_loss,100,10,9600,10600,11580,4.222934941735733,5.3307326053406054
val_loss,100,10,9800,10800,11780,4.318372993196016,4.884885994290102
val_loss,100,10,10000,11000,11980,4.096162452314909,5.302587375086867
val_loss,100,10,10200,11200,12180,5.04782215676337,5.787490364401594
val_loss,100,10,10400,11400,12380,5.1082474911511335,6.439592695768256
val_loss,100,10,10600,11600,12580,4.258144685708843,4.418551175256409
val_loss,100,10,10800,11800,12780,5.289142783348512,5.280480680703684
val_loss,100,10,11000,12000,12980,5.458244869306601,4.991294900115018
val_loss,100,10,11200,12200,13180,4.665914682031956,5.463218904495648
val_loss,100,10,11400,12400,13380,4.9983015149606835,6.253157558432898
val_loss,100,10,11600,12600,13580,5.571404845065077,6.281588145082529
val_loss,100,10,11800,12800,13780,5.170999285270438,8.076762672479703
val_loss,100,10,12000,13000,13980,7.310162038740757,7.810785007593183
val_loss,100,10,12200,13200,14180,7.269664156300943,7.377245702753555
val_loss,100,10,12400,13400,14380,6.162231609012005,10.018582849952116
val_loss,100,10,12600,13600,14580,6.921404841833283,6.43071880804557
val_loss,100,10,12800,13800,14780,6.786900967896401,7.515960178933786
val_loss,100,10,13000,14000,14980,4.485894545646489,6.366886628893512
val_loss,100,10,13200,14200,15180,4.77114625996058,5.896656536826399
val_loss,100,10,13400,14400,15380,5.125005876585753,7.136737753413285
val_loss,100,10,13600,14600,15580,4.844431882588025,6.5467919026093435
val_loss,100,10,13800,14800,15780,5.783535141330499,6.67247402098275
val_loss,100,10,14000,15000,15980,6.225862965175893,7.270067247017361
val_loss,100,10,14200,15200,16180,5.4072809602872285,6.592847833616123
val_loss,100,10,14400,15400,16380,6.589929107147922,5.3393683156607095
val_loss,100,10,14600,15600,16580,7.664302680572995,7.128788072282603
val_loss,100,10,14800,15800,16780,6.903395806385534,5.91397350670046
val_loss,100,10,15000,16000,16980,7.022444632262605,5.194749360305342
val_loss,100,10,15200,16200,17180,6.963338926072898,9.081530456990707
val_loss,100,10,15400,16400,17380,6.72015820927658,5.508331536874737
val_loss,100,10,15600,16600,17580,6.491336966583492,6.030453770837764
val_loss,100,10,15800,16800,17780,6.597964056466963,7.649595389040601
val_loss,100,10,16000,17000,17980,6.395791444691374,6.607037807716489
val_loss,100,10,16200,17200,18180,5.533811733341973,6.399407224804945
val_loss,100,10,16400,17400,18380,5.188499572697379,8.654215597436732
val_loss,100,10,16600,17600,18580,5.178602175769109,6.462210267444423
val_loss,100,10,16800,17800,18780,5.177390912971998,6.298101894333825
val_loss,100,10,17000,18000,18980,5.097911378272567,5.292206626758867
val_loss,100,10,17200,18200,19180,5.02123851321353,5.6627720711048575
val_loss,100,10,17400,18400,19380,5.019396696326053,6.202096433122313
val_loss,100,10,17600,18600,19580,5.191148827781623,4.796674777049486
val_loss,100,10,17800,18800,19780,5.021773462248563,5.974446424400983
val_loss,100,10,18000,19000,19980,5.464916912663477,5.993954427579722
val_loss,100,10,18200,19200,20180,5.894846407419055,6.040151673326003
val_loss,100,10,18400,19400,20380,6.357971930210457,5.310586694551493
val_loss,100,10,18600,19600,20580,7.663933454035172,6.1201934185557425
val_loss,100,10,18800,19800,20780,7.241741994162004,8.113056779046733
val_loss,100,10,19000,20000,20980,6.475445836290472,6.400368918711821
val_loss,100,10,19200,20200,21180,6.363430544366809,7.563751428327908
val_loss,100,10,19400,20400,21380,6.945798788434218,6.342901204659777
val_loss,100,10,19600,20600,21580,7.931156699430649,7.864441983715987
val_loss,100,10,19800,20800,21780,7.146279998492684,5.853129446186737
val_loss,100,10,20000,21000,21980,6.9905813559735215,6.298900924350879
val_loss,100,10,20200,21200,22180,4.560301073326804,4.994947791135113
val_loss,100,10,20400,21400,22380,4.501049900624833,6.417436326290555
val_loss,100,10,20600,21600,22580,5.671880264826227,5.542956870549142
val_loss,100,10,20800,21800,22780,6.116257333954549,5.986811021418032
val_loss,100,10,21000,22000,22980,5.502839608069594,6.738003527978573
val_loss,100,10,21200,22200,23180,5.9765647435625295,5.462249997431409
val_loss,100,10,21400,22400,23380,6.788735827409658,6.743394056411315
val_loss,100,10,21600,22600,23580,6.488346562413513,5.580819507054404
val_loss,100,10,21800,22800,23780,6.689923711575994,7.1991142708746985
val_loss,100,10,22000,23000,23980,5.836460393565895,4.862458910205171
val_loss,100,10,22200,23200,24180,5.842761635777877,5.175031455062112
val_loss,100,10,22400,23400,24380,6.068892290234135,5.54829445547204
val_loss,100,10,22600,23600,24580,6.400916118173359,5.44209510258031
val_loss,100,10,22800,23800,24780,6.3599373696533394,6.541205101447929
val_loss,100,10,23000,24000,24980,5.044247872654085,4.8148365437547405
val_loss,100,10,23200,24200,25180,4.472464829029585,4.474525532409025
val_loss,100,10,23400,24400,25380,5.274542553630817,5.950779319288005
val_loss,100,10,23600,24600,25580,6.360505341913598,5.578646603748963
val_loss,100,10,23800,24800,25780,6.43253478012963,5.062525047289427
val_loss,100,10,24000,25000,25980,6.256456332742265,4.96057079321274
val_loss,100,10,24200,25200,26180,7.4556550551880925,6.28362488237352
val_loss,100,10,24400,25400,26380,7.494022988753042,5.234817498967427
val_loss,100,10,24600,25600,26580,6.837283477940045,5.701101967247291
val_loss,100,10,24800,25800,26780,7.000740150723917,5.71299839027447
val_loss,100,10,25000,26000,26980,6.628141298851466,5.666832092217709
val_loss,100,10,25200,26200,27180,5.116983665313334,5.884943299038068
val_loss,100,10,25400,26400,27380,6.180160098244006,6.067590240335852
val_loss,100,10,25600,26600,27580,6.23370246918134,6.657945823134506
val_loss,100,10,25800,26800,27780,6.382354264469054,6.197337603989397
val_loss,100,10,26000,27000,27980,7.697610260110309,6.6363046459887896
val_loss,100,10,26200,27200,28180,7.826519268599724,6.670768513256453
val_loss,100,10,26400,27400,28380,6.838025026183911,7.948302707445586
val_loss,100,10,26600,27600,28580,8.81987383762687,7.073982199394347
val_loss,100,10,26800,27800,28780,9.542547385349192,8.572719606774816
val_loss,100,10,27000,28000,28980,7.9509615222998455,7.712156249034909
val_loss,100,10,27200,28200,29180,6.208924213890983,6.099130858554093
val_loss,100,10,27400,28400,29380,5.262873607834915,5.079168597634424
val_loss,100,10,27600,28600,29580,5.429146908353102,6.519542620543169
val_loss,100,10,27800,28800,29780,5.807690849258536,5.77283647293735
val_loss,100,10,28000,29000,29980,5.7175781360397,5.604402369614377
val_loss,100,10,28200,29200,30180,5.3719826947904,6.814414953724162
val_loss,100,10,28400,29400,30380,6.554329407381542,6.209275123094363
val_loss,100,10,28600,29600,30580,6.670900605723139,6.592815333227583
val_loss,100,10,28800,29800,30780,6.268760835462466,6.930686915880317
val_loss,100,10,29000,30000,30980,5.798147207234251,6.584537708620607
val_loss,100,10,29200,30200,31180,5.812132373212699,7.753239014548296
val_loss,100,10,29400,30400,31380,5.943453473346476,6.95558473661035
val_loss,100,10,29600,30600,31580,7.34073775228262,5.940250058622407
val_loss,100,10,29800,30800,31780,7.6098132874606845,9.18637323632642
val_loss,100,10,30000,31000,31980,7.563218875336095,7.343539847111664
val_loss,100,10,30200,31200,32180,8.607315150800332,5.673392606518673
val_loss,100,10,30400,31400,32380,8.73578866849998,7.71287175714579
val_loss,100,10,30600,31600,32580,7.3274351529875315,6.807519792217473
val_loss,100,10,30800,31800,32780,6.6841770791711115,7.572005408571607
val_loss,100,10,31000,32000,32980,7.091964277694609,7.19221563450889
val_loss,100,10,31200,32200,33180,6.566065632030979,9.214527852095687
val_loss,100,10,31400,32400,33380,7.448278498959735,6.361718300226273
val_loss,100,10,31600,32600,33580,7.166447697111464,5.502387240387476
val_loss,100,10,31800,32800,33780,7.198719492806234,5.965127458020019
val_loss,100,10,32000,33000,33980,6.358509687829829,4.429000869459871
val_loss,100,10,32200,33200,34180,6.465419598004771,6.842433065821694
val_loss,100,10,32400,33400,34380,6.45091528564936,4.07887295646693
val_loss,100,10,32600,33600,34580,5.546366958160854,4.821407022686521
val_loss,100,10,32800,33800,34780,5.452155336583441,7.094868759635368
val_loss,100,10,33000,34000,34980,5.90912569781338,6.238863636780707
val_loss,100,10,33200,34200,35180,6.396280667065074,6.708126964518356
val_loss,100,10,33400,34400,35380,6.604456471029306,9.56302284399878
val_loss,100,10,33600,34600,35580,6.990153716643406,8.389159970106435
val_loss,100,10,33800,34800,35780,6.677137135049081,6.879843679378366
val_loss,100,10,34000,35000,35980,6.7451801256307,7.6958801998647655
val_loss,100,10,34200,35200,36180,7.196402547839058,7.218138179306169
val_loss,100,10,34400,35400,36380,8.37401008347666,7.0295582201984255
val_loss,100,10,34600,35600,36580,8.621118679509413,7.332779971298678
val_loss,100,10,34800,35800,36780,8.020333035783933,5.9331155498624915
val_loss,100,10,35000,36000,36980,6.213415886549932,6.509484394800183
val_loss,100,10,35200,36200,37180,5.999167612594144,8.216503847692337
val_loss,100,10,35400,36400,37380,6.867571066862417,7.015539495190973
val_loss,100,10,35600,36600,37580,6.545201966706906,6.248809776452455
val_loss,100,10,35800,36800,37780,6.476337713510935,6.131908833928462
val_loss,100,10,36000,37000,37980,5.748291094446419,5.598642452716286
val_loss,100,10,36200,37200,38180,5.93826309148989,5.515659086583431
val_loss,100,10,36400,37400,38380,5.525939054530511,6.086829137704892
val_loss,100,10,36600,37600,38580,5.323574966177405,5.084902120769579
val_loss,100,10,36800,37800,38780,5.605191137506297,5.507618584244802
val_loss,100,10,37000,38000,38980,5.22514161400917,6.763682696338091
val_loss,100,10,37200,38200,39180,5.0456375328101,6.5604109949230365
val_loss,100,10,37400,38400,39380,4.055894796313389,5.541375169280166
val_loss,100,10,37600,38600,39580,3.6404927964007516,9.006144413937289
val_loss,100,10,37800,38800,39780,3.4832073103600276,5.568574033656214
val_loss,100,10,38000,39000,39980,3.1282663086168387,5.9436515167091475
val_loss,100,10,38200,39200,40180,2.8696219075336127,4.914313828058109
val_loss,100,10,38400,39400,40380,2.7309809271364394,6.4566257339741435
val_loss,100,10,38600,39600,40580,2.5332960470159414,5.75743599676911
val_loss,100,10,38800,39800,40780,2.2159036038223903,5.447057728423897
val_loss,100,10,39000,40000,40980,2.1826329257093953,4.5051423048268795
val_loss,100,10,39200,40200,41180,2.188277291125076,3.4017685152811192
val_loss,100,10,39400,40400,41380,1.9048333284589227,4.092225703232287
val_loss,100,10,39600,40600,41580,1.8236342927265876,4.599032803489195
val_loss,100,10,39800,40800,41780,1.7961502024421934,3.5900937986998747
val_loss,100,10,40000,41000,41980,1.722223784397358,2.9911291862284144
val_loss,100,10,40200,41200,42180,1.6371177240425343,2.6345471354312187
val_loss,100,10,40400,41400,42380,1.602969573282925,3.4864335719995156
val_loss,100,10,40600,41600,42580,1.5410540663418226,2.8498212122416406
val_loss,100,10,40800,41800,42780,1.4640613905162174,4.361343851385246
val_loss,100,10,41000,42000,42980,1.4664035621641505,3.694565794430393
val_loss,100,10,41200,42200,43180,1.448034106492439,3.497133744487987
val_loss,100,10,41400,42400,43380,1.413268117250033,2.252974292464861
val_loss,100,10,41600,42600,43580,1.4063537811599276,1.7680222341255705
val_loss,100,10,41800,42800,43780,1.395491959124977,1.7205327091349938
val_loss,100,10,42000,43000,43980,1.3975981893326854,1.9934199244505397
val_loss,100,10,42200,43200,44180,1.4243901480106536,1.8600997867620064
val_loss,100,10,42400,43400,44380,1.451448798242856,1.7291867427522802
val_loss,150,15,0,1500,2980,5.997648780158578,3.820914928941756
val_loss,150,15,300,1800,3280,4.350519441575616,3.7091076943292394
val_loss,150,15,600,2100,3580,4.098728638109513,4.366285951645528
val_loss,150,15,900,2400,3880,3.52639512409253,4.305295039694647
val_loss,150,15,1200,2700,4180,3.602634896718747,4.970851539128663
val_loss,150,15,1500,3000,4480,2.743615303898139,4.5376937987789825
val_loss,150,15,1800,3300,4780,2.9230409293782653,5.701499761379869
val_loss,150,15,2100,3600,5080,2.809028410896255,4.951000364869009
val_loss,150,15,2400,3900,5380,2.944696683886543,6.0008288870572475
val_loss,150,15,2700,4200,5680,2.7364124024988836,2.7949012394243633
val_loss,150,15,3000,4500,5980,2.870458315550427,6.305876481382002
val_loss,150,15,3300,4800,6280,3.0046657927371845,4.619885201985686
val_loss,150,15,3600,5100,6580,3.3769030007179914,4.503690074536955
val_loss,150,15,3900,5400,6880,3.510411905434676,3.829037636873454
val_loss,150,15,4200,5700,7180,3.4161637066599995,3.799682785622611
val_loss,150,15,4500,6000,7480,3.7280567119905825,4.642811976426638
val_loss,150,15,4800,6300,7780,3.8933689283421775,6.203134677687194
val_loss,150,15,5100,6600,8080,4.216185917557257,5.077601138317342
val_loss,150,15,5400,6900,8380,4.356208758363442,5.19112040214089
val_loss,150,15,5700,7200,8680,4.381248688942294,7.185385721786789
val_loss,150,15,6000,7500,8980,4.296771070471883,8.839402760676922
val_loss,150,15,6300,7800,9280,4.535047480081888,6.247746642991289
val_loss,150,15,6600,8100,9580,4.403439753490254,6.369328941570596
val_loss,150,15,6900,8400,9880,4.212701580408696,6.160418511025847
val_loss,150,15,7200,8700,10180,4.093078140032039,7.012848995296936
val_loss,150,15,7500,9000,10480,4.1362410297861985,6.637714163054727
val_loss,150,15,7800,9300,10780,4.137769766151363,7.355433845886983
val_loss,150,15,8100,9600,11080,4.055443577440274,8.15021375022821
val_loss,150,15,8400,9900,11380,4.118302770012923,7.519176551451683
val_loss,150,15,8700,10200,11680,4.644548813201308,7.895353600113238
val_loss,150,15,9000,10500,11980,4.416529356874577,7.4297200278368525
val_loss,150,15,9300,10800,12280,4.550954514888842,7.529458164771283
val_loss,150,15,9600,11100,12580,4.430675127583122,6.690212720926148
val_loss,150,15,9900,11400,12880,5.181559085388498,6.660678130638498
val_loss,150,15,10200,11700,13180,5.2163848353520965,7.276643281197932
val_loss,150,15,10500,12000,13480,5.35798084565345,7.53468855933758
val_loss,150,15,10800,12300,13780,5.845605798769899,8.900923300985335
val_loss,150,15,11100,12600,14080,7.467521337244551,7.366185942842529
val_loss,150,15,11400,12900,14380,6.902881368278507,8.453110715976871
val_loss,150,15,11700,13200,14680,7.298159055277808,7.124556764067608
val_loss,150,15,12000,13500,14980,6.792290985016806,8.036010091808771
val_loss,150,15,12300,13800,15280,6.890299666796907,9.002860797682722
val_loss,150,15,12600,14100,15580,6.682028903829295,6.954205453503654
val_loss,150,15,12900,14400,15880,7.123883796616733,7.946967515691648
val_loss,150,15,13200,14700,16180,5.849098910597654,6.403214852279233
val_loss,150,15,13500,15000,16480,7.257542327481508,7.596625652816268
val_loss,150,15,13800,15300,16780,7.433298696781395,7.581987612532119
val_loss,150,15,14100,15600,17080,8.371317466188316,6.516656965775811
val_loss,150,15,14400,15900,17380,7.510147267455355,7.500916217852047
val_loss,150,15,14700,16200,17680,7.3039036481370845,7.837924169634635
val_loss,150,15,15000,16500,17980,6.366227947144257,6.796307082644805
val_loss,150,15,15300,16800,18280,6.512632710722038,9.276512944974671
val_loss,150,15,15600,17100,18580,6.619757374610773,8.44251621788098
val_loss,150,15,15900,17400,18880,6.792889612287858,8.094451329353307
val_loss,150,15,16200,17700,19180,6.076894227603242,7.832560933169249
val_loss,150,15,16500,18000,19480,6.2081052303479884,7.896386722793964
val_loss,150,15,16800,18300,19780,6.0138136454856665,7.6757404528652176
val_loss,150,15,17100,18600,20080,6.542070162199542,9.49133532344836
val_loss,150,15,17400,18900,20380,6.091919605217821,8.256765720551169
val_loss,150,15,17700,19200,20680,6.910528882128353,7.186810685016961
val_loss,150,15,18000,19500,20980,6.070498319056901,7.406236513141295
val_loss,150,15,18300,19800,21280,7.219066565363751,8.069646184680115
val_loss,150,15,18600,20100,21580,8.01079399248699,7.6094568616977085
val_loss,150,15,18900,20400,21880,7.943687007587422,7.878114823516332
val_loss,150,15,19200,20700,22180,5.980884487616665,8.5718302144447
val_loss,150,15,19500,21000,22480,6.45633960411906,7.095342678710167
val_loss,150,15,19800,21300,22780,6.0619943399802665,7.2289078619505105
val_loss,150,15,20100,21600,23080,6.555481895491546,6.599361653687655
val_loss,150,15,20400,21900,23380,6.209380945202595,6.278644997783906
val_loss,150,15,20700,22200,23680,7.458835420576271,6.915185730945181
val_loss,150,15,21000,22500,23980,6.587807664127134,7.149482978209038
val_loss,150,15,21300,22800,24280,7.441504523795694,6.63501725279839
val_loss,150,15,21600,23100,24580,6.495508531490954,7.288144077515964
val_loss,150,15,21900,23400,24880,6.790673389837492,6.553636066454812
val_loss,150,15,22200,23700,25180,6.36192298994619,6.739925245018726
val_loss,150,15,22500,24000,25480,7.745059829710773,6.260375648126266
val_loss,150,15,22800,24300,25780,7.009752067313123,6.918298881966589
val_loss,150,15,23100,24600,26080,7.317636136207021,6.512786707280681
val_loss,150,15,23400,24900,26380,7.107880373706583,7.6750760444732276
val_loss,150,15,23700,25200,26680,7.1022301653233475,6.832276121173533
val_loss,150,15,24000,25500,26980,6.97164521457143,7.322038801389469
val_loss,150,15,24300,25800,27280,7.8246264577234035,6.443367264964999
val_loss,150,15,24600,26100,27580,6.6523619805232785,6.177299995499847
val_loss,150,15,24900,26400,27880,7.218238648832905,7.887853594631779
val_loss,150,15,25200,26700,28180,7.156150103371786,5.96410472819501
val_loss,150,15,25500,27000,28480,7.7069511663045205,8.12072561391514
