sweep,arm,max_E,N,r,seed,observer,tau,truth_r,traj_rank,traj_pr,MG,LB,TwoNN,PRdelay,specPR256,roughness,acorr,degenerate,frac_floor,frac_sumfloor,tau_used,theiler_used,theiler_requested,embed_span,n_delay_vectors,crossings,margin_res,drive_cond,MG_2E,rho_ident,theiler_used_2E
N_E56,frozen,56,1000,6,1,c_proj1,4,6,20,5.995281317522852,3.8324302236784225,3.849493203519307,4.860410810861224,4.7297017700411565,3.823127493091562,0.592573853757238,2.0,False,0.0,0.0,4,150,220,220,780,199,0.0051989785150333145,3.396494032322706,,,
N_E56,frozen,56,1000,6,1,fn_proj1,4,6,20,5.995281317522852,7.640645198923235,7.764701992853782,8.464740390950121,6.996606548516476,4.365416746066547,0.484662170297216,3.0,False,0.0,0.0,4,150,220,220,780,158,0.0051989785150333145,3.396494032322706,,,
N_E56,frozen,56,1000,6,2,c_norm,4,6,20,5.9930137032733795,3.8063477329909303,3.853113600969466,18.29487994807983,6.037563157916953,3.841986749801594,0.6329001050202819,2.0,False,0.0,0.0,4,150,220,220,780,212,0.0051989785150333145,4.63122569699401,,,
N_E56,frozen,56,1000,6,2,g_fro,4,6,20,5.9930137032733795,10.319367022812349,10.618367847836417,11.713022632899037,18.427427345993827,14.331072467961834,0.911422786931603,2.0,False,0.0,0.0,4,150,220,220,780,279,0.0051989785150333145,4.63122569699401,,,
N_E56,frozen,56,1000,6,2,c_proj1,4,6,20,5.9930137032733795,2.8405746073148777,2.8754166935007572,19.029672246991094,5.3264831092580245,3.816683493664431,0.624884192384133,2.0,False,0.0,0.0,4,150,220,220,780,200,0.0051989785150333145,4.63122569699401,,,
N_E56,frozen,56,1000,6,2,fn_proj1,4,6,20,5.9930137032733795,4.1416833594690345,4.173393845438482,6.726105450121281,7.247658853851386,5.485565622247454,0.5632182611534691,3.0,False,0.0,0.0,4,150,220,220,780,178,0.0051989785150333145,4.63122569699401,,,
N_E56,frozen,56,1000,8,0,c_norm,4,8,20,7.986390033366685,5.05191672810983,5.114190699068282,11.735736996324857,6.231294193126961,4.4348783651996335,0.6701147011381833,2.0,False,0.0,0.0,4,150,220,220,780,221,0.0036319987108274915,3.327332910084477,,,
N_E56,frozen,56,1000,8,0,g_fro,4,8,20,7.986390033366685,13.23069864062663,13.807720597409132,11.925970397046827,22.322529580298628,19.21824403026829,0.8597598637610638,2.0,False,0.0,0.0,4,150,220,220,780,278,0.0036319987108274915,3.327332910084477,,,
N_E56,frozen,56,1000,8,0,c_proj1,4,8,20,7.986390033366685,6.454447967220207,6.527404785314741,8.590420351738354,5.521827383939982,5.008455909243655,0.6162341073854519,2.0,False,0.0,0.0,4,150,220,220,780,205,0.0036319987108274915,3.327332910084477,,,
N_E56,frozen,56,1000,8,0,fn_proj1,4,8,20,7.986390033366685,6.356349820806365,6.748062907353333,8.518986847119999,6.884014969784921,4.544106951439834,0.611526060986556,2.0,False,0.0,0.0,4,150,220,220,780,207,0.0036319987108274915,3.327332910084477,,,
N_E56,frozen,56,1000,8,1,c_norm,4,8,20,7.97589698106606,5.355508017331586,5.415953777574717,24.65675009087626,7.503846460115659,4.3133036894110255,0.5516059930356781,3.0,False,0.0,0.0,4,150,220,220,780,182,0.0036319987108274915,4.260821702124582,,,
N_E56,frozen,56,1000,8,1,g_fro,4,8,20,7.97589698106606,16.66944634440978,17.582514510509963,24.8222151898294,29.465112744135002,24.94636807044028,0.8213588332248696,2.0,False,0.0,0.0,4,150,220,220,780,263,0.0036319987108274915,4.260821702124582,,,
N_E56,frozen,56,1000,8,1,c_proj1,4,8,20,7.97589698106606,5.456700856648001,5.509203515145522,10.86492821092735,7.351761074630187,5.721469025427198,0.5822341699003837,3.0,False,0.0,0.0,4,150,220,220,780,192,0.0036319987108274915,4.260821702124582,,,
N_E56,frozen,56,1000,8,1,fn_proj1,4,8,20,7.97589698106606,10.483446777301646,12.088867493522864,7.525723763873881,10.359995080494345,5.6451387180686945,0.5018847317437832,3.0,False,0.0,0.0,4,150,220,220,780,168,0.0036319987108274915,4.260821702124582,,,
N_E56,frozen,56,1000,8,2,c_norm,4,8,20,7.977320342023332,7.08300549645183,7.141405198092246,21.61825382561593,6.911534162366852,5.992166236092552,0.634294172722036,2.0,False,0.0,0.0,4,150,220,220,780,213,0.0036319987108274915,6.092986493259598,,,
N_E56,frozen,56,1000,8,2,g_fro,4,8,20,7.977320342023332,17.91216643954659,18.661390062795135,21.43842518387057,27.727192749521652,25.71399168791181,0.9130502675927413,2.0,False,0.0,0.0,4,150,220,220,780,312,0.0036319987108274915,6.092986493259598,,,
N_E56,frozen,56,1000,8,2,c_proj1,4,8,20,7.977320342023332,8.014709792619515,8.160013585756996,13.666064060030312,9.232178489203825,5.8722518240944686,0.5737940476387827,3.0,False,0.0,0.0,4,150,220,220,780,189,0.0036319987108274915,6.092986493259598,,,
N_E56,frozen,56,1000,8,2,fn_proj1,4,8,20,7.977320342023332,8.429061371769611,8.603489396484578,19.6485014813688,8.524014994718495,5.971809238759584,0.5758373457690135,3.0,False,0.0,0.0,4,150,220,220,780,183,0.0036319987108274915,6.092986493259598,,,
N_E56,frozen,56,1000,10,0,c_norm,4,10,20,9.954467920991103,7.99352902896839,8.363562598606736,22.831689094873955,7.036455155727504,3.803881834615327,0.6394962525366656,2.0,False,0.0,0.0,4,150,220,220,780,211,0.002066022963020969,5.665024652985174,,,
N_E56,frozen,56,1000,10,0,g_fro,4,10,20,9.954467920991103,13.548543352273867,14.442106401388616,9.292341295596556,29.169310003222503,27.001826770367334,0.8744792772505657,2.0,False,0.0,0.0,4,150,220,220,780,276,0.002066022963020969,5.665024652985174,,,
N_E56,frozen,56,1000,10,0,c_proj1,4,10,20,9.954467920991103,8.751566831619673,9.206175755866685,10.646226510559687,6.475309885255533,3.5940253691694735,0.5876133063896989,3.0,False,0.0,0.0,4,150,220,220,780,199,0.002066022963020969,5.665024652985174,,,
N_E56,frozen,56,1000,10,0,fn_proj1,4,10,20,9.954467920991103,7.3395964909863345,7.424630099252793,6.516938054562564,8.315013994632304,5.342396243008637,0.5766453066037284,3.0,False,0.0,0.0,4,150,220,220,780,188,0.002066022963020969,5.665024652985174,,,
N_E56,frozen,56,1000,10,1,c_norm,4,10,20,9.944994098270099,11.274329213572932,11.663752731339734,13.111203085584464,8.632726138878805,6.3223394474008066,0.5423558844867311,3.0,False,0.0,0.0,4,150,220,220,780,175,0.002066022963020969,4.547475779601779,,,
N_E56,frozen,56,1000,10,1,g_fro,4,10,20,9.944994098270099,14.958077675322883,15.501383472552197,26.231375305518235,31.46184217672346,29.446478665422024,0.8083148830121305,2.0,False,0.0,0.0,4,150,220,220,780,267,0.002066022963020969,4.547475779601779,,,
N_E56,frozen,56,1000,10,1,c_proj1,4,10,20,9.944994098270099,4.431802437524839,4.482153600264452,9.692046816243167,9.190006674431398,5.859025420312779,0.6115724604241906,2.0,False,0.0,0.0,4,150,220,220,780,197,0.002066022963020969,4.547475779601779,,,
N_E56,frozen,56,1000,10,1,fn_proj1,4,10,20,9.944994098270099,9.684699877873374,9.889350686467253,21.557194528961055,11.917911956914898,7.750265015094047,0.5293738941898893,3.0,False,0.0,0.0,4,150,220,220,780,174,0.002066022963020969,4.547475779601779,,,
N_E56,frozen,56,1000,10,2,c_norm,4,10,20,9.967232101101203,9.926751476849965,10.305433403812975,6.2128897662055715,9.688943732748417,5.698872034000145,0.6132494901734279,2.0,False,0.0,0.0,4,150,220,220,780,206,0.002066022963020969,10.627100037907132,,,
N_E56,frozen,56,1000,10,2,g_fro,4,10,20,9.967232101101203,17.001783090779973,18.01461395952326,20.24737649010637,22.50601467582746,28.026576890958815,0.8388925006590636,2.0,False,0.0,0.0,4,150,220,220,780,282,0.002066022963020969,10.627100037907132,,,
N_E56,frozen,56,1000,10,2,c_proj1,4,10,20,9.967232101101203,8.480166950354228,8.69339528417909,8.293774871253493,11.566306776480662,7.240497080420322,0.5835263451081438,3.0,False,0.0,0.0,4,150,220,220,780,195,0.002066022963020969,10.627100037907132,,,
N_E56,frozen,56,1000,10,2,fn_proj1,4,10,20,9.967232101101203,5.394637329101004,5.4562977411675515,4.627856970670781,8.595801324189132,5.283675135611806,0.552760400511632,3.0,False,0.0,0.0,4,150,220,220,780,177,0.002066022963020969,10.627100037907132,,,
N_E56,frozen,56,1000,12,0,c_norm,4,12,20,11.947472704550187,8.850309796015559,9.197154535287824,20.697870472877504,7.292126178381138,7.312609907318203,0.646092059305084,2.0,False,0.0,0.0,4,150,220,220,780,213,0.001994922177617431,6.189581182384586,,,
N_E56,frozen,56,1000,12,0,g_fro,4,12,20,11.947472704550187,18.271935465735876,18.963327366541307,21.8765655582134,37.971274551559176,34.358965331124004,0.8448411818726345,2.0,False,0.0,0.0,4,150,220,220,780,265,0.001994922177617431,6.189581182384586,,,
N_E56,frozen,56,1000,12,0,c_proj1,4,12,20,11.947472704550187,7.071552673338191,7.284394529294123,9.133451010891205,9.730090099813957,6.557463947859853,0.5582447870998503,3.0,False,0.0,0.0,4,150,220,220,780,188,0.001994922177617431,6.189581182384586,,,
N_E56,frozen,56,1000,12,0,fn_proj1,4,12,20,11.947472704550187,10.942223966029719,11.40108313110069,20.77320598203317,11.334660567835472,9.251180914550293,0.5526342101505823,3.0,False,0.0,0.0,4,150,220,220,780,186,0.001994922177617431,6.189581182384586,,,
N_E56,frozen,56,1000,12,1,c_norm,4,12,20,11.943348406488683,11.640297602569882,12.1921525982152,14.279430152361607,8.698173454568911,6.602338053614204,0.549295721981643,3.0,False,0.0,0.0,4,150,220,220,780,173,0.001994922177617431,11.835078102460013,,,
N_E56,frozen,56,1000,12,1,g_fro,4,12,20,11.943348406488683,14.699652049133316,15.216441847651101,18.130312313552544,32.45328201959396,27.571020759267107,0.8455356828881169,2.0,False,0.0,0.0,4,150,220,220,780,272,0.001994922177617431,11.835078102460013,,,
N_E56,frozen,56,1000,12,1,c_proj1,4,12,20,11.943348406488683,7.612868725799394,7.870390159777294,4.88873427052367,9.625802632839143,6.544129847626171,0.6132741226025479,2.0,False,0.0,0.0,4,150,220,220,780,197,0.001994922177617431,11.835078102460013,,,
N_E56,frozen,56,1000,12,1,fn_proj1,4,12,20,11.943348406488683,9.114186236198119,9.385424660618854,18.253395244810264,11.185657529915188,9.643678257980595,0.5624998614717731,3.0,False,0.0,0.0,4,150,220,220,780,182,0.001994922177617431,11.835078102460013,,,
N_E56,frozen,56,1000,12,2,c_norm,4,12,20,11.957908268403344,9.600463410171395,9.751759649025056,25.704835920908604,11.137809591504194,8.557918285247231,0.5807842040701109,3.0,False,0.0,0.0,4,150,220,220,780,186,0.001994922177617431,13.73141458813442,,,
N_E56,frozen,56,1000,12,2,g_fro,4,12,20,11.957908268403344,16.11052128660685,16.708524683376353,16.06122667993217,28.66142684094981,30.240056225517122,0.8080872405429085,2.0,False,0.0,0.0,4,150,220,220,780,240,0.001994922177617431,13.73141458813442,,,
N_E56,frozen,56,1000,12,2,c_proj1,4,12,20,11.957908268403344,10.798196340567005,11.171277500994023,8.624502794454914,12.085466774996949,8.180488648773288,0.5819535350843088,3.0,False,0.0,0.0,4,150,220,220,780,186,0.001994922177617431,13.73141458813442,,,
N_E56,frozen,56,1000,12,2,fn_proj1,4,12,20,11.957908268403344,5.763317457376869,6.013337334891707,2.6315793131444245,9.634687777364954,6.51473750972907,0.5643995764085314,3.0,False,0.0,0.0,4,150,220,220,780,181,0.001994922177617431,13.73141458813442,,,
N_E56,frozen,56,1000,14,0,c_norm,4,14,20,13.853389767126897,8.829864677794655,9.216890502118899,22.06624687961707,7.521803995478953,7.491346131442614,0.6440149277812864,2.0,False,0.0,0.0,4,150,220,220,780,209,0.0008709025082328098,13.146803865025698,,,
N_E56,frozen,56,1000,14,0,g_fro,4,14,20,13.853389767126897,21.9455907496249,23.132156226766053,22.154999695986582,38.015056985417345,36.3188765247652,0.8277294307981246,2.0,False,0.0,0.0,4,150,220,220,780,266,0.0008709025082328098,13.146803865025698,,,
N_E56,frozen,56,1000,14,0,c_proj1,4,14,20,13.853389767126897,10.13842966560983,10.611573016182525,10.9952691502347,10.029905091480218,7.2432009093154255,0.5555974079883197,3.0,False,0.0,0.0,4,150,220,220,780,180,0.0008709025082328098,13.146803865025698,,,
N_E56,frozen,56,1000,14,0,fn_proj1,4,14,20,13.853389767126897,11.324623076699575,11.998675307415443,14.84600716840216,11.373217045202784,9.464642113989843,0.5523562162942234,3.0,False,0.0,0.0,4,150,220,220,780,180,0.0008709025082328098,13.146803865025698,,,
N_E56,frozen,56,1000,14,1,c_norm,4,14,20,13.874775353325095,12.037549791451237,12.815011554287176,27.75183364572567,8.719511296846514,6.952160057944633,0.5507602915126163,3.0,False,0.0,0.0,4,150,220,220,780,175,0.0008709025082328098,14.482298612940154,,,
N_E56,frozen,56,1000,14,1,g_fro,4,14,20,13.874775353325095,19.328196880880135,20.887943041703675,33.75862655835389,27.149283265535782,26.966662988330075,0.8349552114603154,2.0,False,0.0,0.0,4,150,220,220,780,269,0.0008709025082328098,14.482298612940154,,,
N_E56,frozen,56,1000,14,1,c_proj1,4,14,20,13.874775353325095,8.287598120844505,8.736189119046548,4.805046799183026,11.966428341395545,8.469502583836487,0.6075077064008286,2.0,False,0.0,0.0,4,150,220,220,780,195,0.0008709025082328098,14.482298612940154,,,
N_E56,frozen,56,1000,14,1,fn_proj1,4,14,20,13.874775353325095,10.307948362002843,10.511384436531381,20.01841596424902,11.013973529784549,9.338177992298874,0.5618259924668243,3.0,False,0.0,0.0,4,150,220,220,780,178,0.0008709025082328098,14.482298612940154,,,
N_E56,frozen,56,1000,14,2,c_norm,4,14,20,13.818271719010731,10.371692549620017,11.133348537335493,13.351384397899155,12.706713932240131,10.047858973603619,0.5781893971976826,3.0,False,0.0,0.0,4,150,220,220,780,196,0.0008709025082328098,18.84087546259115,,,
N_E56,frozen,56,1000,14,2,g_fro,4,14,20,13.818271719010731,21.828563322663097,22.812349030246732,29.517747944177124,31.67041956379514,35.482549781925826,0.8216679278892124,2.0,False,0.0,0.0,4,150,220,220,780,266,0.0008709025082328098,18.84087546259115,,,
N_E56,frozen,56,1000,14,2,c_proj1,4,14,20,13.818271719010731,10.520579707166403,10.901720185634533,9.113185958505644,12.483745313433156,8.532099559657594,0.5814581217533928,3.0,False,0.0,0.0,4,150,220,220,780,186,0.0008709025082328098,18.84087546259115,,,
N_E56,frozen,56,1000,14,2,fn_proj1,4,14,20,13.818271719010731,6.836670649830638,6.971435463142422,17.27914228328593,10.557089486815828,7.357492252814557,0.568982495403045,3.0,False,0.0,0.0,4,150,220,220,780,183,0.0008709025082328098,18.84087546259115,,,
N_E56,frozen,56,1000,16,0,c_norm,4,16,20,15.733222737714659,11.611682133049781,11.815700775029669,23.094857571309973,7.933527171301676,6.043508257146512,0.6256308586467539,2.0,False,0.0,0.0,4,150,220,220,780,209,0.0007851843335072162,16.97995355340402,,,
N_E56,frozen,56,1000,16,0,g_fro,4,16,20,15.733222737714659,21.743135069453043,22.87917761863601,26.119623387119958,35.59536798270507,38.14044689430495,0.8452836817516777,2.0,False,0.0,0.0,4,150,220,220,780,276,0.0007851843335072162,16.97995355340402,,,
N_E56,frozen,56,1000,16,0,c_proj1,4,16,20,15.733222737714659,10.028262917852002,10.359245728229533,13.051456740216077,10.473254603677796,8.144538504769127,0.5309165771050693,3.0,False,0.0,0.0,4,150,220,220,780,177,0.0007851843335072162,16.97995355340402,,,
N_E56,frozen,56,1000,16,0,fn_proj1,4,16,20,15.733222737714659,7.731262686005683,7.963179462381136,9.08425389568349,12.741386032595253,9.859178727059792,0.5789505048145793,3.0,False,0.0,0.0,4,150,220,220,780,196,0.0007851843335072162,16.97995355340402,,,
N_E56,frozen,56,1000,16,1,c_norm,4,16,20,15.69808493555459,11.864682054754198,12.442382123944816,21.83039800670422,7.95127035443893,5.710372875903129,0.560492904114478,3.0,False,0.0,0.0,4,150,220,220,780,180,0.0007851843335072162,24.656590260260465,,,
N_E56,frozen,56,1000,16,1,g_fro,4,16,20,15.69808493555459,21.11156522423914,22.266551740986724,28.04722933706629,36.14884515966949,38.5887246470002,0.8010572927320941,2.0,False,0.0,0.0,4,150,220,220,780,259,0.0007851843335072162,24.656590260260465,,,
N_E56,frozen,56,1000,16,1,c_proj1,4,16,20,15.69808493555459,10.414503570309382,10.731546544002944,15.00235850097328,11.629680284031322,9.166777028106658,0.590191258860388,3.0,False,0.0,0.0,4,150,220,220,780,193,0.0007851843335072162,24.656590260260465,,,
N_E56,frozen,56,1000,16,1,fn_proj1,4,16,20,15.69808493555459,9.816291120656654,10.007158347736327,15.399926008841563,9.172080276622536,6.676814319099429,0.6284619278912383,2.0,False,0.0,0.0,4,150,220,220,780,214,0.0007851843335072162,24.656590260260465,,,
N_E56,frozen,56,1000,16,2,c_norm,4,16,20,15.837979027031505,9.804972430235118,10.097301768150283,17.13687079090923,12.678428702286931,9.016900449923192,0.5607411783002547,3.0,False,0.0,0.0,4,150,220,220,780,182,0.0007851843335072162,20.271200425405294,,,
N_E56,frozen,56,1000,16,2,g_fro,4,16,20,15.837979027031505,25.960485848603557,28.203747222036615,28.182988967959847,38.54701274539467,53.016818434399134,0.8215596534702305,2.0,False,0.0,0.0,4,150,220,220,780,271,0.0007851843335072162,20.271200425405294,,,
N_E56,frozen,56,1000,16,2,c_proj1,4,16,20,15.837979027031505,12.588518193156858,13.12305240350696,11.35119983857691,11.149413037250238,8.237313909273155,0.6233888224427964,2.0,False,0.0,0.0,4,150,220,220,780,195,0.0007851843335072162,20.271200425405294,,,
N_E56,frozen,56,1000,16,2,fn_proj1,4,16,20,15.837979027031505,12.773021926637343,13.339567272861892,19.776645276102073,11.469228172535699,9.05306229432721,0.5821388508062251,3.0,False,0.0,0.0,4,150,220,220,780,185,0.0007851843335072162,20.271200425405294,,,
N_E56,frozen,56,1000,20,0,c_norm,4,20,20,19.594296693932247,12.593753015104348,12.913364887336432,31.55890768442879,8.738171728763563,6.681010993672202,0.6169966783756876,2.0,False,0.0,0.0,4,150,220,220,780,209,0.0007851843335072162,185.18826542351948,,,
N_E56,frozen,56,1000,20,0,g_fro,4,20,20,19.594296693932247,21.713478779815382,22.51173488949991,30.176855761368188,16.359919814874356,12.524076300791213,0.7754546489558942,2.0,False,0.0,0.0,4,150,220,220,780,245,0.0007851843335072162,185.18826542351948,,,
N_E56,frozen,56,1000,20,0,c_proj1,4,20,20,19.594296693932247,12.183025075561362,12.864993476847237,20.54966759953028,14.436863043080088,11.47121928532334,0.5516503764037362,3.0,False,0.0,0.0,4,150,220,220,780,187,0.0007851843335072162,185.18826542351948,,,
N_E56,frozen,56,1000,20,0,fn_proj1,4,20,20,19.594296693932247,16.201258423669103,16.984362472492986,26.398892778677258,16.39872335315272,12.708892364162043,0.5551829498915614,3.0,False,0.0,0.0,4,150,220,220,780,188,0.0007851843335072162,185.18826542351948,,,
N_E56,frozen,56,1000,20,1,c_norm,4,20,20,19.607533720405346,10.986405800685683,11.638365306728383,14.877686531157451,10.084804993573153,7.056743750506566,0.57095885659906,3.0,False,0.0,0.0,4,150,220,220,780,178,0.0007851843335072162,55.77618803467497,,,
