step,train_loss,probe_loss,grad_norm,lr
0,4.173633098602295,4.169998645782471,1.893741250038147,0.003
1,3.900636911392212,3.93019437789917,1.593001365661621,0.003
2,3.768388271331787,3.8119943141937256,1.3753998279571533,0.003
3,3.6883363723754883,3.720825433731079,1.183456540107727,0.003
4,3.5963218212127686,3.638096332550049,1.0357192754745483,0.003
5,3.5530269145965576,3.5723776817321777,0.8605541586875916,0.003
6,3.474902391433716,3.521275281906128,0.7746368646621704,0.003
7,3.4620420932769775,3.4808332920074463,0.6815789937973022,0.003
8,3.376784086227417,3.4455325603485107,0.5804170370101929,0.003
9,3.3246984481811523,3.39245867729187,0.5512262582778931,0.003
10,3.2780346870422363,3.358557939529419,0.6440419554710388,0.003
11,3.28519868850708,3.388432264328003,0.5716453790664673,0.003
12,3.314600706100464,3.3600971698760986,0.5852503180503845,0.003
13,3.2190990447998047,3.2642273902893066,0.706146240234375,0.003
14,3.7435102462768555,3.6748623847961426,54.17583084106445,0.003
15,3.2077419757843018,3.2817540168762207,0.8165626525878906,0.003
16,3.267739772796631,3.299269676208496,0.8466933965682983,0.003
17,3.22745418548584,3.2700681686401367,0.8831390738487244,0.003
18,3.1580398082733154,3.273913621902466,3.537280797958374,0.003
19,3.210383653640747,3.2082581520080566,1.222603440284729,0.003
20,3.145336627960205,3.1968045234680176,1.2886232137680054,0.003
21,3.100865602493286,3.1684224605560303,1.1082873344421387,0.003
22,3.1590750217437744,3.1532883644104004,1.3723794221878052,0.003
23,3.073298215866089,3.14066481590271,1.37599778175354,0.003
24,3.0587356090545654,3.1305806636810303,0.6271669864654541,0.003
25,3.148143768310547,3.131941080093384,0.9144798517227173,0.003
26,3.1181182861328125,3.121974468231201,1.0047177076339722,0.003
27,3.072288751602173,3.1033830642700195,0.7319644689559937,0.003
28,3.081967830657959,3.0865633487701416,1.085514783859253,0.003
29,3.0271806716918945,3.0629281997680664,0.7313174605369568,0.003
30,3.000680446624756,3.0630085468292236,1.2128102779388428,0.003
31,3.0596587657928467,3.0523784160614014,0.9274513125419617,0.003
32,3.0070979595184326,3.036807060241699,0.9564812779426575,0.003
33,3.0008909702301025,3.0142781734466553,1.5123401880264282,0.003
34,2.964170455932617,2.9965500831604004,1.51002037525177,0.003
35,3.02052640914917,2.983898162841797,1.5190138816833496,0.003
36,3.025512456893921,2.9930694103240967,1.9202953577041626,0.003
37,2.879155158996582,2.9698567390441895,1.7823625802993774,0.003
38,2.9806575775146484,2.9861488342285156,2.5796854496002197,0.003
39,2.9430603981018066,2.9512829780578613,1.651619791984558,0.003
40,2.8966798782348633,2.943850040435791,3.1889424324035645,0.003
41,2.8672962188720703,2.9060218334198,0.8829980492591858,0.003
42,2.928886890411377,2.8902838230133057,0.9826641082763672,0.003
43,2.8908872604370117,2.881195068359375,1.0120776891708374,0.003
44,2.8700246810913086,2.8758175373077393,1.4418901205062866,0.003
45,2.8212709426879883,2.854177713394165,0.7419503927230835,0.003
46,2.856849431991577,2.8539223670959473,1.368539810180664,0.003
47,2.7823867797851562,2.848889112472534,1.0565015077590942,0.003
48,2.7893753051757812,2.8437705039978027,1.5751745700836182,0.003
49,2.8560259342193604,2.823848009109497,0.8064866662025452,0.003
50,2.8421034812927246,2.8142733573913574,1.4620462656021118,0.003
51,2.846081256866455,2.8020734786987305,0.9853819012641907,0.003
52,2.8107006549835205,2.8094494342803955,1.0241401195526123,0.003
53,2.8129220008850098,2.8132452964782715,1.2502249479293823,0.003
54,2.7481744289398193,2.7973461151123047,1.0628368854522705,0.003
55,2.7493879795074463,2.7870113849639893,1.5313225984573364,0.003
56,2.786888837814331,2.770207643508911,1.4137475490570068,0.003
57,2.7855379581451416,2.755899667739868,0.863513708114624,0.003
58,2.7694506645202637,2.782257080078125,2.2442779541015625,0.003
59,2.75956130027771,2.7642152309417725,0.6157639622688293,0.003
60,2.8039937019348145,2.759917974472046,0.8204891085624695,0.003
61,2.790192127227783,2.7526087760925293,1.0281141996383667,0.003
62,2.8845810890197754,2.745823621749878,0.9084159135818481,0.003
63,2.7139651775360107,2.7340166568756104,1.1443265676498413,0.003
64,2.6967265605926514,2.7225871086120605,0.8394923210144043,0.003
65,2.747467279434204,2.70576548576355,0.5159181356430054,0.003
66,2.7566962242126465,2.6980416774749756,1.0620911121368408,0.003
67,2.726545810699463,2.696321725845337,0.5992955565452576,0.003
68,2.7324771881103516,2.7040274143218994,0.9968436360359192,0.003
69,2.7738397121429443,2.710893154144287,0.6366987824440002,0.003
70,2.7199459075927734,2.7101998329162598,0.7980022430419922,0.003
71,2.6484246253967285,2.698124885559082,0.8554266095161438,0.003
72,2.6569788455963135,2.6843667030334473,0.7643431425094604,0.003
73,2.6587469577789307,2.6699411869049072,1.2024012804031372,0.003
74,2.6500980854034424,2.663200855255127,0.7725750207901001,0.003
75,2.64601993560791,2.6679112911224365,1.28056800365448,0.003
76,2.71948504447937,2.6612653732299805,1.174081802368164,0.003
77,2.672156572341919,2.6473612785339355,0.9838984608650208,0.003
78,2.730140209197998,2.650993824005127,1.3800456523895264,0.003
79,2.594683885574341,2.6538453102111816,0.9041711688041687,0.003
80,2.6108531951904297,2.6603376865386963,0.9558338522911072,0.003
81,2.6870250701904297,2.6599647998809814,1.1838611364364624,0.003
82,2.737622022628784,2.6464529037475586,0.8334635496139526,0.003
83,2.729099988937378,2.6297688484191895,0.7044743895530701,0.003
84,2.664031744003296,2.6173274517059326,0.9826688766479492,0.003
85,2.6579031944274902,2.6094486713409424,1.0981327295303345,0.003
86,2.628521680831909,2.60373854637146,0.8873967528343201,0.003
87,2.6721761226654053,2.602813959121704,1.3372418880462646,0.003
88,2.6993000507354736,2.600433349609375,0.9875937700271606,0.003
89,2.644873857498169,2.6134872436523438,0.9537356495857239,0.003
90,2.6555123329162598,2.6244492530822754,1.0859482288360596,0.003
91,2.6188201904296875,2.6106138229370117,0.6529598236083984,0.003
92,2.6860063076019287,2.603423833847046,0.8440979719161987,0.003
93,2.559361219406128,2.595130443572998,0.6532466411590576,0.003
94,2.6358323097229004,2.5927464962005615,0.6764814257621765,0.003
95,2.572173595428467,2.5960147380828857,1.0668721199035645,0.003
96,2.646611213684082,2.584401845932007,0.7196660041809082,0.003
97,2.6413557529449463,2.5769145488739014,0.7023550271987915,0.003
98,2.664799690246582,2.5767064094543457,0.7064940333366394,0.003
99,2.645613193511963,2.5820462703704834,0.8160348534584045,0.003
100,2.594886302947998,2.5863213539123535,0.8619086742401123,0.003
101,2.5516703128814697,2.586101770401001,0.6442064046859741,0.003
102,2.6729273796081543,2.580974578857422,0.7617707252502441,0.003
103,2.5787453651428223,2.5725631713867188,0.8764815926551819,0.003
104,2.5961127281188965,2.5636630058288574,0.8346595168113708,0.003
105,2.5943193435668945,2.5633151531219482,1.3519190549850464,0.003
106,2.645069122314453,2.560245990753174,0.7986513376235962,0.003
107,2.6651840209960938,2.5801000595092773,1.498097538948059,0.003
108,2.652019739151001,2.5825483798980713,0.8228864669799805,0.003
109,2.5686187744140625,2.6013591289520264,1.2668404579162598,0.003
110,2.603245973587036,2.6041862964630127,1.554586410522461,0.003
