step,lr,lambda_max,ritz_residual,hvp_count,hessian_seconds,gd_ratio,activation_pr,activation_seconds,gradient_proxy,gradient_seconds
127,0.03,82.18104553222656,4.596300472414036e-06,31,5.372352400096133,1.2327156829833983,5.266890525817871,0.0038694001268595457,1.662778377532959,0.075244199950248
255,0.03,76.10415649414062,5.359711908699549e-06,31,4.502441799966618,1.1415623474121093,6.045456409454346,0.0030108001083135605,0.2817198932170868,0.06608080002479255
383,0.03,67.39990234375,4.838772727211024e-06,31,3.994731100043282,1.01099853515625,6.646030426025391,0.00260050012730062,0.16737763583660126,0.04548390000127256
511,0.03,77.00634765625,5.095680672373373e-06,31,3.9812491999473423,1.1550952148437499,7.219411849975586,0.003954099956899881,0.25860145688056946,0.05106870015151799
639,0.03,91.17218780517578,5.240753609985021e-06,31,4.0604790998622775,1.3675828170776367,7.738330841064453,0.0025528999976813793,0.5232850909233093,0.04469010001048446
767,0.03,83.6268310546875,3.506225342846749e-06,31,4.093906300142407,1.2544024658203126,8.479262351989746,0.002284300047904253,0.3850763738155365,0.04334170022048056
895,0.03,92.63394927978516,3.6122877019782293e-06,31,4.3266531999688596,1.3895092391967774,9.103713989257812,0.0038141999393701553,0.22794471681118011,0.0680734000634402
1023,0.03,92.20580291748047,3.4576810775085495e-06,31,4.034334500087425,1.383087043762207,9.374703407287598,0.0026388000696897507,0.33672308921813965,0.04557959991507232
