step,train_loss,val_loss,train_acc,val_acc,weight_norm
0,0.010308775128300958,0.010309223786181074,0.014668367346938776,0.015090329436769395,1.0011910072898993
10,0.010306762506972022,0.010307346398616985,0.015306122448979591,0.016153028692879916,1.001206768327116
20,0.010304767141269261,0.010305487466636584,0.016581632653061226,0.017215727948990435,1.001263492060043
30,0.010302787693547236,0.010303643379364805,0.017431972789115645,0.01742826780021254,1.0013607784623553
40,0.01030082362874777,0.010301815206690554,0.017857142857142856,0.017640807651434644,1.001497987491932
50,0.010298874946870862,0.01030000241366938,0.0195578231292517,0.018065887353878853,1.0016747991277133
60,0.010296939641448356,0.010298203662940144,0.02019557823129252,0.01849096705632306,1.001890413317048
70,0.010295017444951161,0.01029641801835005,0.020833333333333332,0.019128586609989374,1.0021447500546719
80,0.010293107956085644,0.010294645747371326,0.020620748299319726,0.020191285866099893,1.0024369292826687
90,0.010291210773558174,0.01029288497769838,0.021258503401360544,0.020828905419766206,1.0027667909905085
100,0.010289325228546033,0.010291136244275667,0.02147108843537415,0.020403825717321997,1.0031336951360708
110,0.010287450117168324,0.010289399012158732,0.021258503401360544,0.020616365568544102,1.0035373216982952
120,0.010285585439425045,0.01028767274640312,0.02147108843537415,0.021253985122210415,1.0039772706508567
130,0.01028372959014167,0.010285956377119921,0.021683673469387755,0.01997874601487779,1.0044529819568997
140,0.01028188390696364,0.010284249369364682,0.02147108843537415,0.01934112646121148,1.004964135595364
150,0.010280046784716423,0.010282551455665173,0.022321428571428572,0.019766206163655684,1.0055102515346592
160,0.010278217153283671,0.010280862903493624,0.022534013605442178,0.01955366631243358,1.0060910097537252
170,0.010276396082781735,0.010279182642961123,0.022534013605442178,0.01997874601487779,1.0067059302209715
180,0.010274581834271542,0.010277510005387104,0.02295918367346939,0.019766206163655684,1.007354692915338
190,0.010272773872694919,0.010275845793188248,0.023171768707482995,0.01955366631243358,1.0080368978104992
200,0.0102709735356973,0.010274188936475645,0.024022108843537414,0.01891604675876727,1.008752064874865
210,0.010269178816810531,0.010272538365360387,0.02423469387755102,0.01891604675876727,1.00949995409264
220,0.01026738971603461,0.01027089514973138,0.02423469387755102,0.01891604675876727,1.010280245442764
230,0.010265606099604991,0.010269257283546922,0.025510204081632654,0.01891604675876727,1.0110922988831166
240,0.010263827298698958,0.010267625702959809,0.02614795918367347,0.019128586609989374,1.0119360344084325
250,0.010262053447081051,0.010266000407970039,0.02657312925170068,0.01891604675876727,1.0128108919818568
