step,train_steps,train_time_ms,step_avg_ms
229,2330,14039.0,61.31
230,2330,14100.0,61.3
231,2330,14161.0,61.3
232,2330,14222.0,61.3
233,2330,14284.0,61.3
234,2330,14345.0,61.3
235,2330,14405.0,61.3
236,2330,14467.0,61.3
237,2330,14528.0,61.3
238,2330,14590.0,61.3
239,2330,14651.0,61.3
240,2330,14713.0,61.3
241,2330,14774.0,61.3
242,2330,14835.0,61.3
243,2330,14896.0,61.3
244,2330,14957.0,61.3
245,2330,15018.0,61.3
246,2330,15080.0,61.3
247,2330,15140.0,61.3
248,2330,15201.0,61.29
249,2330,15262.0,61.29
250,2330,15410.0,61.64
251,2330,15466.0,61.62
252,2330,15504.0,61.52
253,2330,15570.0,61.54
254,2330,15635.0,61.55
255,2330,15695.0,61.55
256,2330,15757.0,61.55
257,2330,15818.0,61.55
258,2330,15878.0,61.54
259,2330,15940.0,61.54
260,2330,16000.0,61.54
261,2330,16060.0,61.53
262,2330,16121.0,61.53
263,2330,16181.0,61.52
264,2330,16241.0,61.52
265,2330,16301.0,61.51
266,2330,16363.0,61.52
267,2330,16425.0,61.52
268,2330,16487.0,61.52
269,2330,16549.0,61.52
270,2330,16612.0,61.53
271,2330,16672.0,61.52
272,2330,16734.0,61.52
273,2330,16794.0,61.52
274,2330,16856.0,61.52
275,2330,16916.0,61.51
276,2330,16977.0,61.51
277,2330,17038.0,61.51
278,2330,17099.0,61.51
279,2330,17159.0,61.5
280,2330,17220.0,61.5
281,2330,17279.0,61.49
282,2330,17341.0,61.49
283,2330,17402.0,61.49
284,2330,17464.0,61.49
285,2330,17525.0,61.49
286,2330,17586.0,61.49
287,2330,17648.0,61.49
288,2330,17709.0,61.49
289,2330,17771.0,61.49
290,2330,17833.0,61.49
291,2330,17893.0,61.49
292,2330,17955.0,61.49
293,2330,18015.0,61.48
294,2330,18076.0,61.48
295,2330,18137.0,61.48
296,2330,18198.0,61.48
297,2330,18258.0,61.48
298,2330,18320.0,61.48
299,2330,18380.0,61.47
300,2330,18442.0,61.47
301,2330,18504.0,61.48
302,2330,18565.0,61.47
303,2330,18627.0,61.47
304,2330,18687.0,61.47
305,2330,18749.0,61.47
306,2330,18811.0,61.47
307,2330,18873.0,61.48
308,2330,18934.0,61.47
309,2330,18994.0,61.47
310,2330,19056.0,61.47
311,2330,19116.0,61.47
312,2330,19177.0,61.47
313,2330,19238.0,61.46
314,2330,19299.0,61.46
315,2330,19360.0,61.46
316,2330,19421.0,61.46
317,2330,19483.0,61.46
318,2330,19544.0,61.46
319,2330,19606.0,61.46
320,2330,19668.0,61.46
321,2330,19731.0,61.47
322,2330,19793.0,61.47
323,2330,19854.0,61.47
324,2330,19916.0,61.47
325,2330,19977.0,61.47
326,2330,20037.0,61.46
327,2330,20098.0,61.46
328,2330,20159.0,61.46
329,2330,20219.0,61.46
330,2330,20281.0,61.46
331,2330,20342.0,61.46
332,2330,20403.0,61.46
333,2330,20464.0,61.45
334,2330,20525.0,61.45
335,2330,20587.0,61.45
336,2330,20648.0,61.45
337,2330,20710.0,61.45
338,2330,20771.0,61.45
339,2330,20833.0,61.45
340,2330,20894.0,61.45
341,2330,20955.0,61.45
342,2330,21016.0,61.45
343,2330,21077.0,61.45
344,2330,21138.0,61.45
345,2330,21198.0,61.44
346,2330,21260.0,61.45
347,2330,21321.0,61.44
348,2330,21382.0,61.44
349,2330,21443.0,61.44
350,2330,21505.0,61.44
351,2330,21566.0,61.44
352,2330,21628.0,61.44
353,2330,21689.0,61.44
354,2330,21750.0,61.44
355,2330,21810.0,61.44
356,2330,21872.0,61.44
357,2330,21932.0,61.43
358,2330,21993.0,61.43
359,2330,22054.0,61.43
360,2330,22116.0,61.43
361,2330,22177.0,61.43
362,2330,22238.0,61.43
363,2330,22298.0,61.43
364,2330,22360.0,61.43
365,2330,22420.0,61.42
366,2330,22481.0,61.42
367,2330,22542.0,61.42
368,2330,22604.0,61.42
369,2330,22664.0,61.42
370,2330,22726.0,61.42
371,2330,22787.0,61.42
372,2330,22848.0,61.42
373,2330,22908.0,61.42
374,2330,22970.0,61.42
375,2330,23031.0,61.42
376,2330,23093.0,61.42
377,2330,23155.0,61.42
378,2330,23216.0,61.42
379,2330,23277.0,61.42
380,2330,23338.0,61.42
381,2330,23398.0,61.41
382,2330,23459.0,61.41
383,2330,23521.0,61.41
384,2330,23583.0,61.41
385,2330,23644.0,61.41
386,2330,23706.0,61.41
387,2330,23766.0,61.41
388,2330,23827.0,61.41
389,2330,23889.0,61.41
390,2330,23951.0,61.41
391,2330,24011.0,61.41
392,2330,24073.0,61.41
393,2330,24134.0,61.41
394,2330,24195.0,61.41
395,2330,24256.0,61.41
396,2330,24317.0,61.41
397,2330,24377.0,61.4
398,2330,24438.0,61.4
399,2330,24500.0,61.4
400,2330,24561.0,61.4
401,2330,24622.0,61.4
402,2330,24683.0,61.4
403,2330,24744.0,61.4
404,2330,24805.0,61.4
405,2330,24866.0,61.4
406,2330,24927.0,61.4
407,2330,24988.0,61.39
408,2330,25050.0,61.4
409,2330,25111.0,61.4
410,2330,25174.0,61.4
411,2330,25235.0,61.4
412,2330,25296.0,61.4
413,2330,25357.0,61.4
414,2330,25419.0,61.4
415,2330,25480.0,61.4
416,2330,25540.0,61.39
417,2330,25602.0,61.4
418,2330,25663.0,61.39
419,2330,25723.0,61.39
420,2330,25785.0,61.39
421,2330,25845.0,61.39
422,2330,25907.0,61.39
423,2330,25968.0,61.39
424,2330,26030.0,61.39
425,2330,26092.0,61.39
426,2330,26153.0,61.39
427,2330,26214.0,61.39
428,2330,26276.0,61.39
429,2330,26336.0,61.39
430,2330,26397.0,61.39
431,2330,26459.0,61.39
432,2330,26519.0,61.39
433,2330,26580.0,61.39
434,2330,26642.0,61.39
435,2330,26703.0,61.39
436,2330,26765.0,61.39
437,2330,26825.0,61.38
438,2330,26886.0,61.38
439,2330,26947.0,61.38
440,2330,27007.0,61.38
441,2330,27069.0,61.38
442,2330,27131.0,61.38
443,2330,27192.0,61.38
444,2330,27254.0,61.38
445,2330,27315.0,61.38
446,2330,27377.0,61.38
447,2330,27437.0,61.38
448,2330,27499.0,61.38
