step,train_loss,val_loss,train_acc,val_acc,weight_norm,grad_norm,embed_grad_norm,grad_cosine
95,4.720513376583099,4.893417299890095,0.015625,0.0,41.67176328710683,0.2489173767714475,0.11613385980238762,0.07076928969667207
100,4.756429474235629,4.911563875669692,0.015625,0.001953125,41.798325975003785,0.28938220118273433,0.13927130489165096,-0.1057285271959902
105,4.737211043223562,4.933696265801691,0.02734375,0.001953125,41.90985304829108,0.295043485594471,0.13494318799079313,-0.009438312090208751
110,4.762877766102448,4.937114331795361,0.0078125,0.0,41.909692355669904,0.33888496027639864,0.15987296387047206,0.2633866608298415
115,4.76433392375527,4.943553755809539,0.0,0.001953125,41.87932922005617,0.78141407639021,0.355201958960698,-0.01320345859960589
120,4.711475286666863,4.961485165387796,0.01953125,0.001953125,42.03189330629419,0.37779290573471297,0.17849987562735314,0.21655882350869615
125,4.7055760100371735,4.982515713840359,0.015625,0.0,42.283609571709604,0.3437192956605777,0.16313407241687544,0.02717082441425946
130,4.73700722563217,5.012371813018691,0.01171875,0.0,42.5199920265947,0.41687053156332093,0.18459705217770117,0.1279324152902604
135,4.739371069066225,5.015407899714059,0.01953125,0.001953125,42.59459382838,0.3774666783665304,0.1740783149221569,-0.08248400506757815
140,4.715289001798894,5.014077330537148,0.00390625,0.0,42.560639193088306,0.35581825812011175,0.16196528402917787,0.08015525186773402
145,4.669512645052178,5.010115280111053,0.0234375,0.0,42.55980240401602,0.3442451624072674,0.1560102692845343,-0.05888607024331413
150,4.622664346153378,5.069200983709685,0.03125,0.0,42.8488053623215,0.37109374517033006,0.17281477869677195,0.11115684909183414
155,4.712511944405712,5.103258014235633,0.015625,0.0,43.17682077496586,0.45564154557159026,0.20063772980273298,-0.021392124925144383
160,4.690478464042464,5.099769701898996,0.01171875,0.0,43.290012485841416,0.505809089204548,0.2203137714431039,0.06710238660959701
165,4.685050191022118,5.094089662698117,0.0078125,0.001953125,43.3266638204354,0.4376848741962648,0.1932819523399461,-0.029888402329650163
170,4.723795376694357,5.084855429621437,0.0234375,0.0,43.32316909213693,0.4177715356488461,0.1871384294224318,0.09315609696398935
175,4.555062234440134,5.084060128675332,0.0546875,0.0,43.3485032284649,0.4249105780574869,0.19357193528537686,-0.004169209637728263
180,4.546145333280322,5.1393774070193,0.0546875,0.0,43.682746505424504,0.4472016367852251,0.20019939254220656,-0.021140461044660427
185,4.60618165184769,5.183219076340523,0.015625,0.0,44.00794907459,0.5069815416620783,0.22714375896703035,0.12804243769135445
190,4.680748493174078,5.2242987323832235,0.0078125,0.001953125,44.18159082237111,0.6077759900444982,0.2565369133612915,0.056634301301985907
195,4.675637766261855,5.206931859042704,0.01953125,0.0,44.17868312879586,0.5562636568792353,0.2331482748741408,-0.1052685561887583
200,4.672938476346265,5.190824412798912,0.01953125,0.001953125,44.03512411331605,0.48142948140626834,0.21461934076097106,-0.0036806826335785883
205,4.471059198023765,5.2152330126678725,0.03515625,0.001953125,44.09517217187581,0.5093582889311626,0.22771920250567515,0.0718590075538557
210,4.5588666630670724,5.242006495316356,0.0234375,0.001953125,44.39021218534842,0.561905326718109,0.24645713220892917,0.025911383279634756
215,4.584698582292138,5.270911619184896,0.01171875,0.001953125,44.661517006793034,0.6096300057791149,0.2586695688974436,0.0596265332409934
220,4.49675111705604,5.274975415544039,0.046875,0.001953125,44.81811693258329,0.5793208170859003,0.24938334888611163,-0.08744575226743953
225,4.56203110180212,5.271016696456633,0.02734375,0.0,44.95262862437304,0.6140996135331221,0.2650244873151722,0.07683596093657387
230,4.622181871036261,5.247718255457167,0.02734375,0.001953125,44.974682308380274,0.6261357189005682,0.27528432409072207,0.04286358623247785
235,4.3725048978530445,5.267814261807917,0.05078125,0.00390625,45.075837484970535,0.687781339425804,0.289412149031988,0.2042758620225767
240,4.3167413894952045,5.276467450420192,0.0625,0.001953125,45.340066870449,0.6653653468267996,0.29475048202205445,-0.018632348892050357
245,4.381154342647619,5.182615818412609,0.046875,0.001953125,45.59133660818156,0.7771655189102913,0.33096209718521546,0.12550562590311043
250,4.170475639437365,5.033198638952901,0.0625,0.001953125,45.72184250684266,0.9039158473403605,0.3704569538388405,0.12898852539544794
255,4.14111796822138,4.93568543562964,0.0390625,0.00390625,45.81742244058003,1.137623639011927,0.3588663213772775,0.12064562192934646
260,3.9996241694774186,4.848727371599497,0.03125,0.001953125,45.8524142131165,2.8089063092821585,0.9972570503905278,0.17586462042792433
265,3.879803582092477,4.853654546576402,0.08203125,0.00390625,45.96285775473212,1.110315221956114,0.3540393281008765,0.3789079913677631
270,3.863672942678987,4.855101188194037,0.0625,0.00390625,46.053493816009954,1.062496580779298,0.33632471303817035,0.17424849686890276
275,3.840875123016591,4.892497259790513,0.0703125,0.001953125,46.17511094672975,1.0005705248274688,0.31805590753901947,0.09826341642307676
280,3.865953778035659,4.871497064897893,0.05859375,0.0,46.260282231797376,0.9578117652624225,0.32350988752478343,0.0010179978289730752
285,3.9199867359604186,4.867013200528832,0.046875,0.00390625,46.32383524533574,0.9849630543575907,0.3410712199772224,0.06006393559276276
290,3.612057719672057,4.882409520692717,0.09375,0.001953125,46.35821489750054,0.9441026054458721,0.31239882448328193,-0.04848478640593486
295,3.7218116609154586,4.991093221735219,0.0625,0.001953125,46.54727816044031,1.1156074690905662,0.36064484289997883,0.16622739403830747
300,3.674718999036136,4.954604947787445,0.09375,0.00390625,46.73713067428663,1.0444923384455866,0.3549854944056748,0.02852203055306145
305,3.809022367288666,4.931950968785772,0.03515625,0.001953125,46.87145460031397,1.0597267296251518,0.3601182654125113,0.061014141041465866
310,3.848261104487825,4.9353999046370545,0.0546875,0.001953125,46.910415511152344,1.0816796640188149,0.34694944947181533,0.12013622601146015
315,3.7921130280524977,4.926066400174408,0.0546875,0.00390625,46.93178339375137,0.9786333227592274,0.33998305929499517,-0.04460617323028611
320,3.560456874514653,4.941689455741173,0.140625,0.005859375,47.00519290544257,1.1877387158331445,0.36051819408346053,0.16927648755336178
325,3.479231855442841,4.996842369555963,0.140625,0.005859375,47.17914381332181,1.1259590584366452,0.3739646131943781,0.11228557833878501
330,3.617946164678947,5.027000447821928,0.09375,0.00390625,47.38306219482197,1.1183721906667101,0.3806316535942107,0.089276544536037
335,3.5594977722725893,5.053431138379713,0.1171875,0.001953125,47.53896208469669,1.1209822905203102,0.39530248029001325,0.119170292013069
340,3.7158205628151437,5.039924150296599,0.05859375,0.0,47.66827909453555,1.1736342456333277,0.3896258709630359,0.11750147797291477
345,3.746716472953711,5.055073189818875,0.0859375,0.0,47.733580403662444,1.0840166571579386,0.3882549152144489,0.1482200080525393
350,3.4011240436532693,5.075235527840901,0.16015625,0.0,47.79540587827024,1.2014868853552707,0.39456702180966297,0.21244363792875365
355,3.584344417742921,5.110336711667907,0.08203125,0.001953125,47.99324164614817,1.1522451022135232,0.3988190291234289,0.14518387083179612
360,3.488586640199643,5.137419543990617,0.1171875,0.001953125,48.18064445290679,1.2480804951848548,0.41376011802291196,0.06500518485945533
365,3.5340858521086718,5.092590172602837,0.13671875,0.001953125,48.31262498924367,1.2871925258862276,0.43026807537357104,0.1692827237208423
370,3.5740061884006478,5.121004901979443,0.109375,0.00390625,48.36429548553196,1.147450561437366,0.4152745667194657,0.10575093474593203
375,3.5117309522027487,5.1365507910852095,0.09765625,0.00390625,48.3887245884697,1.1606769827959864,0.4084477869664132,0.16373973439469688
380,3.2857436573534944,5.22698126219359,0.16796875,0.001953125,48.495464579125986,1.2885081179506663,0.437802479586383,0.22282439072746169
385,3.3866563502427667,5.222901124132112,0.16015625,0.00390625,48.694375512394764,1.3443527119289373,0.4583470531700121,0.1853079978624247
390,3.4490529499594427,5.251703153358957,0.1015625,0.00390625,48.86194180168663,1.267028743196236,0.4509291802458586,0.0914470262334675
395,3.4164617970925004,5.238055826408866,0.09765625,0.00390625,48.94397956332784,1.2640585706630574,0.4592258889315169,0.0830724391366736
400,3.4630501849901547,5.21908257069299,0.12109375,0.00390625,49.03511362136694,1.3239458262095363,0.4697617120203551,0.1153183968939658
405,3.7460257882999213,5.266535067771441,0.15625,0.00390625,49.08947524324792,3.687197815725192,1.2952989088911406,0.08021867972188483
410,3.2347984626664634,5.401284642033186,0.1953125,0.001953125,49.197015862903434,1.442213280612613,0.4936369507602715,0.10028395331820766
415,3.1670229558102436,5.383427512198729,0.1640625,0.001953125,49.34714438979425,1.3435150529679276,0.47254044381829086,0.011984477439070327
420,3.330788079249922,5.378733245680632,0.1484375,0.005859375,49.46209441417709,1.3286248857194252,0.47437812946954133,0.06763915489630454
425,3.324072680904912,5.344376064314888,0.15234375,0.001953125,49.54331463169992,1.399524815238029,0.4966380240000492,0.13657705747266352
430,3.363136288292277,5.311616693204005,0.140625,0.001953125,49.5902003003109,1.592021277475392,0.5166317284209331,0.12084200074750079
435,3.038478618194123,5.354478464309468,0.23046875,0.001953125,49.64252807121011,1.431888823372333,0.49833240394896644,0.0291969017443233
440,3.002537960001944,5.423637707483358,0.23046875,0.001953125,49.85211039025261,1.3312272487736156,0.470588355968316,0.04151857153123213
445,3.162382887404931,5.4776944485328745,0.1953125,0.005859375,50.05440460178849,1.5571865802515283,0.5398870363677175,0.1517716110111837
450,3.1247609967011547,5.472074799034709,0.19140625,0.001953125,50.14311855138997,1.4566908861816297,0.5019457327620593,0.09333370179549823
455,3.268397203521128,5.516208091856074,0.1484375,0.001953125,50.18398897116975,1.640688589092931,0.558726222784388,0.159282989736442
460,3.315429294629931,5.4513087609090265,0.15234375,0.0,50.16649405812629,1.5928035460878525,0.5358758539592845,0.15003441528799383
465,2.777108730181048,5.502715930993665,0.3125,0.00390625,50.18122354088842,1.566777957514124,0.5072606704876964,0.22800492496330382
470,3.0916616973515763,5.604305203354214,0.18359375,0.00390625,50.341861049318126,1.6832204578066376,0.5499139225823512,0.25599194454076707
475,2.9697494606148584,5.617960427526319,0.19921875,0.0,50.48836085739049,1.6486709831464312,0.5663592937881445,0.026786921776323858
480,3.0503473462655846,5.596428000894377,0.1953125,0.00390625,50.61776871061649,1.5857410773222855,0.5532837062723522,0.15648292589335444
485,3.0446947837565888,5.6140328356445774,0.19140625,0.00390625,50.698327201167075,1.648547054861687,0.5717975502366378,0.15595246048198144
490,3.113879694209097,5.557610436534016,0.17578125,0.00390625,50.73846966565748,1.558969490038028,0.5502169339860933,0.04932176489893699
495,2.716262141709461,5.670467484945593,0.29296875,0.001953125,50.81300591693407,1.7368700815558276,0.5463670579536603,0.2166153705375505
500,2.768004833932051,5.715613195092089,0.24609375,0.00390625,50.94116631477358,1.5914130768767452,0.5646641685318613,0.14021787283707757
505,2.9734202460701615,5.769000114378598,0.19140625,0.00390625,51.08133416926506,1.7827015559052675,0.6052138278591086,0.02228876740140201
510,2.874399544150573,5.77507002764966,0.23046875,0.00390625,51.12459198458536,1.5957157556485198,0.5681482618806586,0.07175385105664851
515,2.9788514756605293,5.745389850327871,0.22265625,0.001953125,51.16609367534003,1.7577576621039968,0.5802810712128103,0.07189397780664958
520,3.0340115384331185,5.686003588779499,0.23046875,0.0,51.17323814713844,1.7750159482121173,0.6157398167537291,0.12640028983671753
525,2.819851049670813,5.827807934884312,0.26171875,0.005859375,51.28679492525488,1.859839027535416,0.6041950121910096,0.05315098399228907
530,2.611115870574735,5.84430363487151,0.30078125,0.00390625,51.43256941797347,1.6417708144123668,0.5724735702201933,-0.028821751459541245
535,2.762217373162985,5.877424027310995,0.265625,0.001953125,51.558358601389244,1.701160497841782,0.6096588200848007,0.06684543212337168
540,2.924339156862458,5.859685629402539,0.2421875,0.005859375,51.63155186563048,1.8066947918149023,0.6113040190571774,0.06116469075102807
545,2.9370853977227096,5.8613304661404175,0.1796875,0.00390625,51.66364355766469,1.9623304518753502,0.6531140382530264,0.12614608097502797
550,3.148697974513798,5.956721557545361,0.125,0.0,51.67549226675214,4.852541379052662,1.7507696598795097,0.01706055501158829
555,2.438890935920703,5.9806240006260944,0.3515625,0.0078125,51.80376808664562,1.9083762868931553,0.6287890579202102,0.24362054927021873
560,2.5202533906393585,6.083898942500783,0.3515625,0.005859375,51.95595383718783,1.8728967537661796,0.656789687757994,0.07114794365817512
565,2.588452934182322,6.0971928739800045,0.3203125,0.001953125,52.06444364380912,1.753670720927935,0.6663797883252918,0.07051429651408801
570,2.8380365626420296,6.01245405725361,0.2421875,0.00390625,52.11772168216072,1.8659049355096555,0.6463260469906597,0.08526517865811128
575,2.856410096348687,5.975080391388834,0.1953125,0.005859375,52.156669368166504,1.954190035718336,0.6794507007682584,0.09517311868517206
580,2.174723830103215,6.081068090044687,0.41796875,0.0,52.17206883571028,1.7188772935268986,0.6103979195160992,0.03800885442806591
585,2.419613004577691,6.168947528753045,0.34375,0.0,52.29255442962081,1.8678893646752288,0.6644975146878543,0.10484382715854439
590,2.4771760778594674,6.217622443479313,0.3671875,0.005859375,52.41123721209891,1.960754498684957,0.6628528131102459,0.04616658575883501
595,2.449874963566086,6.17510231104214,0.34375,0.0,52.51300616280324,1.8629154162891992,0.6516340462610206,0.15979855520502612
600,2.5943101260125747,6.196997475454015,0.2890625,0.0,52.56769457320646,1.905168026711646,0.6601304288603688,0.09533009632826833
605,2.476890438353148,6.236050667583586,0.328125,0.00390625,52.59098367714078,1.9777073367610103,0.6681453754856723,0.054925148740932364
610,2.1451945638897203,6.3080100234077365,0.43359375,0.00390625,52.61778679959025,1.8746794274653114,0.653000317796078,0.1430715779479801
615,2.2016442095508366,6.3160013992096395,0.3828125,0.001953125,52.715747365051364,1.9750560008769527,0.6617108782085238,0.14046568130344406
620,2.3627931115168095,6.362623018137233,0.34765625,0.0,52.83416835010946,2.019256537342901,0.7076764910239202,0.140675905186978
625,2.344916134673505,6.373111503203317,0.33984375,0.0,52.92275777685202,2.0014973481189733,0.6891178461223254,0.10894593737458114
630,2.3642950293890634,6.398723761305234,0.359375,0.001953125,52.99333319238154,2.0272497023423517,0.6995220100816616,0.09357867498060868
635,2.413166774950109,6.3976768034795715,0.32421875,0.0,53.04127668480503,2.1677747352198833,0.7497481284668102,-0.04813842391474843
640,2.0153574355991015,6.499895567610782,0.4609375,0.00390625,53.11885973658068,2.106269296782313,0.6966513099986442,0.16152425485886554
645,2.26107749157137,6.5728238737643085,0.375,0.0,53.245906529479505,2.196882373125689,0.7174950718221731,0.11894944183753996
650,2.272130522506887,6.572431290627305,0.3828125,0.005859375,53.344916088707606,2.1604357252239126,0.7581504815147126,0.09970369220895178
655,2.290936016048195,6.602406449172683,0.359375,0.00390625,53.39834181042997,2.1276267474667963,0.7582565425323818,0.04404238558283318
660,2.471416929180368,6.588697324390517,0.32421875,0.0,53.42334674511356,2.149944407560468,0.7664732433622651,0.10337109987975392
665,2.2561493824723895,6.531128438950585,0.375,0.001953125,53.39844698977075,2.0753715798835386,0.7455061217532117,0.013578268993282027
670,1.8746169103194548,6.717066861246473,0.4609375,0.001953125,53.425972550836434,2.1773181826468218,0.7146808425895715,0.27050501675850536
675,2.0380007503828454,6.727021641054227,0.484375,0.00390625,53.528093668059284,2.0956477154845583,0.7147991489026593,0.15681358062773887
680,2.039958857144485,6.731689419573287,0.4296875,0.0,53.645815690016185,2.0400913125303832,0.7108430319631223,0.034757890520177526
685,2.133107703318233,6.80362167512134,0.42578125,0.005859375,53.757342870441015,2.1656763451175927,0.73028133703536,0.05320934389596153
690,2.261738318517799,6.852517165674648,0.375,0.00390625,53.82034875946358,2.1870836476493247,0.7814518770149518,0.02924746146161277
695,2.1525062595419753,6.762124867672474,0.34375,0.001953125,53.81276519484706,5.565198830234647,2.0925181011749423,-0.007620266889410831
700,1.9287394710046175,6.950303800554465,0.46875,0.0,53.903279653076304,2.266374866977887,0.7525153856523573,0.1778720947614898
705,1.9979370568484747,6.974363676919385,0.48046875,0.001953125,54.00636635769777,2.169497219275379,0.7608561160829878,0.07491385585009515
710,1.8808451781466613,6.965613780260736,0.47265625,0.001953125,54.06335059126013,2.4618472696118667,0.7720640515389314,0.09731583747931165
715,1.8928882264222526,6.951705390293489,0.49609375,0.001953125,54.1023966246005,2.1586601782943795,0.7253990470206603,0.1612376485566347
720,2.1943066150904578,6.999660320427772,0.38671875,0.0,54.15373827580101,2.4099177610085305,0.824021677746941,0.02790220427459457
725,1.5527873616017844,7.037451759953716,0.59765625,0.0,54.156294649367354,2.0610722312576675,0.6921622702518989,-0.019375073070881273
730,1.6756928601807095,7.3018380161593734,0.54296875,0.001953125,54.27570901671966,2.316503148178489,0.7314569452896725,0.11082822188119462
735,1.73747087880349,7.247649362446782,0.56640625,0.0,54.390923069711924,2.1728509282196695,0.7399834952445394,0.09562999691595078
740,1.837315663581436,7.263329502363639,0.51953125,0.0,54.49812593854603,2.292810366442728,0.7831789848328358,0.13537428133435023
745,1.7778366343042848,7.245218310183452,0.49609375,0.00390625,54.54711044522863,2.3325672596679308,0.7805817251355683,0.118730206399352
750,1.9015281097818428,7.215322460940726,0.484375,0.00390625,54.54735218857431,2.3592600923954334,0.8134294238535095,0.018687518551849122
755,1.4988124738157973,7.324086194209759,0.62109375,0.001953125,54.528471784899864,2.1254534021894416,0.6958501058033879,0.1320682530145021
760,1.4483049609831342,7.345204547298771,0.625,0.001953125,54.62199921644162,2.173298165793713,0.7347093026914946,0.025433426316997652
765,1.5657683757491307,7.388814496057474,0.5703125,0.0,54.7165225837067,2.295566857910873,0.7476670257440481,0.05631483970320171
770,1.7836087239407479,7.438884214168359,0.48828125,0.0,54.794664259974,2.4136719775665507,0.7988874746454684,0.09226606246905814
775,1.7569689252224179,7.501738664281982,0.54296875,0.0,54.849132728793066,2.348417172845764,0.795490935975915,0.08612067383804067
780,1.9105915176076316,7.464948451171299,0.46875,0.00390625,54.90400465286219,2.604730983874538,0.8607703489409442,0.061431447982873616
785,1.3852248938194998,7.605193091985028,0.640625,0.00390625,54.934829056749884,2.4670746952159393,0.7907516984573995,0.27060682203964753
790,1.5391158105965301,7.675421694418138,0.578125,0.001953125,54.99719960248574,2.673605294589943,0.8501038362116247,0.14705596638680551
795,1.486470091988991,7.605277711944293,0.61328125,0.0,55.05526475980597,2.3290564499108695,0.7879680454891104,0.12692374240812462
800,1.5280256501660694,7.670035147089426,0.61328125,0.001953125,55.128475094296626,2.464799875806161,0.8175239701546544,0.14990935591076615
805,1.7906244088929344,7.750763524607964,0.49609375,0.0,55.177451503157364,2.59932542974547,0.8525728221492171,0.13067482268814962
810,1.8711031299752303,7.627078323214774,0.46484375,0.001953125,55.18598810707126,2.729450281266237,0.8964362544656405,0.13790724828141424
815,1.3607119095807387,7.812620554588351,0.625,0.001953125,55.202201828311345,2.6706172472908127,0.8075275154271413,0.29221818768125674
820,1.3754586585464068,7.821497687816992,0.6015625,0.001953125,55.27613302405912,2.44090970885655,0.8022162611119634,0.09305628371266837
825,1.5295270197870439,7.783014567907062,0.57421875,0.00390625,55.35154629305976,2.305164771222837,0.7868247608417157,0.07541826332748175
830,1.3755722241247423,7.920563364290837,0.61328125,0.0,55.43130144141868,2.2943022029305613,0.7857724856560354,0.026233559291767034
835,1.6262017456749658,7.880648450750439,0.5625,0.0,55.445743408849175,2.5861011218962404,0.8306809299883939,0.08145568617660355
840,1.5552901417356466,7.874093882612924,0.625,0.001953125,55.44462352162927,6.434175982938833,2.3158223803598696,0.06905130093016863
845,1.0952341199352724,7.983513861887332,0.73046875,0.005859375,55.52166408708473,2.3079665624101238,0.7611132176982718,0.11887820246105749
850,1.3034062694404196,8.05709393261363,0.63671875,0.001953125,55.63685060335368,2.640112491366168,0.8190461355212547,0.11169734716835761
855,1.2258715357797634,8.123239251722504,0.703125,0.0,55.733975306805284,2.520611198089552,0.7727873399927887,0.027438498973139575
860,1.3401856197462936,8.120602344936124,0.6328125,0.0,55.79882673434886,2.3914132128555825,0.8001322893244017,0.07490492857744963
865,1.3301514484839563,8.116741346768759,0.6484375,0.0,55.823045867554285,2.436435173245989,0.8137989112249924,0.06998443715051733
870,1.0043459894695552,8.272991655142773,0.7734375,0.00390625,55.82359866025306,2.096852540411724,0.6919659604062106,-0.04192078768919096
875,1.206282482217706,8.43216386937219,0.68359375,0.00390625,55.84759910508321,2.664877534909669,0.8507590453368986,0.11873531532385313
880,1.1362531576663253,8.42312069224218,0.703125,0.0,55.896220852005555,2.3374753211657784,0.7737721661816537,0.10841830767164648
885,1.3166274915028469,8.269442957927598,0.65625,0.00390625,55.96141349614651,2.6040716626920046,0.8433689091840351,0.11147038435171633
890,1.231267542667243,8.357602426583547,0.62109375,0.0,55.99206430532997,2.682867452010373,0.8370387946352652,0.09097742445395021
895,1.302041610173914,8.326430518321315,0.63671875,0.001953125,56.04524525309986,2.595327556720368,0.8725378555267005,0.07953477991382821
900,0.7800081016539056,8.465498775834401,0.8515625,0.001953125,56.09108862057961,2.1368794707254164,0.665873165280232,0.15956327273785598
905,1.103840004913991,8.537194909782311,0.70703125,0.005859375,56.17124203029034,2.693011831465257,0.8686159414960994,0.19646134279937344
910,0.9818846752295001,8.501982934947716,0.7421875,0.0,56.219546885885734,2.4811646937276026,0.7788201864939632,0.14037541304785042
915,1.1310297427976035,8.620620371991496,0.7109375,0.001953125,56.2909545362316,2.4495360853585044,0.7845843525083914,0.13341183646710308
920,1.1744971744632315,8.610274224908657,0.6640625,0.0,56.341767051535896,2.558854670424505,0.8302542818839129,0.1289427197757244
925,1.227165093903547,8.72012403914512,0.67578125,0.001953125,56.36219481698554,2.714681683872833,0.8596766792428071,0.0706578296202098
930,0.8904392172120784,8.696711556951351,0.7578125,0.001953125,56.37345504031491,2.436849555966052,0.740431384346681,0.14470694134818857
935,1.055633632108186,8.775544424971411,0.7109375,0.0,56.4248796980311,2.802194596281851,0.8653225518028195,0.1854317601875868
940,1.1081740241001263,8.80350940884515,0.6953125,0.0,56.49655627650293,2.563196807892015,0.8418192617907654,0.1765292507234566
945,1.099188604825681,8.877912627621168,0.71875,0.005859375,56.58385962984659,2.480110815594403,0.8282981545408754,0.07931058980210637
950,1.0447954233528307,8.815877743357408,0.71875,0.001953125,56.63022397343462,2.5262906701285326,0.8180124011616592,0.11711999429701399
955,1.1819859445805196,8.962175309300061,0.66015625,0.001953125,56.62465743201091,2.8111617164538276,0.8641428603988455,0.1706569056097466
960,0.8633556417289923,9.228722935829815,0.765625,0.0078125,56.64805278985261,2.5700556872230886,0.7901519330039839,0.27766940191409767
965,0.9219551707206312,9.21567930712478,0.7734375,0.001953125,56.712739001017816,2.4526340171855265,0.8054660388326297,0.08386526543821478
970,0.8126655428051595,9.019265424799432,0.8046875,0.001953125,56.76742667568606,2.2620699082315676,0.7459540686719327,0.11891162379047643
975,0.929283889150482,9.0040243935385,0.7421875,0.00390625,56.81762188869047,2.5089376934914154,0.7991258407554936,0.1446346825201638
980,1.0049036661871518,9.083675635356233,0.73046875,0.00390625,56.83108135724558,2.5854721316993037,0.8425640825235718,0.18475346917888577
985,1.0122587946106039,9.130812324897319,0.6875,0.0,56.86424182012368,6.817067546439717,2.350654753720722,0.06238268402644765
990,0.7351009181486623,9.2899362435141,0.79296875,0.00390625,56.93931740050551,2.567945045909344,0.7531766368810355,0.20451173657202765
995,0.7474562940641915,9.229909771881271,0.7890625,0.001953125,57.004607375294405,2.45267287583241,0.7536043878018445,0.16482447819504922
1000,0.8541098713098654,9.308595083273278,0.78125,0.0,57.0316496564755,2.572448123796055,0.8535213736257768,0.13584764347562722
1005,0.9391202556797107,9.36200211179596,0.7578125,0.001953125,57.07120082328529,2.5959300443663635,0.84368978639539,0.10729209712935919
1010,0.940367332379082,9.397184395679986,0.7421875,0.001953125,57.090661017706935,2.6762718821455294,0.8556521580828679,0.07598337972834868
1015,0.5503503762433558,9.441059800012745,0.90234375,0.005859375,57.10228430993025,1.834428270292015,0.6138490152076849,-0.0543565961798921
1020,0.7041826027302142,9.654980253002348,0.8125,0.00390625,57.145368547798775,2.4905041195348594,0.7666978771824653,0.23116207371499536
1025,0.7701121377294515,9.618697087885158,0.84375,0.001953125,57.17510478866103,2.4029652450220342,0.7704816048492642,0.0774142522173667
1030,0.7940738924955009,9.580865668053619,0.78125,0.00390625,57.20833975867936,2.5890868180452906,0.814684110921273,0.09930620966219506
1035,0.8137053260302749,9.62828315410421,0.79296875,0.00390625,57.23511690810704,2.5594383992282905,0.8140178842502346,0.1106126012317528
1040,0.8035183837478541,9.665100496124836,0.78125,0.001953125,57.26950094718176,2.5368347397803905,0.7869667166630314,0.06813529804559476
1045,0.5339999489442315,9.740886834546153,0.859375,0.001953125,57.31546416886783,2.35224577584817,0.6622156856399024,0.2246521717477577
1050,0.6255454476187928,9.771894016277784,0.84765625,0.0,57.363013761807395,2.3674828256130453,0.7491658717997852,0.22005276741756796
1055,0.6728519247889369,9.852825452615406,0.83984375,0.0078125,57.40663575732591,2.511809137722698,0.7805077837329905,0.11278226442714981
1060,0.5986672343521553,9.939711863976969,0.88671875,0.005859375,57.4455220868206,2.12062568027976,0.6885948721444208,0.06665540064527264
1065,0.6840475133783627,9.9510804257554,0.82421875,0.00390625,57.48936394510601,2.4316160146886534,0.7658618113298136,0.11733163341214793
1070,0.8601365605888949,9.860886333941036,0.76953125,0.001953125,57.52363544682571,2.7165128737988633,0.831189449810979,0.1603917156246969
