step,train_loss,train_acc,val_loss,val_acc
30,4.315609931945801,0.05846088379621506,4.915849208831787,0.005526036024093628
31,4.2898454666137695,0.06356292217969894,4.956721305847168,0.005313496105372906
32,4.262453556060791,0.06972789019346237,4.998909950256348,0.005313496105372906
33,4.2340168952941895,0.07525510340929031,5.0376410484313965,0.005313496105372906
34,4.20536470413208,0.08290816098451614,5.066493511199951,0.005313496105372906
35,4.177205562591553,0.089285708963871,5.081695556640625,0.0051009561866521835
36,4.149974822998047,0.09651360660791397,5.085509777069092,0.005951115861535072
37,4.123417377471924,0.10374149680137634,5.083735942840576,0.00573857594281435
38,4.096710205078125,0.1071428582072258,5.080838203430176,0.005951115861535072
39,4.0693840980529785,0.11224489659070969,5.0783891677856445,0.00573857594281435
40,4.041342735290527,0.11692176759243011,5.076443672180176,0.006163655314594507
41,4.01271390914917,0.12521257996559143,5.074767112731934,0.005951115861535072
42,3.983708143234253,0.13711734116077423,5.073200702667236,0.005951115861535072
43,3.9543416500091553,0.14859694242477417,5.071878433227539,0.006588735152035952
44,3.9245197772979736,0.16113945841789246,5.070979118347168,0.007226354908198118
45,3.894153356552124,0.17155611515045166,5.070368766784668,0.007651434279978275
46,3.8633015155792236,0.18048469722270966,5.06967830657959,0.008714133873581886
47,3.8318827152252197,0.18537414073944092,5.0687642097473145,0.009776832535862923
48,3.7999675273895264,0.19770407676696777,5.067423343658447,0.01041445229202509
49,3.7675747871398926,0.2059948891401291,5.065699100494385,0.010201912373304367
50,3.734818935394287,0.21556122601032257,5.0637431144714355,0.010626992210745811
51,3.701651096343994,0.22491496801376343,5.06135368347168,0.011902231723070145
52,3.668003559112549,0.24000850319862366,5.0587239265441895,0.012539850547909737
53,3.633769989013672,0.25042515993118286,5.0558762550354,0.014452709816396236
54,3.5988612174987793,0.2597789168357849,5.052982330322266,0.015090328641235828
55,3.563483238220215,0.26892006397247314,5.049713134765625,0.01530286855995655
56,3.5277273654937744,0.2803996503353119,5.045989036560059,0.015940489247441292
57,3.4916017055511475,0.2869897782802582,5.041853427886963,0.01679064705967903
58,3.455031394958496,0.2976190447807312,5.037271499633789,0.01764080673456192
59,3.4179556369781494,0.30676019191741943,5.0320611000061035,0.02061636559665203
60,3.380221366882324,0.3154761791229248,5.026670455932617,0.021891603246331215
61,3.3419857025146484,0.32185372710227966,5.021015644073486,0.021891603246331215
62,3.303171157836914,0.32929420471191406,5.014891624450684,0.023379383608698845
63,3.2637689113616943,0.3407737910747528,5.008345603942871,0.02614240162074566
64,3.2238616943359375,0.348426878452301,5.00173282623291,0.028055259957909584
65,3.1833600997924805,0.3573554456233978,4.994739055633545,0.02975557930767536
66,3.142242193222046,0.3647959232330322,4.9873552322387695,0.030818277969956398
67,3.100391149520874,0.3726615607738495,4.979107856750488,0.032518595457077026
68,3.0578999519348145,0.38265305757522583,4.970612049102783,0.034218914806842804
69,3.0146305561065674,0.39540815353393555,4.960439205169678,0.03676939383149147
70,2.9707746505737305,0.40752550959587097,4.952337265014648,0.038682252168655396
71,2.926556348800659,0.4194302558898926,4.939464569091797,0.04378320649266243
72,2.8825981616973877,0.43324828147888184,4.933349609375,0.04612114652991295
73,2.8388147354125977,0.4440901279449463,4.918585777282715,0.05058448389172554
74,2.792708396911621,0.45875850319862366,4.9091691970825195,0.051859721541404724
75,2.746579885482788,0.4670493006706238,4.898144245147705,0.05526036024093628
76,2.7022948265075684,0.47789114713668823,4.883700847625732,0.060148775577545166
77,2.654526948928833,0.4897959232330322,4.871775150299072,0.06333687156438828
78,2.6076583862304688,0.4993622303009033,4.8606486320495605,0.06992560625076294
79,2.563520669937134,0.5133928656578064,4.8423686027526855,0.07311370968818665
80,2.5139353275299072,0.5235969424247742,4.830779552459717,0.0801275223493576
81,2.466658592224121,0.5376275181770325,4.815791130065918,0.08119022101163864
82,2.4222748279571533,0.5429421663284302,4.800814628601074,0.08926673233509064
83,2.370746612548828,0.5582482814788818,4.782436847686768,0.09287991374731064
84,2.3228654861450195,0.5661139488220215,4.771000862121582,0.09861848503351212
85,2.2762980461120605,0.574617326259613,4.748766899108887,0.10456960648298264
86,2.2245900630950928,0.5863094925880432,4.730423927307129,0.1111583411693573
87,2.177111864089966,0.5980016589164734,4.714926719665527,0.12093517184257507
88,2.1289494037628174,0.6073554158210754,4.689801216125488,0.12879914045333862
89,2.076268196105957,0.6188350319862366,4.672830581665039,0.13687565922737122
90,2.0285494327545166,0.6275510191917419,4.650691509246826,0.14643995463848114
91,1.982269525527954,0.6400935053825378,4.630690574645996,0.1530286818742752
92,1.9330979585647583,0.6526360511779785,4.609610557556152,0.16004250943660736
93,1.8909590244293213,0.6594387888908386,4.601545810699463,0.1659936159849167
94,1.8518701791763306,0.665603756904602,4.568237781524658,0.17513282597064972
95,1.8014086484909058,0.6775084733963013,4.560821533203125,0.1800212562084198
96,1.7640095949172974,0.683035671710968,4.545292854309082,0.19362379610538483
97,1.714056372642517,0.6953656077384949,4.518918991088867,0.20042507350444794
98,1.6688807010650635,0.7025935053825378,4.5049309730529785,0.20935174822807312
99,1.632658839225769,0.714073121547699,4.486938953399658,0.21721571683883667
100,1.5835987329483032,0.7213010191917419,4.468662738800049,0.22486715018749237
101,1.5499669313430786,0.7300170063972473,4.447629451751709,0.23613177239894867
102,1.5020281076431274,0.7446853518486023,4.435039043426514,0.24399574100971222
103,1.4700487852096558,0.7512754797935486,4.409059524536133,0.25674813985824585
104,1.4236326217651367,0.7629676461219788,4.393637180328369,0.267375111579895
105,1.389458417892456,0.771896243095398,4.379091739654541,0.27417638897895813
106,1.3502516746520996,0.7825254797935486,4.359046459197998,0.28820404410362244
107,1.309840440750122,0.7927295565605164,4.339580059051514,0.2975557744503021
108,1.277769923210144,0.7993196845054626,4.327807903289795,0.30797022581100464
109,1.2354176044464111,0.815263569355011,4.30983829498291,0.3149840533733368
110,1.2070493698120117,0.8216411471366882,4.2912726402282715,0.32433581352233887
111,1.1728376150131226,0.8297193646430969,4.277980804443359,0.33368754386901855
112,1.1450841426849365,0.8386479616165161,4.272087574005127,0.3451647162437439
113,1.1116663217544556,0.8488520383834839,4.2395782470703125,0.35494154691696167
114,1.0710424184799194,0.8603315949440002,4.230016231536865,0.3596174120903015
115,1.0387288331985474,0.865646243095398,4.219377040863037,0.36833155155181885
116,1.0101536512374878,0.8722363710403442,4.198029518127441,0.3772582411766052
117,0.9815292954444885,0.8811649680137634,4.182048797607422,0.381721556186676
118,0.9465593695640564,0.8892431855201721,4.170395851135254,0.3925611078739166
119,0.9202022552490234,0.8958333134651184,4.1598334312438965,0.3955366611480713
120,0.892193615436554,0.9036989808082581,4.137096405029297,0.4036131799221039
121,0.8649747967720032,0.9083758592605591,4.128917694091797,0.4087141156196594
122,0.8347640037536621,0.9168792366981506,4.122405529022217,0.4153028726577759
123,0.8121211528778076,0.9228315949440002,4.105063438415527,0.4204038083553314
124,0.7892925143241882,0.9289965629577637,4.091715335845947,0.42550477385520935
125,0.7638143301010132,0.9313350319862366,4.101531028747559,0.42996811866760254
126,0.7449406981468201,0.9381377100944519,4.076391696929932,0.43719446659088135
127,0.7233362793922424,0.9409013390541077,4.071249961853027,0.4410201907157898
128,0.6964113712310791,0.9481292366981506,4.058662414550781,0.4463336765766144
129,0.6676231026649475,0.9534438848495483,4.051729202270508,0.44803398847579956
130,0.6519323587417603,0.9542942047119141,4.04362678527832,0.451859712600708
131,0.631719172000885,0.9598214030265808,4.028998851776123,0.45611050724983215
132,0.6085488200187683,0.961522102355957,4.0299506187438965,0.45972368121147156
133,0.5904238820075989,0.9636479616165161,4.020510196685791,0.4622741639614105
134,0.5713415145874023,0.968962550163269,4.009541034698486,0.46291178464889526
135,0.5521270632743835,0.9693877100944519,4.0043487548828125,0.4675876498222351
136,0.5345079898834229,0.9732142686843872,4.002397537231445,0.46950051188468933
137,0.5164220929145813,0.9742771983146667,3.9942023754119873,0.47056323289871216
138,0.5001254081726074,0.9781036972999573,3.985574245452881,0.4743889272212982
139,0.48542484641075134,0.9791666269302368,3.987455129623413,0.47502654790878296
140,0.4681028127670288,0.9804421663284302,3.978259801864624,0.47672685980796814
141,0.4531184732913971,0.980867326259613,3.9757497310638428,0.47821465134620667
142,0.43904268741607666,0.9819302558898926,3.972879648208618,0.47906482219696045
143,0.42434096336364746,0.9846938848495483,3.968468189239502,0.4780021011829376
144,0.4104996621608734,0.9855442047119141,3.966465950012207,0.48076513409614563
145,0.39859360456466675,0.9842686653137207,3.963313102722168,0.4797024428844452
146,0.3854663372039795,0.9861819744110107,3.9605331420898438,0.4805525839328766
147,0.37370169162750244,0.9857567548751831,3.963311195373535,0.4801275134086609
148,0.3634498119354248,0.9872449040412903,3.955458879470825,0.4816153049468994
149,0.35366883873939514,0.9872449040412903,3.9669740200042725,0.4805525839328766
150,0.3455922603607178,0.9863945245742798,3.9567339420318604,0.48225289583206177
151,0.3406188488006592,0.9859693646430969,3.974822759628296,0.4809776842594147
152,0.32958531379699707,0.9868196845054626,3.955780029296875,0.48225289583206177
153,0.31536898016929626,0.9863945245742798,3.9594526290893555,0.4824654459953308
154,0.3042646646499634,0.988307774066925,3.967527389526367,0.4820403754711151
155,0.29762446880340576,0.9878826141357422,3.9598631858825684,0.48267799615859985
156,0.2898145020008087,0.9878826141357422,3.960130453109741,0.4824654459953308
157,0.280053049325943,0.988307774066925,3.960874319076538,0.4828905165195465
158,0.2715708017349243,0.9893707036972046,3.9587738513946533,0.4833156168460846
159,0.2647925615310669,0.9887329936027527,3.966019868850708,0.4828905165195465
160,0.25865331292152405,0.9893707036972046,3.965273857116699,0.4833156168460846
161,0.2504348158836365,0.9887329936027527,3.9617815017700195,0.48395323753356934
162,0.24337831139564514,0.9895833134651184,3.967963695526123,0.4837406873703003
163,0.2370317429304123,0.9914965629577637,3.9647860527038574,0.48480337858200073
164,0.2311883568763733,0.9897959232330322,3.970996141433716,0.48437830805778503
165,0.2258261889219284,0.990646243095398,3.9710805416107178,0.48480337858200073
166,0.21954572200775146,0.9904336333274841,3.9673681259155273,0.4845908582210541
167,0.2140127420425415,0.990646243095398,3.977980613708496,0.48437830805778503
168,0.20886339247226715,0.9904336333274841,3.9752399921417236,0.48480337858200073
169,0.20344868302345276,0.990646243095398,3.971707344055176,0.4850159287452698
170,0.199836865067482,0.9912840127944946,3.9842708110809326,0.4845908582210541
171,0.1944882720708847,0.9923469424247742,3.980463743209839,0.4850159287452698
172,0.18996058404445648,0.9921343326568604,3.9809341430664062,0.4850159287452698
173,0.18541814386844635,0.9931972622871399,3.983994245529175,0.4854409992694855
174,0.18077266216278076,0.9925594925880432,3.9902031421661377,0.4850159287452698
175,0.17859917879104614,0.9914965629577637,3.987489938735962,0.48586609959602356
176,0.1766987442970276,0.9919217228889465,4.00184965133667,0.4852284789085388
177,0.17532120645046234,0.9914965629577637,3.995241165161133,0.4854409992694855
178,0.17457354068756104,0.9908588528633118,4.017759799957275,0.4860786199569702
179,0.17524239420890808,0.9917091727256775,4.0017194747924805,0.4854409992694855
180,0.16521085798740387,0.9917091727256775,4.00465202331543,0.4856535494327545
181,0.16007977724075317,0.992772102355957,4.01362419128418,0.4865037202835083
182,0.15977373719215393,0.9923469424247742,4.009027004241943,0.4865037202835083
183,0.1576385498046875,0.9917091727256775,4.018809795379639,0.48586609959602356
184,0.15215037763118744,0.992772102355957,4.010527610778809,0.4860786199569702
185,0.15076327323913574,0.9934098720550537,4.01124382019043,0.4850159287452698
186,0.14713191986083984,0.9925594925880432,4.025199890136719,0.4860786199569702
187,0.1448841542005539,0.9931972622871399,4.017627716064453,0.4873538613319397
188,0.1409396231174469,0.9940475821495056,4.017038345336914,0.48629117012023926
189,0.13916170597076416,0.9940475821495056,4.018074989318848,0.4865037202835083
190,0.13591058552265167,0.9940475821495056,4.02476692199707,0.48714134097099304
191,0.13252653181552887,0.9961734414100647,4.029494762420654,0.48629117012023926
192,0.13037918508052826,0.9948979616165161,4.020022869110107,0.48799148201942444
193,0.1272178590297699,0.995323121547699,4.026377201080322,0.4882040321826935
194,0.1250056028366089,0.995535671710968,4.026213645935059,0.4882040321826935
195,0.12210005521774292,0.9959608912467957,4.027760028839111,0.48714134097099304
196,0.12029388546943665,0.9959608912467957,4.030893325805664,0.48714134097099304
197,0.11742263287305832,0.9968112111091614,4.0296525955200195,0.48799148201942444
198,0.11501605808734894,0.995535671710968,4.028458118438721,0.48841655254364014
199,0.11310584843158722,0.9961734414100647,4.036881446838379,0.4877789318561554
200,0.11128990352153778,0.9961734414100647,4.034262180328369,0.48799148201942444
201,0.11031022667884827,0.9970237612724304,4.045787811279297,0.48799148201942444
202,0.10932604223489761,0.9957482814788818,4.035526752471924,0.4882040321826935
203,0.10954392701387405,0.9963860511779785,4.045174598693848,0.48841655254364014
204,0.10783104598522186,0.9961734414100647,4.040355682373047,0.4886291027069092
205,0.10454720258712769,0.9959608912467957,4.041231155395508,0.4886291027069092
206,0.10501065850257874,0.9965986013412476,4.0572309494018555,0.4890541732311249
207,0.10339497774839401,0.9961734414100647,4.055549621582031,0.4882040321826935
208,0.10167381167411804,0.9961734414100647,4.0495924949646,0.4882040321826935
209,0.09914346784353256,0.9957482814788818,4.051187992095947,0.4886291027069092
210,0.09710635989904404,0.9972363710403442,4.058004856109619,0.4886291027069092
211,0.09745349735021591,0.9968112111091614,4.05392599105835,0.4892667233943939
212,0.09399613738059998,0.9970237612724304,4.04935359954834,0.48841655254364014
213,0.09269628673791885,0.9970237612724304,4.06190299987793,0.4877789318561554
214,0.09055712074041367,0.9965986013412476,4.055200099945068,0.48947927355766296
215,0.08949479460716248,0.9968112111091614,4.057718753814697,0.48947927355766296
216,0.08775695413351059,0.9976615309715271,4.058056831359863,0.48841655254364014
217,0.08558492362499237,0.99808669090271,4.059464454650879,0.4882040321826935
218,0.08551732450723648,0.9972363710403442,4.068469047546387,0.4890541732311249
219,0.08560221642255783,0.9972363710403442,4.059934616088867,0.4888416528701782
220,0.08583398163318634,0.9972363710403442,4.073910713195801,0.4892667233943939
221,0.08546485751867294,0.9970237612724304,4.069771766662598,0.4892667233943939
222,0.08354281634092331,0.9974489808082581,4.070532321929932,0.4890541732311249
223,0.08172383159399033,0.9974489808082581,4.072531700134277,0.4890541732311249
224,0.08085700869560242,0.9970237612724304,4.066503524780273,0.48990434408187866
225,0.0810709223151207,0.9965986013412476,4.0793890953063965,0.4896917939186096
226,0.07786458730697632,0.9978741407394409,4.074709415435791,0.4882040321826935
227,0.07791195064783096,0.9976615309715271,4.070525646209717,0.4890541732311249
228,0.07558012008666992,0.99808669090271,4.083474159240723,0.48990434408187866
229,0.07645055651664734,0.9974489808082581,4.077898979187012,0.4905419647693634
230,0.07480212301015854,0.9976615309715271,4.080718517303467,0.48947927355766296
231,0.07321670651435852,0.9972363710403442,4.078130722045898,0.4890541732311249
232,0.07238942384719849,0.99808669090271,4.083540439605713,0.4896917939186096
233,0.07179325073957443,0.9976615309715271,4.087703227996826,0.48990434408187866
234,0.07181832939386368,0.9978741407394409,4.077659606933594,0.48947927355766296
235,0.07062841206789017,0.99808669090271,4.092600345611572,0.4890541732311249
236,0.06907668709754944,0.99808669090271,4.088315963745117,0.48947927355766296
237,0.06803108006715775,0.99808669090271,4.08510160446167,0.48990434408187866
238,0.0672193393111229,0.9978741407394409,4.095717430114746,0.4896917939186096
239,0.06693249940872192,0.9976615309715271,4.088647365570068,0.48947927355766296
240,0.0654660016298294,0.9982993006706238,4.092010498046875,0.48990434408187866
241,0.06435329467058182,0.99808669090271,4.0964674949646,0.49032941460609436
242,0.06355796754360199,0.9982993006706238,4.093916893005371,0.48947927355766296
243,0.06374871730804443,0.9982993006706238,4.096978187561035,0.4896917939186096
244,0.0634632334113121,0.9982993006706238,4.1024322509765625,0.4901168942451477
245,0.06285352259874344,0.9978741407394409,4.099731922149658,0.4905419647693634
246,0.061136335134506226,0.9982993006706238,4.1006317138671875,0.4896917939186096
247,0.06102096289396286,0.9987244606018066,4.106365203857422,0.4901168942451477
248,0.06146308407187462,0.9978741407394409,4.107456207275391,0.49032941460609436
249,0.06118100881576538,0.9978741407394409,4.108067035675049,0.49032941460609436
250,0.06254324316978455,0.99808669090271,4.11472225189209,0.4905419647693634
251,0.060298264026641846,0.9982993006706238,4.1090192794799805,0.4901168942451477
252,0.05896766856312752,0.99808669090271,4.109063625335693,0.49032941460609436
253,0.05958076938986778,0.9978741407394409,4.117482662200928,0.4909670352935791
254,0.05813993141055107,0.9982993006706238,4.1146559715271,0.4905419647693634
255,0.05805888772010803,0.9982993006706238,4.11470365524292,0.48990434408187866
256,0.05833316966891289,0.9982993006706238,4.117028713226318,0.49032941460609436
257,0.05674697086215019,0.9982993006706238,4.120309829711914,0.4913921356201172
258,0.05607043206691742,0.9982993006706238,4.12425422668457,0.4905419647693634
259,0.055188801139593124,0.99808669090271,4.1177544593811035,0.49075451493263245
260,0.054615359753370285,0.9982993006706238,4.123369216918945,0.49075451493263245
261,0.05415716767311096,0.99808669090271,4.121979236602783,0.4905419647693634
262,0.05360312759876251,0.9985119104385376,4.119677543640137,0.4909670352935791
263,0.05328621342778206,0.9982993006706238,4.135531902313232,0.4905419647693634
264,0.05202171579003334,0.9978741407394409,4.1289801597595215,0.49117958545684814
265,0.05161570385098457,0.9985119104385376,4.122037410736084,0.49075451493263245
266,0.052001263946294785,0.9985119104385376,4.132012367248535,0.4913921356201172
267,0.04984389990568161,0.9985119104385376,4.131567001342773,0.48990434408187866
268,0.05143272131681442,0.9978741407394409,4.138933181762695,0.48990434408187866
269,0.05130899325013161,0.9974489808082581,4.12999153137207,0.4909670352935791
270,0.052379146218299866,0.9974489808082581,4.143076419830322,0.49160465598106384
271,0.05291689559817314,0.9982993006706238,4.13964319229126,0.49117958545684814
272,0.05107710510492325,0.99808669090271,4.144437313079834,0.4913921356201172
273,0.05030349642038345,0.9985119104385376,4.147672653198242,0.49075451493263245
274,0.049858033657073975,0.9989370703697205,4.144229888916016,0.49032941460609436
275,0.04878399521112442,0.9978741407394409,4.145604133605957,0.4905419647693634
276,0.047907713800668716,0.9982993006706238,4.151878833770752,0.49117958545684814
277,0.047913264483213425,0.9985119104385376,4.136976718902588,0.49117958545684814
278,0.047105297446250916,0.9982993006706238,4.146509647369385,0.49117958545684814
279,0.04732296243309975,0.9982993006706238,4.154574394226074,0.49160465598106384
280,0.047977790236473083,0.99808669090271,4.148147106170654,0.4913921356201172
281,0.04689747840166092,0.9985119104385376,4.150240898132324,0.4905419647693634
282,0.048110149800777435,0.9978741407394409,4.158349990844727,0.49117958545684814
283,0.046727683395147324,0.99808669090271,4.156908988952637,0.49202975630760193
284,0.047269437462091446,0.9982993006706238,4.1649088859558105,0.49032941460609436
285,0.046999555081129074,0.99808669090271,4.164345741271973,0.4901168942451477
286,0.04628843814134598,0.99808669090271,4.159728050231934,0.4905419647693634
287,0.04501292482018471,0.9987244606018066,4.157715320587158,0.4913921356201172
288,0.043823130428791046,0.9989370703697205,4.163717746734619,0.49075451493263245
289,0.04247726500034332,0.9993622303009033,4.172093868255615,0.49117958545684814
290,0.04229940101504326,0.9989370703697205,4.164266109466553,0.49117958545684814
291,0.04230962321162224,0.9989370703697205,4.165717124938965,0.4922422766685486
292,0.040899816900491714,0.9987244606018066,4.173803806304932,0.49117958545684814
293,0.0408206433057785,0.9991496205329895,4.1658034324646,0.49075451493263245
294,0.03975197672843933,0.9991496205329895,4.1664533615112305,0.49160465598106384
295,0.03992796689271927,0.9989370703697205,4.1696696281433105,0.49117958545684814
296,0.0389203280210495,0.9991496205329895,4.174957752227783,0.4913921356201172
297,0.03949274495244026,0.9985119104385376,4.172121524810791,0.49117958545684814
298,0.03981274366378784,0.9987244606018066,4.175511360168457,0.4909670352935791
299,0.04041781276464462,0.9987244606018066,4.185166835784912,0.49075451493263245
300,0.03966114670038223,0.9985119104385376,4.17533540725708,0.4913921356201172
301,0.04015494883060455,0.9987244606018066,4.191667079925537,0.49075451493263245
302,0.03798382729291916,0.9985119104385376,4.185959339141846,0.49160465598106384
303,0.03720155730843544,0.9989370703697205,4.176345348358154,0.49117958545684814
304,0.03776049613952637,0.9989370703697205,4.191666603088379,0.49117958545684814
305,0.03712853789329529,0.9985119104385376,4.1957597732543945,0.49075451493263245
306,0.03730352595448494,0.9987244606018066,4.194694995880127,0.49160465598106384
307,0.03612396493554115,0.9985119104385376,4.180484294891357,0.49117958545684814
308,0.03561747074127197,0.9989370703697205,4.198371887207031,0.49160465598106384
309,0.03581405058503151,0.9982993006706238,4.197376251220703,0.4922422766685486
310,0.03644709661602974,0.9987244606018066,4.1868181228637695,0.4918172061443329
311,0.03524179384112358,0.9989370703697205,4.203556537628174,0.4905419647693634
312,0.034964364022016525,0.9985119104385376,4.197805404663086,0.49160465598106384
313,0.03615158051252365,0.9989370703697205,4.20728063583374,0.4909670352935791
314,0.035746607929468155,0.9985119104385376,4.204624176025391,0.49117958545684814
315,0.037345897406339645,0.9982993006706238,4.204004764556885,0.4918172061443329
316,0.03458624333143234,0.9985119104385376,4.213947296142578,0.4913921356201172
317,0.03475073352456093,0.9989370703697205,4.199838161468506,0.4913921356201172
318,0.035007543861866,0.9989370703697205,4.227702617645264,0.4913921356201172
319,0.03422991558909416,0.9989370703697205,4.209000110626221,0.4918172061443329
320,0.03544053062796593,0.9987244606018066,4.214149475097656,0.49117958545684814
321,0.03438415750861168,0.9985119104385376,4.219227313995361,0.49202975630760193
322,0.03288684040307999,0.9987244606018066,4.217488765716553,0.49160465598106384
323,0.03284750133752823,0.9985119104385376,4.225276470184326,0.4918172061443329
324,0.03308839723467827,0.9987244606018066,4.213071823120117,0.4918172061443329
325,0.03198783099651337,0.9991496205329895,4.227551460266113,0.4909670352935791
326,0.03144144266843796,0.9987244606018066,4.22162389755249,0.4913921356201172
327,0.032141368836164474,0.9989370703697205,4.217527866363525,0.4918172061443329
328,0.03127574175596237,0.9991496205329895,4.233475208282471,0.4918172061443329
329,0.03251039981842041,0.9987244606018066,4.2233710289001465,0.4924548268318176
330,0.033443890511989594,0.9989370703697205,4.227236747741699,0.49160465598106384
331,0.03089374117553234,0.9993622303009033,4.239189147949219,0.4909670352935791
332,0.030752405524253845,0.9991496205329895,4.233842372894287,0.49160465598106384
333,0.03157417103648186,0.9989370703697205,4.239081382751465,0.49202975630760193
334,0.03001055121421814,0.9989370703697205,4.239042282104492,0.4918172061443329
335,0.029477538540959358,0.9993622303009033,4.233895778656006,0.4924548268318176
336,0.030226759612560272,0.9989370703697205,4.24440336227417,0.49202975630760193
337,0.029779626056551933,0.9989370703697205,4.239099025726318,0.49160465598106384
338,0.029575541615486145,0.9989370703697205,4.248232364654541,0.4918172061443329
339,0.028899913653731346,0.9991496205329895,4.245774269104004,0.4922422766685486
340,0.028501413762569427,0.9995747804641724,4.239346027374268,0.4913921356201172
341,0.02798665314912796,0.9995747804641724,4.25838041305542,0.4922422766685486
342,0.027980957180261612,0.9995747804641724,4.245724201202393,0.4924548268318176
343,0.02766544558107853,0.9991496205329895,4.255951881408691,0.49202975630760193
344,0.026860946789383888,0.9989370703697205,4.259291648864746,0.4913921356201172
345,0.027238015085458755,0.9989370703697205,4.2455620765686035,0.49202975630760193
346,0.027136147022247314,0.9995747804641724,4.2682719230651855,0.49202975630760193
347,0.027383379638195038,0.9991496205329895,4.257946491241455,0.4913921356201172
348,0.02757848985493183,0.9989370703697205,4.259866237640381,0.4922422766685486
349,0.02810683846473694,0.9987244606018066,4.270476818084717,0.49117958545684814
350,0.027472447603940964,0.9993622303009033,4.266496658325195,0.4918172061443329
351,0.027364611625671387,0.9989370703697205,4.2738142013549805,0.4913921356201172
352,0.027656761929392815,0.9993622303009033,4.262157917022705,0.4918172061443329
353,0.026960890740156174,0.9991496205329895,4.273957252502441,0.4913921356201172
354,0.02644232101738453,0.9989370703697205,4.284707069396973,0.4922422766685486
355,0.027426421642303467,0.9995747804641724,4.26055908203125,0.49160465598106384
356,0.02706577070057392,0.9993622303009033,4.288278102874756,0.4922422766685486
357,0.028258398175239563,0.9987244606018066,4.2809576988220215,0.4909670352935791
358,0.02796134166419506,0.9987244606018066,4.2971320152282715,0.4918172061443329
359,0.02659423276782036,0.9989370703697205,4.284420490264893,0.49202975630760193
360,0.02659320831298828,0.9991496205329895,4.2854719161987305,0.4913921356201172
361,0.025613820180296898,0.9993622303009033,4.295072555541992,0.49202975630760193
362,0.02547103725373745,0.9993622303009033,4.285487651824951,0.4922422766685486
363,0.024812571704387665,0.9993622303009033,4.288972854614258,0.4924548268318176
364,0.024084672331809998,0.9991496205329895,4.283653259277344,0.4924548268318176
365,0.02390769124031067,0.9995747804641724,4.2839674949646,0.4924548268318176
366,0.023056112229824066,0.9993622303009033,4.294522762298584,0.4918172061443329
367,0.02310449630022049,0.9995747804641724,4.292654991149902,0.4924548268318176
368,0.02266869880259037,0.9995747804641724,4.291446208953857,0.49202975630760193
369,0.022975869476795197,0.9989370703697205,4.2959818840026855,0.4924548268318176
370,0.022627323865890503,0.9989370703697205,4.307116985321045,0.4918172061443329
371,0.02265176735818386,0.9993622303009033,4.294586181640625,0.49266737699508667
372,0.022473156452178955,0.9995747804641724,4.309290409088135,0.49202975630760193
373,0.021845519542694092,0.9995747804641724,4.311440467834473,0.4918172061443329
374,0.021799735724925995,0.9995747804641724,4.29796028137207,0.4928798973560333
375,0.02154475450515747,0.9991496205329895,4.316043376922607,0.49202975630760193
376,0.02177370898425579,0.9991496205329895,4.311366081237793,0.49202975630760193
377,0.020969495177268982,0.9993622303009033,4.308945178985596,0.4922422766685486
