step,train_steps,train_time_ms,step_avg_ms
454,2330,27211.0,59.94
455,2330,27269.0,59.93
456,2330,27330.0,59.93
457,2330,27388.0,59.93
458,2330,27449.0,59.93
459,2330,27508.0,59.93
460,2330,27569.0,59.93
461,2330,27627.0,59.93
462,2330,27688.0,59.93
463,2330,27748.0,59.93
464,2330,27809.0,59.93
465,2330,27868.0,59.93
466,2330,27929.0,59.93
467,2330,27988.0,59.93
468,2330,28050.0,59.94
469,2330,28108.0,59.93
470,2330,28170.0,59.94
471,2330,28229.0,59.93
472,2330,28290.0,59.94
473,2330,28349.0,59.93
474,2330,28410.0,59.94
475,2330,28470.0,59.94
476,2330,28530.0,59.94
477,2330,28589.0,59.93
478,2330,28650.0,59.94
479,2330,28709.0,59.94
480,2330,28770.0,59.94
481,2330,28829.0,59.94
482,2330,28890.0,59.94
483,2330,28949.0,59.94
484,2330,29011.0,59.94
485,2330,29069.0,59.94
486,2330,29130.0,59.94
487,2330,29189.0,59.94
488,2330,29251.0,59.94
489,2330,29310.0,59.94
490,2330,29371.0,59.94
491,2330,29429.0,59.94
492,2330,29490.0,59.94
493,2330,29549.0,59.94
494,2330,29610.0,59.94
495,2330,29669.0,59.94
496,2330,29730.0,59.94
497,2330,29789.0,59.94
498,2330,29851.0,59.94
499,2330,29910.0,59.94
500,2330,29971.0,59.94
501,2330,30070.0,60.02
502,2330,30093.0,59.95
503,2330,30152.0,59.94
504,2330,30216.0,59.95
505,2330,30278.0,59.96
506,2330,30339.0,59.96
507,2330,30399.0,59.96
508,2330,30460.0,59.96
509,2330,30519.0,59.96
510,2330,30580.0,59.96
511,2330,30638.0,59.96
512,2330,30699.0,59.96
513,2330,30758.0,59.96
514,2330,30819.0,59.96
515,2330,30878.0,59.96
516,2330,30938.0,59.96
517,2330,30998.0,59.96
518,2330,31060.0,59.96
519,2330,31120.0,59.96
520,2330,31183.0,59.97
521,2330,31242.0,59.97
522,2330,31304.0,59.97
523,2330,31362.0,59.97
524,2330,31424.0,59.97
525,2330,31483.0,59.97
526,2330,31544.0,59.97
527,2330,31603.0,59.97
528,2330,31663.0,59.97
529,2330,31721.0,59.96
530,2330,31782.0,59.97
531,2330,31840.0,59.96
532,2330,31900.0,59.96
533,2330,31959.0,59.96
534,2330,32020.0,59.96
535,2330,32080.0,59.96
536,2330,32141.0,59.96
537,2330,32201.0,59.97
538,2330,32263.0,59.97
539,2330,32322.0,59.97
540,2330,32384.0,59.97
541,2330,32442.0,59.97
542,2330,32504.0,59.97
543,2330,32562.0,59.97
544,2330,32623.0,59.97
545,2330,32682.0,59.97
546,2330,32743.0,59.97
547,2330,32802.0,59.97
548,2330,32863.0,59.97
549,2330,32921.0,59.97
550,2330,32982.0,59.97
551,2330,33040.0,59.96
552,2330,33102.0,59.97
553,2330,33161.0,59.97
554,2330,33223.0,59.97
555,2330,33282.0,59.97
556,2330,33344.0,59.97
557,2330,33403.0,59.97
558,2330,33464.0,59.97
559,2330,33523.0,59.97
560,2330,33584.0,59.97
561,2330,33642.0,59.97
562,2330,33703.0,59.97
563,2330,33762.0,59.97
564,2330,33823.0,59.97
565,2330,33882.0,59.97
566,2330,33943.0,59.97
567,2330,34002.0,59.97
568,2330,34063.0,59.97
569,2330,34122.0,59.97
570,2330,34184.0,59.97
571,2330,34242.0,59.97
572,2330,34304.0,59.97
573,2330,34363.0,59.97
574,2330,34425.0,59.97
575,2330,34484.0,59.97
576,2330,34545.0,59.97
577,2330,34604.0,59.97
578,2330,34664.0,59.97
579,2330,34723.0,59.97
580,2330,34785.0,59.97
581,2330,34842.0,59.97
582,2330,34903.0,59.97
583,2330,34961.0,59.97
584,2330,35022.0,59.97
585,2330,35081.0,59.97
586,2330,35142.0,59.97
587,2330,35201.0,59.97
588,2330,35262.0,59.97
589,2330,35322.0,59.97
590,2330,35383.0,59.97
591,2330,35442.0,59.97
592,2330,35503.0,59.97
593,2330,35562.0,59.97
594,2330,35624.0,59.97
595,2330,35682.0,59.97
596,2330,35744.0,59.97
597,2330,35803.0,59.97
598,2330,35864.0,59.97
599,2330,35922.0,59.97
600,2330,35983.0,59.97
601,2330,36041.0,59.97
602,2330,36102.0,59.97
603,2330,36161.0,59.97
604,2330,36222.0,59.97
605,2330,36281.0,59.97
606,2330,36342.0,59.97
607,2330,36401.0,59.97
608,2330,36462.0,59.97
609,2330,36522.0,59.97
610,2330,36584.0,59.97
611,2330,36643.0,59.97
612,2330,36704.0,59.97
613,2330,36763.0,59.97
614,2330,36825.0,59.97
