step,train_steps,train_time_ms,step_avg_ms
258,2330,15782.0,61.17
259,2330,15841.0,61.16
260,2330,15903.0,61.16
261,2330,15962.0,61.16
262,2330,16023.0,61.16
263,2330,16082.0,61.15
264,2330,16143.0,61.15
265,2330,16202.0,61.14
266,2330,16263.0,61.14
267,2330,16322.0,61.13
268,2330,16384.0,61.13
269,2330,16446.0,61.14
270,2330,16509.0,61.14
271,2330,16569.0,61.14
272,2330,16631.0,61.14
273,2330,16691.0,61.14
274,2330,16752.0,61.14
275,2330,16812.0,61.14
276,2330,16874.0,61.14
277,2330,16934.0,61.13
278,2330,16996.0,61.14
279,2330,17055.0,61.13
280,2330,17117.0,61.13
281,2330,17176.0,61.12
282,2330,17238.0,61.13
283,2330,17298.0,61.12
284,2330,17360.0,61.13
285,2330,17420.0,61.12
286,2330,17483.0,61.13
287,2330,17543.0,61.12
288,2330,17605.0,61.13
289,2330,17665.0,61.12
290,2330,17726.0,61.13
291,2330,17786.0,61.12
292,2330,17847.0,61.12
293,2330,17907.0,61.12
294,2330,17968.0,61.11
295,2330,18027.0,61.11
296,2330,18091.0,61.12
297,2330,18149.0,61.11
298,2330,18212.0,61.11
299,2330,18272.0,61.11
300,2330,18334.0,61.11
301,2330,18395.0,61.11
302,2330,18456.0,61.11
303,2330,18517.0,61.11
304,2330,18578.0,61.11
305,2330,18638.0,61.11
306,2330,18702.0,61.12
307,2330,18760.0,61.11
308,2330,18822.0,61.11
309,2330,18882.0,61.11
310,2330,18945.0,61.11
311,2330,19005.0,61.11
312,2330,19066.0,61.11
313,2330,19126.0,61.1
314,2330,19187.0,61.11
315,2330,19247.0,61.1
316,2330,19308.0,61.1
317,2330,19368.0,61.1
318,2330,19429.0,61.1
319,2330,19491.0,61.1
320,2330,19553.0,61.1
321,2330,19612.0,61.1
322,2330,19675.0,61.1
323,2330,19734.0,61.1
324,2330,19796.0,61.1
325,2330,19856.0,61.1
326,2330,19919.0,61.1
327,2330,19978.0,61.1
328,2330,20040.0,61.1
329,2330,20100.0,61.1
330,2330,20161.0,61.1
331,2330,20223.0,61.1
332,2330,20284.0,61.1
333,2330,20345.0,61.1
334,2330,20406.0,61.1
335,2330,20465.0,61.09
336,2330,20527.0,61.09
337,2330,20586.0,61.09
338,2330,20649.0,61.09
339,2330,20708.0,61.09
340,2330,20770.0,61.09
341,2330,20830.0,61.09
342,2330,20892.0,61.09
343,2330,20953.0,61.09
344,2330,21015.0,61.09
345,2330,21074.0,61.09
346,2330,21136.0,61.09
347,2330,21196.0,61.08
348,2330,21259.0,61.09
349,2330,21320.0,61.09
350,2330,21381.0,61.09
351,2330,21441.0,61.09
352,2330,21504.0,61.09
353,2330,21563.0,61.08
354,2330,21625.0,61.09
355,2330,21684.0,61.08
356,2330,21747.0,61.09
357,2330,21807.0,61.08
358,2330,21868.0,61.08
359,2330,21927.0,61.08
360,2330,21988.0,61.08
361,2330,22048.0,61.08
362,2330,22110.0,61.08
363,2330,22170.0,61.08
364,2330,22233.0,61.08
365,2330,22293.0,61.08
366,2330,22356.0,61.08
367,2330,22416.0,61.08
368,2330,22477.0,61.08
369,2330,22537.0,61.08
370,2330,22599.0,61.08
371,2330,22659.0,61.08
372,2330,22720.0,61.08
373,2330,22780.0,61.07
374,2330,22843.0,61.08
375,2330,22903.0,61.07
376,2330,22966.0,61.08
377,2330,23026.0,61.08
378,2330,23086.0,61.07
379,2330,23146.0,61.07
380,2330,23208.0,61.07
381,2330,23268.0,61.07
382,2330,23329.0,61.07
383,2330,23389.0,61.07
384,2330,23451.0,61.07
385,2330,23510.0,61.07
386,2330,23572.0,61.07
387,2330,23633.0,61.07
388,2330,23695.0,61.07
389,2330,23755.0,61.07
390,2330,23818.0,61.07
391,2330,23878.0,61.07
392,2330,23940.0,61.07
393,2330,23999.0,61.07
394,2330,24061.0,61.07
395,2330,24121.0,61.07
396,2330,24183.0,61.07
397,2330,24244.0,61.07
398,2330,24305.0,61.07
399,2330,24365.0,61.07
400,2330,24427.0,61.07
401,2330,24487.0,61.06
402,2330,24548.0,61.06
403,2330,24606.0,61.06
404,2330,24668.0,61.06
405,2330,24727.0,61.06
406,2330,24790.0,61.06
407,2330,24850.0,61.06
408,2330,24912.0,61.06
409,2330,24972.0,61.06
410,2330,25035.0,61.06
411,2330,25094.0,61.06
412,2330,25156.0,61.06
413,2330,25215.0,61.05
414,2330,25278.0,61.06
415,2330,25338.0,61.06
416,2330,25400.0,61.06
417,2330,25459.0,61.05
418,2330,25520.0,61.05
419,2330,25580.0,61.05
420,2330,25642.0,61.05
421,2330,25702.0,61.05
422,2330,25764.0,61.05
423,2330,25825.0,61.05
424,2330,25885.0,61.05
425,2330,25945.0,61.05
426,2330,26007.0,61.05
427,2330,26067.0,61.05
428,2330,26129.0,61.05
429,2330,26189.0,61.05
430,2330,26251.0,61.05
431,2330,26312.0,61.05
432,2330,26374.0,61.05
433,2330,26434.0,61.05
434,2330,26496.0,61.05
435,2330,26556.0,61.05
436,2330,26619.0,61.05
437,2330,26678.0,61.05
438,2330,26741.0,61.05
439,2330,26801.0,61.05
440,2330,26863.0,61.05
441,2330,26922.0,61.05
442,2330,26984.0,61.05
443,2330,27044.0,61.05
444,2330,27105.0,61.05
445,2330,27164.0,61.04
446,2330,27227.0,61.05
447,2330,27286.0,61.04
448,2330,27348.0,61.05
449,2330,27407.0,61.04
450,2330,27470.0,61.04
451,2330,27529.0,61.04
452,2330,27591.0,61.04
453,2330,27652.0,61.04
454,2330,27713.0,61.04
455,2330,27773.0,61.04
456,2330,27835.0,61.04
457,2330,27895.0,61.04
458,2330,27957.0,61.04
459,2330,28017.0,61.04
460,2330,28078.0,61.04
461,2330,28139.0,61.04
462,2330,28201.0,61.04
463,2330,28261.0,61.04
464,2330,28322.0,61.04
465,2330,28382.0,61.04
466,2330,28444.0,61.04
467,2330,28503.0,61.04
468,2330,28565.0,61.04
469,2330,28625.0,61.03
470,2330,28687.0,61.04
471,2330,28747.0,61.03
472,2330,28809.0,61.04
473,2330,28869.0,61.03
474,2330,28931.0,61.04
475,2330,28992.0,61.03
476,2330,29053.0,61.04
477,2330,29113.0,61.03
478,2330,29175.0,61.03
479,2330,29234.0,61.03
480,2330,29296.0,61.03
481,2330,29356.0,61.03
482,2330,29418.0,61.03
483,2330,29478.0,61.03
484,2330,29541.0,61.03
485,2330,29601.0,61.03
486,2330,29663.0,61.03
487,2330,29723.0,61.03
488,2330,29784.0,61.03
489,2330,29844.0,61.03
490,2330,29905.0,61.03
491,2330,29965.0,61.03
492,2330,30026.0,61.03
493,2330,30086.0,61.03
494,2330,30149.0,61.03
495,2330,30209.0,61.03
496,2330,30271.0,61.03
497,2330,30331.0,61.03
498,2330,30393.0,61.03
499,2330,30454.0,61.03
500,2330,30515.0,61.03
501,2330,30597.0,61.07
502,2330,30639.0,61.03
503,2330,30702.0,61.04
504,2330,30766.0,61.04
505,2330,30826.0,61.04
506,2330,30888.0,61.04
507,2330,30949.0,61.04
508,2330,31011.0,61.05
509,2330,31070.0,61.04
510,2330,31131.0,61.04
511,2330,31190.0,61.04
512,2330,31252.0,61.04
513,2330,31312.0,61.04
514,2330,31374.0,61.04
515,2330,31434.0,61.04
516,2330,31496.0,61.04
517,2330,31556.0,61.04
518,2330,31618.0,61.04
519,2330,31679.0,61.04
520,2330,31742.0,61.04
521,2330,31802.0,61.04
522,2330,31864.0,61.04
523,2330,31924.0,61.04
524,2330,31986.0,61.04
525,2330,32046.0,61.04
526,2330,32108.0,61.04
527,2330,32168.0,61.04
528,2330,32229.0,61.04
529,2330,32289.0,61.04
530,2330,32350.0,61.04
531,2330,32411.0,61.04
532,2330,32472.0,61.04
533,2330,32534.0,61.04
534,2330,32596.0,61.04
535,2330,32656.0,61.04
536,2330,32719.0,61.04
537,2330,32778.0,61.04
538,2330,32839.0,61.04
539,2330,32899.0,61.04
540,2330,32961.0,61.04
541,2330,33020.0,61.04
542,2330,33082.0,61.04
543,2330,33143.0,61.04
544,2330,33204.0,61.04
545,2330,33264.0,61.03
546,2330,33326.0,61.04
547,2330,33386.0,61.03
548,2330,33448.0,61.04
549,2330,33508.0,61.04
550,2330,33571.0,61.04
551,2330,33631.0,61.04
552,2330,33693.0,61.04
553,2330,33754.0,61.04
554,2330,33816.0,61.04
555,2330,33876.0,61.04
556,2330,33937.0,61.04
557,2330,33996.0,61.03
558,2330,34058.0,61.04
559,2330,34118.0,61.03
560,2330,34180.0,61.04
561,2330,34239.0,61.03
562,2330,34301.0,61.03
563,2330,34361.0,61.03
564,2330,34422.0,61.03
565,2330,34483.0,61.03
566,2330,34546.0,61.04
567,2330,34606.0,61.03
568,2330,34669.0,61.04
569,2330,34730.0,61.04
570,2330,34792.0,61.04
571,2330,34851.0,61.04
572,2330,34914.0,61.04
573,2330,34973.0,61.03
574,2330,35035.0,61.04
575,2330,35094.0,61.03
576,2330,35157.0,61.04
577,2330,35216.0,61.03
578,2330,35278.0,61.03
579,2330,35338.0,61.03
580,2330,35399.0,61.03
581,2330,35460.0,61.03
582,2330,35521.0,61.03
583,2330,35581.0,61.03
584,2330,35644.0,61.03
585,2330,35704.0,61.03
586,2330,35766.0,61.03
587,2330,35826.0,61.03
588,2330,35889.0,61.04
589,2330,35949.0,61.03
590,2330,36011.0,61.04
591,2330,36071.0,61.03
592,2330,36133.0,61.04
593,2330,36192.0,61.03
594,2330,36254.0,61.03
595,2330,36314.0,61.03
596,2330,36376.0,61.03
597,2330,36437.0,61.03
598,2330,36498.0,61.03
599,2330,36558.0,61.03
600,2330,36620.0,61.03
601,2330,36680.0,61.03
602,2330,36742.0,61.03
603,2330,36801.0,61.03
604,2330,36863.0,61.03
605,2330,36923.0,61.03
606,2330,36985.0,61.03
607,2330,37046.0,61.03
608,2330,37108.0,61.03
609,2330,37169.0,61.03
610,2330,37231.0,61.03
611,2330,37292.0,61.03
612,2330,37354.0,61.04
613,2330,37413.0,61.03
614,2330,37475.0,61.03
615,2330,37534.0,61.03
616,2330,37597.0,61.03
617,2330,37656.0,61.03
618,2330,37719.0,61.03
619,2330,37778.0,61.03
620,2330,37840.0,61.03
621,2330,37899.0,61.03
622,2330,37961.0,61.03
623,2330,38022.0,61.03
624,2330,38085.0,61.03
625,2330,38145.0,61.03
626,2330,38207.0,61.03
627,2330,38267.0,61.03
628,2330,38330.0,61.03
629,2330,38390.0,61.03
630,2330,38452.0,61.03
631,2330,38510.0,61.03
632,2330,38573.0,61.03
633,2330,38633.0,61.03
634,2330,38698.0,61.04
635,2330,38757.0,61.03
636,2330,38818.0,61.03
637,2330,38877.0,61.03
638,2330,38939.0,61.03
639,2330,38999.0,61.03
640,2330,39061.0,61.03
641,2330,39120.0,61.03
642,2330,39183.0,61.03
643,2330,39243.0,61.03
644,2330,39305.0,61.03
645,2330,39365.0,61.03
646,2330,39427.0,61.03
647,2330,39487.0,61.03
648,2330,39551.0,61.04
649,2330,39611.0,61.03
650,2330,39673.0,61.03
651,2330,39732.0,61.03
652,2330,39795.0,61.04
653,2330,39855.0,61.03
654,2330,39917.0,61.03
655,2330,39977.0,61.03
656,2330,40038.0,61.03
657,2330,40099.0,61.03
658,2330,40161.0,61.03
659,2330,40219.0,61.03
660,2330,40282.0,61.03
661,2330,40342.0,61.03
662,2330,40405.0,61.03
663,2330,40464.0,61.03
664,2330,40527.0,61.03
665,2330,40587.0,61.03
666,2330,40648.0,61.03
667,2330,40708.0,61.03
668,2330,40770.0,61.03
669,2330,40830.0,61.03
670,2330,40893.0,61.03
671,2330,40953.0,61.03
672,2330,41016.0,61.04
673,2330,41076.0,61.03
674,2330,41137.0,61.03
675,2330,41198.0,61.03
676,2330,41260.0,61.04
677,2330,41319.0,61.03
678,2330,41381.0,61.03
679,2330,41440.0,61.03
680,2330,41504.0,61.03
681,2330,41565.0,61.04
682,2330,41627.0,61.04
683,2330,41686.0,61.03
684,2330,41749.0,61.04
685,2330,41809.0,61.04
686,2330,41872.0,61.04
687,2330,41931.0,61.04
688,2330,41994.0,61.04
689,2330,42054.0,61.04
690,2330,42116.0,61.04
691,2330,42176.0,61.04
692,2330,42238.0,61.04
693,2330,42299.0,61.04
694,2330,42360.0,61.04
695,2330,42419.0,61.03
696,2330,42481.0,61.04
697,2330,42540.0,61.03
698,2330,42603.0,61.04
699,2330,42663.0,61.03
700,2330,42726.0,61.04
701,2330,42785.0,61.03
702,2330,42847.0,61.04
703,2330,42908.0,61.03
704,2330,42970.0,61.04
705,2330,43030.0,61.04
706,2330,43092.0,61.04
707,2330,43152.0,61.04
708,2330,43214.0,61.04
709,2330,43275.0,61.04
710,2330,43337.0,61.04
711,2330,43396.0,61.04
712,2330,43458.0,61.04
713,2330,43518.0,61.03
714,2330,43580.0,61.04
715,2330,43638.0,61.03
716,2330,43700.0,61.03
717,2330,43760.0,61.03
718,2330,43821.0,61.03
719,2330,43882.0,61.03
720,2330,43944.0,61.03
721,2330,44005.0,61.03
722,2330,44067.0,61.03
723,2330,44127.0,61.03
724,2330,44189.0,61.03
725,2330,44249.0,61.03
726,2330,44311.0,61.03
727,2330,44370.0,61.03
728,2330,44434.0,61.04
729,2330,44493.0,61.03
730,2330,44555.0,61.03
731,2330,44615.0,61.03
732,2330,44678.0,61.04
733,2330,44736.0,61.03
734,2330,44798.0,61.03
735,2330,44857.0,61.03
736,2330,44921.0,61.03
737,2330,44981.0,61.03
738,2330,45043.0,61.03
739,2330,45104.0,61.03
740,2330,45166.0,61.03
741,2330,45225.0,61.03
742,2330,45288.0,61.03
743,2330,45348.0,61.03
744,2330,45411.0,61.04
745,2330,45470.0,61.03
746,2330,45533.0,61.04
747,2330,45593.0,61.03
748,2330,45655.0,61.04
749,2330,45715.0,61.03
750,2330,45776.0,61.03
751,2330,45857.0,61.06
752,2330,45900.0,61.04
753,2330,45962.0,61.04
754,2330,46025.0,61.04
755,2330,46085.0,61.04
756,2330,46147.0,61.04
757,2330,46206.0,61.04
758,2330,46268.0,61.04
759,2330,46328.0,61.04
760,2330,46389.0,61.04
761,2330,46448.0,61.04
762,2330,46509.0,61.04
763,2330,46568.0,61.03
764,2330,46630.0,61.03
765,2330,46689.0,61.03
766,2330,46752.0,61.03
767,2330,46815.0,61.04
768,2330,46879.0,61.04
769,2330,46940.0,61.04
770,2330,47003.0,61.04
771,2330,47064.0,61.04
772,2330,47127.0,61.04
773,2330,47188.0,61.05
774,2330,47250.0,61.05
775,2330,47311.0,61.05
776,2330,47373.0,61.05
777,2330,47432.0,61.05
778,2330,47495.0,61.05
779,2330,47554.0,61.04
780,2330,47616.0,61.05
781,2330,47677.0,61.05
782,2330,47740.0,61.05
783,2330,47800.0,61.05
784,2330,47863.0,61.05
785,2330,47923.0,61.05
786,2330,47987.0,61.05
787,2330,48048.0,61.05
788,2330,48111.0,61.05
789,2330,48171.0,61.05
790,2330,48234.0,61.06
791,2330,48295.0,61.06
792,2330,48356.0,61.06
793,2330,48416.0,61.05
794,2330,48478.0,61.06
795,2330,48538.0,61.05
796,2330,48601.0,61.06
797,2330,48661.0,61.06
798,2330,48723.0,61.06
799,2330,48784.0,61.06
800,2330,48847.0,61.06
801,2330,48907.0,61.06
802,2330,48970.0,61.06
803,2330,49031.0,61.06
804,2330,49094.0,61.06
805,2330,49155.0,61.06
806,2330,49217.0,61.06
807,2330,49278.0,61.06
808,2330,49340.0,61.06
809,2330,49400.0,61.06
810,2330,49463.0,61.06
811,2330,49522.0,61.06
812,2330,49586.0,61.07
813,2330,49646.0,61.07
814,2330,49709.0,61.07
815,2330,49769.0,61.07
816,2330,49832.0,61.07
817,2330,49892.0,61.07
818,2330,49955.0,61.07
819,2330,50015.0,61.07
820,2330,50078.0,61.07
821,2330,50139.0,61.07
822,2330,50202.0,61.07
823,2330,50262.0,61.07
824,2330,50325.0,61.07
825,2330,50387.0,61.07
826,2330,50449.0,61.08
827,2330,50509.0,61.07
828,2330,50572.0,61.08
829,2330,50632.0,61.08
830,2330,50695.0,61.08
831,2330,50756.0,61.08
832,2330,50819.0,61.08
833,2330,50878.0,61.08
834,2330,50940.0,61.08
835,2330,51001.0,61.08
836,2330,51064.0,61.08
837,2330,51125.0,61.08
838,2330,51188.0,61.08
839,2330,51249.0,61.08
840,2330,51312.0,61.09
841,2330,51372.0,61.08
842,2330,51435.0,61.09
843,2330,51496.0,61.09
844,2330,51558.0,61.09
845,2330,51618.0,61.09
846,2330,51681.0,61.09
847,2330,51741.0,61.09
848,2330,51804.0,61.09
849,2330,51864.0,61.09
850,2330,51927.0,61.09
851,2330,51987.0,61.09
852,2330,52050.0,61.09
853,2330,52111.0,61.09
854,2330,52174.0,61.09
855,2330,52234.0,61.09
856,2330,52296.0,61.09
857,2330,52356.0,61.09
858,2330,52418.0,61.09
859,2330,52478.0,61.09
860,2330,52541.0,61.09
861,2330,52601.0,61.09
862,2330,52665.0,61.1
863,2330,52724.0,61.09
864,2330,52787.0,61.1
865,2330,52848.0,61.1
866,2330,52911.0,61.1
867,2330,52972.0,61.1
868,2330,53035.0,61.1
869,2330,53096.0,61.1
870,2330,53158.0,61.1
871,2330,53219.0,61.1
872,2330,53282.0,61.1
873,2330,53342.0,61.1
874,2330,53406.0,61.1
875,2330,53466.0,61.1
876,2330,53529.0,61.11
877,2330,53589.0,61.11
878,2330,53653.0,61.11
879,2330,53713.0,61.11
880,2330,53776.0,61.11
881,2330,53836.0,61.11
882,2330,53899.0,61.11
883,2330,53959.0,61.11
884,2330,54022.0,61.11
885,2330,54083.0,61.11
886,2330,54146.0,61.11
887,2330,54207.0,61.11
888,2330,54271.0,61.12
889,2330,54331.0,61.11
890,2330,54393.0,61.12
891,2330,54453.0,61.11
892,2330,54516.0,61.12
893,2330,54576.0,61.12
894,2330,54638.0,61.12
895,2330,54699.0,61.12
896,2330,54761.0,61.12
897,2330,54822.0,61.12
898,2330,54885.0,61.12
899,2330,54944.0,61.12
900,2330,55007.0,61.12
901,2330,55068.0,61.12
902,2330,55131.0,61.12
903,2330,55191.0,61.12
904,2330,55254.0,61.12
905,2330,55314.0,61.12
906,2330,55377.0,61.12
907,2330,55437.0,61.12
908,2330,55499.0,61.12
909,2330,55560.0,61.12
910,2330,55623.0,61.12
911,2330,55683.0,61.12
912,2330,55746.0,61.12
913,2330,55806.0,61.12
914,2330,55868.0,61.12
915,2330,55929.0,61.12
916,2330,55991.0,61.13
917,2330,56052.0,61.13
918,2330,56115.0,61.13
919,2330,56175.0,61.13
920,2330,56239.0,61.13
921,2330,56299.0,61.13
922,2330,56362.0,61.13
923,2330,56423.0,61.13
924,2330,56486.0,61.13
925,2330,56546.0,61.13
926,2330,56609.0,61.13
927,2330,56669.0,61.13
928,2330,56732.0,61.13
929,2330,56792.0,61.13
930,2330,56855.0,61.13
931,2330,56915.0,61.13
932,2330,56978.0,61.13
933,2330,57039.0,61.14
934,2330,57101.0,61.14
935,2330,57161.0,61.13
936,2330,57224.0,61.14
937,2330,57285.0,61.14
938,2330,57347.0,61.14
939,2330,57408.0,61.14
940,2330,57470.0,61.14
941,2330,57531.0,61.14
942,2330,57593.0,61.14
943,2330,57653.0,61.14
944,2330,57717.0,61.14
945,2330,57777.0,61.14
946,2330,57839.0,61.14
947,2330,57899.0,61.14
948,2330,57961.0,61.14
949,2330,58022.0,61.14
950,2330,58084.0,61.14
951,2330,58146.0,61.14
952,2330,58208.0,61.14
953,2330,58270.0,61.14
954,2330,58332.0,61.14
955,2330,58392.0,61.14
956,2330,58455.0,61.14
957,2330,58515.0,61.14
958,2330,58577.0,61.15
959,2330,58638.0,61.15
960,2330,58701.0,61.15
961,2330,58761.0,61.15
962,2330,58824.0,61.15
963,2330,58883.0,61.15
964,2330,58946.0,61.15
965,2330,59007.0,61.15
966,2330,59069.0,61.15
967,2330,59130.0,61.15
968,2330,59192.0,61.15
969,2330,59252.0,61.15
970,2330,59315.0,61.15
971,2330,59375.0,61.15
972,2330,59438.0,61.15
973,2330,59498.0,61.15
974,2330,59561.0,61.15
975,2330,59621.0,61.15
976,2330,59684.0,61.15
977,2330,59744.0,61.15
978,2330,59807.0,61.15
979,2330,59867.0,61.15
980,2330,59929.0,61.15
981,2330,59990.0,61.15
982,2330,60053.0,61.15
983,2330,60114.0,61.15
984,2330,60176.0,61.15
985,2330,60237.0,61.15
986,2330,60300.0,61.16
987,2330,60360.0,61.15
988,2330,60423.0,61.16
989,2330,60482.0,61.16
990,2330,60545.0,61.16
991,2330,60607.0,61.16
992,2330,60669.0,61.16
993,2330,60729.0,61.16
994,2330,60792.0,61.16
995,2330,60852.0,61.16
996,2330,60915.0,61.16
997,2330,60976.0,61.16
998,2330,61039.0,61.16
