step,train_loss_sum,train_loss_per_token,lr_multiplier,phase
611,123520.0,3.76953125,1.0,constant_lr
612,125696.0,3.8359375,1.0,constant_lr
613,123392.0,3.765625,1.0,constant_lr
614,122880.0,3.75,1.0,constant_lr
615,125056.0,3.81640625,1.0,constant_lr
616,123392.0,3.765625,1.0,constant_lr
617,123648.0,3.7734375,1.0,constant_lr
618,126144.0,3.849609375,1.0,constant_lr
619,123072.0,3.755859375,1.0,constant_lr
620,125184.0,3.8203125,1.0,constant_lr
621,124544.0,3.80078125,1.0,constant_lr
622,123648.0,3.7734375,1.0,constant_lr
623,125184.0,3.8203125,1.0,constant_lr
624,124480.0,3.798828125,1.0,constant_lr
625,123136.0,3.7578125,1.0,constant_lr
626,124544.0,3.80078125,1.0,constant_lr
627,123968.0,3.783203125,1.0,constant_lr
628,123712.0,3.775390625,1.0,constant_lr
629,123328.0,3.763671875,1.0,constant_lr
630,123968.0,3.783203125,1.0,constant_lr
631,121856.0,3.71875,1.0,constant_lr
632,123264.0,3.76171875,1.0,constant_lr
633,122752.0,3.74609375,1.0,constant_lr
634,124288.0,3.79296875,1.0,constant_lr
635,123008.0,3.75390625,1.0,constant_lr
636,121600.0,3.7109375,1.0,constant_lr
637,122816.0,3.748046875,1.0,constant_lr
638,123904.0,3.78125,1.0,constant_lr
639,122880.0,3.75,1.0,constant_lr
640,125248.0,3.822265625,1.0,constant_lr
641,124288.0,3.79296875,1.0,constant_lr
642,123968.0,3.783203125,1.0,constant_lr
643,124032.0,3.78515625,1.0,constant_lr
644,122688.0,3.744140625,1.0,constant_lr
645,123584.0,3.771484375,1.0,constant_lr
646,123328.0,3.763671875,1.0,constant_lr
647,122240.0,3.73046875,1.0,constant_lr
648,121472.0,3.70703125,1.0,constant_lr
649,123200.0,3.759765625,1.0,constant_lr
650,122624.0,3.7421875,1.0,constant_lr
651,123904.0,3.78125,1.0,constant_lr
652,123200.0,3.759765625,1.0,constant_lr
653,123200.0,3.759765625,1.0,constant_lr
654,124928.0,3.8125,1.0,constant_lr
655,125888.0,3.841796875,1.0,constant_lr
656,120000.0,3.662109375,1.0,constant_lr
657,123264.0,3.76171875,1.0,constant_lr
658,120448.0,3.67578125,1.0,constant_lr
659,120448.0,3.67578125,1.0,constant_lr
660,126016.0,3.845703125,1.0,constant_lr
661,122944.0,3.751953125,1.0,constant_lr
662,122496.0,3.73828125,1.0,constant_lr
663,123328.0,3.763671875,1.0,constant_lr
664,120320.0,3.671875,1.0,constant_lr
665,121792.0,3.716796875,1.0,constant_lr
666,124288.0,3.79296875,1.0,constant_lr
667,120128.0,3.666015625,1.0,constant_lr
668,122752.0,3.74609375,1.0,constant_lr
669,123712.0,3.775390625,1.0,constant_lr
670,123392.0,3.765625,1.0,constant_lr
671,122432.0,3.736328125,1.0,constant_lr
672,123456.0,3.767578125,1.0,constant_lr
673,122176.0,3.728515625,1.0,constant_lr
674,125760.0,3.837890625,1.0,constant_lr
675,121856.0,3.71875,1.0,constant_lr
676,122176.0,3.728515625,1.0,constant_lr
677,124800.0,3.80859375,1.0,constant_lr
678,123008.0,3.75390625,1.0,constant_lr
679,123776.0,3.77734375,1.0,constant_lr
680,121536.0,3.708984375,1.0,constant_lr
681,123008.0,3.75390625,1.0,constant_lr
682,123136.0,3.7578125,1.0,constant_lr
683,121600.0,3.7109375,1.0,constant_lr
684,122624.0,3.7421875,1.0,constant_lr
685,124224.0,3.791015625,1.0,constant_lr
686,121536.0,3.708984375,1.0,constant_lr
687,122816.0,3.748046875,1.0,constant_lr
688,124160.0,3.7890625,1.0,constant_lr
689,122304.0,3.732421875,1.0,constant_lr
690,122944.0,3.751953125,1.0,constant_lr
691,124416.0,3.796875,1.0,constant_lr
692,122368.0,3.734375,1.0,constant_lr
693,124288.0,3.79296875,1.0,constant_lr
694,121664.0,3.712890625,1.0,constant_lr
695,123520.0,3.76953125,1.0,constant_lr
696,124224.0,3.791015625,1.0,constant_lr
697,122432.0,3.736328125,1.0,constant_lr
698,120000.0,3.662109375,1.0,constant_lr
699,122816.0,3.748046875,1.0,constant_lr
700,121920.0,3.720703125,1.0,constant_lr
701,122304.0,3.732421875,1.0,constant_lr
702,122368.0,3.734375,1.0,constant_lr
703,123008.0,3.75390625,1.0,constant_lr
704,121920.0,3.720703125,1.0,constant_lr
705,121600.0,3.7109375,1.0,constant_lr
706,122688.0,3.744140625,1.0,constant_lr
707,122496.0,3.73828125,1.0,constant_lr
708,123648.0,3.7734375,1.0,constant_lr
709,122496.0,3.73828125,1.0,constant_lr
710,122368.0,3.734375,1.0,constant_lr
711,122752.0,3.74609375,1.0,constant_lr
712,121920.0,3.720703125,1.0,constant_lr
713,121088.0,3.6953125,1.0,constant_lr
714,120512.0,3.677734375,1.0,constant_lr
715,120704.0,3.68359375,1.0,constant_lr
716,123072.0,3.755859375,1.0,constant_lr
717,121088.0,3.6953125,1.0,constant_lr
718,123008.0,3.75390625,1.0,constant_lr
719,123072.0,3.755859375,1.0,constant_lr
720,122432.0,3.736328125,1.0,constant_lr
721,124160.0,3.7890625,1.0,constant_lr
722,121408.0,3.705078125,1.0,constant_lr
723,122112.0,3.7265625,1.0,constant_lr
724,123776.0,3.77734375,1.0,constant_lr
725,121472.0,3.70703125,1.0,constant_lr
726,124800.0,3.80859375,1.0,constant_lr
727,121344.0,3.703125,1.0,constant_lr
728,123584.0,3.771484375,1.0,constant_lr
729,121408.0,3.705078125,1.0,constant_lr
730,122240.0,3.73046875,1.0,constant_lr
731,120320.0,3.671875,1.0,constant_lr
732,123392.0,3.765625,1.0,constant_lr
733,122688.0,3.744140625,1.0,constant_lr
734,119488.0,3.646484375,1.0,constant_lr
735,121792.0,3.716796875,1.0,constant_lr
736,121216.0,3.69921875,1.0,constant_lr
737,120448.0,3.67578125,1.0,constant_lr
738,121664.0,3.712890625,1.0,constant_lr
739,122688.0,3.744140625,1.0,constant_lr
740,122368.0,3.734375,1.0,constant_lr
741,123008.0,3.75390625,1.0,constant_lr
742,120960.0,3.69140625,1.0,constant_lr
743,122624.0,3.7421875,1.0,constant_lr
744,120896.0,3.689453125,1.0,constant_lr
745,120256.0,3.669921875,1.0,constant_lr
746,124736.0,3.806640625,1.0,constant_lr
747,120704.0,3.68359375,1.0,constant_lr
748,121856.0,3.71875,1.0,constant_lr
749,122880.0,3.75,1.0,constant_lr
750,122880.0,3.75,1.0,constant_lr
751,121472.0,3.70703125,1.0,constant_lr
752,123328.0,3.763671875,1.0,constant_lr
753,123328.0,3.763671875,1.0,constant_lr
754,123456.0,3.767578125,1.0,constant_lr
755,123840.0,3.779296875,1.0,constant_lr
756,119680.0,3.65234375,1.0,constant_lr
757,121472.0,3.70703125,1.0,constant_lr
758,122816.0,3.748046875,1.0,constant_lr
759,120576.0,3.6796875,1.0,constant_lr
760,121792.0,3.716796875,1.0,constant_lr
761,121728.0,3.71484375,1.0,constant_lr
762,122944.0,3.751953125,1.0,constant_lr
763,121472.0,3.70703125,1.0,constant_lr
764,121920.0,3.720703125,1.0,constant_lr
765,121920.0,3.720703125,1.0,constant_lr
766,122944.0,3.751953125,1.0,constant_lr
767,119488.0,3.646484375,1.0,constant_lr
768,121344.0,3.703125,1.0,constant_lr
769,119232.0,3.638671875,1.0,constant_lr
770,120320.0,3.671875,1.0,constant_lr
771,120448.0,3.67578125,1.0,constant_lr
772,122880.0,3.75,1.0,constant_lr
773,120256.0,3.669921875,1.0,constant_lr
774,121408.0,3.705078125,1.0,constant_lr
775,121024.0,3.693359375,1.0,constant_lr
776,121792.0,3.716796875,1.0,constant_lr
777,121344.0,3.703125,1.0,constant_lr
778,118720.0,3.623046875,1.0,constant_lr
779,121408.0,3.705078125,1.0,constant_lr
780,123456.0,3.767578125,1.0,constant_lr
781,119936.0,3.66015625,1.0,constant_lr
782,121344.0,3.703125,1.0,constant_lr
783,119104.0,3.634765625,1.0,constant_lr
784,119104.0,3.634765625,1.0,constant_lr
785,121984.0,3.72265625,1.0,constant_lr
786,118720.0,3.623046875,1.0,constant_lr
787,120512.0,3.677734375,1.0,constant_lr
788,122496.0,3.73828125,1.0,constant_lr
789,118336.0,3.611328125,1.0,constant_lr
790,122880.0,3.75,1.0,constant_lr
791,120256.0,3.669921875,1.0,constant_lr
792,120512.0,3.677734375,1.0,constant_lr
793,122240.0,3.73046875,1.0,constant_lr
794,118848.0,3.626953125,1.0,constant_lr
795,120704.0,3.68359375,1.0,constant_lr
796,122560.0,3.740234375,1.0,constant_lr
797,120832.0,3.6875,1.0,constant_lr
798,120128.0,3.666015625,1.0,constant_lr
799,120256.0,3.669921875,1.0,constant_lr
800,120064.0,3.6640625,1.0,constant_lr
801,121024.0,3.693359375,1.0,constant_lr
802,120832.0,3.6875,1.0,constant_lr
803,117760.0,3.59375,1.0,constant_lr
804,120704.0,3.68359375,1.0,constant_lr
805,121344.0,3.703125,1.0,constant_lr
806,118464.0,3.615234375,1.0,constant_lr
807,121856.0,3.71875,1.0,constant_lr
808,116928.0,3.568359375,1.0,constant_lr
809,119808.0,3.65625,1.0,constant_lr
810,120512.0,3.677734375,1.0,constant_lr
811,119360.0,3.642578125,1.0,constant_lr
812,121088.0,3.6953125,1.0,constant_lr
813,120704.0,3.68359375,1.0,constant_lr
814,118912.0,3.62890625,1.0,constant_lr
815,121984.0,3.72265625,1.0,constant_lr
816,118528.0,3.6171875,1.0,constant_lr
817,119168.0,3.63671875,1.0,constant_lr
818,121472.0,3.70703125,1.0,constant_lr
819,118272.0,3.609375,1.0,constant_lr
820,120960.0,3.69140625,1.0,constant_lr
821,120576.0,3.6796875,1.0,constant_lr
822,117440.0,3.583984375,1.0,constant_lr
823,119552.0,3.6484375,1.0,constant_lr
824,120128.0,3.666015625,1.0,constant_lr
825,118976.0,3.630859375,1.0,constant_lr
826,120128.0,3.666015625,1.0,constant_lr
827,120832.0,3.6875,1.0,constant_lr
828,118784.0,3.625,1.0,constant_lr
829,121216.0,3.69921875,1.0,constant_lr
830,119680.0,3.65234375,1.0,constant_lr
831,119040.0,3.6328125,1.0,constant_lr
832,122176.0,3.728515625,1.0,constant_lr
833,119872.0,3.658203125,1.0,constant_lr
834,120832.0,3.6875,1.0,constant_lr
835,118976.0,3.630859375,1.0,constant_lr
836,119040.0,3.6328125,1.0,constant_lr
837,120896.0,3.689453125,1.0,constant_lr
838,120960.0,3.69140625,1.0,constant_lr
839,118784.0,3.625,1.0,constant_lr
840,122368.0,3.734375,1.0,constant_lr
841,120768.0,3.685546875,1.0,constant_lr
842,118336.0,3.611328125,1.0,constant_lr
843,120192.0,3.66796875,1.0,constant_lr
844,118528.0,3.6171875,1.0,constant_lr
845,121024.0,3.693359375,1.0,constant_lr
846,122816.0,3.748046875,1.0,constant_lr
847,118720.0,3.623046875,1.0,constant_lr
848,119808.0,3.65625,1.0,constant_lr
849,121408.0,3.705078125,1.0,constant_lr
850,117504.0,3.5859375,1.0,constant_lr
851,120512.0,3.677734375,1.0,constant_lr
852,119680.0,3.65234375,1.0,constant_lr
853,118976.0,3.630859375,1.0,constant_lr
854,119808.0,3.65625,1.0,constant_lr
855,117376.0,3.58203125,1.0,constant_lr
856,120256.0,3.669921875,1.0,constant_lr
857,120960.0,3.69140625,1.0,constant_lr
858,117888.0,3.59765625,1.0,constant_lr
859,120256.0,3.669921875,1.0,constant_lr
860,120576.0,3.6796875,1.0,constant_lr
861,117824.0,3.595703125,1.0,constant_lr
862,120896.0,3.689453125,1.0,constant_lr
863,117440.0,3.583984375,1.0,constant_lr
864,119680.0,3.65234375,1.0,constant_lr
865,121024.0,3.693359375,1.0,constant_lr
866,119104.0,3.634765625,1.0,constant_lr
867,119040.0,3.6328125,1.0,constant_lr
868,119808.0,3.65625,1.0,constant_lr
869,118080.0,3.603515625,1.0,constant_lr
870,120320.0,3.671875,1.0,constant_lr
871,119360.0,3.642578125,1.0,constant_lr
872,116608.0,3.55859375,1.0,constant_lr
873,118144.0,3.60546875,1.0,constant_lr
874,118976.0,3.630859375,1.0,constant_lr
875,117120.0,3.57421875,1.0,constant_lr
876,121088.0,3.6953125,1.0,constant_lr
877,120576.0,3.6796875,1.0,constant_lr
878,119040.0,3.6328125,1.0,constant_lr
879,118464.0,3.615234375,1.0,constant_lr
880,118912.0,3.62890625,1.0,constant_lr
881,120896.0,3.689453125,1.0,constant_lr
882,120704.0,3.68359375,1.0,constant_lr
883,118208.0,3.607421875,1.0,constant_lr
884,121152.0,3.697265625,1.0,constant_lr
885,118016.0,3.6015625,1.0,constant_lr
886,116672.0,3.560546875,1.0,constant_lr
887,121472.0,3.70703125,1.0,constant_lr
888,117760.0,3.59375,1.0,constant_lr
889,119872.0,3.658203125,1.0,constant_lr
890,120064.0,3.6640625,1.0,constant_lr
891,118976.0,3.630859375,1.0,constant_lr
892,122048.0,3.724609375,1.0,constant_lr
893,119808.0,3.65625,1.0,constant_lr
894,117696.0,3.591796875,1.0,constant_lr
895,119552.0,3.6484375,1.0,constant_lr
896,116160.0,3.544921875,1.0,constant_lr
897,119488.0,3.646484375,1.0,constant_lr
898,119680.0,3.65234375,1.0,constant_lr
899,118464.0,3.615234375,1.0,constant_lr
900,119552.0,3.6484375,1.0,constant_lr
901,120320.0,3.671875,1.0,constant_lr
902,117888.0,3.59765625,1.0,constant_lr
903,119040.0,3.6328125,1.0,constant_lr
904,119872.0,3.658203125,1.0,constant_lr
905,118656.0,3.62109375,1.0,constant_lr
906,119616.0,3.650390625,1.0,constant_lr
907,118272.0,3.609375,1.0,constant_lr
908,118400.0,3.61328125,1.0,constant_lr
909,119872.0,3.658203125,1.0,constant_lr
910,117312.0,3.580078125,1.0,constant_lr
911,119872.0,3.658203125,1.0,constant_lr
912,117824.0,3.595703125,1.0,constant_lr
913,118976.0,3.630859375,1.0,constant_lr
914,117888.0,3.59765625,1.0,constant_lr
915,117440.0,3.583984375,1.0,constant_lr
916,119296.0,3.640625,1.0,constant_lr
917,120128.0,3.666015625,1.0,constant_lr
918,117632.0,3.58984375,1.0,constant_lr
919,118784.0,3.625,1.0,constant_lr
920,121408.0,3.705078125,1.0,constant_lr
921,118336.0,3.611328125,1.0,constant_lr
922,119040.0,3.6328125,1.0,constant_lr
923,117888.0,3.59765625,1.0,constant_lr
924,117952.0,3.599609375,1.0,constant_lr
925,119808.0,3.65625,1.0,constant_lr
926,118976.0,3.630859375,1.0,constant_lr
927,118080.0,3.603515625,1.0,constant_lr
928,119232.0,3.638671875,1.0,constant_lr
929,117120.0,3.57421875,1.0,constant_lr
930,118976.0,3.630859375,1.0,constant_lr
931,118592.0,3.619140625,1.0,constant_lr
932,120896.0,3.689453125,1.0,constant_lr
933,120000.0,3.662109375,1.0,constant_lr
934,117760.0,3.59375,1.0,constant_lr
935,118976.0,3.630859375,1.0,constant_lr
936,118080.0,3.603515625,1.0,constant_lr
937,118080.0,3.603515625,1.0,constant_lr
938,118912.0,3.62890625,1.0,constant_lr
939,118080.0,3.603515625,1.0,constant_lr
940,118592.0,3.619140625,1.0,constant_lr
941,120384.0,3.673828125,1.0,constant_lr
942,116736.0,3.5625,1.0,constant_lr
943,117312.0,3.580078125,1.0,constant_lr
944,119808.0,3.65625,1.0,constant_lr
945,117376.0,3.58203125,1.0,constant_lr
946,119552.0,3.6484375,1.0,constant_lr
947,119872.0,3.658203125,1.0,constant_lr
948,118016.0,3.6015625,1.0,constant_lr
949,119488.0,3.646484375,1.0,constant_lr
950,118272.0,3.609375,1.0,constant_lr
951,117376.0,3.58203125,1.0,constant_lr
952,117248.0,3.578125,1.0,constant_lr
953,119552.0,3.6484375,1.0,constant_lr
954,119168.0,3.63671875,1.0,constant_lr
955,119360.0,3.642578125,1.0,constant_lr
956,120320.0,3.671875,1.0,constant_lr
957,118272.0,3.609375,1.0,constant_lr
958,117376.0,3.58203125,1.0,constant_lr
959,119360.0,3.642578125,1.0,constant_lr
960,117760.0,3.59375,1.0,constant_lr
961,118720.0,3.623046875,1.0,constant_lr
962,119680.0,3.65234375,1.0,constant_lr
963,118080.0,3.603515625,1.0,constant_lr
964,118016.0,3.6015625,1.0,constant_lr
965,120128.0,3.666015625,1.0,constant_lr
966,118400.0,3.61328125,1.0,constant_lr
967,120064.0,3.6640625,1.0,constant_lr
968,117568.0,3.587890625,1.0,constant_lr
969,118848.0,3.626953125,1.0,constant_lr
970,121216.0,3.69921875,1.0,constant_lr
971,119936.0,3.66015625,1.0,constant_lr
972,118208.0,3.607421875,1.0,constant_lr
973,119424.0,3.64453125,1.0,constant_lr
974,118848.0,3.626953125,1.0,constant_lr
975,118912.0,3.62890625,1.0,constant_lr
976,118464.0,3.615234375,1.0,constant_lr
977,117312.0,3.580078125,1.0,constant_lr
978,120896.0,3.689453125,1.0,constant_lr
979,117120.0,3.57421875,1.0,constant_lr
980,118976.0,3.630859375,1.0,constant_lr
981,119936.0,3.66015625,1.0,constant_lr
982,119232.0,3.638671875,1.0,constant_lr
983,119744.0,3.654296875,1.0,constant_lr
984,120000.0,3.662109375,1.0,constant_lr
985,116608.0,3.55859375,1.0,constant_lr
986,120192.0,3.66796875,1.0,constant_lr
987,116800.0,3.564453125,1.0,constant_lr
988,118080.0,3.603515625,1.0,constant_lr
989,118208.0,3.607421875,1.0,constant_lr
990,116160.0,3.544921875,1.0,constant_lr
991,120896.0,3.689453125,1.0,constant_lr
992,118592.0,3.619140625,1.0,constant_lr
993,117120.0,3.57421875,1.0,constant_lr
994,119040.0,3.6328125,1.0,constant_lr
995,116928.0,3.568359375,1.0,constant_lr
996,118976.0,3.630859375,1.0,constant_lr
997,120960.0,3.69140625,1.0,constant_lr
998,116928.0,3.568359375,1.0,constant_lr
999,117888.0,3.59765625,1.0,constant_lr
1000,119808.0,3.65625,1.0,constant_lr
1001,117568.0,3.587890625,1.0,constant_lr
1002,118208.0,3.607421875,1.0,constant_lr
1003,118528.0,3.6171875,1.0,constant_lr
1004,116608.0,3.55859375,1.0,constant_lr
1005,120320.0,3.671875,1.0,constant_lr
1006,117824.0,3.595703125,1.0,constant_lr
1007,118016.0,3.6015625,1.0,constant_lr
1008,119104.0,3.634765625,1.0,constant_lr
1009,116736.0,3.5625,1.0,constant_lr
1010,118144.0,3.60546875,1.0,constant_lr
1011,119872.0,3.658203125,1.0,constant_lr
1012,117120.0,3.57421875,1.0,constant_lr
1013,118016.0,3.6015625,1.0,constant_lr
1014,118080.0,3.603515625,1.0,constant_lr
1015,117888.0,3.59765625,1.0,constant_lr
1016,118912.0,3.62890625,1.0,constant_lr
1017,116480.0,3.5546875,1.0,constant_lr
1018,118528.0,3.6171875,1.0,constant_lr
1019,117632.0,3.58984375,1.0,constant_lr
1020,116224.0,3.546875,1.0,constant_lr
1021,119168.0,3.63671875,1.0,constant_lr
1022,116544.0,3.556640625,1.0,constant_lr
1023,117888.0,3.59765625,1.0,constant_lr
1024,118272.0,3.609375,1.0,constant_lr
1025,117696.0,3.591796875,1.0,constant_lr
1026,117504.0,3.5859375,1.0,constant_lr
1027,119040.0,3.6328125,1.0,constant_lr
1028,117184.0,3.576171875,1.0,constant_lr
1029,117376.0,3.58203125,1.0,constant_lr
1030,118592.0,3.619140625,1.0,constant_lr
1031,119168.0,3.63671875,1.0,constant_lr
1032,118336.0,3.611328125,1.0,constant_lr
1033,117632.0,3.58984375,1.0,constant_lr
1034,117632.0,3.58984375,1.0,constant_lr
1035,122432.0,3.736328125,1.0,constant_lr
1036,117184.0,3.576171875,1.0,constant_lr
1037,119232.0,3.638671875,1.0,constant_lr
1038,118464.0,3.615234375,1.0,constant_lr
1039,118272.0,3.609375,1.0,constant_lr
1040,119104.0,3.634765625,1.0,constant_lr
1041,119296.0,3.640625,1.0,constant_lr
1042,117568.0,3.587890625,1.0,constant_lr
1043,119616.0,3.650390625,1.0,constant_lr
1044,117568.0,3.587890625,1.0,constant_lr
1045,119040.0,3.6328125,1.0,constant_lr
1046,118784.0,3.625,1.0,constant_lr
1047,115712.0,3.53125,1.0,constant_lr
1048,117888.0,3.59765625,1.0,constant_lr
1049,118336.0,3.611328125,1.0,constant_lr
1050,116416.0,3.552734375,1.0,constant_lr
1051,117568.0,3.587890625,1.0,constant_lr
1052,116416.0,3.552734375,1.0,constant_lr
1053,117440.0,3.583984375,1.0,constant_lr
1054,118656.0,3.62109375,1.0,constant_lr
1055,116800.0,3.564453125,1.0,constant_lr
1056,118272.0,3.609375,1.0,constant_lr
1057,118272.0,3.609375,1.0,constant_lr
1058,116480.0,3.5546875,1.0,constant_lr
1059,118464.0,3.615234375,1.0,constant_lr
1060,116800.0,3.564453125,1.0,constant_lr
1061,118016.0,3.6015625,1.0,constant_lr
1062,116672.0,3.560546875,1.0,constant_lr
1063,117696.0,3.591796875,1.0,constant_lr
1064,118080.0,3.603515625,1.0,constant_lr
1065,117504.0,3.5859375,1.0,constant_lr
1066,118720.0,3.623046875,1.0,constant_lr
1067,118272.0,3.609375,1.0,constant_lr
1068,117632.0,3.58984375,1.0,constant_lr
1069,118528.0,3.6171875,1.0,constant_lr
1070,119232.0,3.638671875,1.0,constant_lr
1071,115648.0,3.529296875,1.0,constant_lr
1072,118464.0,3.615234375,1.0,constant_lr
1073,118208.0,3.607421875,1.0,constant_lr
1074,118784.0,3.625,1.0,constant_lr
1075,118976.0,3.630859375,1.0,constant_lr
1076,118592.0,3.619140625,1.0,constant_lr
1077,118208.0,3.607421875,1.0,constant_lr
1078,118848.0,3.626953125,1.0,constant_lr
1079,117504.0,3.5859375,1.0,constant_lr
1080,119360.0,3.642578125,1.0,constant_lr
1081,116992.0,3.5703125,1.0,constant_lr
1082,119168.0,3.63671875,1.0,constant_lr
1083,117760.0,3.59375,1.0,constant_lr
1084,116480.0,3.5546875,1.0,constant_lr
1085,117312.0,3.580078125,1.0,constant_lr
1086,117184.0,3.576171875,1.0,constant_lr
1087,115904.0,3.537109375,1.0,constant_lr
1088,119232.0,3.638671875,1.0,constant_lr
1089,115840.0,3.53515625,1.0,constant_lr
1090,115712.0,3.53125,1.0,constant_lr
1091,121344.0,3.703125,1.0,constant_lr
1092,116800.0,3.564453125,1.0,constant_lr
1093,117760.0,3.59375,1.0,constant_lr
1094,118208.0,3.607421875,1.0,constant_lr
1095,116416.0,3.552734375,1.0,constant_lr
1096,117632.0,3.58984375,1.0,constant_lr
1097,117888.0,3.59765625,1.0,constant_lr
1098,117568.0,3.587890625,1.0,constant_lr
1099,118208.0,3.607421875,1.0,constant_lr
1100,118720.0,3.623046875,1.0,constant_lr
1101,118848.0,3.626953125,1.0,constant_lr
1102,120128.0,3.666015625,1.0,constant_lr
1103,117184.0,3.576171875,1.0,constant_lr
1104,119488.0,3.646484375,1.0,constant_lr
1105,118272.0,3.609375,1.0,constant_lr
1106,115968.0,3.5390625,1.0,constant_lr
1107,116800.0,3.564453125,1.0,constant_lr
1108,117248.0,3.578125,1.0,constant_lr
1109,117440.0,3.583984375,1.0,constant_lr
1110,117312.0,3.580078125,1.0,constant_lr
1111,117440.0,3.583984375,1.0,constant_lr
1112,118272.0,3.609375,1.0,constant_lr
1113,118464.0,3.615234375,1.0,constant_lr
1114,116544.0,3.556640625,1.0,constant_lr
1115,117504.0,3.5859375,1.0,constant_lr
1116,119104.0,3.634765625,1.0,constant_lr
1117,116160.0,3.544921875,1.0,constant_lr
1118,118528.0,3.6171875,1.0,constant_lr
1119,114624.0,3.498046875,1.0,constant_lr
1120,118016.0,3.6015625,1.0,constant_lr
1121,118528.0,3.6171875,1.0,constant_lr
1122,116416.0,3.552734375,1.0,constant_lr
1123,117248.0,3.578125,1.0,constant_lr
1124,116096.0,3.54296875,1.0,constant_lr
1125,116288.0,3.548828125,1.0,constant_lr
1126,120064.0,3.6640625,1.0,constant_lr
1127,115904.0,3.537109375,1.0,constant_lr
1128,118400.0,3.61328125,1.0,constant_lr
1129,116352.0,3.55078125,1.0,constant_lr
1130,117184.0,3.576171875,1.0,constant_lr
1131,119360.0,3.642578125,1.0,constant_lr
1132,115840.0,3.53515625,1.0,constant_lr
1133,117888.0,3.59765625,1.0,constant_lr
1134,118656.0,3.62109375,1.0,constant_lr
1135,114304.0,3.48828125,1.0,constant_lr
1136,116672.0,3.560546875,1.0,constant_lr
1137,117696.0,3.591796875,1.0,constant_lr
1138,117440.0,3.583984375,1.0,constant_lr
1139,117184.0,3.576171875,1.0,constant_lr
1140,118272.0,3.609375,1.0,constant_lr
1141,116608.0,3.55859375,1.0,constant_lr
1142,118400.0,3.61328125,1.0,constant_lr
1143,115968.0,3.5390625,1.0,constant_lr
1144,119680.0,3.65234375,1.0,constant_lr
1145,117824.0,3.595703125,1.0,constant_lr
1146,115840.0,3.53515625,1.0,constant_lr
1147,117568.0,3.587890625,1.0,constant_lr
1148,116480.0,3.5546875,1.0,constant_lr
1149,117120.0,3.57421875,1.0,constant_lr
1150,117952.0,3.599609375,1.0,constant_lr
1151,115200.0,3.515625,1.0,constant_lr
1152,118720.0,3.623046875,1.0,constant_lr
1153,117760.0,3.59375,1.0,constant_lr
1154,116096.0,3.54296875,1.0,constant_lr
1155,117568.0,3.587890625,1.0,constant_lr
1156,116864.0,3.56640625,1.0,constant_lr
1157,116032.0,3.541015625,1.0,constant_lr
1158,117120.0,3.57421875,1.0,constant_lr
1159,114048.0,3.48046875,1.0,constant_lr
1160,118848.0,3.626953125,1.0,constant_lr
1161,117632.0,3.58984375,1.0,constant_lr
1162,115200.0,3.515625,1.0,constant_lr
1163,117632.0,3.58984375,1.0,constant_lr
1164,114816.0,3.50390625,1.0,constant_lr
1165,116160.0,3.544921875,1.0,constant_lr
1166,117312.0,3.580078125,1.0,constant_lr
1167,117056.0,3.572265625,1.0,constant_lr
1168,116672.0,3.560546875,1.0,constant_lr
1169,118272.0,3.609375,1.0,constant_lr
1170,116480.0,3.5546875,1.0,constant_lr
1171,117632.0,3.58984375,1.0,constant_lr
1172,115200.0,3.515625,1.0,constant_lr
1173,115968.0,3.5390625,1.0,constant_lr
1174,117312.0,3.580078125,1.0,constant_lr
1175,116928.0,3.568359375,1.0,constant_lr
1176,116416.0,3.552734375,1.0,constant_lr
1177,114880.0,3.505859375,1.0,constant_lr
1178,117120.0,3.57421875,1.0,constant_lr
1179,116736.0,3.5625,1.0,constant_lr
1180,115136.0,3.513671875,1.0,constant_lr
1181,117952.0,3.599609375,1.0,constant_lr
1182,117376.0,3.58203125,1.0,constant_lr
1183,115584.0,3.52734375,1.0,constant_lr
1184,116416.0,3.552734375,1.0,constant_lr
1185,117184.0,3.576171875,1.0,constant_lr
1186,115904.0,3.537109375,1.0,constant_lr
1187,116800.0,3.564453125,1.0,constant_lr
1188,116928.0,3.568359375,1.0,constant_lr
1189,117568.0,3.587890625,1.0,constant_lr
1190,114304.0,3.48828125,1.0,constant_lr
1191,115072.0,3.51171875,1.0,constant_lr
1192,119488.0,3.646484375,1.0,constant_lr
1193,115456.0,3.5234375,1.0,constant_lr
1194,118272.0,3.609375,1.0,constant_lr
1195,117184.0,3.576171875,1.0,constant_lr
1196,117056.0,3.572265625,1.0,constant_lr
1197,117696.0,3.591796875,1.0,constant_lr
1198,116288.0,3.548828125,1.0,constant_lr
1199,116608.0,3.55859375,1.0,constant_lr
1200,119616.0,3.650390625,1.0,constant_lr
1201,115200.0,3.515625,1.0,constant_lr
1202,117632.0,3.58984375,1.0,constant_lr
1203,118016.0,3.6015625,1.0,constant_lr
1204,117056.0,3.572265625,1.0,constant_lr
1205,118912.0,3.62890625,1.0,constant_lr
1206,115008.0,3.509765625,1.0,constant_lr
1207,115904.0,3.537109375,1.0,constant_lr
1208,118720.0,3.623046875,1.0,constant_lr
1209,113408.0,3.4609375,1.0,constant_lr
1210,118016.0,3.6015625,1.0,constant_lr
1211,115712.0,3.53125,1.0,constant_lr
1212,117120.0,3.57421875,1.0,constant_lr
