step,train_loss,train_acc,val_loss,val_acc,train_loss_full,train_acc_full,val_loss_full,val_acc_full
86,4.405926704406738,0.05078125,4.778681755065918,0.00390625,4.39153528213501,0.05335884168744087,4.750192642211914,0.005526036024093628
87,4.447652816772461,0.03125,4.781918525695801,0.00390625,4.385669231414795,0.054634351283311844,4.753201007843018,0.00573857594281435
88,4.467267036437988,0.05078125,4.785008907318115,0.00390625,4.379550457000732,0.055909864604473114,4.75571870803833,0.005313496105372906
89,4.459434986114502,0.046875,4.787381172180176,0.00390625,4.372931957244873,0.05527210608124733,4.7577362060546875,0.00403825705870986
90,4.424717903137207,0.03515625,4.790031433105469,0.00390625,4.366331577301025,0.057185374200344086,4.760409355163574,0.0038257171399891376
91,4.438066482543945,0.046875,4.7931342124938965,0.00390625,4.3597412109375,0.05846088379621506,4.763484477996826,0.004463336896151304
92,4.425363540649414,0.02734375,4.797241687774658,0.00390625,4.353038311004639,0.063988097012043,4.767481327056885,0.004463336896151304
93,4.477123260498047,0.03125,4.800537586212158,0.005859375,4.346574306488037,0.06760203838348389,4.771296977996826,0.0051009561866521835
94,4.456064701080322,0.0625,4.802905082702637,0.0078125,4.340829372406006,0.06590136140584946,4.773947238922119,0.0046758768148720264
95,4.338422775268555,0.0625,4.807329177856445,0.0078125,4.335827827453613,0.06568877398967743,4.778298377990723,0.0046758768148720264
96,4.318515777587891,0.07421875,4.81315279006958,0.0078125,4.33116340637207,0.06717687100172043,4.784008979797363,0.004463336896151304
97,4.317444801330566,0.05859375,4.820796966552734,0.0078125,4.326268196105957,0.06590136140584946,4.79118013381958,0.004888416267931461
98,4.312793731689453,0.05859375,4.829524993896484,0.0078125,4.321202754974365,0.06462585180997849,4.799093246459961,0.005313496105372906
99,4.325960159301758,0.0546875,4.839999198913574,0.005859375,4.315820693969727,0.063988097012043,4.808036804199219,0.0051009561866521835
100,4.357277870178223,0.0703125,4.850211143493652,0.00390625,4.309380054473877,0.06462585180997849,4.817282199859619,0.00403825705870986
101,4.346733093261719,0.05078125,4.860742568969727,0.005859375,4.302276611328125,0.06505101919174194,4.826998233795166,0.004888416267931461
102,4.300747871398926,0.05859375,4.873268127441406,0.005859375,4.293927192687988,0.06632652878761292,4.8382248878479,0.004250796977430582
103,4.329821586608887,0.07421875,4.8857526779174805,0.0078125,4.284772872924805,0.06653911620378494,4.850778579711914,0.004250796977430582
104,4.324771881103516,0.04296875,4.89977502822876,0.005859375,4.275366306304932,0.06823979318141937,4.863903999328613,0.00403825705870986
105,4.329034805297852,0.0625,4.91506814956665,0.005859375,4.2653584480285645,0.07185374200344086,4.8777241706848145,0.0031880976166576147
106,4.327081680297852,0.078125,4.931154251098633,0.005859375,4.254855632781982,0.07121598720550537,4.892385482788086,0.003613177454099059
107,4.384808540344238,0.05078125,4.945642471313477,0.005859375,4.2441725730896,0.07249149680137634,4.9059553146362305,0.004463336896151304
108,4.314932346343994,0.0703125,4.959893226623535,0.001953125,4.234335422515869,0.07674319297075272,4.920950889587402,0.0038257171399891376
109,4.335972309112549,0.05859375,4.972720146179199,0.001953125,4.224588394165039,0.07844387739896774,4.934343338012695,0.0038257171399891376
110,4.392565727233887,0.0625,4.983359336853027,0.001953125,4.216052055358887,0.07929421961307526,4.946713924407959,0.0038257171399891376
111,4.372529029846191,0.0390625,4.990825653076172,0.0,4.207581996917725,0.08460884541273117,4.955959320068359,0.004463336896151304
112,4.332592487335205,0.0859375,4.995953559875488,0.001953125,4.1990532875061035,0.08992347121238708,4.964108943939209,0.004250796977430582
113,4.508058547973633,0.0,4.99213171005249,0.005859375,4.1913533210754395,0.09119898080825806,4.963972091674805,0.004888416267931461
114,4.16981315612793,0.1015625,4.994203567504883,0.0078125,4.185719013214111,0.09311224520206451,4.968379497528076,0.005313496105372906
115,4.292647838592529,0.07421875,4.995436191558838,0.005859375,4.181006908416748,0.08992347121238708,4.971801280975342,0.0051009561866521835
116,4.1467437744140625,0.0859375,5.001826763153076,0.005859375,4.177011966705322,0.09162414819002151,4.979493141174316,0.0051009561866521835
117,4.1819658279418945,0.06640625,5.010573387145996,0.005859375,4.172309398651123,0.092261902987957,4.989151477813721,0.004888416267931461
118,4.247946262359619,0.1015625,5.0173211097717285,0.005859375,4.165641784667969,0.09119898080825806,4.996352195739746,0.0046758768148720264
119,4.145773410797119,0.09375,5.026012420654297,0.005859375,4.157626628875732,0.09247449040412903,5.005068778991699,0.0051009561866521835
120,4.1811418533325195,0.07421875,5.035578727722168,0.005859375,4.148979663848877,0.092261902987957,5.013819217681885,0.005526036024093628
121,4.113335609436035,0.09765625,5.047794818878174,0.0078125,4.138020038604736,0.09693877398967743,5.024337291717529,0.005313496105372906
122,4.2050580978393555,0.11328125,5.062036037445068,0.0078125,4.125770568847656,0.10310374200344086,5.034607410430908,0.00573857594281435
123,4.284750938415527,0.08984375,5.076818466186523,0.0078125,4.114294528961182,0.10076530277729034,5.044714450836182,0.006376195233315229
124,4.311056613922119,0.06640625,5.088770866394043,0.009765625,4.104282855987549,0.10310374200344086,5.052947521209717,0.006588735152035952
125,4.167602062225342,0.08203125,5.099420070648193,0.009765625,4.095573425292969,0.10948128998279572,5.060189247131348,0.007013814989477396
126,4.213650703430176,0.04296875,5.106569290161133,0.005859375,4.088448524475098,0.11203230917453766,5.064937591552734,0.006163655314594507
127,4.254768371582031,0.06640625,5.110841751098633,0.005859375,4.081679821014404,0.11479591578245163,5.067161560058594,0.006376195233315229
128,4.262269020080566,0.07421875,5.1141157150268555,0.005859375,4.074222087860107,0.11330781877040863,5.068460941314697,0.005313496105372906
129,4.163839340209961,0.08984375,5.1183366775512695,0.0078125,4.0666327476501465,0.11670918017625809,5.0698442459106445,0.005951115861535072
130,4.272531986236572,0.05859375,5.118933200836182,0.00390625,4.057360649108887,0.11522108316421509,5.068569183349609,0.00573857594281435
131,4.1981048583984375,0.08203125,5.118994235992432,0.001953125,4.047769546508789,0.12011054158210754,5.066659450531006,0.00573857594281435
132,4.119548320770264,0.1145833358168602,5.118247032165527,0.001953125,4.041439533233643,0.12117346376180649,5.066061019897461,0.00573857594281435
133,4.1014533042907715,0.11328125,5.114313125610352,0.001953125,4.037466526031494,0.12223639339208603,5.065472602844238,0.0051009561866521835
134,4.017021179199219,0.1328125,5.110951900482178,0.005859375,4.033186435699463,0.12266156077384949,5.06543493270874,0.005526036024093628
135,4.104907989501953,0.0703125,5.107867240905762,0.005859375,4.0288405418396,0.12372449040412903,5.064521312713623,0.00573857594281435
136,4.052134037017822,0.13671875,5.105794906616211,0.005859375,4.022058963775635,0.12414965778589249,5.064847469329834,0.00573857594281435
137,4.045934677124023,0.12890625,5.106370449066162,0.0078125,4.014382839202881,0.12521257996559143,5.066959381103516,0.006376195233315229
138,4.102975368499756,0.10546875,5.107034683227539,0.009765625,4.006502151489258,0.1309523731470108,5.068657875061035,0.006801275070756674
139,4.0455217361450195,0.09765625,5.107905387878418,0.009765625,3.9989511966705322,0.13137754797935486,5.070123195648193,0.006588735152035952
140,4.026793003082275,0.15625,5.108846187591553,0.0078125,3.991736650466919,0.13626700639724731,5.072200775146484,0.006588735152035952
141,4.082591533660889,0.12109375,5.108602523803711,0.0078125,3.9834673404693604,0.14073128998279572,5.0736541748046875,0.006588735152035952
142,4.081912517547607,0.140625,5.107933521270752,0.0078125,3.9744017124176025,0.14094386994838715,5.075644016265869,0.00573857594281435
143,4.062760353088379,0.12890625,5.1075825691223145,0.0078125,3.9657928943634033,0.1443452388048172,5.0782036781311035,0.005951115861535072
144,4.081118583679199,0.078125,5.10759162902832,0.0078125,3.957336902618408,0.1437074840068817,5.079958915710449,0.005526036024093628
145,4.080826282501221,0.08203125,5.108086585998535,0.009765625,3.9492170810699463,0.14264455437660217,5.081182479858398,0.00573857594281435
146,4.083619594573975,0.140625,5.107412338256836,0.01171875,3.941493511199951,0.14625850319862366,5.08105993270874,0.006588735152035952
147,4.118181228637695,0.1015625,5.106362342834473,0.009765625,3.9330809116363525,0.14795918762683868,5.080080986022949,0.005951115861535072
148,4.115777492523193,0.109375,5.1038689613342285,0.009765625,3.925706148147583,0.14689625799655914,5.077807903289795,0.006376195233315229
149,4.077597618103027,0.10546875,5.101627349853516,0.013671875,3.9185566902160645,0.14902210235595703,5.075229167938232,0.006376195233315229
150,4.030871868133545,0.1171875,5.098312854766846,0.009765625,3.912092447280884,0.15497449040412903,5.071877479553223,0.00573857594281435
151,4.016059398651123,0.0833333358168602,5.095447063446045,0.009765625,3.9073092937469482,0.15625,5.069382667541504,0.006588735152035952
152,3.778934955596924,0.19140625,5.095646858215332,0.009765625,3.902484178543091,0.159226194024086,5.0690388679504395,0.007226354908198118
153,3.9077341556549072,0.1484375,5.095707893371582,0.01171875,3.8975276947021484,0.15795068442821503,5.069026470184326,0.00743889482691884
154,3.879160165786743,0.17578125,5.096962928771973,0.01171875,3.891174793243408,0.159226194024086,5.070499897003174,0.007863974198698997
155,3.920780658721924,0.16015625,5.099518775939941,0.013671875,3.884869337081909,0.1607142835855484,5.07316255569458,0.008501593954861164
156,3.821892261505127,0.1875,5.102749347686768,0.017578125,3.878328800201416,0.1628401279449463,5.076535701751709,0.008714133873581886
157,3.892322063446045,0.15234375,5.106261253356934,0.013671875,3.87276029586792,0.16411563754081726,5.079849720001221,0.008714133873581886
158,3.884275436401367,0.15625,5.109400272369385,0.017578125,3.866786003112793,0.1666666567325592,5.082320690155029,0.00913921371102333
159,3.9494829177856445,0.15234375,5.110342979431152,0.017578125,3.8597412109375,0.16751700639724731,5.0832200050354,0.009776832535862923
160,3.9001736640930176,0.171875,5.110355377197266,0.015625,3.8522255420684814,0.1696428507566452,5.083536624908447,0.009351753629744053
161,3.935957670211792,0.12890625,5.110217094421387,0.015625,3.846625804901123,0.17070578038692474,5.084372043609619,0.009776832535862923
162,4.005362510681152,0.1328125,5.107702255249023,0.015625,3.8406264781951904,0.17453230917453766,5.084036350250244,0.010201912373304367
163,4.0390119552612305,0.09765625,5.105502128601074,0.013671875,3.8348703384399414,0.1755952388048172,5.083735942840576,0.009989372454583645
164,4.040281295776367,0.125,5.100759029388428,0.013671875,3.82851243019104,0.1749574840068817,5.081056594848633,0.008501593954861164
165,3.981691837310791,0.125,5.097176551818848,0.01171875,3.8217880725860596,0.17835883796215057,5.079097270965576,0.008714133873581886
166,4.103261947631836,0.08984375,5.095571517944336,0.013671875,3.8136110305786133,0.18027210235595703,5.0763115882873535,0.010201912373304367
167,4.035323143005371,0.11328125,5.095091342926025,0.013671875,3.8043508529663086,0.18728740513324738,5.0746307373046875,0.010839532129466534
168,3.8674607276916504,0.16015625,5.0948028564453125,0.01171875,3.7953898906707764,0.18941326439380646,5.073432445526123,0.01041445229202509
169,3.998871088027954,0.1171875,5.096279144287109,0.01171875,3.7875399589538574,0.19217686355113983,5.073450565338135,0.0095642926171422
170,3.871962785720825,0.15625,5.099447250366211,0.01171875,3.7811379432678223,0.19302721321582794,5.074032306671143,0.009776832535862923
171,3.8413655757904053,0.1953125,5.102716445922852,0.01171875,3.7761151790618896,0.19111394882202148,5.07503080368042,0.0095642926171422
172,3.8086154460906982,0.15234375,5.1048688888549805,0.013671875,3.770704507827759,0.1896258443593979,5.076661109924316,0.009351753629744053
173,3.7183072566986084,0.21484375,5.10624361038208,0.015625,3.7656848430633545,0.1889880895614624,5.078464508056641,0.0095642926171422
174,3.672114372253418,0.20703125,5.107751846313477,0.013671875,3.7596328258514404,0.19302721321582794,5.0804338455200195,0.009776832535862923
175,3.7859692573547363,0.19140625,5.108919620513916,0.013671875,3.752650737762451,0.1940901279449463,5.081868648529053,0.010201912373304367
176,3.798578977584839,0.17578125,5.109492301940918,0.015625,3.7454004287719727,0.19919216632843018,5.0830559730529785,0.0095642926171422
177,3.6790683269500732,0.20703125,5.10983943939209,0.017578125,3.73838472366333,0.2017432004213333,5.083848476409912,0.010626992210745811
178,3.874985933303833,0.17578125,5.1095733642578125,0.01953125,3.732698440551758,0.20259353518486023,5.084478855133057,0.009989372454583645
179,3.830681324005127,0.16015625,5.10954475402832,0.01171875,3.726677417755127,0.20301871001720428,5.085142135620117,0.009989372454583645
180,3.7690443992614746,0.1875,5.111152172088623,0.013671875,3.720771312713623,0.20748299360275269,5.085978031158447,0.008926673792302608
181,3.814124822616577,0.1875,5.111794471740723,0.01953125,3.7150015830993652,0.209821417927742,5.087315082550049,0.009776832535862923
182,3.9114460945129395,0.14453125,5.111644744873047,0.01953125,3.707775354385376,0.21173468232154846,5.087956428527832,0.010626992210745811
183,3.9954442977905273,0.1015625,5.111691474914551,0.01953125,3.701404333114624,0.2136479616165161,5.0884881019592285,0.01041445229202509
184,3.785393238067627,0.203125,5.111950874328613,0.021484375,3.6940975189208984,0.21513605117797852,5.089272499084473,0.011052072048187256
185,3.846071243286133,0.15234375,5.1110639572143555,0.01953125,3.6860408782958984,0.21875,5.089529991149902,0.01041445229202509
186,3.7851407527923584,0.20703125,5.109653472900391,0.021484375,3.677677869796753,0.2217261791229248,5.088770389556885,0.01041445229202509
187,3.8405351638793945,0.15234375,5.108790397644043,0.021484375,3.6680824756622314,0.22746598720550537,5.08686637878418,0.010626992210745811
188,3.8454394340515137,0.19140625,5.107965469360352,0.01953125,3.659503936767578,0.22937925159931183,5.084224700927734,0.012114771641790867
189,4.05967378616333,0.1354166716337204,5.104188919067383,0.01953125,3.654111623764038,0.2312925159931183,5.081048011779785,0.0114771518856287
190,3.638392686843872,0.20703125,5.101673126220703,0.01953125,3.6495237350463867,0.23107992112636566,5.079516410827637,0.011689691804349422
191,3.6193971633911133,0.23046875,5.100996017456055,0.01953125,3.6455020904541016,0.22874149680137634,5.079536437988281,0.011902231723070145
192,3.7765793800354004,0.16796875,5.098779678344727,0.0234375,3.640462636947632,0.22852890193462372,5.079335689544678,0.012114771641790867
193,3.7215306758880615,0.21875,5.0953497886657715,0.0234375,3.6345596313476562,0.23256802558898926,5.080645561218262,0.013602550141513348
194,3.573052406311035,0.265625,5.09456729888916,0.02734375,3.6278176307678223,0.23767006397247314,5.083044528961182,0.014452709816396236
195,3.6788620948791504,0.19921875,5.093951225280762,0.029296875,3.6208972930908203,0.2372448891401291,5.0857415199279785,0.01530286855995655
196,3.701751470565796,0.21484375,5.094369888305664,0.025390625,3.6141793727874756,0.23681972920894623,5.087991714477539,0.01487778965383768
197,3.739713191986084,0.19921875,5.095548629760742,0.0234375,3.6066291332244873,0.23873299360275269,5.088953495025635,0.01487778965383768
198,3.6741318702697754,0.20703125,5.096549034118652,0.0234375,3.5987706184387207,0.23596937954425812,5.08964204788208,0.014665249735116959
199,3.6943063735961914,0.21875,5.093877792358398,0.0234375,3.590613603591919,0.24043366312980652,5.089232921600342,0.014665249735116959
200,3.6000771522521973,0.234375,5.090738296508789,0.029296875,3.581758975982666,0.24447278678417206,5.088980674743652,0.015515408478677273
201,3.6509761810302734,0.2265625,5.08894157409668,0.02734375,3.5724291801452637,0.247023805975914,5.08765172958374,0.01530286855995655
202,3.7441625595092773,0.1796875,5.0861616134643555,0.02734375,3.5625362396240234,0.25191324949264526,5.085634708404541,0.01530286855995655
203,3.672884464263916,0.2421875,5.084762096405029,0.02734375,3.553839683532715,0.2514880895614624,5.083797931671143,0.015515408478677273
204,3.781423568725586,0.203125,5.085342884063721,0.029296875,3.545768976211548,0.25255101919174194,5.0817365646362305,0.017215726897120476
205,3.7357521057128906,0.19140625,5.088282585144043,0.025390625,3.539525032043457,0.25127550959587097,5.081013202667236,0.017003187909722328
206,3.754176616668701,0.16796875,5.091488838195801,0.0234375,3.5341148376464844,0.2527635991573334,5.080643177032471,0.01679064705967903
207,3.673034429550171,0.21484375,5.092435836791992,0.0234375,3.527966260910034,0.25637754797935486,5.081331253051758,0.017215726897120476
208,3.7708613872528076,0.2291666716337204,5.091986656188965,0.025390625,3.5211663246154785,0.25765305757522583,5.08131217956543,0.01679064705967903
209,3.5099871158599854,0.25,5.09169864654541,0.02734375,3.5157980918884277,0.26232993602752686,5.082674503326416,0.016365567222237587
210,3.6322855949401855,0.21875,5.09065055847168,0.025390625,3.5096187591552734,0.26147958636283875,5.083543300628662,0.015727948397397995
211,3.6024951934814453,0.1953125,5.091019630432129,0.025390625,3.5030221939086914,0.2597789168357849,5.085489273071289,0.016365567222237587
212,3.5008058547973633,0.265625,5.092925548553467,0.025390625,3.4968366622924805,0.2616921663284302,5.088675498962402,0.015515408478677273
213,3.562497615814209,0.2265625,5.094382286071777,0.029296875,3.4915459156036377,0.26530611515045166,5.091974258422852,0.016365567222237587
214,3.470877170562744,0.2578125,5.09617805480957,0.02734375,3.487396001815796,0.2642431855201721,5.095219612121582,0.015940489247441292
