step,train_loss,train_acc,val_loss,val_acc,weight_norm
77,4.567054748535156,0.01254251692444086,4.6030659675598145,0.007651434279978275,114.50783017123359
78,4.566930294036865,0.01254251692444086,4.603143692016602,0.007651434279978275,114.49981666009089
79,4.566805839538574,0.012755101546645164,4.603221893310547,0.007651434279978275,114.49180368027505
80,4.566681861877441,0.012967687100172043,4.603301048278809,0.007651434279978275,114.48379850059504
81,4.566558361053467,0.012755101546645164,4.6033806800842285,0.007651434279978275,114.47578605848315
82,4.56643533706665,0.012755101546645164,4.603461265563965,0.007651434279978275,114.46778143532497
83,4.566312313079834,0.012755101546645164,4.603542804718018,0.007651434279978275,114.45976962123179
84,4.566190242767334,0.012755101546645164,4.6036248207092285,0.007651434279978275,114.45175820358634
85,4.566068172454834,0.012755101546645164,4.603707790374756,0.007651434279978275,114.44375447947348
86,4.56594705581665,0.012755101546645164,4.6037917137146,0.007651434279978275,114.43575104340492
87,4.565825939178467,0.012329931370913982,4.603875637054443,0.007651434279978275,114.4277553778677
88,4.565704822540283,0.012329931370913982,4.603960990905762,0.007651434279978275,114.41974534679035
89,4.565584182739258,0.012329931370913982,4.604046821594238,0.00743889482691884,114.4117429518022
90,4.565463542938232,0.012329931370913982,4.604133605957031,0.00743889482691884,114.40374078374646
91,4.565344333648682,0.012329931370913982,4.604220867156982,0.007226354908198118,114.39573886020044
92,4.565223693847656,0.012329931370913982,4.60430908203125,0.007226354908198118,114.38774486703556
93,4.5651044845581055,0.012329931370913982,4.604397773742676,0.007226354908198118,114.37973622903337
94,4.564985275268555,0.012329931370913982,4.604487419128418,0.007226354908198118,114.37174282177709
95,4.564866065979004,0.012329931370913982,4.60457706451416,0.007226354908198118,114.36374955229833
96,4.564746856689453,0.012329931370913982,4.604667663574219,0.007226354908198118,114.35574923264573
97,4.564628601074219,0.012329931370913982,4.6047587394714355,0.007226354908198118,114.34774923934859
98,4.564509868621826,0.012329931370913982,4.6048502922058105,0.006801275070756674,114.33976441098055
99,4.564391613006592,0.012329931370913982,4.604942798614502,0.006801275070756674,114.33176500240866
100,4.564273357391357,0.012329931370913982,4.60503625869751,0.006801275070756674,114.32376589354716
101,4.564155101776123,0.01254251692444086,4.605130195617676,0.006801275070756674,114.31577459021946
102,4.564037322998047,0.01254251692444086,4.605224609375,0.006801275070756674,114.30779105568959
103,4.563918590545654,0.01254251692444086,4.605319976806641,0.006801275070756674,114.29979279832747
104,4.563801288604736,0.01254251692444086,4.605416297912598,0.006801275070756674,114.29180976125369
105,4.56368350982666,0.01254251692444086,4.605513572692871,0.006801275070756674,114.28381945861864
106,4.563565254211426,0.012755101546645164,4.6056108474731445,0.006801275070756674,114.2758298300563
107,4.56344747543335,0.012755101546645164,4.605708599090576,0.006801275070756674,114.26784042345548
108,4.563329696655273,0.012755101546645164,4.605807781219482,0.006801275070756674,114.25985114518006
109,4.563211441040039,0.012755101546645164,4.605907440185547,0.006801275070756674,114.25186962606045
110,4.563093662261963,0.012755101546645164,4.6060075759887695,0.006801275070756674,114.24388834850754
111,4.562975883483887,0.012755101546645164,4.606108665466309,0.006801275070756674,114.23590745428653
112,4.5628581047058105,0.012755101546645164,4.606210231781006,0.006801275070756674,114.22791929523773
113,4.562739849090576,0.012755101546645164,4.606313228607178,0.007013814989477396,114.21993911188312
114,4.5626220703125,0.012755101546645164,4.60641622543335,0.007013814989477396,114.21195913696842
115,4.562504291534424,0.012755101546645164,4.60651969909668,0.007013814989477396,114.20397940522496
116,4.5623860359191895,0.013180271722376347,4.606624126434326,0.007013814989477396,114.19600010344259
117,4.562268257141113,0.013392857275903225,4.606729030609131,0.007013814989477396,114.18802096642116
118,4.562150001525879,0.013392857275903225,4.606834888458252,0.007013814989477396,114.180042299615
119,4.562032222747803,0.013392857275903225,4.606941223144531,0.007013814989477396,114.17206362179249
120,4.561913967132568,0.013392857275903225,4.607048511505127,0.007013814989477396,114.16409294217627
121,4.561795711517334,0.013392857275903225,4.607156276702881,0.007013814989477396,114.15611512542858
122,4.561676979064941,0.013392857275903225,4.607264995574951,0.007013814989477396,114.1481449312886
123,4.561558246612549,0.013392857275903225,4.60737419128418,0.007013814989477396,114.14016761877379
124,4.56143856048584,0.013392857275903225,4.607484340667725,0.007013814989477396,114.13219078849878
125,4.561319828033447,0.013392857275903225,4.607595920562744,0.007013814989477396,114.12422165031438
126,4.5612006187438965,0.013392857275903225,4.6077070236206055,0.007013814989477396,114.11624522401645
127,4.5610809326171875,0.013392857275903225,4.6078200340271,0.007013814989477396,114.10827665601703
128,4.560960292816162,0.013392857275903225,4.607933044433594,0.007013814989477396,114.10030840757047
129,4.560840606689453,0.013180271722376347,4.608046531677246,0.007013814989477396,114.09234783455405
130,4.560719966888428,0.013180271722376347,4.608160972595215,0.006801275070756674,114.08438019500083
131,4.560599327087402,0.013180271722376347,4.608276844024658,0.006801275070756674,114.0764128390003
132,4.5604777336120605,0.013180271722376347,4.608393669128418,0.007013814989477396,114.06844585759627
133,4.560356616973877,0.013180271722376347,4.608510494232178,0.007013814989477396,114.06047907421367
134,4.560234546661377,0.013180271722376347,4.608628749847412,0.007013814989477396,114.05251264903721
135,4.560112953186035,0.013180271722376347,4.608747482299805,0.007013814989477396,114.04455397507103
136,4.559990882873535,0.013180271722376347,4.608867168426514,0.007013814989477396,114.03658825835413
137,4.559868335723877,0.013180271722376347,4.608987808227539,0.007013814989477396,114.02863011093106
138,4.5597453117370605,0.013180271722376347,4.609109401702881,0.007013814989477396,114.02067243732019
139,4.559622764587402,0.013180271722376347,4.609231948852539,0.007013814989477396,114.01271500153345
140,4.559499263763428,0.012967687100172043,4.6093549728393555,0.007013814989477396,114.00475044280313
141,4.559375762939453,0.012967687100172043,4.6094794273376465,0.007013814989477396,113.99679372390645
142,4.55925178527832,0.012967687100172043,4.609604358673096,0.007013814989477396,113.98883735405339
143,4.559126853942871,0.012967687100172043,4.609730243682861,0.007013814989477396,113.98088111670062
144,4.55900239944458,0.012967687100172043,4.609857559204102,0.007013814989477396,113.97292507636497
145,4.558877944946289,0.012967687100172043,4.609984874725342,0.007013814989477396,113.96496970497978
146,4.558752536773682,0.012967687100172043,4.610113620758057,0.007013814989477396,113.95702187632256
147,4.558626651763916,0.012967687100172043,4.610243320465088,0.007013814989477396,113.94906701378929
148,4.55850076675415,0.012967687100172043,4.6103739738464355,0.007013814989477396,113.94111235208261
149,4.558373928070068,0.012967687100172043,4.6105055809021,0.007013814989477396,113.93316564583958
150,4.5582475662231445,0.012967687100172043,4.61063814163208,0.007013814989477396,113.92521149496959
151,4.558119773864746,0.012967687100172043,4.610771656036377,0.006801275070756674,113.91726539311817
152,4.557991981506348,0.012967687100172043,4.61090612411499,0.006801275070756674,113.9093196931369
153,4.557863712310791,0.012967687100172043,4.611041069030762,0.006801275070756674,113.90137404129548
154,4.557735443115234,0.012755101546645164,4.611177444458008,0.006801275070756674,113.89342877661004
155,4.557606220245361,0.012755101546645164,4.611313819885254,0.006801275070756674,113.88547665768266
156,4.5574774742126465,0.012755101546645164,4.611451625823975,0.006801275070756674,113.87753217393622
157,4.557347297668457,0.012755101546645164,4.6115899085998535,0.006801275070756674,113.86958779270407
158,4.557217121124268,0.012755101546645164,4.611729621887207,0.006801275070756674,113.86165125971337
159,4.55708646774292,0.013180271722376347,4.611869812011719,0.006588735152035952,113.85370771034755
160,4.556954860687256,0.013180271722376347,4.612011432647705,0.006588735152035952,113.84576463523689
161,4.556823253631592,0.013180271722376347,4.612154006958008,0.006588735152035952,113.83782157150588
162,4.5566911697387695,0.013180271722376347,4.612297534942627,0.006163655314594507,113.82988648552434
163,4.556558609008789,0.013180271722376347,4.6124420166015625,0.006163655314594507,113.82195152116304
164,4.55642557144165,0.013180271722376347,4.612586975097656,0.006163655314594507,113.81400971886119
165,4.5562920570373535,0.013180271722376347,4.612733840942383,0.006163655314594507,113.80607544995826
166,4.556157112121582,0.013180271722376347,4.612881183624268,0.006163655314594507,113.7981343030709
167,4.556022644042969,0.013180271722376347,4.613029479980469,0.006163655314594507,113.79020086654509
168,4.555887222290039,0.013180271722376347,4.6131792068481445,0.006163655314594507,113.78226764194787
169,4.555751323699951,0.013180271722376347,4.613330364227295,0.006163655314594507,113.77433475210296
170,4.555614471435547,0.012967687100172043,4.6134819984436035,0.006163655314594507,113.76640231551579
171,4.555477142333984,0.012967687100172043,4.613635063171387,0.006163655314594507,113.75847749294118
172,4.555339813232422,0.012967687100172043,4.613789081573486,0.006163655314594507,113.75054579943256
173,4.555200576782227,0.013392857275903225,4.613943576812744,0.006163655314594507,113.74261458788905
174,4.555062294006348,0.013392857275903225,4.614099025726318,0.006163655314594507,113.7346907634815
175,4.554923057556152,0.013180271722376347,4.614255905151367,0.006163655314594507,113.7267601633103
176,4.554782867431641,0.013392857275903225,4.614413738250732,0.006163655314594507,113.71882966971218
177,4.554642677307129,0.013605441898107529,4.614572048187256,0.006163655314594507,113.71090719509836
178,4.554501056671143,0.013605441898107529,4.614732265472412,0.006163655314594507,113.7029848296732
179,4.554358959197998,0.013605441898107529,4.614894866943359,0.006163655314594507,113.69505575465332
180,4.554216384887695,0.01403061207383871,4.615057945251465,0.006163655314594507,113.68713410813486
181,4.554072856903076,0.01403061207383871,4.6152215003967285,0.006163655314594507,113.67922060126492
182,4.553928375244141,0.014455782249569893,4.615386486053467,0.006163655314594507,113.67129224745193
183,4.553783416748047,0.014455782249569893,4.615551948547363,0.006163655314594507,113.66337921345676
184,4.553638458251953,0.014455782249569893,4.615718364715576,0.006163655314594507,113.6554592215721
185,4.553492546081543,0.014455782249569893,4.615886688232422,0.006163655314594507,113.64753218187752
186,4.553345680236816,0.014455782249569893,4.616055965423584,0.005951115861535072,113.63962009982146
187,4.553198337554932,0.014455782249569893,4.6162261962890625,0.005951115861535072,113.63170130341261
188,4.5530500411987305,0.014455782249569893,4.616396903991699,0.005951115861535072,113.6237899643977
189,4.552901268005371,0.014455782249569893,4.616569995880127,0.00573857594281435,113.61587179734374
190,4.552751541137695,0.014455782249569893,4.616744041442871,0.005526036024093628,113.60796129047921
191,4.552600860595703,0.014455782249569893,4.61691951751709,0.005526036024093628,113.60005108819034
192,4.552449703216553,0.014455782249569893,4.617095470428467,0.005526036024093628,113.59214141115858
193,4.552298545837402,0.014455782249569893,4.617272853851318,0.005526036024093628,113.58422467817253
194,4.552145481109619,0.015093537047505379,4.617452144622803,0.005526036024093628,113.57631572436036
195,4.551991939544678,0.014880952425301075,4.617631435394287,0.005526036024093628,113.56840706568218
196,4.551838397979736,0.014880952425301075,4.617812633514404,0.005526036024093628,113.56049882213509
197,4.55168342590332,0.014880952425301075,4.61799430847168,0.005526036024093628,113.55259106382773
198,4.551527976989746,0.015093537047505379,4.618177890777588,0.005526036024093628,113.54468333670533
199,4.5513715744018555,0.015093537047505379,4.618361949920654,0.005526036024093628,113.53678370015284
200,4.551214694976807,0.014880952425301075,4.618547439575195,0.005526036024093628,113.52887694687328
201,4.551056861877441,0.014880952425301075,4.618734359741211,0.005526036024093628,113.52097806584175
202,4.550898551940918,0.015093537047505379,4.618921756744385,0.005526036024093628,113.51307949915139
203,4.55073881149292,0.015093537047505379,4.619111061096191,0.005313496105372906,113.5051739690411
204,4.550578594207764,0.015093537047505379,4.6193013191223145,0.005313496105372906,113.49727629755395
205,4.550417423248291,0.015093537047505379,4.61949348449707,0.004888416267931461,113.48937152845416
206,4.55025577545166,0.015093537047505379,4.619686603546143,0.004888416267931461,113.48147465292455
207,4.5500922203063965,0.01551870722323656,4.619880676269531,0.0051009561866521835,113.47357802709354
208,4.549928188323975,0.01551870722323656,4.620075702667236,0.004888416267931461,113.4656820966622
209,4.549764156341553,0.015943877398967743,4.620272636413574,0.004888416267931461,113.45779375564426
210,4.549598217010498,0.01615646295249462,4.62047004699707,0.0051009561866521835,113.44989116664884
211,4.549432277679443,0.01615646295249462,4.620670318603516,0.0051009561866521835,113.44200373722575
212,4.549264907836914,0.01615646295249462,4.620871067047119,0.0051009561866521835,113.43410916909285
213,4.549097061157227,0.01636904664337635,4.621073246002197,0.0051009561866521835,113.42622272536768
214,4.5489277839660645,0.01658163219690323,4.621276378631592,0.0051009561866521835,113.41832906200855
215,4.548758506774902,0.01658163219690323,4.621481418609619,0.0051009561866521835,113.41043595239165
216,4.548587322235107,0.01658163219690323,4.621687412261963,0.0051009561866521835,113.40254343278127
217,4.548415184020996,0.01658163219690323,4.621894836425781,0.0051009561866521835,113.3946658244366
218,4.548242568969727,0.016794217750430107,4.622103214263916,0.0051009561866521835,113.3867814427218
219,4.548069000244141,0.016794217750430107,4.622313499450684,0.0051009561866521835,113.37889014232722
220,4.5478949546813965,0.017006803303956985,4.622525215148926,0.0051009561866521835,113.37100671879311
221,4.5477190017700195,0.017006803303956985,4.622737884521484,0.0051009561866521835,113.36312354844245
222,4.547543048858643,0.017006803303956985,4.622951984405518,0.0051009561866521835,113.35524083269681
223,4.547365665435791,0.017219386994838715,4.623167514801025,0.0051009561866521835,113.34735869864934
224,4.5471882820129395,0.017219386994838715,4.623384475708008,0.0051009561866521835,113.33948433330885
225,4.547009468078613,0.017431972548365593,4.623602867126465,0.0051009561866521835,113.33159557702326
226,4.5468292236328125,0.017431972548365593,4.623823642730713,0.0051009561866521835,113.32372211293794
227,4.5466485023498535,0.017431972548365593,4.624045372009277,0.0051009561866521835,113.31584904687939
228,4.546466827392578,0.01764455810189247,4.624268054962158,0.0051009561866521835,113.30796916815937
229,4.546284198760986,0.01764455810189247,4.624493598937988,0.0051009561866521835,113.30009713728545
230,4.546099662780762,0.01764455810189247,4.624719619750977,0.0051009561866521835,113.2922254449363
231,4.545915126800537,0.0178571417927742,4.624947547912598,0.0051009561866521835,113.28435430184216
232,4.545729160308838,0.0178571417927742,4.62517786026001,0.0051009561866521835,113.27647614617214
233,4.545542240142822,0.0178571417927742,4.62540864944458,0.0051009561866521835,113.26860609875365
234,4.54535436630249,0.0178571417927742,4.625641345977783,0.0051009561866521835,113.26074359689761
235,4.545165061950684,0.0178571417927742,4.625875473022461,0.0051009561866521835,113.25286694227707
236,4.544975280761719,0.0178571417927742,4.6261115074157715,0.0051009561866521835,113.24500539815749
237,4.544784069061279,0.0178571417927742,4.626348972320557,0.0051009561866521835,113.23713718946044
238,4.544592380523682,0.0178571417927742,4.626587867736816,0.0051009561866521835,113.2292765102065
239,4.544398784637451,0.0178571417927742,4.626828193664551,0.0051009561866521835,113.22140909234791
240,4.5442047119140625,0.0178571417927742,4.627070426940918,0.0051009561866521835,113.21354207473559
241,4.544009208679199,0.0178571417927742,4.627314567565918,0.004888416267931461,113.20568311803221
242,4.543813228607178,0.01764455810189247,4.627559661865234,0.0051009561866521835,113.19781703071268
243,4.543615341186523,0.01764455810189247,4.6278076171875,0.0051009561866521835,113.189959010773
244,4.543416976928711,0.01764455810189247,4.628056526184082,0.0051009561866521835,113.18210120671095
245,4.543216705322266,0.01764455810189247,4.628306865692139,0.0051009561866521835,113.1742441891247
246,4.543015956878662,0.01764455810189247,4.6285600662231445,0.0051009561866521835,113.16638750752819
247,4.542813777923584,0.01764455810189247,4.628814220428467,0.0051009561866521835,113.1585313218591
248,4.5426106452941895,0.01764455810189247,4.629069805145264,0.0051009561866521835,113.15067557691681
249,4.542405605316162,0.01764455810189247,4.629327297210693,0.0051009561866521835,113.14282765747161
250,4.542199611663818,0.01764455810189247,4.629586696624756,0.0051009561866521835,113.13497313812624
251,4.541993141174316,0.01764455810189247,4.629848480224609,0.0051009561866521835,113.12712638299017
252,4.541784763336182,0.01764455810189247,4.6301116943359375,0.004888416267931461,113.11927262887446
253,4.5415754318237305,0.01806972734630108,4.630377292633057,0.004888416267931461,113.11141939572582
254,4.541364669799805,0.018282312899827957,4.630643844604492,0.004888416267931461,113.10357399405858
255,4.541152477264404,0.018494898453354836,4.630912780761719,0.004888416267931461,113.09572937808235
256,4.540940284729004,0.018494898453354836,4.631184101104736,0.0046758768148720264,113.08788494060265
257,4.540724754333496,0.018282312899827957,4.6314568519592285,0.0046758768148720264,113.08004143148747
258,4.540509223937988,0.018282312899827957,4.6317315101623535,0.0046758768148720264,113.07218348803367
259,4.5402913093566895,0.018282312899827957,4.632009029388428,0.0046758768148720264,113.06434815514727
260,4.540072917938232,0.018494898453354836,4.632287502288818,0.0046758768148720264,113.05650606523982
261,4.539853096008301,0.018494898453354836,4.632568836212158,0.0046758768148720264,113.048664505292
262,4.539632320404053,0.018494898453354836,4.632851600646973,0.0046758768148720264,113.04083071054319
263,4.539409637451172,0.018707482144236565,4.633137226104736,0.0046758768148720264,113.03299014488663
264,4.539185523986816,0.018707482144236565,4.633424758911133,0.0046758768148720264,113.02515021577256
265,4.538959980010986,0.018707482144236565,4.6337151527404785,0.0046758768148720264,113.01731823663145
266,4.538733005523682,0.018707482144236565,4.634006977081299,0.0046758768148720264,113.00948675700579
267,4.538504600524902,0.018920067697763443,4.63430118560791,0.004463336896151304,113.00164823540918
268,4.53827428817749,0.018920067697763443,4.6345977783203125,0.004463336896151304,112.99381793534316
269,4.538043022155762,0.018920067697763443,4.634896278381348,0.004250796977430582,112.98598820936222
270,4.537810802459717,0.018920067697763443,4.635197162628174,0.004250796977430582,112.97815896342391
271,4.537576675415039,0.018920067697763443,4.635500907897949,0.004250796977430582,112.97032288240254
272,4.537341117858887,0.01913265325129032,4.635806560516357,0.004250796977430582,112.96250206328848
273,4.537103652954102,0.01913265325129032,4.636114597320557,0.004250796977430582,112.95466713590021
274,4.536864757537842,0.01934523694217205,4.636425495147705,0.004250796977430582,112.94684023008095
275,4.536624908447266,0.01934523694217205,4.6367387771606445,0.004250796977430582,112.93902110401834
276,4.536383152008057,0.01934523694217205,4.637053966522217,0.004250796977430582,112.93120267706459
277,4.536139965057373,0.01934523694217205,4.63737154006958,0.004250796977430582,112.92337756128538
278,4.535894393920898,0.01934523694217205,4.637691974639893,0.004250796977430582,112.91556003124471
279,4.535647869110107,0.01934523694217205,4.638014793395996,0.004250796977430582,112.90773600395124
280,4.535400390625,0.01934523694217205,4.638339996337891,0.004250796977430582,112.89991974793884
281,4.535150527954102,0.01934523694217205,4.638667583465576,0.004250796977430582,112.8921042886138
282,4.53489875793457,0.019770408049225807,4.638998031616211,0.004250796977430582,112.88428193492403
283,4.534646034240723,0.01955782249569893,4.639330863952637,0.004250796977430582,112.8764676402258
284,4.534390926361084,0.01934523694217205,4.63966703414917,0.004250796977430582,112.86865405573228
285,4.534134864807129,0.019770408049225807,4.640004634857178,0.004250796977430582,112.86084091850802
286,4.533875942230225,0.019982993602752686,4.640345573425293,0.004250796977430582,112.85302843551011
287,4.533616065979004,0.019982993602752686,4.640689849853516,0.00403825705870986,112.84522386915557
288,4.53335428237915,0.019982993602752686,4.6410369873046875,0.00403825705870986,112.83741250880813
289,4.533090591430664,0.019770408049225807,4.64138650894165,0.00403825705870986,112.82960913829355
290,4.532825469970703,0.019770408049225807,4.641738414764404,0.00403825705870986,112.82179918802831
291,4.532558917999268,0.01955782249569893,4.642094612121582,0.00403825705870986,112.81398971875619
292,4.532289505004883,0.01955782249569893,4.642453193664551,0.0038257171399891376,112.80619577753735
293,4.53201961517334,0.01955782249569893,4.642814636230469,0.0038257171399891376,112.79838767978916
294,4.531747341156006,0.01955782249569893,4.643178939819336,0.0038257171399891376,112.79058727201192
295,4.531473159790039,0.01955782249569893,4.6435465812683105,0.003400637535378337,112.78278788512822
296,4.531197547912598,0.019770408049225807,4.643917083740234,0.003400637535378337,112.77498901953282
297,4.530919551849365,0.019770408049225807,4.644290447235107,0.003400637535378337,112.76719084678217
298,4.5306396484375,0.019982993602752686,4.644668102264404,0.003400637535378337,112.75939334094603
299,4.530357837677002,0.019982993602752686,4.64504861831665,0.003400637535378337,112.75159630861238
300,4.530074119567871,0.020195577293634415,4.645431995391846,0.003400637535378337,112.74380012959647
301,4.529788494110107,0.020408162847161293,4.645819664001465,0.003400637535378337,112.73601207206173
302,4.529500484466553,0.020408162847161293,4.646210670471191,0.003613177454099059,112.72822462311565
303,4.529210090637207,0.020195577293634415,4.646605014801025,0.003400637535378337,112.72043042350386
304,4.5289177894592285,0.020195577293634415,4.647002696990967,0.003400637535378337,112.71263675874124
305,4.528623580932617,0.020195577293634415,4.647404193878174,0.0031880976166576147,112.70485131499544
306,4.528326988220215,0.020195577293634415,4.647809028625488,0.0031880976166576147,112.69706655052995
307,4.5280280113220215,0.020408162847161293,4.648217678070068,0.002975557930767536,112.6892826418188
308,4.527726650238037,0.02062074840068817,4.648630142211914,0.002975557930767536,112.68149923730095
309,4.52742338180542,0.02104591764509678,4.649046421051025,0.002975557930767536,112.67371644700978
310,4.527118682861328,0.021258503198623657,4.649466514587402,0.002975557930767536,112.66593463461712
311,4.526810646057129,0.021258503198623657,4.649891376495361,0.002975557930767536,112.6581532479492
312,4.526500701904297,0.021471088752150536,4.650319576263428,0.002975557930767536,112.65037256093386
313,4.526188373565674,0.021471088752150536,4.650752067565918,0.002975557930767536,112.64260025802916
