cfg_id,seed,k,observer,MG,error,functional_rank,jacobian_ratio,window,cycles,max_E,kn,tau,eta
1,0,18,loss,17.073688836802305,-0.9263111631976955,18,0.07618794713662905,3000,600.0,31,30,2,0.2
1,0,17,parameter_fro,7.968496035979118,-9.031503964020882,17,0.054894007429876775,3000,600.0,31,30,2,0.2
1,0,17,parameter_projection,9.713125893627598,-7.286874106372402,17,0.054894007429876775,3000,600.0,31,30,2,0.2
1,0,17,latent_fro,8.811106483644265,-8.188893516355735,17,0.054894007429876775,3000,600.0,31,30,2,0.2
1,0,17,latent_projection,9.34577304322571,-7.6542269567742895,17,0.054894007429876775,3000,600.0,31,30,2,0.2
1,0,17,gradient_fro,16.33737608514748,-0.6626239148525208,17,0.054894007429876775,3000,600.0,31,30,2,0.2
1,0,17,output_fro,9.987608428986665,-7.012391571013335,17,0.054894007429876775,3000,600.0,31,30,2,0.2
1,0,17,loss,15.655322027578874,-1.3446779724211257,17,0.054894007429876775,3000,600.0,31,30,2,0.2
2,0,1,parameter_fro,1.1830945756369955,0.1830945756369955,1,1.0,4000,1000.0,41,40,2,0.15
2,0,1,parameter_projection,1.183096348320142,0.183096348320142,1,1.0,4000,1000.0,41,40,2,0.15
2,0,1,latent_fro,1.1830974617364893,0.18309746173648933,1,1.0,4000,1000.0,41,40,2,0.15
2,0,1,latent_projection,1.183091002627389,0.1830910026273891,1,1.0,4000,1000.0,41,40,2,0.15
2,0,1,gradient_fro,1.0553870784403687,0.05538707844036872,1,1.0,4000,1000.0,41,40,2,0.15
2,0,1,output_fro,1.1830949862006996,0.18309498620069964,1,1.0,4000,1000.0,41,40,2,0.15
2,0,1,loss,1.0538740378238862,0.05387403782388622,1,1.0,4000,1000.0,41,40,2,0.15
2,0,2,parameter_fro,2.302692757518303,0.30269275751830316,2,0.6779647297812529,4000,1000.0,41,40,2,0.15
2,0,2,parameter_projection,2.474990595056444,0.47499059505644414,2,0.6779647297812529,4000,1000.0,41,40,2,0.15
2,0,2,latent_fro,2.6048650900270975,0.6048650900270975,2,0.6779647297812529,4000,1000.0,41,40,2,0.15
2,0,2,latent_projection,2.2605041918203117,0.2605041918203117,2,0.6779647297812529,4000,1000.0,41,40,2,0.15
2,0,2,gradient_fro,2.191896575391414,0.19189657539141391,2,0.6779647297812529,4000,1000.0,41,40,2,0.15
2,0,2,output_fro,2.2637030677457046,0.2637030677457046,2,0.6779647297812529,4000,1000.0,41,40,2,0.15
2,0,2,loss,2.253133560478363,0.2531335604783629,2,0.6779647297812529,4000,1000.0,41,40,2,0.15
1,0,19,parameter_fro,9.42853088750927,-9.57146911249073,19,0.04565542647433059,3000,600.0,31,30,2,0.2
1,0,19,parameter_projection,8.783682735790938,-10.216317264209062,19,0.04565542647433059,3000,600.0,31,30,2,0.2
1,0,19,latent_fro,9.404766685306429,-9.595233314693571,19,0.04565542647433059,3000,600.0,31,30,2,0.2
1,0,19,latent_projection,8.790998103202055,-10.209001896797945,19,0.04565542647433059,3000,600.0,31,30,2,0.2
1,0,19,gradient_fro,15.302874607557923,-3.697125392442077,19,0.04565542647433059,3000,600.0,31,30,2,0.2
1,0,19,output_fro,9.660497069251134,-9.339502930748866,19,0.04565542647433059,3000,600.0,31,30,2,0.2
1,0,19,loss,15.019250765858873,-3.9807492341411272,19,0.04565542647433059,3000,600.0,31,30,2,0.2
1,0,20,parameter_fro,8.107477452439483,-11.892522547560517,20,0.05626405568657305,3000,600.0,31,30,2,0.2
1,0,20,parameter_projection,8.698436600819905,-11.301563399180095,20,0.05626405568657305,3000,600.0,31,30,2,0.2
1,0,20,latent_fro,6.903593881372962,-13.096406118627037,20,0.05626405568657305,3000,600.0,31,30,2,0.2
1,0,20,latent_projection,8.415095773098207,-11.584904226901793,20,0.05626405568657305,3000,600.0,31,30,2,0.2
1,0,20,gradient_fro,16.50881969867929,-3.4911803013207106,20,0.05626405568657305,3000,600.0,31,30,2,0.2
1,0,20,output_fro,8.32992899084008,-11.67007100915992,20,0.05626405568657305,3000,600.0,31,30,2,0.2
1,0,20,loss,15.497071607166584,-4.502928392833416,20,0.05626405568657305,3000,600.0,31,30,2,0.2
2,0,3,parameter_fro,4.436676526828805,1.4366765268288049,3,0.3914742132501316,4000,1000.0,41,40,2,0.15
2,0,3,parameter_projection,4.308472245596222,1.3084722455962217,3,0.3914742132501316,4000,1000.0,41,40,2,0.15
2,0,3,latent_fro,4.312089192033855,1.3120891920338549,3,0.3914742132501316,4000,1000.0,41,40,2,0.15
2,0,3,latent_projection,4.436579993884398,1.436579993884398,3,0.3914742132501316,4000,1000.0,41,40,2,0.15
2,0,3,gradient_fro,4.471134822529452,1.4711348225294518,3,0.3914742132501316,4000,1000.0,41,40,2,0.15
2,0,3,output_fro,4.485295725513709,1.4852957255137094,3,0.3914742132501316,4000,1000.0,41,40,2,0.15
2,0,3,loss,4.340171786490166,1.340171786490166,3,0.3914742132501316,4000,1000.0,41,40,2,0.15
2,0,4,parameter_fro,3.87865837669636,-0.12134162330363996,4,0.45254607656950624,4000,1000.0,41,40,2,0.15
2,0,4,parameter_projection,3.67250518659205,-0.32749481340795006,4,0.45254607656950624,4000,1000.0,41,40,2,0.15
2,0,4,latent_fro,3.0488200101158496,-0.9511799898841504,4,0.45254607656950624,4000,1000.0,41,40,2,0.15
2,0,4,latent_projection,5.745596341635625,1.7455963416356246,4,0.45254607656950624,4000,1000.0,41,40,2,0.15
2,0,4,gradient_fro,6.073684645042077,2.0736846450420767,4,0.45254607656950624,4000,1000.0,41,40,2,0.15
2,0,4,output_fro,4.951384030396575,0.951384030396575,4,0.45254607656950624,4000,1000.0,41,40,2,0.15
2,0,4,loss,7.27630108650711,3.27630108650711,4,0.45254607656950624,4000,1000.0,41,40,2,0.15
2,0,5,parameter_fro,6.723142020982325,1.7231420209823254,5,0.27144296378543764,4000,1000.0,41,40,2,0.15
2,0,5,parameter_projection,5.376688189143714,0.3766881891437137,5,0.27144296378543764,4000,1000.0,41,40,2,0.15
2,0,5,latent_fro,5.061070134262359,0.06107013426235941,5,0.27144296378543764,4000,1000.0,41,40,2,0.15
2,0,5,latent_projection,7.403376202912271,2.4033762029122707,5,0.27144296378543764,4000,1000.0,41,40,2,0.15
2,0,5,gradient_fro,7.902368355724685,2.9023683557246853,5,0.27144296378543764,4000,1000.0,41,40,2,0.15
2,0,5,output_fro,7.098351840094424,2.0983518400944243,5,0.27144296378543764,4000,1000.0,41,40,2,0.15
2,0,5,loss,7.876394384932733,2.876394384932733,5,0.27144296378543764,4000,1000.0,41,40,2,0.15
2,0,6,parameter_fro,7.875751813620529,1.8757518136205293,6,0.2283928051783261,4000,1000.0,41,40,2,0.15
2,0,6,parameter_projection,5.892144646023188,-0.10785535397681212,6,0.2283928051783261,4000,1000.0,41,40,2,0.15
2,0,6,latent_fro,7.4294953303363105,1.4294953303363105,6,0.2283928051783261,4000,1000.0,41,40,2,0.15
2,0,6,latent_projection,8.171407618708184,2.1714076187081837,6,0.2283928051783261,4000,1000.0,41,40,2,0.15
2,0,6,gradient_fro,7.970152931032578,1.9701529310325778,6,0.2283928051783261,4000,1000.0,41,40,2,0.15
2,0,6,output_fro,5.8415413828320455,-0.1584586171679545,6,0.2283928051783261,4000,1000.0,41,40,2,0.15
2,0,6,loss,7.877842745005799,1.8778427450057986,6,0.2283928051783261,4000,1000.0,41,40,2,0.15
2,0,7,parameter_fro,7.781191710490067,0.7811917104900674,7,0.20094977631137967,4000,1000.0,41,40,2,0.15
2,0,7,parameter_projection,8.131835500782714,1.1318355007827137,7,0.20094977631137967,4000,1000.0,41,40,2,0.15
2,0,7,latent_fro,7.103430633531172,0.10343063353117188,7,0.20094977631137967,4000,1000.0,41,40,2,0.15
2,0,7,latent_projection,8.415428014458984,1.4154280144589837,7,0.20094977631137967,4000,1000.0,41,40,2,0.15
2,0,7,gradient_fro,10.61244828654545,3.6124482865454492,7,0.20094977631137967,4000,1000.0,41,40,2,0.15
2,0,7,output_fro,7.95757119844609,0.9575711984460904,7,0.20094977631137967,4000,1000.0,41,40,2,0.15
2,0,7,loss,10.385584489024668,3.3855844890246676,7,0.20094977631137967,4000,1000.0,41,40,2,0.15
2,0,8,parameter_fro,9.25871180010938,1.2587118001093796,8,0.21233741768286565,4000,1000.0,41,40,2,0.15
2,0,8,parameter_projection,7.64875072824297,-0.35124927175703036,8,0.21233741768286565,4000,1000.0,41,40,2,0.15
2,0,8,latent_fro,7.028961825648216,-0.9710381743517837,8,0.21233741768286565,4000,1000.0,41,40,2,0.15
2,0,8,latent_projection,7.93797265594703,-0.062027344052969724,8,0.21233741768286565,4000,1000.0,41,40,2,0.15
2,0,8,gradient_fro,10.189024294969059,2.189024294969059,8,0.21233741768286565,4000,1000.0,41,40,2,0.15
2,0,8,output_fro,7.635309516348541,-0.36469048365145884,8,0.21233741768286565,4000,1000.0,41,40,2,0.15
2,0,8,loss,10.576312175137861,2.5763121751378613,8,0.21233741768286565,4000,1000.0,41,40,2,0.15
2,0,9,parameter_fro,8.1486726810868,-0.8513273189131993,9,0.18230196243106603,4000,1000.0,41,40,2,0.15
2,0,9,parameter_projection,9.634313461848487,0.6343134618484871,9,0.18230196243106603,4000,1000.0,41,40,2,0.15
2,0,9,latent_fro,8.086356733663894,-0.9136432663361056,9,0.18230196243106603,4000,1000.0,41,40,2,0.15
2,0,9,latent_projection,10.412544848068316,1.4125448480683165,9,0.18230196243106603,4000,1000.0,41,40,2,0.15
2,0,9,gradient_fro,11.213822182982142,2.213822182982142,9,0.18230196243106603,4000,1000.0,41,40,2,0.15
2,0,9,output_fro,8.155864654014374,-0.8441353459856256,9,0.18230196243106603,4000,1000.0,41,40,2,0.15
2,0,9,loss,11.109634846297043,2.109634846297043,9,0.18230196243106603,4000,1000.0,41,40,2,0.15
2,0,10,parameter_fro,8.453708741362444,-1.546291258637556,10,0.16021028343081647,4000,1000.0,41,40,2,0.15
2,0,10,parameter_projection,8.523327078814043,-1.4766729211859566,10,0.16021028343081647,4000,1000.0,41,40,2,0.15
2,0,10,latent_fro,8.290710321105513,-1.7092896788944874,10,0.16021028343081647,4000,1000.0,41,40,2,0.15
2,0,10,latent_projection,8.571956341002513,-1.4280436589974865,10,0.16021028343081647,4000,1000.0,41,40,2,0.15
2,0,10,gradient_fro,12.058030325909327,2.0580303259093267,10,0.16021028343081647,4000,1000.0,41,40,2,0.15
2,0,10,output_fro,8.504061390519787,-1.4959386094802127,10,0.16021028343081647,4000,1000.0,41,40,2,0.15
2,0,10,loss,12.477967946572894,2.4779679465728943,10,0.16021028343081647,4000,1000.0,41,40,2,0.15
2,0,11,parameter_fro,8.49517706167995,-2.50482293832005,11,0.1295570194545094,4000,1000.0,41,40,2,0.15
2,0,11,parameter_projection,10.132613065678358,-0.867386934321642,11,0.1295570194545094,4000,1000.0,41,40,2,0.15
2,0,11,latent_fro,8.21318619509573,-2.78681380490427,11,0.1295570194545094,4000,1000.0,41,40,2,0.15
2,0,11,latent_projection,8.640110158136773,-2.359889841863227,11,0.1295570194545094,4000,1000.0,41,40,2,0.15
2,0,11,gradient_fro,12.962029008371927,1.9620290083719265,11,0.1295570194545094,4000,1000.0,41,40,2,0.15
2,0,11,output_fro,10.474042972113253,-0.5259570278867471,11,0.1295570194545094,4000,1000.0,41,40,2,0.15
2,0,11,loss,12.722550200194346,1.7225502001943465,11,0.1295570194545094,4000,1000.0,41,40,2,0.15
2,0,14,parameter_fro,6.4340573890271555,-7.5659426109728445,14,0.14106481947859645,4000,1000.0,41,40,2,0.15
2,0,14,parameter_projection,6.328593729856596,-7.671406270143404,14,0.14106481947859645,4000,1000.0,41,40,2,0.15
2,0,14,latent_fro,6.4646247988039365,-7.5353752011960635,14,0.14106481947859645,4000,1000.0,41,40,2,0.15
2,0,14,latent_projection,7.371707409358772,-6.628292590641228,14,0.14106481947859645,4000,1000.0,41,40,2,0.15
2,0,14,gradient_fro,16.823417884987574,2.823417884987574,14,0.14106481947859645,4000,1000.0,41,40,2,0.15
2,0,14,output_fro,6.638020636749249,-7.361979363250751,14,0.14106481947859645,4000,1000.0,41,40,2,0.15
2,0,14,loss,16.31485522675997,2.3148552267599705,14,0.14106481947859645,4000,1000.0,41,40,2,0.15
2,0,12,parameter_fro,11.451656148998355,-0.5483438510016452,12,0.12509399482662198,4000,1000.0,41,40,2,0.15
2,0,12,parameter_projection,9.200196697809064,-2.799803302190936,12,0.12509399482662198,4000,1000.0,41,40,2,0.15
2,0,12,latent_fro,9.404077213419498,-2.595922786580502,12,0.12509399482662198,4000,1000.0,41,40,2,0.15
2,0,12,latent_projection,9.309622271230154,-2.690377728769846,12,0.12509399482662198,4000,1000.0,41,40,2,0.15
2,0,12,gradient_fro,16.362374111747783,4.3623741117477834,12,0.12509399482662198,4000,1000.0,41,40,2,0.15
2,0,12,output_fro,9.925643570444782,-2.074356429555218,12,0.12509399482662198,4000,1000.0,41,40,2,0.15
2,0,12,loss,15.27973973378009,3.27973973378009,12,0.12509399482662198,4000,1000.0,41,40,2,0.15
2,0,13,parameter_fro,7.833065143055015,-5.166934856944985,13,0.10482245433417738,4000,1000.0,41,40,2,0.15
2,0,13,parameter_projection,7.346012534218383,-5.653987465781617,13,0.10482245433417738,4000,1000.0,41,40,2,0.15
2,0,13,latent_fro,6.533189478960984,-6.466810521039016,13,0.10482245433417738,4000,1000.0,41,40,2,0.15
2,0,13,latent_projection,9.327993510380052,-3.672006489619948,13,0.10482245433417738,4000,1000.0,41,40,2,0.15
2,0,13,gradient_fro,14.465425887957624,1.4654258879576236,13,0.10482245433417738,4000,1000.0,41,40,2,0.15
2,0,13,output_fro,8.950266436969807,-4.049733563030193,13,0.10482245433417738,4000,1000.0,41,40,2,0.15
2,0,13,loss,14.638590023272762,1.6385900232727622,13,0.10482245433417738,4000,1000.0,41,40,2,0.15
2,0,15,parameter_fro,8.779493408328877,-6.220506591671123,15,0.09191036952427778,4000,1000.0,41,40,2,0.15
2,0,15,parameter_projection,8.093060149544707,-6.906939850455293,15,0.09191036952427778,4000,1000.0,41,40,2,0.15
2,0,15,latent_fro,8.874313944798137,-6.125686055201863,15,0.09191036952427778,4000,1000.0,41,40,2,0.15
2,0,15,latent_projection,9.117399127090444,-5.882600872909556,15,0.09191036952427778,4000,1000.0,41,40,2,0.15
2,0,15,gradient_fro,15.719110187319764,0.7191101873197638,15,0.09191036952427778,4000,1000.0,41,40,2,0.15
2,0,15,output_fro,9.76677859968268,-5.233221400317319,15,0.09191036952427778,4000,1000.0,41,40,2,0.15
2,0,15,loss,15.59068977559692,0.5906897755969194,15,0.09191036952427778,4000,1000.0,41,40,2,0.15
2,0,18,parameter_fro,6.627836023784048,-11.372163976215951,18,0.07618794713662905,4000,1000.0,41,40,2,0.15
2,0,18,parameter_projection,7.252038197440915,-10.747961802559086,18,0.07618794713662905,4000,1000.0,41,40,2,0.15
2,0,18,latent_fro,4.928267327868506,-13.071732672131494,18,0.07618794713662905,4000,1000.0,41,40,2,0.15
2,0,18,latent_projection,5.6568741333523676,-12.343125866647632,18,0.07618794713662905,4000,1000.0,41,40,2,0.15
2,0,18,gradient_fro,17.668312733298908,-0.33168726670109194,18,0.07618794713662905,4000,1000.0,41,40,2,0.15
2,0,18,output_fro,7.51840938155949,-10.48159061844051,18,0.07618794713662905,4000,1000.0,41,40,2,0.15
2,0,18,loss,17.176584068095302,-0.8234159319046981,18,0.07618794713662905,4000,1000.0,41,40,2,0.15
2,0,16,parameter_fro,6.6872500489748825,-9.312749951025118,16,0.09713481163523295,4000,1000.0,41,40,2,0.15
2,0,16,parameter_projection,7.30613672486904,-8.69386327513096,16,0.09713481163523295,4000,1000.0,41,40,2,0.15
2,0,16,latent_fro,8.271968925421206,-7.728031074578794,16,0.09713481163523295,4000,1000.0,41,40,2,0.15
2,0,16,latent_projection,7.688947454881857,-8.311052545118143,16,0.09713481163523295,4000,1000.0,41,40,2,0.15
2,0,16,gradient_fro,18.571487406221706,2.5714874062217064,16,0.09713481163523295,4000,1000.0,41,40,2,0.15
2,0,16,output_fro,7.621198867803748,-8.378801132196251,16,0.09713481163523295,4000,1000.0,41,40,2,0.15
2,0,16,loss,16.7679566096645,0.7679566096644983,16,0.09713481163523295,4000,1000.0,41,40,2,0.15
2,0,17,parameter_fro,7.6708950998919,-9.3291049001081,17,0.054894007429876775,4000,1000.0,41,40,2,0.15
2,0,17,parameter_projection,10.166768349754335,-6.833231650245665,17,0.054894007429876775,4000,1000.0,41,40,2,0.15
2,0,17,latent_fro,8.389753841292647,-8.610246158707353,17,0.054894007429876775,4000,1000.0,41,40,2,0.15
2,0,17,latent_projection,9.15556916292939,-7.844430837070609,17,0.054894007429876775,4000,1000.0,41,40,2,0.15
2,0,17,gradient_fro,15.712495474757118,-1.2875045252428823,17,0.054894007429876775,4000,1000.0,41,40,2,0.15
2,0,17,output_fro,9.601685440825351,-7.398314559174649,17,0.054894007429876775,4000,1000.0,41,40,2,0.15
2,0,17,loss,15.485699323880555,-1.5143006761194453,17,0.054894007429876775,4000,1000.0,41,40,2,0.15
3,0,1,parameter_fro,1.5486817340189265,0.5486817340189265,1,1.0,4000,1500.0,41,50,4,0.1
3,0,1,parameter_projection,1.5486891349088845,0.5486891349088845,1,1.0,4000,1500.0,41,50,4,0.1
3,0,1,latent_fro,1.5486900764050429,0.5486900764050429,1,1.0,4000,1500.0,41,50,4,0.1
3,0,1,latent_projection,1.5486889638368544,0.5486889638368544,1,1.0,4000,1500.0,41,50,4,0.1
3,0,1,gradient_fro,1.0700997208606144,0.07009972086061445,1,1.0,4000,1500.0,41,50,4,0.1
3,0,1,output_fro,1.5486932317228823,0.5486932317228823,1,1.0,4000,1500.0,41,50,4,0.1
3,0,1,loss,1.0693110674389528,0.06931106743895277,1,1.0,4000,1500.0,41,50,4,0.1
3,0,2,parameter_fro,2.6035998069451933,0.6035998069451933,2,0.6779647297812529,4000,1500.0,41,50,4,0.1
3,0,2,parameter_projection,2.8723042319135517,0.8723042319135517,2,0.6779647297812529,4000,1500.0,41,50,4,0.1
3,0,2,latent_fro,3.150462044669721,1.150462044669721,2,0.6779647297812529,4000,1500.0,41,50,4,0.1
3,0,2,latent_projection,2.1814250564138105,0.18142505641381046,2,0.6779647297812529,4000,1500.0,41,50,4,0.1
3,0,2,gradient_fro,2.2202459351254427,0.22024593512544266,2,0.6779647297812529,4000,1500.0,41,50,4,0.1
3,0,2,output_fro,2.2474848919454504,0.24748489194545042,2,0.6779647297812529,4000,1500.0,41,50,4,0.1
3,0,2,loss,2.215992097431634,0.21599209743163383,2,0.6779647297812529,4000,1500.0,41,50,4,0.1
2,0,19,parameter_fro,9.376472157152136,-9.623527842847864,19,0.04565542647433059,4000,1000.0,41,40,2,0.15
2,0,19,parameter_projection,7.712821023336156,-11.287178976663844,19,0.04565542647433059,4000,1000.0,41,40,2,0.15
2,0,19,latent_fro,9.345235251691149,-9.654764748308851,19,0.04565542647433059,4000,1000.0,41,40,2,0.15
2,0,19,latent_projection,8.591382073859062,-10.408617926140938,19,0.04565542647433059,4000,1000.0,41,40,2,0.15
2,0,19,gradient_fro,15.09931351712971,-3.90068648287029,19,0.04565542647433059,4000,1000.0,41,40,2,0.15
2,0,19,output_fro,9.604907655382979,-9.395092344617021,19,0.04565542647433059,4000,1000.0,41,40,2,0.15
2,0,19,loss,14.646964419118765,-4.353035580881235,19,0.04565542647433059,4000,1000.0,41,40,2,0.15
2,0,20,parameter_fro,7.19057817025299,-12.80942182974701,20,0.05626405568657305,4000,1000.0,41,40,2,0.15
2,0,20,parameter_projection,8.356370929010978,-11.643629070989022,20,0.05626405568657305,4000,1000.0,41,40,2,0.15
2,0,20,latent_fro,5.772312520616401,-14.227687479383599,20,0.05626405568657305,4000,1000.0,41,40,2,0.15
2,0,20,latent_projection,7.663769061840151,-12.336230938159849,20,0.05626405568657305,4000,1000.0,41,40,2,0.15
