run_id,optimizer,family,start_step,end_step,center_step,tau,loss_mean,loss_std,lag1_autocorrelation,fnn_raw,fnn_detrended,cao_raw,cao_detrended,simplex_raw,simplex_detrended,mle_raw,mle_detrended
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,0,399,200,1,4.7289111328125,0.9039411538258671,0.9931982836914711,3.0,5.0,2.0,6.0,3.0,2.0,10.097200534607122,11.974868622862962
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,40,439,240,1,4.4502490234375,0.44260968866612205,0.9921687621968065,4.0,4.0,2.0,3.0,2.0,4.0,10.959062625017085,13.428481246966365
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,80,479,280,1,4.3063037109375,0.3252165600682872,0.9859269105414828,4.0,4.0,2.0,5.0,12.0,5.0,11.44293428747091,14.882051004760752
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,120,519,320,1,4.19994140625,0.24799318208859444,0.9735275087428568,4.0,4.0,2.0,4.0,1.0,6.0,11.683067991587219,14.709222388992687
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,160,559,360,1,4.1182666015625,0.19252406223813245,0.9578990338738417,4.0,6.0,2.0,6.0,3.0,3.0,11.685964176888124,14.585501281396718
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,200,599,400,1,4.053642578125,0.1556232397140775,0.9337223572664364,4.0,4.0,2.0,6.0,15.0,15.0,12.39187071712134,14.26825610127314
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,240,639,440,1,4.002890625,0.13112095765318627,0.9137225083590373,4.0,4.0,2.0,8.0,15.0,12.0,12.80598766805202,13.169762829906386
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,280,679,480,1,3.9610791015625,0.1156012803569428,0.8831776321140246,4.0,4.0,2.0,8.0,3.0,11.0,13.603257038216034,14.01390103383309
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,320,719,520,1,3.9246435546875,0.10244784249304817,0.8552749739580514,4.0,5.0,2.0,8.0,11.0,15.0,13.127010525223803,13.493839412230516
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,360,759,560,1,3.893154296875,0.091227936363476,0.8112906794840612,4.0,3.0,2.0,4.0,6.0,7.0,13.846619532411673,15.743560339917831
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,400,799,600,1,3.864150390625,0.08534724886750428,0.7700236779849394,4.0,3.0,2.0,5.0,15.0,8.0,14.268634294184467,16.86173541816641
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,440,839,640,1,3.835693359375,0.08337120308301615,0.7532000333388036,7.0,4.0,2.0,6.0,15.0,12.0,13.811664647580223,17.073199508705486
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,480,879,680,1,3.809560546875,0.08093600061861517,0.7276430205089197,7.0,4.0,2.0,6.0,3.0,15.0,13.531296435863695,16.015547619360806
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,520,919,720,1,3.7853955078125,0.07835299967030554,0.7200051393108663,7.0,4.0,2.0,2.0,14.0,15.0,14.126083864685466,15.455108601444422
EF21-MuonUSign_lr0.06_2717df49,EF21-MuonUSign,lmo,560,959,760,1,3.7631982421875,0.07480452670485942,0.6851393781409959,6.0,4.0,2.0,5.0,14.0,12.0,13.916885194889288,15.220220011929767
