step,train_steps,train_time_ms,step_avg_ms
229,2330,14132.0,61.71
230,2330,14194.0,61.71
231,2330,14254.0,61.7
232,2330,14317.0,61.71
233,2330,14377.0,61.7
234,2330,14440.0,61.71
235,2330,14500.0,61.7
236,2330,14562.0,61.7
237,2330,14622.0,61.7
238,2330,14685.0,61.7
239,2330,14745.0,61.7
240,2330,14808.0,61.7
241,2330,14868.0,61.69
242,2330,14930.0,61.7
243,2330,14990.0,61.69
244,2330,15053.0,61.69
245,2330,15113.0,61.69
246,2330,15174.0,61.68
247,2330,15235.0,61.68
248,2330,15297.0,61.68
249,2330,15358.0,61.68
250,2330,15420.0,61.68
251,2330,15502.0,61.76
252,2330,15543.0,61.68
253,2330,15607.0,61.69
254,2330,15675.0,61.71
255,2330,15736.0,61.71
256,2330,15799.0,61.71
257,2330,15858.0,61.71
258,2330,15919.0,61.7
259,2330,15979.0,61.7
260,2330,16040.0,61.69
261,2330,16100.0,61.69
262,2330,16161.0,61.68
263,2330,16221.0,61.68
264,2330,16282.0,61.67
265,2330,16341.0,61.67
266,2330,16404.0,61.67
267,2330,16465.0,61.67
268,2330,16529.0,61.67
269,2330,16590.0,61.67
270,2330,16653.0,61.68
271,2330,16714.0,61.68
272,2330,16777.0,61.68
273,2330,16837.0,61.67
274,2330,16899.0,61.67
275,2330,16958.0,61.67
276,2330,17020.0,61.67
277,2330,17080.0,61.66
278,2330,17141.0,61.66
279,2330,17201.0,61.65
280,2330,17262.0,61.65
281,2330,17322.0,61.64
282,2330,17384.0,61.64
283,2330,17444.0,61.64
284,2330,17507.0,61.65
285,2330,17570.0,61.65
286,2330,17632.0,61.65
287,2330,17693.0,61.65
288,2330,17756.0,61.65
289,2330,17816.0,61.65
290,2330,17878.0,61.65
291,2330,17938.0,61.64
292,2330,18000.0,61.65
293,2330,18060.0,61.64
294,2330,18121.0,61.64
295,2330,18181.0,61.63
296,2330,18243.0,61.63
297,2330,18303.0,61.63
298,2330,18364.0,61.63
299,2330,18424.0,61.62
300,2330,18487.0,61.62
301,2330,18548.0,61.62
302,2330,18611.0,61.62
303,2330,18672.0,61.62
304,2330,18734.0,61.62
305,2330,18795.0,61.62
306,2330,18857.0,61.62
307,2330,18917.0,61.62
308,2330,18979.0,61.62
309,2330,19039.0,61.61
310,2330,19101.0,61.61
311,2330,19160.0,61.61
312,2330,19222.0,61.61
313,2330,19282.0,61.6
314,2330,19344.0,61.61
315,2330,19404.0,61.6
316,2330,19467.0,61.6
317,2330,19528.0,61.6
318,2330,19590.0,61.61
319,2330,19651.0,61.6
320,2330,19713.0,61.6
321,2330,19774.0,61.6
322,2330,19835.0,61.6
323,2330,19895.0,61.6
324,2330,19956.0,61.59
325,2330,20017.0,61.59
326,2330,20079.0,61.59
327,2330,20140.0,61.59
328,2330,20202.0,61.59
329,2330,20261.0,61.58
330,2330,20322.0,61.58
331,2330,20383.0,61.58
332,2330,20444.0,61.58
333,2330,20505.0,61.58
334,2330,20567.0,61.58
335,2330,20628.0,61.58
336,2330,20690.0,61.58
337,2330,20751.0,61.58
338,2330,20813.0,61.58
339,2330,20873.0,61.57
340,2330,20936.0,61.58
341,2330,20996.0,61.57
342,2330,21058.0,61.57
343,2330,21118.0,61.57
344,2330,21181.0,61.57
345,2330,21240.0,61.57
346,2330,21302.0,61.57
347,2330,21362.0,61.56
348,2330,21424.0,61.56
349,2330,21484.0,61.56
350,2330,21546.0,61.56
351,2330,21606.0,61.56
352,2330,21668.0,61.56
353,2330,21730.0,61.56
354,2330,21792.0,61.56
355,2330,21853.0,61.56
356,2330,21915.0,61.56
357,2330,21975.0,61.56
358,2330,22037.0,61.56
359,2330,22098.0,61.55
360,2330,22160.0,61.56
361,2330,22220.0,61.55
362,2330,22282.0,61.55
363,2330,22341.0,61.55
364,2330,22403.0,61.55
365,2330,22463.0,61.54
366,2330,22525.0,61.54
367,2330,22586.0,61.54
368,2330,22648.0,61.54
369,2330,22709.0,61.54
370,2330,22771.0,61.54
371,2330,22831.0,61.54
372,2330,22894.0,61.54
373,2330,22954.0,61.54
374,2330,23015.0,61.54
375,2330,23076.0,61.53
376,2330,23137.0,61.53
377,2330,23198.0,61.53
378,2330,23260.0,61.53
379,2330,23320.0,61.53
380,2330,23382.0,61.53
381,2330,23442.0,61.53
382,2330,23504.0,61.53
383,2330,23564.0,61.53
384,2330,23626.0,61.53
385,2330,23686.0,61.52
386,2330,23749.0,61.53
387,2330,23809.0,61.52
388,2330,23872.0,61.53
389,2330,23932.0,61.52
390,2330,23994.0,61.52
391,2330,24054.0,61.52
392,2330,24117.0,61.52
393,2330,24177.0,61.52
394,2330,24239.0,61.52
395,2330,24299.0,61.52
396,2330,24360.0,61.51
397,2330,24420.0,61.51
398,2330,24482.0,61.51
399,2330,24543.0,61.51
400,2330,24604.0,61.51
401,2330,24663.0,61.5
402,2330,24726.0,61.51
403,2330,24786.0,61.5
404,2330,24849.0,61.51
405,2330,24910.0,61.51
406,2330,24972.0,61.51
407,2330,25031.0,61.5
408,2330,25094.0,61.51
409,2330,25154.0,61.5
410,2330,25217.0,61.5
411,2330,25277.0,61.5
412,2330,25338.0,61.5
413,2330,25399.0,61.5
414,2330,25460.0,61.5
415,2330,25520.0,61.49
416,2330,25582.0,61.49
417,2330,25641.0,61.49
418,2330,25703.0,61.49
419,2330,25763.0,61.49
420,2330,25826.0,61.49
421,2330,25888.0,61.49
422,2330,25950.0,61.49
423,2330,26011.0,61.49
424,2330,26072.0,61.49
425,2330,26133.0,61.49
426,2330,26195.0,61.49
427,2330,26255.0,61.49
428,2330,26318.0,61.49
429,2330,26378.0,61.49
430,2330,26440.0,61.49
431,2330,26500.0,61.49
432,2330,26562.0,61.49
433,2330,26622.0,61.48
434,2330,26683.0,61.48
435,2330,26743.0,61.48
436,2330,26806.0,61.48
437,2330,26866.0,61.48
438,2330,26929.0,61.48
439,2330,26990.0,61.48
440,2330,27052.0,61.48
441,2330,27112.0,61.48
442,2330,27174.0,61.48
443,2330,27235.0,61.48
444,2330,27296.0,61.48
445,2330,27356.0,61.47
446,2330,27418.0,61.48
447,2330,27477.0,61.47
448,2330,27539.0,61.47
449,2330,27599.0,61.47
450,2330,27662.0,61.47
451,2330,27722.0,61.47
452,2330,27784.0,61.47
453,2330,27844.0,61.47
454,2330,27906.0,61.47
455,2330,27966.0,61.46
456,2330,28028.0,61.47
457,2330,28089.0,61.46
458,2330,28151.0,61.47
459,2330,28212.0,61.46
460,2330,28274.0,61.47
461,2330,28335.0,61.46
462,2330,28397.0,61.47
463,2330,28457.0,61.46
464,2330,28519.0,61.46
465,2330,28578.0,61.46
466,2330,28640.0,61.46
467,2330,28700.0,61.46
468,2330,28762.0,61.46
469,2330,28822.0,61.45
470,2330,28884.0,61.45
471,2330,28944.0,61.45
472,2330,29008.0,61.46
473,2330,29068.0,61.45
474,2330,29130.0,61.46
475,2330,29191.0,61.45
476,2330,29253.0,61.45
477,2330,29313.0,61.45
478,2330,29375.0,61.45
479,2330,29435.0,61.45
480,2330,29498.0,61.45
481,2330,29557.0,61.45
482,2330,29620.0,61.45
483,2330,29680.0,61.45
484,2330,29742.0,61.45
485,2330,29802.0,61.45
486,2330,29864.0,61.45
487,2330,29926.0,61.45
488,2330,29987.0,61.45
489,2330,30048.0,61.45
490,2330,30110.0,61.45
491,2330,30170.0,61.45
492,2330,30233.0,61.45
493,2330,30293.0,61.45
494,2330,30355.0,61.45
495,2330,30415.0,61.44
496,2330,30478.0,61.45
497,2330,30537.0,61.44
498,2330,30599.0,61.44
499,2330,30659.0,61.44
500,2330,30721.0,61.44
501,2330,30803.0,61.48
502,2330,30848.0,61.45
503,2330,30909.0,61.45
504,2330,30972.0,61.45
505,2330,31032.0,61.45
506,2330,31094.0,61.45
507,2330,31156.0,61.45
508,2330,31217.0,61.45
509,2330,31277.0,61.45
510,2330,31338.0,61.45
511,2330,31398.0,61.44
512,2330,31460.0,61.44
513,2330,31519.0,61.44
514,2330,31581.0,61.44
515,2330,31640.0,61.44
516,2330,31701.0,61.44
517,2330,31763.0,61.44
518,2330,31826.0,61.44
519,2330,31887.0,61.44
520,2330,31949.0,61.44
521,2330,32010.0,61.44
522,2330,32072.0,61.44
523,2330,32132.0,61.44
524,2330,32195.0,61.44
525,2330,32255.0,61.44
526,2330,32318.0,61.44
527,2330,32377.0,61.44
528,2330,32439.0,61.44
529,2330,32499.0,61.43
530,2330,32561.0,61.44
531,2330,32620.0,61.43
532,2330,32683.0,61.43
533,2330,32743.0,61.43
534,2330,32806.0,61.43
535,2330,32867.0,61.43
536,2330,32929.0,61.44
537,2330,32990.0,61.43
538,2330,33052.0,61.44
539,2330,33112.0,61.43
540,2330,33174.0,61.43
541,2330,33235.0,61.43
542,2330,33297.0,61.43
543,2330,33358.0,61.43
544,2330,33420.0,61.43
545,2330,33480.0,61.43
546,2330,33542.0,61.43
547,2330,33602.0,61.43
548,2330,33664.0,61.43
549,2330,33723.0,61.43
550,2330,33786.0,61.43
551,2330,33846.0,61.43
552,2330,33909.0,61.43
553,2330,33969.0,61.43
554,2330,34032.0,61.43
555,2330,34091.0,61.43
556,2330,34153.0,61.43
557,2330,34213.0,61.42
558,2330,34277.0,61.43
559,2330,34337.0,61.43
560,2330,34399.0,61.43
561,2330,34458.0,61.42
562,2330,34520.0,61.42
563,2330,34580.0,61.42
564,2330,34643.0,61.42
565,2330,34703.0,61.42
566,2330,34766.0,61.42
567,2330,34826.0,61.42
568,2330,34888.0,61.42
569,2330,34949.0,61.42
570,2330,35011.0,61.42
571,2330,35072.0,61.42
572,2330,35134.0,61.42
573,2330,35193.0,61.42
574,2330,35255.0,61.42
575,2330,35315.0,61.42
576,2330,35377.0,61.42
577,2330,35437.0,61.42
578,2330,35500.0,61.42
579,2330,35559.0,61.41
580,2330,35622.0,61.42
581,2330,35682.0,61.41
582,2330,35745.0,61.42
583,2330,35805.0,61.42
584,2330,35867.0,61.42
585,2330,35928.0,61.42
586,2330,35990.0,61.42
587,2330,36050.0,61.41
588,2330,36112.0,61.42
589,2330,36172.0,61.41
590,2330,36233.0,61.41
591,2330,36295.0,61.41
592,2330,36356.0,61.41
593,2330,36417.0,61.41
594,2330,36479.0,61.41
595,2330,36539.0,61.41
596,2330,36601.0,61.41
597,2330,36661.0,61.41
598,2330,36723.0,61.41
599,2330,36784.0,61.41
600,2330,36846.0,61.41
601,2330,36907.0,61.41
602,2330,36969.0,61.41
603,2330,37029.0,61.41
604,2330,37091.0,61.41
605,2330,37150.0,61.4
606,2330,37212.0,61.41
607,2330,37272.0,61.4
608,2330,37335.0,61.41
609,2330,37396.0,61.41
610,2330,37458.0,61.41
611,2330,37519.0,61.41
612,2330,37582.0,61.41
613,2330,37641.0,61.4
614,2330,37703.0,61.41
615,2330,37763.0,61.4
616,2330,37826.0,61.41
617,2330,37886.0,61.4
618,2330,37948.0,61.4
619,2330,38008.0,61.4
620,2330,38070.0,61.4
621,2330,38130.0,61.4
622,2330,38192.0,61.4
623,2330,38251.0,61.4
624,2330,38313.0,61.4
625,2330,38373.0,61.4
626,2330,38435.0,61.4
627,2330,38496.0,61.4
628,2330,38559.0,61.4
629,2330,38620.0,61.4
630,2330,38682.0,61.4
631,2330,38742.0,61.4
632,2330,38805.0,61.4
633,2330,38865.0,61.4
634,2330,38930.0,61.4
635,2330,38989.0,61.4
636,2330,39051.0,61.4
637,2330,39110.0,61.4
638,2330,39172.0,61.4
639,2330,39231.0,61.4
640,2330,39293.0,61.4
641,2330,39353.0,61.39
642,2330,39416.0,61.39
643,2330,39477.0,61.39
644,2330,39538.0,61.39
645,2330,39599.0,61.39
646,2330,39661.0,61.4
647,2330,39721.0,61.39
648,2330,39784.0,61.39
649,2330,39844.0,61.39
650,2330,39906.0,61.39
651,2330,39966.0,61.39
652,2330,40029.0,61.39
653,2330,40089.0,61.39
654,2330,40151.0,61.39
655,2330,40211.0,61.39
656,2330,40272.0,61.39
657,2330,40332.0,61.39
658,2330,40394.0,61.39
659,2330,40454.0,61.39
660,2330,40516.0,61.39
661,2330,40577.0,61.39
662,2330,40640.0,61.39
663,2330,40700.0,61.39
664,2330,40762.0,61.39
665,2330,40823.0,61.39
666,2330,40885.0,61.39
667,2330,40945.0,61.39
668,2330,41007.0,61.39
669,2330,41067.0,61.39
670,2330,41130.0,61.39
671,2330,41189.0,61.38
672,2330,41252.0,61.39
673,2330,41311.0,61.38
674,2330,41373.0,61.38
675,2330,41433.0,61.38
676,2330,41496.0,61.38
677,2330,41557.0,61.38
678,2330,41619.0,61.38
679,2330,41679.0,61.38
680,2330,41741.0,61.38
681,2330,41802.0,61.38
682,2330,41864.0,61.38
683,2330,41925.0,61.38
684,2330,41986.0,61.38
685,2330,42047.0,61.38
686,2330,42109.0,61.38
687,2330,42168.0,61.38
688,2330,42230.0,61.38
689,2330,42290.0,61.38
690,2330,42352.0,61.38
691,2330,42411.0,61.38
692,2330,42473.0,61.38
693,2330,42533.0,61.37
694,2330,42595.0,61.38
695,2330,42657.0,61.38
696,2330,42719.0,61.38
697,2330,42779.0,61.38
698,2330,42842.0,61.38
699,2330,42902.0,61.38
700,2330,42965.0,61.38
701,2330,43025.0,61.38
702,2330,43087.0,61.38
703,2330,43147.0,61.38
704,2330,43210.0,61.38
705,2330,43268.0,61.37
706,2330,43330.0,61.37
707,2330,43390.0,61.37
708,2330,43452.0,61.37
709,2330,43512.0,61.37
710,2330,43574.0,61.37
711,2330,43634.0,61.37
712,2330,43697.0,61.37
713,2330,43758.0,61.37
714,2330,43820.0,61.37
715,2330,43880.0,61.37
716,2330,43942.0,61.37
717,2330,44003.0,61.37
718,2330,44066.0,61.37
719,2330,44126.0,61.37
720,2330,44188.0,61.37
721,2330,44249.0,61.37
722,2330,44311.0,61.37
723,2330,44370.0,61.37
724,2330,44431.0,61.37
725,2330,44491.0,61.37
726,2330,44554.0,61.37
727,2330,44613.0,61.37
728,2330,44676.0,61.37
729,2330,44736.0,61.37
730,2330,44799.0,61.37
731,2330,44861.0,61.37
732,2330,44922.0,61.37
733,2330,44983.0,61.37
734,2330,45045.0,61.37
735,2330,45105.0,61.37
736,2330,45167.0,61.37
737,2330,45227.0,61.37
