run,right_step,left_step,PR_pos,PR_pos_sketchsd,PR_pos_det,PR_pos_det_sketchsd,PR_step,PR_step_sketchsd,PR_step1,PR_step1_sketchsd,PR_step5,PR_step5_sketchsd,PR_step20,PR_step20_sketchsd,fn_PR_pos,fn_PR_pos_sketchsd,fn_PR_pos_det,fn_PR_pos_det_sketchsd,fn_PR_step,fn_PR_step_sketchsd,fn_PR_step1,fn_PR_step1_sketchsd,fn_PR_step5,fn_PR_step5_sketchsd,fn_PR_step20,fn_PR_step20_sketchsd,move,pnorm,t_mem,t_gen
mod_wd0,590,0,1.2261003554823917,0.004384834763093148,1.617229622530722,0.027342025244574297,10.31918136954145,0.6704752917177688,,,2.811710482227575,0.08256116684348336,,,3.4357908472874303,0.09488709729253197,4.784591538763095,0.012458028462251303,8.11905553004248,0.06836915508603969,,,2.4539130707127117,0.01345434613965546,,,57.20272840735347,51.08189875359779,630,
mod_wd0,690,100,1.1720617077145792,0.0005640971398247485,1.5020254808929159,0.01185949416065124,15.396162490929054,0.3343162521316305,,,2.6866010189595055,0.014143537339653012,,,2.010388814613752,0.05643413700553479,4.212318144758078,0.005586356301760631,16.53657077016389,0.7147075917545642,,,5.741406933193969,0.23864747478129367,,,50.356207282521915,54.141537246419176,630,
mod_wd0,790,200,1.1515267600102392,0.003119131516914009,1.4255875829101063,0.0015572090597655297,17.88174738473837,0.15296958765989999,,,2.424281514809972,0.008899052237474558,,,1.7418275011259614,0.002512529221455173,4.3915005081859455,0.18384518587839827,19.71873282304695,0.28798526884033926,,,7.1339601791777625,0.1854213379266425,,,43.06160960504136,56.94619648520002,630,
mod_wd0,890,300,1.1100683296088685,0.003186067898103717,1.5252885739254398,0.013878627621458972,22.969511627764163,0.7065785415356292,,,2.6202379915534157,0.039879469939783974,,,1.7388918968296156,0.013214843219644723,5.147701980909403,0.035310741712140103,21.557137260942113,0.020188437945281024,,,7.506041817285784,0.055507738377122084,,,37.24040583231479,59.363555180880354,630,
mod_wd0,990,400,1.1045685075784393,0.005508009011174653,1.7656048173504404,0.04282258090375468,24.243120836973603,0.2022011354817259,,,3.3644146058725823,0.08501942223244008,,,2.3962511255487025,0.027089525098900724,9.48425730509193,0.025324883726125513,22.1333380685849,0.04297450627150923,,,7.15625602172485,0.13459699582931428,,,37.111079605356856,61.31224793226976,630,
mod_wd0,1090,500,1.1700612105619421,0.014282284262960965,1.999048954901467,0.036477044204357156,23.495826145634194,0.049160560577757195,,,4.5350955339708605,0.04200034932023211,,,4.05298110500533,0.023874587283559734,14.599081368793932,0.20828113677863325,21.906477903910062,0.14666986199575405,,,5.070121465243515,0.009048830180364398,,,34.08557978307332,62.79733297189221,630,
mod_wd0,1190,600,1.2261726194956015,0.017425503284013932,2.7534024780839186,0.09166743203952477,18.9494396088836,0.039082164634164585,,,4.557112686863935,0.048439613199311005,,,5.111046836265981,0.045279126533196656,17.897757832382084,0.11469886182720401,18.006898062941577,0.2547740951827535,,,4.181333515377895,0.02956847594698031,,,27.955584070107463,63.893942234401976,630,
mod_wd0,1290,700,1.2820045915479672,0.01502547656510067,3.101006272706071,0.07948427703509608,14.662351041687185,0.07341541164222232,,,3.853196405106846,0.09517404986637423,,,5.899550191281121,0.09958024471576543,13.99956978048374,0.11453473476648934,13.980724957777522,0.2300295952724749,,,3.265860932128864,0.027016469582026525,,,22.916094802239684,64.68715290828263,630,
mod_wd0,1390,800,1.4982144100142913,0.021164765711204403,2.2118485608718315,0.00246924278273819,11.925621446160815,0.056113896756597725,,,3.2259839136927195,0.059179007771227976,,,7.8610083399664035,0.2201697985723805,10.26210673389914,0.14549932661170928,11.12448044408946,0.17252693377904915,,,2.7480246476087986,0.014811064340870539,,,19.463732878596506,65.27887328117646,630,
mod_wd0,1490,900,2.0992390494819206,0.06791757470322879,2.414093553789696,0.01672647224670709,9.985180053723626,0.02176727345523588,,,2.7090589510662673,0.039519077287653914,,,10.071506242847628,0.12059601337928783,9.945799254243834,0.26545211228720067,9.044218030376369,0.15164706440985576,,,2.3247295083354755,0.015037642785894034,,,16.778660181404433,65.76109014009702,630,
mod_wd0,1590,1000,1.1846600861849992,0.005659850092777807,2.9968922719399336,0.061046956759631454,5.631880182526552,0.03462625297513977,,,1.488482425214396,0.012717957166188398,,,4.24596715425468,0.02834301239533188,6.5578161739947,0.014607786657852895,5.124355782524896,0.0189521332389595,,,1.617096231392455,0.004087672342406479,,,9.46814894389086,66.19848759905614,630,
