max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
4,4,5,autocorr,True,1.0586741909122503,0.5138121546961326,-105.0,1.798323745902146,0.5433526011560693,-805.0,1.2255630229324874,0.3372093023255814,-965.0,3.4119450356080083,0.930635838150289,-585.0,1.6612717535235897,0.32684824902723736,1762.5,1.245548873156406,0.0,612.5,1.2255630229324874,1.6612717535235897,False
4,4,5,embedding,False,1.006438532074924,0.43646408839779005,1995.0,3.5540592634035186,0.9479768786127167,-105.0,2.0553667599539054,0.8197674418604651,-165.0,1.9743473923068031,0.9190751445086706,215.0,1.1351184095487892,0.5330739299610895,1812.5,1.529925845380954,0.5992063492063492,-487.5,1.529925845380954,1.1351184095487892,True
4,4,5,embedding,True,1.0586741909122503,0.5138121546961326,-105.0,1.798323745902146,0.5433526011560693,-805.0,1.2255630229324874,0.3372093023255814,-965.0,3.4119450356080083,0.930635838150289,-585.0,1.6612717535235897,0.32684824902723736,1762.5,1.245548873156406,0.0,612.5,1.2255630229324874,1.6612717535235897,False
4,4,20,autocorr,False,,,,2.8710774721890058,0.9479768786127167,95.0,2.1166400356731447,0.936046511627907,35.0,2.1510238444408234,0.9248554913294798,415.0,1.0236222011170129,0.5136186770428015,1112.5,2.638923578938887,0.8928571428571429,762.5,2.1166400356731447,1.0236222011170129,True
4,4,20,autocorr,True,1.014502367455559,0.5027624309392266,795.0,1.2803684578438224,0.7687861271676301,-805.0,1.1109902631033768,0.22674418604651161,-965.0,1.4349672369252604,0.930635838150289,-985.0,1.437121311189573,0.35797665369649806,162.5,1.701975715674093,0.8015873015873016,312.5,1.1109902631033768,1.437121311189573,False
4,4,20,embedding,False,0.9997835599129561,0.4419889502762431,-905.0,2.8710774721890058,0.9653179190751445,95.0,2.1166400356731447,0.936046511627907,35.0,2.174999547372042,0.9364161849710982,415.0,1.0181941985023784,0.2723735408560311,1112.5,2.6143546307859644,0.8888888888888888,762.5,2.1166400356731447,1.0181941985023784,True
4,4,20,embedding,True,1.014502367455559,0.5027624309392266,795.0,1.2803684578438224,0.7687861271676301,-805.0,1.1109902631033768,0.22674418604651161,-965.0,1.4349672369252604,0.930635838150289,-985.0,1.437121311189573,0.35797665369649806,162.5,1.701975715674093,0.8015873015873016,312.5,1.1109902631033768,1.437121311189573,False
6,1,5,autocorr,False,1.00866997911716,0.4696132596685083,1995.0,2.0226074041375255,0.7687861271676301,-105.0,1.3260807945888438,0.45930232558139533,-565.0,2.3937942784349127,0.930635838150289,215.0,1.2268585099460656,0.7470817120622568,1812.5,1.9677712761119368,0.8888888888888888,-337.5,1.3260807945888438,1.2268585099460656,True
6,1,5,autocorr,True,1.078452990228264,0.39779005524861877,895.0,1.352800805764314,0.7283236994219653,-805.0,1.2590269306855602,0.43023255813953487,-865.0,2.4184032075776325,0.930635838150289,215.0,1.9246209665181342,1.0,1912.5,1.6395665554123657,0.8373015873015873,12.5,1.2590269306855602,1.9246209665181342,False
6,1,5,embedding,False,1.0039028540562094,0.3259668508287293,1895.0,1.3321728052200172,0.34104046242774566,-5.0,1.0943419315475063,0.1744186046511628,-865.0,1.9873251878182503,0.953757225433526,-885.0,1.1332201977039138,0.8560311284046692,1612.5,1.5609423789865156,0.7023809523809523,-337.5,1.0943419315475063,1.1332201977039138,False
6,1,5,embedding,True,1.2408338845456617,0.8397790055248618,895.0,1.3686410474936082,0.7283236994219653,-805.0,1.2615487198285942,0.43023255813953487,-865.0,2.473784600196374,0.930635838150289,215.0,1.892686504706591,0.9922178988326849,1912.5,1.615627493218446,0.8888888888888888,12.5,1.2615487198285942,1.892686504706591,False
6,1,20,autocorr,False,0.9995873263331652,0.39226519337016574,-905.0,1.947471323268556,0.9826589595375722,-205.0,1.6150333947098432,0.8488372093023255,35.0,2.2370823962933857,0.930635838150289,315.0,1.0437391558487201,0.9610894941634242,1612.5,2.3836079342910996,0.9603174603174603,712.5,1.6150333947098432,1.0437391558487201,True
6,1,20,autocorr,True,1.0359803436243555,0.5469613259668509,-105.0,1.132083924174762,0.6763005780346821,-805.0,1.3057059907319526,0.7616279069767442,235.0,1.3561636376448583,0.9479768786127167,315.0,1.7556384198255985,0.8871595330739299,-587.5,1.968234130799022,0.9047619047619048,-287.5,1.132083924174762,1.7556384198255985,False
6,1,20,embedding,False,0.9992614016264714,0.4088397790055249,-505.0,3.4726566384000224,0.953757225433526,-105.0,2.661211239982416,0.9883720930232558,-165.0,2.443423796894714,0.976878612716763,215.0,1.0934248521794931,0.9260700389105059,1962.5,2.091843862352337,0.7222222222222222,412.5,2.091843862352337,1.0934248521794931,True
6,1,20,embedding,True,1.052133058785998,0.5248618784530387,-105.0,1.1365037708029093,0.6936416184971098,-805.0,1.3145513132392703,0.7441860465116279,235.0,1.3881272776519256,1.0,315.0,1.6568473406537623,0.5797665369649806,-587.5,1.982780014338499,0.9325396825396826,862.5,1.1365037708029093,1.6568473406537623,False
6,2,5,autocorr,False,1.006973245983689,0.47513812154696133,1995.0,3.0880827699331173,0.8034682080924855,-105.0,1.7063273894220579,0.6802325581395349,-465.0,2.0919490743588165,0.8959537572254336,-285.0,1.1504874950037116,0.7276264591439688,1812.5,1.973765655422828,0.7698412698412699,-337.5,1.7063273894220579,1.1504874950037116,True
6,2,5,autocorr,True,1.094169327334944,0.569060773480663,-105.0,1.6509900178662162,0.5433526011560693,-805.0,1.2530955205019345,0.20348837209302326,-865.0,2.6660787866802806,0.930635838150289,-585.0,2.0498787528655904,0.7976653696498055,1762.5,1.7888319985327383,0.20238095238095238,-287.5,1.2530955205019345,2.0498787528655904,False
6,2,5,embedding,False,1.006570583327012,0.4198895027624309,1995.0,3.327776278689614,0.8728323699421965,-105.0,1.8872221236300808,0.8430232558139535,-165.0,2.6418794473813243,0.9884393063583815,215.0,1.1607699314851223,0.6653696498054474,1962.5,1.8216403789598472,0.6944444444444444,-87.5,1.8216403789598472,1.1607699314851223,True
