max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
4,2,5,embedding,False,1.1110571760357615,0.20441988950276244,1595.0,1.0072169424063064,0.10404624277456648,-905.0,1.3664202327789303,0.5581395348837209,-865.0,2.1036066814130256,1.0,-285.0,1.3843579193023399,0.6926070038910506,612.5,2.1281632784113103,0.9404761904761905,-137.5,1.0072169424063064,1.3843579193023399,False
4,2,5,embedding,True,1.111126082269898,0.08287292817679558,1395.0,1.1210056552530252,0.12138728323699421,-605.0,1.1550251854202196,0.11046511627906977,-865.0,1.232060225371674,0.3872832369942196,-585.0,1.3628580800744008,0.5719844357976653,612.5,1.3838600792339533,0.6626984126984127,-437.5,1.1210056552530252,1.3628580800744008,False
4,2,20,autocorr,False,1.1298356658417106,0.5966850828729282,1595.0,1.569985171511144,0.8265895953757225,495.0,1.9688428670413427,0.8895348837209303,235.0,2.143121764518266,0.9248554913294798,515.0,1.1950616156311131,0.5953307392996109,-487.5,3.45912364556524,1.0,562.5,1.569985171511144,1.1950616156311131,True
4,2,20,autocorr,True,1.1452653086140465,0.8287292817679558,1595.0,1.0311474788981096,0.07514450867052024,1195.0,1.6115072860332744,0.9069767441860465,-265.0,1.995787743185353,0.9017341040462428,-85.0,1.1999659026330745,0.6342412451361867,-487.5,1.5536822352161654,0.9682539682539683,-237.5,1.0311474788981096,1.1999659026330745,False
4,2,20,embedding,False,1.1298356658417106,0.6906077348066298,1595.0,1.4568254413984343,0.7861271676300579,195.0,1.7726245598469514,0.8895348837209303,135.0,1.612467965867808,0.9248554913294798,415.0,1.1950616156311131,0.5953307392996109,-487.5,3.45912364556524,1.0,562.5,1.4568254413984343,1.1950616156311131,True
4,2,20,embedding,True,1.1452653086140465,0.8342541436464088,1595.0,1.0225358658504524,0.07514450867052024,-705.0,1.6115072860332744,0.9069767441860465,-265.0,1.995787743185353,0.9017341040462428,-85.0,1.1999659026330745,0.6342412451361867,-487.5,1.5536822352161654,0.9682539682539683,-237.5,1.0225358658504524,1.1999659026330745,False
4,4,5,autocorr,False,1.3191984615037222,0.44751381215469616,795.0,1.2922438793312612,0.3063583815028902,-905.0,1.757361259746216,0.7616279069767442,-865.0,2.499992561626921,0.9248554913294798,315.0,1.3126368244694562,0.7237354085603113,662.5,1.5789249073931821,0.7619047619047619,562.5,1.2922438793312612,1.3191984615037222,False
4,4,5,autocorr,True,1.1615716537249174,0.1712707182320442,1795.0,1.4128176305280284,0.31213872832369943,-905.0,1.74062775999549,0.7441860465116279,-865.0,1.1485069109409656,0.10404624277456648,1915.0,1.292792882087269,0.5642023346303502,812.5,1.3511482018381453,0.7222222222222222,-487.5,1.1485069109409656,1.292792882087269,False
4,4,5,embedding,False,1.3191984615037222,0.4585635359116022,795.0,1.2922438793312612,0.3063583815028902,-905.0,1.757361259746216,0.7616279069767442,-865.0,2.4786704651958527,0.9826589595375722,315.0,1.3126368244694562,0.7237354085603113,662.5,1.5789249073931821,0.7698412698412699,562.5,1.2922438793312612,1.3191984615037222,False
4,4,5,embedding,True,1.1615716537249174,0.1712707182320442,1795.0,1.4128176305280284,0.31213872832369943,-905.0,1.74062775999549,0.7441860465116279,-865.0,1.1485069109409656,0.10404624277456648,1915.0,1.292792882087269,0.5642023346303502,812.5,1.3511482018381453,0.7222222222222222,-487.5,1.1485069109409656,1.292792882087269,False
4,4,20,autocorr,False,1.206945510360706,0.6408839779005525,-805.0,1.6043139765788836,0.9884393063583815,495.0,1.9310761622883617,0.8895348837209303,335.0,2.403706521637031,0.930635838150289,715.0,1.5483996251027115,0.6342412451361867,212.5,3.6163805734203183,0.9047619047619048,662.5,1.6043139765788836,1.5483996251027115,True
4,4,20,autocorr,True,1.1119683653192143,0.40331491712707185,795.0,1.319403448275862,0.7109826589595376,95.0,1.6667042253521127,0.8837209302325582,35.0,2.4256346656143712,0.9826589595375722,415.0,1.5846509333541035,0.8521400778210116,262.5,1.7371733392810675,0.8055555555555556,-287.5,1.319403448275862,1.5846509333541035,False
4,4,20,embedding,False,1.206945510360706,0.6298342541436464,-805.0,1.6043139765788836,0.9884393063583815,495.0,1.9310761622883617,0.8895348837209303,335.0,2.3276598942335687,0.9248554913294798,715.0,1.5483996251027115,0.6342412451361867,212.5,3.6163805734203183,0.9047619047619048,662.5,1.6043139765788836,1.5483996251027115,True
