run,left_step,right_step,centre,PR_pos,PR_pos_sketchsd,PR_pos_det,PR_pos_det_sketchsd,PR_step,PR_step_sketchsd,PR_step5,PR_step5_sketchsd,fn_PR_pos,fn_PR_pos_sketchsd,fn_PR_pos_det,fn_PR_pos_det_sketchsd,fn_PR_step,fn_PR_step_sketchsd,fn_PR_step5,fn_PR_step5_sketchsd,move,pnorm,t_mem,t_gen
mod_wd0,1000,1590,1295.0,1.184660086185894,0.0056598500927245166,2.9968922719398394,0.06104695675884675,5.631880182550545,0.03462625297603861,1.488482425219655,0.012717957166873739,3.9859848873114325,0.15277377087033983,6.760804805834539,0.009737210015712261,4.925412413566601,0.12892081412004197,1.601854772648132,0.03189450119780457,9.468148943909924,66.19848759905607,630,
mod_wd0,1100,1690,1395.0,1.0369867779669175,0.0022266264811627856,1.4006079828273599,0.02421205920816083,29.696660347985265,0.7211103701137933,2.695104465647611,0.1351748335293843,1.5112282036100901,0.030544430513668508,7.323353125851355,0.006554280549023073,20.315238240259788,0.2916957227098518,7.027447253030851,0.01808337615233402,6.008735686112468,66.66398717772812,630,
mod_wd0,1200,1790,1495.0,1.0225993023194913,0.0016841718076862078,1.9199032314134954,0.023231334260618297,38.23055744771844,0.19224946697397272,4.621123762366917,0.04264131975616925,1.605328928004567,0.017758292082633576,14.167955530152774,0.14126418543493902,21.696818685330683,0.19316803091922097,6.971880627775515,0.09782269208410543,6.3943953628049,67.17673241176523,630,
mod_wd0,1300,1890,1595.0,1.014982157040862,0.001072472865447871,2.8230369346732913,0.02395563200231976,40.9382387555629,0.1538832430292274,7.404041937707065,0.010931656936084444,1.8024469988876528,0.018863035550151896,24.333953304207977,0.0017109888935813444,22.289005832909787,0.21415008890298104,6.952518761240425,0.0865602546407298,6.632375563115327,67.72374161370858,630,
mod_wd0,1400,1990,1695.0,1.0113904364205175,0.000721840638951865,2.7381425007798486,0.17259745727235654,40.60031712430646,0.3154225486664508,7.823091931969117,0.14329972333766916,2.042759636692932,0.026515854462997535,30.93166753539493,0.2984310153732128,22.165373692632933,0.23270979096117372,6.7024123631011445,0.05203308843222354,6.5443174854917565,68.27862703061025,630,
mod_wd0,1500,2090,1795.0,1.0097162255117489,0.0005780276060921574,2.580502318951207,0.1592830900282871,39.39953163006274,0.21718685146994332,7.317802025639063,0.2596297228737323,2.3132661898371065,0.036189658121648094,32.30852531142693,0.3158550422868647,21.340056531491875,0.11381917154597154,6.476319355626988,0.004097808442494522,6.222536042708151,68.81887410007674,630,
mod_wd0,1600,2190,1895.0,1.0088665623925526,0.0005203733380876319,2.400571228116946,0.11122114604795108,37.844662882585126,0.28752503026922227,6.859835726971398,0.20665290498091604,2.572714560812792,0.04878466197087783,32.13606189964017,0.09741906220418528,20.363241062503825,0.05866090716143901,6.514851613358646,0.002398536338610757,5.753627702732436,69.33007543028803,630,
mod_wd0,1700,2290,1995.0,1.008157664282424,0.00043179994682251976,1.8750308149999664,0.07093443405139044,36.05431746697339,0.20317847781478449,5.8028863615869275,0.27249383610028755,2.725035890983661,0.033714170272346466,31.97207492829896,0.24039253570585117,20.865743746670567,0.18884507794032146,6.96325951718107,0.05552574046871417,5.1394696081094,69.80205183591596,630,
mod_wd0,1800,2390,2095.0,1.0082610868953683,0.0003861439096011221,1.4441155155708576,0.02668311669418655,32.27712213996946,0.17489048327165335,4.116595417299042,0.19273434645194243,2.920839260944789,0.04060241440086321,30.885678198782802,0.08118084513844082,20.20915791874465,0.13627175574155181,6.600116673205583,0.035515716913579354,4.478539482047803,70.22602967933716,630,
mod_wd0,1900,2490,2195.0,1.0090964507800226,0.0004462601131665078,1.2435879165714498,0.010774016286730914,26.777996263813442,0.2774057512465138,2.725085181913621,0.10248923994385861,3.168374532629368,0.029315023328247092,29.447816204703862,0.11446136471279722,19.30127193709172,0.029430666237146852,6.033536614161105,0.06910364025035509,3.782600320831505,70.59610651689113,630,
mod_wd0,2000,2590,2295.0,1.0099890005169199,0.0006135221618687181,1.1597105985449152,0.005940512756375638,20.869679467062344,0.46858692949596303,2.103606175958595,0.05938704508036352,3.485061822426525,0.02186278562157784,26.661397052578835,0.01779227435177333,18.08921627528924,0.03709817712799257,5.667187750007027,0.02476574325853731,3.08449386661556,70.9077580847951,630,
mod_wd0,2100,2690,2395.0,1.0101175691357211,0.0007088690392713648,1.1256499912656486,0.005880309500353453,16.839422610931088,0.4352125478174713,1.7687773244251863,0.050578136413279906,3.8547690466650386,0.016812347582626952,23.919450880766647,0.039378269889203565,16.01127192634691,0.03540663612535955,5.04867157668779,0.05294421758913481,2.409476428935711,71.1606364479244,630,
mod_wd0,2200,2790,2495.0,1.0089992509821477,0.0005326258529084749,1.115019576714892,0.005789930541267196,14.683003480814516,0.378848559817051,1.6038824591821417,0.036152078222045136,4.2401568598745945,0.004057898122651338,21.401437497180694,0.02001938258562852,15.255110646764605,0.05262646687766548,5.251760961416014,0.04484712140188751,1.827534201264005,71.35782154936133,630,
mod_wd0,2300,2890,2595.0,1.0071904256665973,0.0003028586733480054,1.1207741326606344,0.005461990461335775,14.478723748701931,0.5864015454961402,1.6459763522080086,0.059989668683274266,4.742594855656945,0.08166172039912256,18.100041922973553,0.008800858715304116,12.351182956534368,0.05725337367093175,4.656477484909188,0.037482178245147324,1.370321185336539,71.50735905230403,630,
mod_wd0,2400,2990,2695.0,1.0058656555371779,0.00022254296863399858,1.1438779488599826,0.00651921335891914,16.050002212857084,0.42781788617663263,1.7501286878426987,0.06372452607884416,4.9942962972979945,0.07969475924330505,15.641792569781446,0.04703693631063821,11.056335532885052,0.003791604566389495,3.6132610468481534,0.04881829806443094,1.0259516446107346,71.61989105811274,630,
mod_wd0,2500,3090,2795.0,1.0050494459636146,0.00017585639879569293,1.1843727352454616,0.006998762648198209,19.19661246606636,0.46278087651087674,1.9495288670838875,0.08050265741539842,5.200493684238989,0.0871063412931874,16.204204937721368,0.18399034239422818,11.040485143468196,0.10264388376131794,5.048627206249272,0.004549158292655342,0.7939295449268807,71.70621584131999,630,
mod_wd0,2600,3190,2895.0,1.004594717945106,0.0001124528690049642,1.2402834958709974,0.006533171415340044,23.39857850388275,0.08395120625725028,2.3583359654525093,0.04378158008296418,5.5014690121222625,0.0712549213120579,14.647386839337697,0.2431801545775656,8.957191441572355,0.11476472197459042,4.795422056870182,0.043234191264557964,0.6396939856333884,71.77487335930043,630,
mod_wd0,2700,3290,2995.0,1.0044399970563687,7.438732742537368e-05,1.3273738790862957,0.006233054357829948,26.941082261059137,0.07157727460555563,2.830452134420341,0.03877582144571967,5.905709599269762,0.0697199335474128,12.158927294280463,0.19816082584168804,7.922264066352981,0.11475801975061817,5.62072641488296,0.03321719294680392,0.5353879963936816,71.8315108831309,630,
mod_wd0,2800,3390,3095.0,1.0043828521796963,5.575014811165513e-05,1.4347518208576029,0.006666965660040436,29.639949676526676,0.34009203683081424,3.453242620700811,0.05286151417098384,6.266459542203517,0.04130091142702996,9.946795841633708,0.14142332270415547,6.173909129468047,0.07139651358862187,5.2588817142994735,0.02015918991773402,0.4624485835879791,71.87968986661654,630,
mod_wd0,2900,3490,3195.0,1.004290729564812,8.369321209533709e-05,1.550657660363778,0.014231689221451904,31.993816090031096,0.009914652385225153,4.205515168503744,0.027963316964672025,6.341580337507066,0.03760735988166042,8.780432018773496,0.1652910278756652,5.598503084667948,0.08824968707639913,4.828201895735356,0.009992339119909488,0.40489118970018406,71.92163496322095,630,
mod_wd0,3000,3590,3295.0,1.0042890157196533,7.811322231376927e-05,1.6991533759178186,0.010098851155580735,31.786105859294235,0.2769502101539665,4.822382112075658,0.10985580802836381,6.368515588846817,0.07862090176999148,7.045364677100768,0.1380730296412862,4.568217639885956,0.08582802719464544,4.090922656904341,0.002919438070557945,0.36222534437035286,71.95879668465248,630,
mod_wd0,3100,3690,3395.0,1.0041957267976698,7.337033743648469e-05,1.8482421541128027,0.015488713373738028,32.60045474982187,0.3728038848235684,5.538956862533359,0.03777772894446629,6.375880193371041,0.024562917437269682,6.757559130318367,0.12230673000502268,4.367999474628548,0.07989817733132831,4.584139822587854,0.08052828332671202,0.3263858823566746,71.99217208415209,630,
mod_wd0,3200,3790,3495.0,1.0041405346072154,7.75952573109917e-05,2.032594395973685,0.027457916064502097,32.430849799511876,0.36669543589181686,6.18222703895189,0.027706742159778752,6.543195516030078,0.02501107079793563,6.846886062392221,0.09662075290375816,4.371302586866689,0.07173648561237966,4.476641125485577,0.10343325500331346,0.29727403412311104,72.02246980925152,630,
mod_wd0,3300,3890,3595.0,1.0041618117162279,8.198550069971056e-05,2.247955897129186,0.017842822964112326,32.54916482232485,0.18123763896686285,6.628609288804508,0.02408598812017404,6.812933337076542,0.004152442983862414,7.260610795561492,0.09739757710624453,4.637466431444136,0.06634683139375674,4.1098805148436846,0.07787213215052136,0.27243328456409943,72.05021673554012,630,
mod_wd0,3400,3990,3695.0,1.0041036188437389,8.365850127378671e-05,2.456000642707735,0.041674307376361686,33.169358645397885,0.1522962707825144,6.730230044106807,0.05377804238057582,6.403551464208774,0.015198010592283318,6.702986367191585,0.05655022505416474,3.98350419687629,0.045254073069426415,3.8336063425271067,0.033874274061518106,0.2510759017299172,72.07581045132615,630,
mod_wd0,3500,4090,3795.0,1.0040530997658643,8.695999534080734e-05,2.7051999391045882,0.08388876510810506,33.22744427528363,0.3683432350076252,6.896454317675758,0.032905528111417226,6.076917426431768,0.05174498668110328,6.102057142179172,0.054219744293108274,3.500073567487337,0.02887870495494882,3.200050063609473,0.04453010001845792,0.23308139451304355,72.09956151821623,630,
mod_wd0,3600,4190,3895.0,1.0039829511771847,7.984423701490329e-05,2.953516014402309,0.07870364920684714,33.638783767048906,0.332842163841228,7.26872927528745,0.030213402693637814,5.9645990220027265,0.026345673010459425,6.158207607651066,0.08076764308249951,3.5420539400265683,0.05277010881389854,3.2598787479449784,0.030714493863139403,0.21704682973174702,72.12171772023736,630,
mod_wd0,3700,4290,3995.0,1.0039561600107878,0.00010006418567887199,3.267173302902137,0.06500766928496193,34.18177052110457,0.20709968382020705,7.364530309466393,0.06650719389170945,6.3011203858006,0.01513762722312606,6.964717659942794,0.06704994753601001,3.989026129398611,0.0362958551527397,3.244764043938229,0.04972389697703261,0.2035863380936328,72.14248248044322,630,
mod_wd0,3800,4390,4095.0,1.003953373655559,9.106899317257167e-05,3.5660058833427217,0.01744082499193844,33.67003494624806,0.2206405120170345,7.486553198541919,0.013232279729739282,5.845292103478423,0.00015531492914622191,5.455894902363609,0.031469538246429174,3.1601037745607514,0.014641123850899884,3.4293987472793805,0.04245973786129942,0.19224843202724518,72.1620168377374,630,
mod_wd0,3900,4490,4195.0,1.004003915212368,0.00010724126714956039,3.924188625610154,0.10581031250953488,33.04203855812345,0.3135134518350924,7.640816199650888,0.025217967711563816,5.598262979466114,0.042421834298881134,5.027827892165433,0.039241590096485535,2.8776929752857234,0.00909436351848969,2.8826170330301086,0.031918002912162624,0.18222014732769465,72.18046170997249,630,
mod_wd0,4000,4590,4295.0,1.0040056266895359,0.00010236738527669154,4.332178418890303,0.187696588582543,33.59624375306366,0.4279253598246129,7.664106492130499,0.05732151976638189,5.864427517515974,0.01136657965179255,5.437491101708489,0.037504267768166066,3.071541222226073,0.008976080400573405,2.683956073359868,0.02261803246841776,0.1725717372866051,72.1979304850877,630,
mod_wd0,4100,4690,4395.0,1.0040249497567957,0.00011032909193542384,4.700383403121476,0.18111891215063425,32.734790477915766,0.38992129101372086,7.540158004201642,0.06428108296692736,5.590555837065713,0.028381125982358757,4.861274739032472,0.05763444027359155,2.77121559784814,0.015618072861947052,2.6232478731061915,0.002694404938598627,0.16400670040036902,72.21451916721024,630,
mod_wd0,4200,4790,4495.0,1.0040451866132738,0.00010280737787560223,5.192582858205577,0.14675791784632697,32.48868164554004,0.27772460670264465,7.41572740602772,0.04333133691097979,5.459947949301155,0.013980640294577906,4.675897184425446,0.0630595686377462,2.7522661686228163,0.015603636728314552,2.625030588481128,0.0006119826998336464,0.15642945451491858,72.2303142792389,630,
mod_wd0,4300,4890,4595.0,1.00408026254218,8.356071611970162e-05,5.667399684835187,0.13218335901844513,32.576380195997515,0.0628377169752774,7.552197427181509,0.08161908927205364,5.326915606086246,0.02906380822160326,4.507789335809935,0.05160896488226374,2.5837345341716906,0.019567185045427538,2.403317411524732,0.027276331578946822,0.1492806320639846,72.24538584643629,630,
mod_wd0,4400,4990,4695.0,1.004036897905248,9.06817502025481e-05,6.14110941817362,0.07058178516734603,33.65003887835587,0.005887755343973566,7.443449020666904,0.018591768120831187,5.908342788170855,0.08530552208044018,5.384348346922295,0.10250703105438763,3.160608905932988,0.04981708558433273,2.7571014234993116,0.04370731028658437,0.14258135471741573,72.25979736772689,630,
mod_wd0,4500,5090,4795.0,1.004002869328453,8.366178822749593e-05,6.64176826678492,0.03911464432560896,33.40038936853372,0.07371855319716758,7.836921621433287,0.06410461421520397,5.685245339968063,0.061279320175489094,5.039073961664521,0.11286096313994909,2.9241341151199594,0.055525690655275683,3.7763939973637033,0.026739831293053795,0.13647670629436082,72.27360338384459,630,
mod_wd0,4600,5190,4895.0,1.004055382189518,7.860491585753859e-05,7.178514046375875,0.07347958250507292,33.15164808555844,0.07590545641017599,7.845892568758789,0.09368732282889036,5.789208949578651,0.053819301919705076,5.1589424311768495,0.13404044695602213,2.8557255133683297,0.06404445988602947,3.4554109371927533,0.015029241659052728,0.13127795749101145,72.2868525016337,630,
mod_wd0,4700,5290,4995.0,1.0040299899346934,6.807721103230246e-05,7.903581380660915,0.25913419989213615,32.99647210249465,0.2713740369477513,7.728474464409941,0.03957163368620975,5.503965599146669,0.05613927391513007,4.698008858079952,0.10658316669164503,2.6788708418773792,0.05315440967466878,3.7253030132404255,0.011156694656824229,0.1263377983828809,72.29958844751822,630,
mod_wd0,4800,5390,5095.0,1.0040471417972927,9.682944668898408e-05,8.302873663835529,0.14961676269233415,33.021771946329174,0.5225079729180635,7.6899719121916945,0.015018717688422,5.848238777322903,0.041731303753340665,5.169235503397794,0.1302179382899089,2.833472911733241,0.07057716112246926,3.439160220528424,0.030129185445925577,0.12154881802107764,72.31184871581861,630,
mod_wd0,4900,5490,5195.0,1.0040319657033887,0.00010269024512110647,9.025137121199847,0.009923389264022475,33.2312437321595,0.3985059072952488,7.740541532890411,0.03358486373898506,5.915895144773954,0.07164953225882931,5.2965041638058725,0.14763811159874862,2.8681094080319545,0.08008680306116012,3.959131648992953,0.02484131603012263,0.11727250745196607,72.32366682055468,630,
mod_wd0,5000,5590,5295.0,1.0040253136268444,9.525499994056386e-05,9.628133546020496,0.022948480061210752,33.40175428324399,0.42444370125040365,7.642827803559184,0.04340618122843054,5.92029230134839,0.09946023666088921,5.411251075712483,0.12120132361902503,2.7858051721594883,0.061984043611316375,3.9906334753988735,0.015163791569193119,0.11312880507876612,72.33507332423304,630,
mod_wd0,5100,5690,5395.0,1.0039984238233965,8.592554323916257e-05,10.169106779893301,0.41012152197599594,34.321878694131,0.5057445521752193,7.647383474729068,0.026223414482108964,6.601933796245994,0.009559264792376343,6.744147946549896,0.09956014546124736,3.4718963135736853,0.06387432572401397,4.223860751404464,0.01959049133600832,0.10927083648881208,72.34609634405417,630,
mod_wd0,5200,5790,5495.0,1.0039417184083765,0.00010902914350219284,10.785749712463794,0.479587557477271,33.627037679739644,0.4496923910955424,7.743480319138281,0.022236949928109873,5.991583070634844,0.008528450770985518,5.435333758827436,0.029382464588848745,2.9529906449380348,0.02838461170454787,4.1434348482289,0.04794840598132488,0.10590366521463618,72.3567602042411,630,
mod_wd0,5300,5890,5595.0,1.0039341037766185,0.00011004446575790805,11.373435456213507,0.38263330971179244,34.564362816538136,0.2190791685794018,7.551627621596179,0.008234521049321764,7.001794634878896,0.037380079509889974,7.538483736602943,0.026170840653616967,4.183074928378344,0.04540440179826488,3.6661262788292923,0.004606558679883355,0.10255655564764488,72.36708602243371,630,
mod_wd0,5400,5990,5695.0,1.0039669310732524,9.21060025671494e-05,11.800771808588735,0.3025603236489305,33.820612726181864,0.14210015087923367,7.523914426827,0.07643271797809437,6.593486751670833,0.0007516915296430504,6.097776761719988,0.023939997943970948,3.4614316287890556,0.041533260472052635,3.4393717363817395,0.027852163140533737,0.09965346394535876,72.37709533895571,630,
mod_wd0,5500,6090,5795.0,1.0039446562837098,9.023775869165805e-05,12.57398189082279,0.12652464917050832,33.47960266154775,0.116972266201401,7.549596367478475,0.06816554638714534,6.531349374714054,0.00021834951379640088,6.068166226374675,0.026834858433125497,3.4327939546232624,0.03235242523351478,3.688380809006673,0.03792694939821084,0.09667764824018099,72.38680752612181,630,
mod_wd0,5600,6190,5895.0,1.003947563816167,7.973285502926863e-05,13.438253974019485,0.47161273300813633,32.804052348155125,0.33847450221333375,7.405255088711865,0.03337877362122876,6.173427560235504,0.06401525084621484,5.418412584183783,0.05823445864443855,3.255164055705986,0.051478236965760926,3.5183148563245403,0.04732179065850639,0.09418706609836161,72.39623872694241,630,
mod_wd0,5700,6290,5995.0,1.003968054029669,9.20646814885906e-05,14.706917746793575,0.34816579588701213,32.39024881849147,0.3449606254930906,7.403394788572561,0.015134097069345653,5.949579378606833,0.0699936166437718,5.123091517654785,0.06040130503722274,3.0555321502790465,0.045939359688641046,3.590016602977863,0.03725866748010409,0.09153902471657202,72.40540386074296,630,
mod_wd0,5800,6390,6095.0,1.0039839945648485,8.174840096819569e-05,14.983011738009912,0.38355417913099643,32.30467853628994,0.06919738171438539,7.495632546715161,0.10427811829247391,6.264533008401198,0.07757209237808338,5.517645612146845,0.06673365094382078,3.3356446894107767,0.05135606669191661,4.203502008581893,0.043399468452754775,0.08901273713791313,72.41431812851063,630,
mod_wd0,5900,6490,6195.0,1.0039659571134898,7.326782599759163e-05,14.149445642579348,0.12241445878577295,32.756811243806666,0.21742360249414006,7.39340838588674,0.12004956743725748,6.203586794329409,0.08189803623196124,5.486215695379716,0.08193686040687842,3.22904582411208,0.046808133209003566,5.132029312801552,0.025761385923904534,0.08645817105206915,72.42299506470607,630,
mod_wd0,6000,6590,6295.0,1.0039305970112244,6.412476048345273e-05,15.240203121013217,0.0265751858132921,33.036176343134166,0.2289478334289896,7.372360981838007,0.0958908906254643,6.889256824809296,0.029751530248558034,6.584152931727919,0.07487284105035696,3.9852886893502957,0.04106005326497275,5.209246852168709,0.03766507915117234,0.08420972787912491,72.43144645347992,630,
mod_wd0,6100,6690,6395.0,1.0039784319780174,7.226047831998539e-05,16.25560931697622,0.37315832884848543,32.25966225859619,0.6052898064551844,7.339152530757804,0.02794984701497638,6.71186183019957,0.003953752636067787,6.146118951348409,0.0637308483667467,3.6960390689140903,0.0392496681104626,4.981734463879125,0.005558325089107807,0.08234442733788515,72.43968304072465,630,
mod_wd0,6200,6790,6495.0,1.0039512935936907,8.647829174868171e-05,16.935927569949133,0.031656765378347274,33.2497100390989,0.3386325578985314,7.18559368770641,0.13911691191188336,7.12340228003951,0.041422973365986326,7.2422599866969986,0.029616301239345777,4.1260670005328155,0.03496303490055919,3.8486297154974958,0.027858993983496783,0.07997729309489873,72.4477161489651,630,
mod_wd0,6300,6890,6595.0,1.0039601674230922,0.00010142421814740565,17.8180552670526,0.5773657721943035,32.81130678371329,0.4120008524224694,7.304149378311417,0.08692635364023138,6.595528731325899,0.05657413287570989,6.222244622335242,0.06248330638840205,3.6470752747424418,0.05065001349923737,3.3960043774036386,0.02972353436015962,0.07799826087750833,72.45555565502359,630,
mod_wd0,6400,6990,6695.0,1.0039364750933595,0.00010094843000718612,17.660789156147594,0.056973430817931714,32.283834190236504,0.6028170107756434,7.4756838815664715,0.037612044706454295,6.2188677493321,0.056043065543553094,5.639353449219415,0.08623822722840702,3.337516878661902,0.04940596866964153,3.150624801356651,0.015889441409504323,0.07612869599200071,72.46320982487646,630,
mod_wd0,6500,7090,6795.0,1.0039457642189669,0.00010264961186035038,18.80677640065086,0.29004827632840247,32.10596492893044,0.42462154297535193,7.297307041483305,0.014514360434817242,6.181469530150056,0.06078724173171057,5.382663848089669,0.07316464708520654,3.2362342276441245,0.044618158887520076,3.2269324251104576,0.002049974346896244,0.07464960772304674,72.47068759075647,630,
mod_wd0,6600,7190,6895.0,1.0039528395166,0.00012330001554961,18.52629842692791,0.45617651502412926,32.77788167594754,0.531040048745357,7.427495899031266,0.06958389781221674,6.573662897913204,0.08253239599217954,6.055427847486145,0.09766148153544663,3.7512119833376314,0.06035020898372756,3.2400828078306745,0.01674011114478957,0.07282455791650924,72.47799655646696,630,
mod_wd0,6700,7290,6995.0,1.003893925200125,0.00014082615104771268,19.004681346683952,0.5189586833459874,33.934725301119585,0.1493926932926648,7.547526618434474,0.01605262272501662,6.493256288752431,0.031561635020070256,6.217447819837005,0.10982334148380879,3.686954873342354,0.0634175054304571,4.71507964377242,0.030795386371738065,0.07095672223495657,72.48514424886778,630,
mod_wd0,6800,7390,7095.0,1.003899001387258,0.00012408257465146288,20.504630449910792,0.252135874296437,33.54367811757837,0.2643364945974014,7.378036033597465,0.017666269059538386,6.266917406498186,0.025251514294756472,5.798048294730703,0.0881445676457302,3.442578285714907,0.04537057602061356,4.784572411016713,0.025832933506505285,0.06946205491133137,72.49213761508503,630,
mod_wd0,6900,7490,7195.0,1.0039059666412382,9.803858986090486e-05,20.86191200288497,0.09149641112839113,33.828763637017644,0.04602152175504415,7.392758574962459,0.033068933319229554,6.813398364375672,0.0505809743440584,6.815801408087982,0.0635017183395532,4.1571575735245645,0.03554036303332131,4.936412196627929,0.014852805120775248,0.06799724819823108,72.49898221939506,630,
mod_wd0,7000,7590,7295.0,1.0039381071580975,0.00011170914595948211,21.63080385851472,0.27954846457502924,32.64753181377948,0.014877375940908877,7.429149378751029,0.04505075619455612,6.95596962128044,0.023264199196703306,6.68235657127884,0.015545824674783937,4.173642098247352,0.022210726187239516,4.403427246950287,0.007669276666025571,0.06687561573770683,72.50568481413322,630,
mod_wd0,7100,7690,7395.0,1.0039533639555454,0.00012039498911331492,20.796792149901243,0.6494553639044245,33.22437479409241,0.022912677307225238,7.363475608594893,0.05424610741140734,6.939242383131383,0.02578347255032165,6.607224794707875,0.01758583925295154,3.9083943776838206,0.013251167290665888,4.342659842758901,0.026874878747923603,0.06539535710343666,72.51225128355662,630,
mod_wd0,7200,7790,7495.0,1.003966342248475,0.00010023911721146472,21.53819912446366,0.21891009108511028,33.14715654801137,0.05688958798819144,7.453624589060501,0.09221505945798025,6.688556882422006,0.0007722700609056332,6.175761954111385,0.02609208183166567,3.6624644598151113,0.01930244033274131,4.0980041876100985,0.031444068169497186,0.06411983575361527,72.51868664177869,630,
mod_wd0,7300,7890,7595.0,1.0039973852109125,8.092752432020678e-05,21.904222817425378,0.4345347268852624,33.23817869125463,0.009714284084605396,7.484899046811668,0.09709262467289959,7.075345314639264,0.004547291620808913,6.695164199231637,0.015362700631389892,4.0329756385113456,0.017809305156859523,4.14016856265295,0.0017718795620460526,0.06291982359894088,72.52499659198709,630,
mod_wd0,7400,7990,7695.0,1.0039799750637797,7.31326628475859e-05,22.079201553386845,0.8456770363769976,33.40963283269171,0.1361298805322022,7.3987870029297795,0.04879085084127377,7.253891879388085,0.047513910365587275,7.131608964024263,0.0037853413878052855,4.328080746892426,0.019998428025726156,4.458493419165563,0.0035210684321076435,0.06162191694096211,72.53118470446125,630,
mod_wd0,7500,8090,7795.0,1.004002235247984,7.650362944489064e-05,23.89449072109541,0.20909061187874123,33.219841509949646,0.020434754549594203,7.531063844939216,0.04045496666605164,6.845087477366039,0.048950708994501824,6.409320961132771,0.007961094253464918,3.8742007838789085,0.017041801139829893,4.948730043198687,0.0022771357894879607,0.06053910835265633,72.53725677216684,630,
