cfg_id,seed,r,observer,family,traj_PR,upd_PR,drive_cond,max_E,tau,k_neighbors,theiler,window,stride,dither,frac_degenerate,n_windows,MG,MG_sd,LB,LB_sd,TwoNN,TwoNN_sd,PRdelay,PRdelay_sd,specPR64,specPR64_sd,specPR256,specPR256_sd,specPR1024,specPR1024_sd,specPR0,specPR0_sd,roughness,roughness_sd,acorr,acorr_sd
3,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,5,autocorr,8000,2000,1e-09,0.0,10,4.126389915100997,0.021102897091160786,5.323491795822235,0.03677128826310808,4.355597183385385,0.06794119772920916,2.240248090595924,8.625689873862029e-05,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
4,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,embedding,4000,2000,1e-09,0.0,12,3.543960231998491,0.014290737024700921,3.6913354597143053,0.011671922377135774,4.39058590286481,0.12449806327941132,2.2399867800460718,0.0006184150477656733,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
5,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,embedding,8000,2000,1e-09,0.0,10,3.671212755629144,0.008556985183532184,3.8409882699537494,0.008124209305474389,4.355597183385385,0.06794119772920916,2.240248090595924,8.625689873862029e-05,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
6,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,autocorr,4000,2000,1e-09,0.0,12,3.543960231998491,0.014290737024700921,3.6913354597143053,0.011671922377135774,4.39058590286481,0.12449806327941132,2.2399867800460718,0.0006184150477656733,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
7,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,autocorr,8000,2000,1e-09,0.0,10,3.671212755629144,0.008556985183532184,3.8409882699537494,0.008124209305474389,4.355597183385385,0.06794119772920916,2.240248090595924,8.625689873862029e-05,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
8,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,embedding,4000,2000,1e-09,0.0,12,5.836023856121097,0.049938082526750215,7.477511992813658,0.1010634271986915,5.993734182076494,0.14183831067053504,2.8793164686365698,0.0010544423529764957,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
9,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,embedding,8000,2000,1e-09,0.0,10,5.121308035192386,0.02043158220667985,6.678709489561108,0.072834495380757,5.494203754640058,0.08247768234655468,2.879636708194573,0.0008527308544439758,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
10,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,autocorr,4000,2000,1e-09,0.0,12,5.836023856121097,0.049938082526750215,7.477511992813658,0.1010634271986915,5.993734182076494,0.14183831067053504,2.8793164686365698,0.0010544423529764957,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
11,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,autocorr,8000,2000,1e-09,0.0,10,5.121308035192386,0.02043158220667985,6.678709489561108,0.072834495380757,5.494203754640058,0.08247768234655468,2.879636708194573,0.0008527308544439758,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
12,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,20,embedding,4000,2000,1e-09,0.0,12,4.41830598396742,0.01848766121364209,4.546137921602426,0.019477891522829038,5.993734182076494,0.14183831067053504,2.8793164686365698,0.0010544423529764957,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
13,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,20,embedding,8000,2000,1e-09,0.0,10,4.72842710839852,0.007250166242327139,4.9340432778422265,0.008051953396689925,5.494203754640058,0.08247768234655468,2.879636708194573,0.0008527308544439758,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
14,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,20,autocorr,4000,2000,1e-09,0.0,12,4.41830598396742,0.01848766121364209,4.546137921602426,0.019477891522829038,5.993734182076494,0.14183831067053504,2.8793164686365698,0.0010544423529764957,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
15,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,20,autocorr,8000,2000,1e-09,0.0,10,4.72842710839852,0.007250166242327139,4.9340432778422265,0.008051953396689925,5.494203754640058,0.08247768234655468,2.879636708194573,0.0008527308544439758,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
16,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,5,embedding,4000,2000,1e-09,0.0,12,6.850170149099222,0.025348764991600967,8.40313853046894,0.07199523884411294,6.656434851435085,0.06312154881853807,3.3484336425573327,0.0016618688605258669,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
17,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,5,embedding,8000,2000,1e-09,0.0,10,5.43720901931176,0.013216912790569139,6.826691294567057,0.02442965638623122,5.875398058832614,0.03728873611194159,3.3483776263592273,0.0006037915943247707,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
18,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,5,autocorr,4000,2000,1e-09,0.0,12,6.850170149099222,0.025348764991600967,8.40313853046894,0.07199523884411294,6.656434851435085,0.06312154881853807,3.3484336425573327,0.0016618688605258669,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
19,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,5,autocorr,8000,2000,1e-09,0.0,10,5.43720901931176,0.013216912790569139,6.826691294567057,0.02442965638623122,5.875398058832614,0.03728873611194159,3.3483776263592273,0.0006037915943247707,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
20,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,20,embedding,4000,2000,1e-09,0.0,12,5.046021311553006,0.006203130038373832,5.184240909185948,0.00788693367681807,6.656434851435085,0.06312154881853807,3.3484336425573327,0.0016618688605258669,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
21,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,20,embedding,8000,2000,1e-09,0.0,10,4.997766222827469,0.005346971940863299,5.1543407101376335,0.005143788235980188,5.875398058832614,0.03728873611194159,3.3483776263592273,0.0006037915943247707,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
22,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,20,autocorr,4000,2000,1e-09,0.0,12,5.046021311553006,0.006203130038373832,5.184240909185948,0.00788693367681807,6.656434851435085,0.06312154881853807,3.3484336425573327,0.0016618688605258669,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
23,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,10,4,20,autocorr,8000,2000,1e-09,0.0,10,4.997766222827469,0.005346971940863299,5.1543407101376335,0.005143788235980188,5.875398058832614,0.03728873611194159,3.3483776263592273,0.0006037915943247707,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
24,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,5,embedding,4000,2000,1e-09,0.0,12,5.919786499566163,0.04354631774418858,7.5946479127354225,0.09823826099596725,6.0688387472462555,0.1473214313668813,2.893602501242942,0.0009416025132405792,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
25,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,5,embedding,8000,2000,1e-09,0.0,10,5.15516285079585,0.022881074580804316,6.702002312918101,0.0787101530064561,5.563994185042576,0.08323764400099715,2.8938284342919376,0.0009268210800106089,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
26,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,5,autocorr,4000,2000,1e-09,0.0,12,5.919786499566163,0.04354631774418858,7.5946479127354225,0.09823826099596725,6.0688387472462555,0.1473214313668813,2.893602501242942,0.0009416025132405792,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
27,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,5,autocorr,8000,2000,1e-09,0.0,10,5.15516285079585,0.022881074580804316,6.702002312918101,0.0787101530064561,5.563994185042576,0.08323764400099715,2.8938284342919376,0.0009268210800106089,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
28,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,20,embedding,4000,2000,1e-09,0.0,12,4.433227697864302,0.018064850854392286,4.560354045394069,0.019124293845245735,6.0688387472462555,0.1473214313668813,2.893602501242942,0.0009416025132405792,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
29,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,20,embedding,8000,2000,1e-09,0.0,10,4.761986923662374,0.006954108110214988,4.966031705224548,0.007074151214780972,5.563994185042576,0.08323764400099715,2.8938284342919376,0.0009268210800106089,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
30,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,20,autocorr,4000,2000,1e-09,0.0,12,4.433227697864302,0.018064850854392286,4.560354045394069,0.019124293845245735,6.0688387472462555,0.1473214313668813,2.893602501242942,0.0009416025132405792,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
31,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,1,20,autocorr,8000,2000,1e-09,0.0,10,4.761986923662374,0.006954108110214988,4.966031705224548,0.007074151214780972,5.563994185042576,0.08323764400099715,2.8938284342919376,0.0009268210800106089,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
32,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,5,embedding,4000,2000,1e-09,0.0,12,7.226967230852596,0.030204919469082048,8.307277684139954,0.05972725709898206,9.605711216434386,0.10121029230843903,3.4921499251041994,0.0015175249827314161,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
33,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,5,embedding,8000,2000,1e-09,0.0,10,6.067473555245882,0.007151150212821126,8.479148569996186,0.07832394647178298,5.221104244598141,0.05095274761277419,3.491923914400018,0.0005321362354494428,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
34,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,5,autocorr,4000,2000,1e-09,0.0,12,7.226967230852596,0.030204919469082048,8.307277684139954,0.05972725709898206,9.605711216434386,0.10121029230843903,3.4921499251041994,0.0015175249827314161,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
35,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,5,autocorr,8000,2000,1e-09,0.0,10,6.067473555245882,0.007151150212821126,8.479148569996186,0.07832394647178298,5.221104244598141,0.05095274761277419,3.491923914400018,0.0005321362354494428,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
36,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,20,embedding,4000,2000,1e-09,0.0,12,5.310287507092771,0.005244853656059811,5.420303284517354,0.0054875682339970274,9.605711216434386,0.10121029230843903,3.4921499251041994,0.0015175249827314161,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
37,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,20,embedding,8000,2000,1e-09,0.0,10,5.137261865732212,0.003930435839271513,5.271292271115158,0.0037030151851314063,5.221104244598141,0.05095274761277419,3.491923914400018,0.0005321362354494428,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
38,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,20,autocorr,4000,2000,1e-09,0.0,12,5.310287507092771,0.005244853656059811,5.420303284517354,0.0054875682339970274,9.605711216434386,0.10121029230843903,3.4921499251041994,0.0015175249827314161,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
39,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,2,20,autocorr,8000,2000,1e-09,0.0,10,5.137261865732212,0.003930435839271513,5.271292271115158,0.0037030151851314063,5.221104244598141,0.05095274761277419,3.491923914400018,0.0005321362354494428,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
40,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,5,embedding,4000,2000,1e-09,0.0,12,6.371522945097336,0.015140154131985294,7.056708810302812,0.017952528467783307,7.7072270974371255,0.03668198927181038,3.475697468934734,0.0010933243482402662,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
41,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,5,embedding,8000,2000,1e-09,0.0,10,5.700246734769996,0.013755057492528236,7.250909933269938,0.02430595193257245,5.511714934307433,0.016671096845561298,3.475801386152214,0.00023045600212475142,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
42,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,5,autocorr,4000,2000,1e-09,0.0,12,6.371522945097336,0.015140154131985294,7.056708810302812,0.017952528467783307,7.7072270974371255,0.03668198927181038,3.475697468934734,0.0010933243482402662,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
43,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,5,autocorr,8000,2000,1e-09,0.0,10,5.700246734769996,0.013755057492528236,7.250909933269938,0.02430595193257245,5.511714934307433,0.016671096845561298,3.475801386152214,0.00023045600212475142,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
44,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,20,embedding,4000,2000,1e-09,0.0,12,5.096530612574179,0.00561553599752056,5.171907859594006,0.006493862564534532,7.7072270974371255,0.03668198927181038,3.475697468934734,0.0010933243482402662,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
45,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,20,embedding,8000,2000,1e-09,0.0,10,5.250085523824093,0.0017589383625874417,5.371496722792099,0.002068619797431889,5.511714934307433,0.016671096845561298,3.475801386152214,0.00023045600212475142,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
46,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,20,autocorr,4000,2000,1e-09,0.0,12,5.096530612574179,0.00561553599752056,5.171907859594006,0.006493862564534532,7.7072270974371255,0.03668198927181038,3.475697468934734,0.0010933243482402662,2.125151164485808,0.009945242533078222,2.1794121296722944,0.007585929193200987,2.465349106725483,0.005888648868439294,2.6617951321954982,0.004675377409179605,0.625131124768687,0.00018958138399597128,2.0,0.0
47,90,4,c_norm,norm,3.9996752717572095,3.3301747828613837,4.536513948700467,20,4,20,autocorr,8000,2000,1e-09,0.0,10,5.250085523824093,0.0017589383625874417,5.371496722792099,0.002068619797431889,5.511714934307433,0.016671096845561298,3.475801386152214,0.00023045600212475142,2.073248839602818,0.004765927619621898,2.0964966470305892,0.0037249090923713547,2.22068747047779,0.0028369018532741156,4.121135060403503,0.0018150843828453618,0.6251925141559762,9.968318063394437e-05,2.0,0.0
0,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,5,embedding,4000,2000,1e-09,0.0,12,5.744753168758785,0.04527927745909835,7.5734311109750845,0.08633582020412787,6.1790606665839,0.19809448379610503,5.510636835949775,0.0032405023186299602,9.982757397112838,0.027032256030999804,10.486002682468635,0.03410022562981991,12.852954805985604,0.03257870878768637,19.75562577078321,0.04283220166272503,1.0068448332509932,0.0005538017974219186,2.0,0.0
1,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,5,embedding,8000,2000,1e-09,0.0,10,5.856894485570473,0.029950509061160507,7.6549079663296045,0.041655834491101086,6.122633151348266,0.07793761951009603,5.511578140631157,0.0014338927555268292,9.28877146540668,0.011092686823218675,9.36953055969482,0.011131845719845818,9.633045138989843,0.009772730671174786,10.88367574107659,0.011324887169861806,1.0068952109150366,0.00023462013125384078,2.0,0.0
2,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,5,autocorr,4000,2000,1e-09,0.0,12,5.744753168758785,0.04527927745909835,7.5734311109750845,0.08633582020412787,6.1790606665839,0.19809448379610503,5.510636835949775,0.0032405023186299602,9.982757397112838,0.027032256030999804,10.486002682468635,0.03410022562981991,12.852954805985604,0.03257870878768637,19.75562577078321,0.04283220166272503,1.0068448332509932,0.0005538017974219186,2.0,0.0
3,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,5,autocorr,8000,2000,1e-09,0.0,10,5.856894485570473,0.029950509061160507,7.6549079663296045,0.041655834491101086,6.122633151348266,0.07793761951009603,5.511578140631157,0.0014338927555268292,9.28877146540668,0.011092686823218675,9.36953055969482,0.011131845719845818,9.633045138989843,0.009772730671174786,10.88367574107659,0.011324887169861806,1.0068952109150366,0.00023462013125384078,2.0,0.0
4,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,embedding,4000,2000,1e-09,0.0,12,5.223514726458287,0.022018894200188516,5.61619796547456,0.020061667064378026,6.1790606665839,0.19809448379610503,5.510636835949775,0.0032405023186299602,9.982757397112838,0.027032256030999804,10.486002682468635,0.03410022562981991,12.852954805985604,0.03257870878768637,19.75562577078321,0.04283220166272503,1.0068448332509932,0.0005538017974219186,2.0,0.0
5,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,embedding,8000,2000,1e-09,0.0,10,5.342212191774479,0.015410750758801533,5.702147555525794,0.020751964490544242,6.122633151348266,0.07793761951009603,5.511578140631157,0.0014338927555268292,9.28877146540668,0.011092686823218675,9.36953055969482,0.011131845719845818,9.633045138989843,0.009772730671174786,10.88367574107659,0.011324887169861806,1.0068952109150366,0.00023462013125384078,2.0,0.0
6,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,autocorr,4000,2000,1e-09,0.0,12,5.223514726458287,0.022018894200188516,5.61619796547456,0.020061667064378026,6.1790606665839,0.19809448379610503,5.510636835949775,0.0032405023186299602,9.982757397112838,0.027032256030999804,10.486002682468635,0.03410022562981991,12.852954805985604,0.03257870878768637,19.75562577078321,0.04283220166272503,1.0068448332509932,0.0005538017974219186,2.0,0.0
7,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,1,20,autocorr,8000,2000,1e-09,0.0,10,5.342212191774479,0.015410750758801533,5.702147555525794,0.020751964490544242,6.122633151348266,0.07793761951009603,5.511578140631157,0.0014338927555268292,9.28877146540668,0.011092686823218675,9.36953055969482,0.011131845719845818,9.633045138989843,0.009772730671174786,10.88367574107659,0.011324887169861806,1.0068952109150366,0.00023462013125384078,2.0,0.0
8,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,embedding,4000,2000,1e-09,0.0,12,6.777838053100144,0.07695832862245655,8.71403581376056,0.14784555373109404,7.697781888366167,0.13074807712222855,7.32170620518749,0.006256066998518804,9.982757397112838,0.027032256030999804,10.486002682468635,0.03410022562981991,12.852954805985604,0.03257870878768637,19.75562577078321,0.04283220166272503,1.0068448332509932,0.0005538017974219186,2.0,0.0
9,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,embedding,8000,2000,1e-09,0.0,10,6.553010994051267,0.031514216150953366,8.441712743317929,0.0667691740454356,6.990384769858421,0.058754773952410036,7.322387364062003,0.0036766297200170454,9.28877146540668,0.011092686823218675,9.36953055969482,0.011131845719845818,9.633045138989843,0.009772730671174786,10.88367574107659,0.011324887169861806,1.0068952109150366,0.00023462013125384078,2.0,0.0
10,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,autocorr,4000,2000,1e-09,0.0,12,6.777838053100144,0.07695832862245655,8.71403581376056,0.14784555373109404,7.697781888366167,0.13074807712222855,7.32170620518749,0.006256066998518804,9.982757397112838,0.027032256030999804,10.486002682468635,0.03410022562981991,12.852954805985604,0.03257870878768637,19.75562577078321,0.04283220166272503,1.0068448332509932,0.0005538017974219186,2.0,0.0
11,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,5,autocorr,8000,2000,1e-09,0.0,10,6.553010994051267,0.031514216150953366,8.441712743317929,0.0667691740454356,6.990384769858421,0.058754773952410036,7.322387364062003,0.0036766297200170454,9.28877146540668,0.011092686823218675,9.36953055969482,0.011131845719845818,9.633045138989843,0.009772730671174786,10.88367574107659,0.011324887169861806,1.0068952109150366,0.00023462013125384078,2.0,0.0
12,90,4,g_fro,gradient,3.9996752717572095,3.3301747828613837,4.536513948700467,10,2,20,embedding,4000,2000,1e-09,0.0,12,5.707487756150185,0.019382407493685857,6.094472731143211,0.023808453664712768,7.697781888366167,0.13074807712222855,7.32170620518749,0.006256066998518804,9.982757397112838,0.027032256030999804,10.486002682468635,0.03410022562981991,12.852954805985604,0.03257870878768637,19.75562577078321,0.04283220166272503,1.0068448332509932,0.0005538017974219186,2.0,0.0
