seed,k,r,T,burn,eta,precondition,mode,drive_amp,f0,band,noise_amp,noise_rank,batch,gd_disp,n_groups,drive_space,eta_zero,rotate,lr_scale,amp_scale,noise_scale,r_schedule,obs_scale,traj_rank,traj_PR,upd_rank,upd_PR,func_rank,func_PR,available,traj_spec,margin_res,cycles_slow,samples_per_cycle,hess_cond,excursion,drift,drive_cond,observer,family,obs_sd,frac_degenerate,n_windows,MG,MG_sd,LB,LB_sd,TwoNN,TwoNN_sd,PRdelay,PRdelay_sd,specPR64,specPR64_sd,specPR256,specPR256_sd,specPR1024,specPR1024_sd,specPR0,specPR0_sd,roughness,roughness_sd,acorr,acorr_sd,flat,arm,MG_2E,ident_ratio
0,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000015793604684,3,1.0000057429172233,10,8.402892361348608,10,1.000e+00;7.783e-07;1.134e-08;7.465e-13;7.919e-14;9.364e-15;7.762e-19;5.377e-20;1.107e-23;8.213e-26,0.08838834764831845,2298.0970388562796,11.31370849898476,4.25954905345372,0.023149089595489086,0.0004693269207382015,1.0,margin,function,1.3631330642778768e-05,0.0,7.0,0.9054810718892247,0.0002673673864097204,0.9279578332844151,0.0002290563044298778,3.066877757411155,0.026474906930043535,4.131203447772317,6.77753428236609e-05,2.1276213090741893,0.00016356155312284134,2.147249011743417,0.00017212698873300697,2.33763752314446,0.0005875472562434944,2.4407928159317565,0.0004638986956226985,0.8432392693872144,6.1028047746457645e-05,2.0,0.0,False,qp,,
0,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000015793604684,3,1.0000057429172233,10,8.402892361348608,10,1.000e+00;7.783e-07;1.134e-08;7.465e-13;7.919e-14;9.364e-15;7.762e-19;5.377e-20;1.107e-23;8.213e-26,0.08838834764831845,2298.0970388562796,11.31370849898476,4.25954905345372,0.023149089595489086,0.0004693269207382015,1.0,acc_probe,function,0.0021105958575203454,1.0,7.0,,,,,,,,,,,,,,,,,,,,,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,loss_step,loss*,0.00260246024743531,0.0,7.0,0.9046704006508228,3.181672675985119e-08,0.927099220126028,3.156501851818781e-08,3.034598525244669,2.2591777633317181e-07,2.003120133627994,1.2103538098436436e-05,1.0040008473584632,1.9978229081716247e-05,1.010406586467631,2.799290353089621e-05,1.05270604054223,6.47850605924625e-05,1.0804151203043804,2.5556217785215413e-05,0.5491266108780422,3.6324250827238896e-05,3.0,0.0,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,loss_full,loss,3.708587361734911e-06,0.0,7.0,0.9047042620811939,6.419159884659791e-08,0.9271243459585906,6.181552433074312e-08,3.035759331365901,2.2678472831310056e-07,2.899696717384026,3.7733653140482406e-05,1.4780083638259345,0.00038090774743050756,1.5003920574724765,0.00037082639429747443,1.794357950526635,0.0005228332615090239,1.9525273108988523,0.0004762331084824847,0.9757880929392835,8.695738679632067e-05,2.0,0.0,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,loss_probe,loss,2.8574270138321307e-05,0.0,7.0,0.9046948582975245,5.985267021513178e-08,0.9271161684661794,5.0839417087135576e-08,3.0354525124598255,2.618629954486595e-07,2.056453123781487,1.2290349728481385e-05,1.0314850822646544,4.531096553434363e-05,1.0380873893777152,5.007521431865764e-05,1.0815807095663639,8.405514845725739e-05,1.1100318167564767,5.509558591243348e-05,0.5590520586487914,3.825303325115492e-05,3.0,0.0,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,w_fro,norm,0.0038266942149735137,0.0,7.0,0.9046680724589147,2.6000458230547024e-08,0.9270976112089643,2.4097575769365544e-08,3.034496312014701,2.9497895760807075e-07,2.0003651231953694,1.179728778205565e-05,1.0025641967115853,2.0342371295114716e-05,1.0089588619561864,2.826901369738515e-05,1.0512361524072558,5.4903730385538155e-05,1.0788986357211392,1.861838339758412e-05,0.5486118486580375,3.4164338141892925e-05,3.0,0.0,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,c_norm,norm,0.005376194535624477,0.0,7.0,0.9046680476765213,2.539520856721596e-08,0.9270975949090692,2.3532004810198416e-08,3.0344950087237694,2.9481603483788277e-07,2.0003347831658838,1.1797015814064955e-05,1.0025486159761312,2.030368243787606e-05,1.008943254725547,2.8235953399672483e-05,1.0512199217263474,5.4892896228092325e-05,1.078881909693961,1.858394624347911e-05,0.5486060596046786,3.415742501080108e-05,3.0,0.0,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,fn_fro,norm,0.02027650149809632,0.0,7.0,0.904668792207484,2.644605373345594e-08,0.9270981072712399,2.547044065637653e-08,3.0345359744361775,3.0113972710022784e-07,2.0013248309874045,1.1805678915334102e-05,1.003060504501767,2.1384092636041335e-05,1.0094530626810276,2.9152014177428337e-05,1.051751227843697,5.533008587381519e-05,1.0794270392968126,1.9699755201886e-05,0.5487947797430276,3.4351907188084525e-05,3.0,0.0,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,g_fro,gradient,0.0002519596251994207,0.0,7.0,0.9054410024501776,0.0004380494187815441,0.9279256379146315,0.0004403405385572188,3.0557730473068796,0.0029451757346718667,2.8031731354596463,4.14307997990788e-05,1.4256283031283128,0.0004832154334634787,1.4484560230108532,0.0004879574336761617,1.7428112951878345,0.0007268897386503582,1.902028613239007,0.0006919441995593084,1.0546346755090947,6.251830044663286e-05,2.0,0.0,False,qp,,
1,10,1,30000,4000,0.15,True,qp,0.8,0.0625,2.0,0.0,0,0,0.8,12,data,False,False,,,,,,3,1.0000006870310525,3,1.0000025144802303,10,9.032832869666874,10,1.000e+00;3.399e-07;3.600e-09;1.192e-13;8.646e-14;1.666e-15;2.207e-19;3.182e-21;6.081e-25;1.841e-25,0.08838834764831845,2298.0970388562796,11.31370849898476,3.8150697716706383,0.018260106699968214,0.001367892792450941,1.0,g_proj,gradient,4.383407203514241e-05,0.0,7.0,0.9046678671748019,2.3475369527684654e-08,0.9270974718719996,2.182552566563271e-08,3.03448574438487,2.891264823942072e-07,2.000122271719995,1.179395655476112e-05,1.0024399918501568,2.0014555936599265e-05,1.0088339292326933,2.798806289835615e-05,1.0511062842486025,5.4834641336558374e-05,1.0787631788675234,1.8350322966642906e-05,0.5485655006976402,3.41066019558417e-05,3.0,0.0,False,qp,,
