run_id,optimizer,schedule_phase,windows,step_min,step_max,mean_fnn_raw,sd_fnn_raw,mean_fnn_detrended,sd_fnn_detrended,mean_cao_raw,sd_cao_raw,mean_cao_detrended,sd_cao_detrended,mean_simplex_raw,sd_simplex_raw,mean_simplex_detrended,sd_simplex_detrended,mean_mle_raw,sd_mle_raw,mean_mle_detrended,sd_mle_detrended
SignSGD_lr0.03_1f0db2d4,SignSGD,constant LR,27,200,1240,4.2592592592592595,0.5256931389634796,4.111111111111111,0.6405126152203489,2.7777777777777777,1.6717870064310805,5.37037037037037,1.9044108345576662,9.481481481481481,4.543553085843131,10.074074074074074,3.941162713307271,13.503697945887579,1.384093366105025,14.714784991901324,1.1946213738255975
SignSGD_lr0.03_1f0db2d4,SignSGD,LR cooldown,22,1280,2120,4.2272727272727275,0.6119304490372044,3.9545454545454546,0.5754727023663512,3.4545454545454546,1.8186146670912193,5.545454545454546,1.682607747268754,13.454545454545455,2.939505509553034,11.636363636363637,2.700008016662782,14.632860889534498,0.7187316062689509,15.425428128208544,0.8450503805308927
